,NPHP3 (27031)
ACH-000004,0.20095357235239844
ACH-000005,0.2349914609140017
ACH-000007,0.1257939260464933
ACH-000009,0.20909115282222174
ACH-000011,0.051105642982961184
ACH-000012,0.1995469361816413
ACH-000013,0.04424444774621824
ACH-000014,0.0068455166009866964
ACH-000015,0.16582575743796574
ACH-000017,0.17276715477158722
ACH-000018,0.05177204961565307
ACH-000019,0.06727939383400125
ACH-000021,0.07933986342922192
ACH-000022,0.195029720403496
ACH-000025,0.10429203232294387
ACH-000028,0.024631155577316304
ACH-000030,0.13520565374266705
ACH-000035,0.02717055492226869
ACH-000036,0.20358043091279104
ACH-000037,0.08633123437241981
ACH-000039,0.1243266983989036
ACH-000040,0.2526759920496096
ACH-000041,0.1375179384502538
ACH-000042,0.1039984832218807
ACH-000045,0.1903219069797768
ACH-000047,0.19287645308258655
ACH-000052,0.2716533724870616
ACH-000053,0.12870739955846433
ACH-000054,-0.015427611479066438
ACH-000055,0.05488321970737645
ACH-000060,0.005752155444960917
ACH-000067,0.17996125841531008
ACH-000070,0.27564773122361697
ACH-000075,-0.008852623845583574
ACH-000078,0.2261776711447978
ACH-000082,0.11269400493257033
ACH-000085,0.06869364848527726
ACH-000086,0.04194961881783574
ACH-000087,0.13563536025539105
ACH-000092,0.0485628945897999
ACH-000095,0.1780974317490334
ACH-000097,0.16951508364689544
ACH-000098,0.19804556497826234
ACH-000099,0.12399944378115678
ACH-000108,0.022482025611749515
ACH-000113,0.12537982773423748
ACH-000116,0.10881491806227532
ACH-000118,0.08575447266825863
ACH-000120,0.13283227453760008
ACH-000123,0.2400534792966506
ACH-000127,0.1423367086851545
ACH-000128,-0.021103876931267952
ACH-000132,0.10673469615642144
ACH-000133,0.09369259614821944
ACH-000137,0.18515643442977056
ACH-000138,-0.02592059896806255
ACH-000142,0.10136811997307953
ACH-000143,0.17464475317902736
ACH-000146,0.21491832209934286
ACH-000148,0.12367813839544801
ACH-000150,0.1475856286449128
ACH-000152,0.1575102133675223
ACH-000153,0.06836960421697713
ACH-000159,0.09240100112862708
ACH-000160,0.049150853830237234
ACH-000163,0.06992658998604702
ACH-000167,-0.03759401759003567
ACH-000168,-0.06678850515351888
ACH-000169,0.13082836184781135
ACH-000178,0.17700341827674054
ACH-000183,0.15513520481969229
ACH-000188,0.12113117258073247
ACH-000189,0.009242307810437285
ACH-000190,0.11984465294948027
ACH-000198,0.1863389548723636
ACH-000203,0.043125137455825656
ACH-000204,0.17680056399103833
ACH-000206,0.2414785209731851
ACH-000207,0.17131328293401926
ACH-000208,0.12620728327941466
ACH-000210,0.07778098818591647
ACH-000211,0.09858188519689504
ACH-000215,0.13835778791567682
ACH-000221,0.10978289146195616
ACH-000222,0.2673067266798177
ACH-000223,0.11718081043119162
ACH-000226,0.2316068512134332
ACH-000227,0.09868019943228158
ACH-000228,0.17378193715938514
ACH-000231,0.09471660869690307
ACH-000232,0.08638458566572073
ACH-000233,0.11297921255761237
ACH-000234,-0.11119310174542088
ACH-000235,0.05187559671193062
ACH-000237,0.1152608590539876
