,CENPC (1060)
ACH-000320,-0.27694520488331464
ACH-000322,-0.6031681042243178
ACH-000323,-0.6055882140033155
ACH-000324,-0.5623284919982202
ACH-000329,-0.2969735382441381
ACH-000330,-0.2885958324268116
ACH-000331,-0.6852476070576096
ACH-000332,-0.4177014408291487
ACH-000334,-0.8706655846795451
ACH-000335,-0.4328226235018041
ACH-000336,-0.4702915510779773
ACH-000337,-0.6396070962562582
ACH-000338,-0.5758809245491925
ACH-000339,-0.6394510158509721
ACH-000341,-0.3743972829687242
ACH-000348,-0.6883181548382494
ACH-000350,-0.3598265138028768
ACH-000352,-0.624593727945888
ACH-000356,-0.8034932495382373
ACH-000361,-0.439285321206709
ACH-000362,-0.527437675134818
ACH-000363,-0.4050012681347352
ACH-000364,-0.5356001733026828
ACH-000365,-0.4603386317884327
ACH-000366,-0.5307281896275889
ACH-000368,-0.5326658855122374
ACH-000374,-0.7222219281480694
ACH-000375,-0.5282459447915182
ACH-000376,-0.3407530888695052
ACH-000381,-0.35560457569098264
ACH-000383,-0.40876276975016784
ACH-000387,-0.5075636960711869
ACH-000389,-0.5923283308008739
ACH-000390,-0.7046387208061049
ACH-000393,-0.4981017790973672
ACH-000395,-0.6117101611270497
ACH-000396,-0.8379872238911633
ACH-000397,-0.569800456040205
ACH-000401,-0.35920425519811844
ACH-000402,-0.37261108582856095
ACH-000403,-0.9504734768057934
ACH-000404,-0.8393197263238481
ACH-000406,-0.5497720626092395
ACH-000407,-0.4776535539894732
ACH-000408,-0.6479516616819879
ACH-000410,-0.4741898318626023
ACH-000411,-0.4813035756208106
ACH-000414,-0.5623053777572733
ACH-000415,-0.5785384904997087
ACH-000416,-0.5778055543727695
ACH-000420,-0.2715191895335317
ACH-000421,-0.5559850006835991
ACH-000424,-0.4642716263954569
ACH-000425,-0.8050586208519709
ACH-000426,-0.4478852607797996
ACH-000427,-0.4940450178745402
ACH-000433,-0.4546063042897458
ACH-000435,-0.8116029437303489
ACH-000436,-0.2425654438249364
ACH-000444,-0.7546029282494225
ACH-000445,-0.4298159228205732
ACH-000448,-0.4457376142475633
ACH-000450,-0.30253776711628283
ACH-000452,-0.544484588556401
ACH-000454,-0.4974464401184584
ACH-000458,-0.4985832455836124
ACH-000459,-0.3153490945523271
ACH-000460,-0.6445400018978621
ACH-000461,-0.6861876336845255
ACH-000463,-0.5399167081890793
ACH-000464,-0.5084988352299934
ACH-000466,-0.4093545223971328
ACH-000467,-0.6152665637488939
ACH-000468,-0.4469069763196086
ACH-000469,-0.5859467134971658
ACH-000470,-0.6142398780862214
ACH-000471,-0.4075407851840352
ACH-000472,-0.7258001748131735
ACH-000473,-0.8341412145417688
ACH-000475,-0.5273372731534716
ACH-000476,-0.7376144859609811
ACH-000477,-0.5688400376208002
ACH-000479,-0.5617282459337668
ACH-000480,-0.6077010646697099
ACH-000481,-0.5563661985814102
ACH-000483,-0.664192282941183
ACH-000484,-0.7251803661174918
ACH-000485,-0.764536954619499
ACH-000486,-0.4256444370272031
ACH-000487,-0.5157151286657591
ACH-000488,-0.6670944874245247
ACH-000490,-0.4423895115984859
ACH-000491,-0.5206078600334523
ACH-000495,-0.6232763680201758
ACH-000496,-0.4917454727318444
ACH-000499,-0.6740362152648871
ACH-000500,-0.5226852536101244
ACH-000502,-0.6766670462470296
ACH-000503,-0.2600096177498993
ACH-000505,-0.4450900873658488
ACH-000507,-0.5541529060034486
ACH-000510,-0.723816329949368
ACH-000511,-0.6284319536620253
ACH-000512,-0.3547009445723505
ACH-000516,-0.4855519994709793
ACH-000517,-0.4847195938698387
ACH-000518,-0.4517402712171206
ACH-000520,-0.3746887058979301
ACH-000521,-0.33460117592818844
ACH-000522,-0.44768196965334706
ACH-000524,-0.4279460744073745
ACH-000527,-0.6383777625212286
ACH-000528,-0.6666526078011443
ACH-000537,-0.5417711861179032
ACH-000541,-0.4509761891480428
ACH-000542,-0.6173109836449273
ACH-000544,-0.4986531627590264
ACH-000545,-0.682363436406296
ACH-000547,-0.3979620309095092
ACH-000548,-0.5037034171421526
ACH-000549,-0.5745870176875857
ACH-000550,-0.3220210306766233
ACH-000552,-0.4579713312764779
ACH-000556,-0.5963389003649497
ACH-000557,-0.32237823802862603
ACH-000569,-0.5528939853841197
ACH-000570,-0.5188085995935812
ACH-000571,-0.4502593193527844
ACH-000573,-0.4778955967202722
ACH-000576,-0.3868105721848065
ACH-000579,-0.45358602599294395
ACH-000580,-0.5898244409800713
ACH-000584,-0.3965370621937852
ACH-000585,-0.5683953286259875
ACH-000588,-0.4182756328403995
ACH-000589,-0.6089575561523413
ACH-000591,-0.3738119858832077
ACH-000593,-0.5659303170315559
ACH-000600,-0.3924204678888998
ACH-000601,-0.6330904522969268
ACH-000605,-0.3436667684325999
ACH-000606,-0.707761323320258
ACH-000608,-0.5615003377363288
ACH-000614,-0.3287991508417649
ACH-000616,-0.5345705471243665
ACH-000618,-0.5206439703476888
ACH-000619,-0.5374162359790307
ACH-000620,-0.642013129143058
ACH-000621,-0.5484520675166863
ACH-000622,-0.5314078039736208
ACH-000623,-0.5510862824938911
ACH-000624,-0.6412076305365301
ACH-000627,-0.6004015462118969
ACH-000630,-0.4708311328818807
ACH-000631,-0.4914710614990703
ACH-000632,-0.4063479922344744
ACH-000633,-0.3231943824918307
ACH-000637,-0.5052443628892868
ACH-000638,-0.3274120090310545
ACH-000646,-0.4625954112848802
ACH-000647,-0.38928204273187533
ACH-000648,-0.5058895750010113
ACH-000649,-0.4230423244693066
ACH-000651,-0.4700408702875032
ACH-000652,-0.5396749258338441
ACH-000653,-0.5530249459569365
ACH-000657,-0.41944498527725604
ACH-000658,-0.2655930565335763
ACH-000661,-0.6162614448493531
ACH-000662,-0.7828725243149041
ACH-000663,-0.543107854660022
ACH-000665,-0.4802223734881426
ACH-000671,-0.39823184628557934
ACH-000672,-0.7558566478763421
ACH-000673,-0.663790663900735
ACH-000676,-0.4648527625479173
ACH-000677,-0.4945228215980984
ACH-000681,-0.6668088823949281
ACH-000683,-0.4723751775511067
ACH-000684,-0.336884913185098
ACH-000688,-0.5854357357464616
ACH-000693,-0.6404038694449055
ACH-000694,-0.5244744106637086
ACH-000695,-0.4430587814863917
ACH-000696,-0.4699641296573582
ACH-000697,-0.4635255028494975
ACH-000699,-0.6864280548398375
ACH-000701,-0.5631949649738943
ACH-000706,-0.5477272815919872
ACH-000711,-0.5314853738520783
ACH-000713,-0.6087635675358692
ACH-000714,-0.2405927151428153
ACH-000718,-0.4233521648623508
ACH-000720,-0.8026793209581938
ACH-000721,-0.1904826895824014
ACH-000724,-0.21563716304563346
ACH-000725,-0.5154292476328451
ACH-000732,-0.6877632670111373
ACH-000734,-0.5825279440686947
ACH-000735,-0.4886485013690218
ACH-000736,-0.5904193971582561
ACH-000738,-0.6266612820469031
ACH-000746,-0.4566040101346586
ACH-000747,-0.5031926190095432
ACH-000748,-0.4576309971368417
ACH-000753,-0.6535185350066121
ACH-000756,-0.7217996881926788
ACH-000757,-0.3940605996183656
ACH-000758,-0.5452902541645344
ACH-000760,-0.4948450288379221
ACH-000762,-0.3921654805668811
ACH-000763,-0.3989445511373521
ACH-000764,-0.4947929825987192
ACH-000765,-0.5492838347317115
ACH-000766,-0.5302299401109211
ACH-000767,-0.5915721679581211
ACH-000768,-0.6942620716422354
ACH-000769,-0.4108299190422728
ACH-000770,-0.4111758481423318
ACH-000771,-0.3623403275947686
ACH-000773,-0.4622010262577488
ACH-000776,-0.5024178079628152
ACH-000777,-0.28840414822916544
ACH-000778,-0.651718541729223
ACH-000781,-0.5678204646761158
ACH-000782,-0.4541940004505458
ACH-000783,-0.3712986355612895
ACH-000784,-0.6162577824409782
ACH-000785,-0.6816976292879189
ACH-000787,-0.5654664312657011
ACH-000788,-0.5094999820067572
ACH-000791,-0.5566088301722032
ACH-000792,-0.4477399617932377
ACH-000794,-0.4814971263527506
ACH-000796,-0.4220395179498701
ACH-000798,-0.489235362027053
ACH-000799,-0.6889850099288056
ACH-000800,-0.7565316155652183
ACH-000802,-0.7492984865280832
ACH-000804,-0.41363328037313796
ACH-000805,-0.4272521916319472
ACH-000809,-0.40221077816806056
ACH-000810,-0.512439716049416
ACH-000811,-0.29139841665144905
ACH-000817,-0.7465101030459511
ACH-000819,-0.4817381805971201
ACH-000820,-0.6257592925192007
ACH-000821,-0.6758351294383163
ACH-000822,-0.3706171246719856
ACH-000823,-0.6573066137419965
ACH-000824,-0.5241912784830439
ACH-000827,-0.7167441149145151
ACH-000829,-0.5115858736678052
ACH-000831,-0.4577898182643358
ACH-000832,-0.735515331743331
ACH-000833,-0.3060586777023063
ACH-000834,-0.43255749762786816
ACH-000835,-0.47333137323294
ACH-000836,-0.18855299164822745
ACH-000837,-0.6278388382635441
ACH-000838,-0.3661520905762374
ACH-000839,-0.23464914011018334
ACH-000840,-0.4627328437967869
ACH-000841,-0.5518085153951204
ACH-000843,-0.43264997773995306
ACH-000846,-0.6630081777269282
ACH-000847,-0.486555109653436
ACH-000848,-0.6760469786210604
ACH-000849,-0.5498431735507392
ACH-000851,-0.5438931544579738
ACH-000855,-0.4602407496029639
ACH-000856,-0.3510041763851213
ACH-000858,-0.5588077242025564
ACH-000859,-0.4940668791375585
ACH-000861,-0.7252302436549447
ACH-000862,-0.6993864854917904
ACH-000865,-0.38798125585942816
ACH-000866,-0.4732931331303074
ACH-000867,-0.5603669336751019
ACH-000869,-0.4855111500408611
ACH-000872,-0.5621032422988853
ACH-000873,-0.3577021419058528
ACH-000876,-0.4757752619795303
ACH-000878,-0.7382536099884498
ACH-000880,-0.35517249129429296
ACH-000881,-0.4758200462297101
ACH-000882,-0.3495354373935747
ACH-000884,-0.5148166858726452
ACH-000885,-0.5733417339518132
ACH-000887,-0.4971649556836567
ACH-000889,-0.7544195587816396
ACH-000896,-0.6225978798718751
ACH-000898,-0.3845386639872816
ACH-000900,-0.5508548109363254
ACH-000901,-0.3890645429808293
ACH-000905,-0.4235929273327663
ACH-000906,-0.597647806014441
ACH-000907,-0.5336320425436479
ACH-000910,-0.4578426860047702
ACH-000911,-0.6056806102597998
ACH-000912,-0.4422450698686797
ACH-000913,-0.3598618013541896
ACH-000915,-0.5116251650766062
ACH-000916,-0.6048606260723407
ACH-000917,-0.6310525159969975
ACH-000920,-0.663562255957224
ACH-000921,-0.4962524707998927
ACH-000924,-0.4713494403564286
ACH-000926,-0.5915697483233455
ACH-000928,-0.7216810143705322
ACH-000929,-0.6132220463353861
ACH-000932,-0.3891993219627321
ACH-000935,-0.3630743309674549
ACH-000936,-0.5183147522608431
ACH-000937,-0.4615030396641872
ACH-000938,-0.4203860751582051
ACH-000939,-0.466934164324197
ACH-000941,-0.6234615801121173
ACH-000943,-0.5242724876822051
ACH-000946,-0.7461432205431406
ACH-000947,-0.5944855297780917
ACH-000948,-0.7169469725624285
ACH-000950,-0.2709736807116692
ACH-000953,-0.4251123267491195
ACH-000954,-0.512111229759681
ACH-000957,-0.5304065796730578
ACH-000958,-0.4827063237216734
ACH-000960,-0.5482657131756703
ACH-000963,-0.4985131180801429
ACH-000968,-0.5775180032992676
ACH-000969,-0.6339913976910834
ACH-000972,-0.4791711713776909
ACH-000973,-0.5634069963602344
ACH-000974,-0.5221796867448869
ACH-000978,-0.6047162909859086
ACH-000984,-0.7141629838831531
ACH-000986,-0.4467978510255071
ACH-000988,-0.8345448085382101
ACH-000993,-0.564887025435962
ACH-000994,-0.6202447960163759
ACH-000996,-0.34202084836361796
ACH-001001,-0.6342956508760783
ACH-001020,-0.07701022852126592
ACH-001028,-0.38438469919171453
ACH-001031,-0.6286500825032864
ACH-001038,-0.5038703619448422
ACH-001048,-0.635912717491327
ACH-001050,-0.7014159728188447
ACH-001053,-0.4253317795137277
ACH-001054,-0.5053407929206168
ACH-001061,-0.5891127003341081
ACH-001067,-0.5934228391112442
ACH-001075,-0.6352582170920108
ACH-001096,-0.8371891621034759
ACH-001111,-0.42201543287134335
ACH-001119,-0.5783137454136592
ACH-001128,0.2572622844191516
ACH-001134,-0.6621580300851863
ACH-001151,-0.5196579609489083
ACH-001163,-0.4133630731338033
ACH-001164,-0.6782407009654714
ACH-001183,-0.6561883129667704
ACH-001192,-0.6123382761187738
ACH-001193,-0.3472603690924868
ACH-001196,-0.6016625374730972
ACH-001197,-0.3286141474015996
ACH-001205,-0.4596442568847038
ACH-001211,-0.4495011732298616
ACH-001212,-0.6084415755710911
ACH-001228,-0.7175181014034753
ACH-001232,-0.6422635657572038
ACH-001239,-0.31166904747005314
ACH-001270,-0.4148839689519631
ACH-001274,-0.5034031210548766
ACH-001275,-0.4004960987167464
ACH-001277,-0.5476152256302371
ACH-001278,-0.39606576645692215
ACH-001280,-0.5351854940135441
ACH-001283,-0.5588955516874524
ACH-001289,-0.5712298177005659
ACH-001300,-0.4670466780658895
ACH-001301,-0.4757361149968398
ACH-001302,-0.6340435834372411
ACH-001306,-0.44017732412077504
ACH-001318,-0.473759481552901
ACH-001322,-0.6884800484728688
ACH-001328,-0.5434115261145138
ACH-001332,-0.5955992940602175
ACH-001336,-0.6430654244389029
ACH-001346,-0.5306266995852095
ACH-001353,-0.44110881529715534
ACH-001354,-0.5226113198354516
ACH-001367,-1.0010290607054009
ACH-001368,-0.2851525907280803
ACH-001374,-0.9545623032217612
ACH-001377,-0.4956033250843778
ACH-001380,-0.6851922974025079
ACH-001391,-0.4572362884562929
ACH-001408,-0.4704054227388706
ACH-001430,-0.3134647110016625
ACH-001431,-0.566714600708776
ACH-001450,-0.5361267136747241
ACH-001496,-0.2428743668513487
ACH-001500,-0.4162358452084739
ACH-001523,-0.6705631414881861
ACH-001532,-0.8357193059563569
ACH-001550,-0.2726966551775812
ACH-001552,-0.7359376187649408
ACH-001554,-0.5881970386020545
ACH-001654,-0.4262974878176679
ACH-001735,-0.4474762858013629
ACH-001736,-0.588362356286542
ACH-001737,-0.4655527088424447
ACH-001740,-0.5219287420664821
ACH-001745,-0.3841094004969172
ACH-001765,-0.3971759391999744
