,GNL2 (29889)
ACH-000004,-0.815965618955249
ACH-000005,-0.770487524485805
ACH-000007,-0.4901819463441066
ACH-000009,-1.0697814892367854
ACH-000011,-0.8680311280237059
ACH-000012,-1.0995939257943173
ACH-000013,-0.7584095491353047
ACH-000014,-0.7058012102348303
ACH-000015,-0.7693407315479558
ACH-000017,-0.8360399554485461
ACH-000018,-0.9394034004416044
ACH-000019,-0.8336652315063071
ACH-000021,-0.8018352538258989
ACH-000022,-0.9106454660270116
ACH-000025,-0.7012143965037523
ACH-000028,-0.7279734076789652
ACH-000030,-0.7271214905662811
ACH-000035,-1.0253093570774148
ACH-000036,-0.6747462010153399
ACH-000037,-0.9642316579345276
ACH-000039,-0.8075007955708545
ACH-000040,-0.8650674124605663
ACH-000041,-0.6803265014463504
ACH-000042,-0.803761535612114
ACH-000045,-0.9375130586325676
ACH-000047,-0.6753383440063844
ACH-000052,-0.9492709321989772
ACH-000053,-1.003896891270122
ACH-000054,-1.0693519632250028
ACH-000055,-0.9437292063693304
ACH-000060,-1.0222915306165985
ACH-000067,-0.940638564823128
ACH-000070,-0.9197777079302284
ACH-000075,-0.8358812234592299
ACH-000078,-0.5792676101050158
ACH-000082,-0.9696772816420102
ACH-000085,-0.8089125341473491
ACH-000086,-1.0140297247610566
ACH-000087,-0.8551351248588399
ACH-000092,-0.7810949362708025
ACH-000095,-0.8469426202564372
ACH-000097,-0.8564042216998127
ACH-000098,-0.7794345193047149
ACH-000099,-0.9691772879446291
ACH-000108,-0.8076713496919855
ACH-000113,-0.7916550958819721
ACH-000116,-0.8170145690258751
ACH-000118,-0.7732241615746677
ACH-000120,-0.9260845625862204
ACH-000123,-0.6893917964688441
ACH-000127,-1.0245918827220677
ACH-000128,-0.8736179331067127
ACH-000132,-0.6542827674385009
ACH-000133,-0.6431228594645191
ACH-000137,-0.8400481813222144
ACH-000138,-0.9575178933001944
ACH-000142,-1.0389729166701305
ACH-000143,-0.7362078187902861
ACH-000146,-0.7964512393105192
ACH-000148,-0.7719678969097351
ACH-000150,-0.9036356963701248
ACH-000152,-0.9059222490856494
ACH-000153,-1.2729340869195491
ACH-000159,-0.918649982087166
ACH-000160,-0.9170699229451844
ACH-000163,-0.6980154371696966
ACH-000167,-0.8079131139451681
ACH-000168,-0.8821493536471801
ACH-000169,-0.8051910631514538
ACH-000178,-0.7828367852219474
ACH-000183,-0.8063054670536346
ACH-000188,-0.7774448722540684
ACH-000189,-1.1105866179331298
ACH-000190,-1.026784331672178
ACH-000198,-0.8944386530308586
ACH-000203,-0.6752776644929496
ACH-000204,-0.9191481299326586
ACH-000206,-0.6933108413967919
ACH-000207,-0.9379945438603609
ACH-000208,-0.9681015665249848
ACH-000210,-0.6490171219753167
ACH-000211,-0.6928609060170252
ACH-000215,-0.8479698723245878
ACH-000221,-0.978001484933218
ACH-000222,-0.9165768127958568
ACH-000223,-0.7741723257542115
ACH-000226,-0.7678332995341738
ACH-000227,-0.6763903926612586
ACH-000228,-0.9155885949680094
ACH-000231,-0.8634264676092397
ACH-000232,-0.761029798480292
ACH-000233,-0.8310984360636537
ACH-000234,-0.7648370870292633
ACH-000235,-1.026733504321575
ACH-000237,-0.8717518686054831
ACH-000238,-0.9552979221628654
ACH-000242,-1.0612058541531797
ACH-000243,-0.8055944215489138
ACH-000244,-0.8279880775907124
ACH-000246,-0.9278302222524296
ACH-000248,-0.901062782617706
ACH-000250,-0.8789323787866069
ACH-000251,-1.0048357841098787
ACH-000252,-0.9609650711825783
ACH-000253,-0.8969427428185258
ACH-000255,-0.8873058676934436
ACH-000256,-0.5405375128714076
ACH-000257,-0.8605909970945923
ACH-000258,-0.7748929657836527
ACH-000259,-0.9049277912379424
ACH-000260,-0.8783135092307529
ACH-000261,-0.8465173716982773
ACH-000262,-0.8877210437918045
ACH-000263,-0.5693509637053299
ACH-000264,-0.9136671474188572
ACH-000265,-0.6800976807077701
ACH-000266,-0.9158508604687102
ACH-000272,-0.9405282802487204
ACH-000274,-0.642493501668655
ACH-000277,-0.7841937845389456
ACH-000278,-0.7348628168029941
ACH-000279,-0.7345185464443903
ACH-000280,-0.8952507355109659
ACH-000281,-0.8886967543975426
ACH-000288,-0.9686064650247336
ACH-000291,-0.8131595921979866
ACH-000293,-0.6525189032556051
ACH-000294,-0.8826028363681313
ACH-000295,-0.7599298112042469
ACH-000296,-0.7602894395216189
ACH-000302,-0.8931595948499379
ACH-000304,-1.0873044182413547
ACH-000307,-0.8562252743883729
ACH-000308,-0.9814321208230412
ACH-000310,-0.9995246894462124
ACH-000311,-1.0508360525476683
ACH-000312,-0.9370039139287296
ACH-000315,-1.113236269455855
ACH-000316,-0.9123383301358924
ACH-000317,-0.7814673729325171
ACH-000318,-0.6941030937126058
ACH-000319,-0.9947018755927024
ACH-000320,-0.9071312392458096
ACH-000322,-0.8346087672907205
ACH-000323,-0.9120737299575432
ACH-000324,-0.6895832538521579
ACH-000329,-0.7991258355754656
ACH-000330,-0.8049134885765337
ACH-000331,-0.9078244841775316
ACH-000332,-0.8196839155456525
ACH-000334,-1.0053863073949896
ACH-000335,-0.9480801584178988
ACH-000336,-0.6610155684286413
ACH-000337,-0.903113252861654
ACH-000338,-1.4004574551571989
ACH-000339,-0.8803541052493138
ACH-000341,-0.9741993215588344
ACH-000348,-0.7848346488918193
ACH-000350,-1.048464748983484
ACH-000352,-0.9052574835303936
ACH-000356,-0.7419426071318744
ACH-000361,-0.9827654063605944
ACH-000362,-0.7294960678711693
ACH-000363,-1.0239648387512177
ACH-000364,-1.0114267099220695
ACH-000365,-0.8681752836425861
ACH-000366,-0.8059859989007956
ACH-000368,-0.7323373628622108
ACH-000374,-0.7727111706129173
ACH-000375,-0.8744443105588624
ACH-000376,-0.9695506051134972
ACH-000381,-0.8026693832524302
