,MEX3B (84206)
ACH-000426,0.06616591994365066
ACH-000427,-0.11796298906528667
ACH-000433,-0.15332908007855794
ACH-000435,-0.24500016015032766
ACH-000436,-0.18024643994870485
ACH-000444,-0.19423873303807127
ACH-000445,0.07228693698602433
ACH-000448,-0.12860984679412488
ACH-000450,-0.011705379083673449
ACH-000452,-0.0813109635073631
ACH-000454,-0.2156625706925918
ACH-000458,-0.1516604318983082
ACH-000459,-0.11603580488173315
ACH-000460,-0.03380602214871114
ACH-000461,-0.0018046740699697679
ACH-000463,-0.0921130240470737
ACH-000464,-0.12349586375277398
ACH-000466,-0.2377461797550949
ACH-000467,-0.237083980670626
ACH-000468,-0.21115876740390194
ACH-000469,-0.11406825544089882
ACH-000470,-0.2480561608376994
ACH-000471,-0.03788136786162621
ACH-000472,-0.05974906019594702
ACH-000473,-0.23333066470712724
ACH-000475,-0.2770978981568916
ACH-000476,-0.08074432410201192
ACH-000477,-0.11600212560343118
ACH-000479,-0.2891076077754219
ACH-000480,-0.08854054667247127
ACH-000481,-0.15449632378352005
ACH-000483,-0.24353035317229085
ACH-000484,-0.15699001471640991
ACH-000485,-0.25913276460428664
ACH-000486,-0.2743045774143815
ACH-000487,-0.1937616105126864
ACH-000488,-0.10655776407098053
ACH-000490,-0.10535473644264344
ACH-000491,-0.1814383877404412
ACH-000495,-0.08602513861875376
ACH-000496,-0.17548313681340644
ACH-000499,0.00910903595361423
ACH-000500,-0.059607148264415336
ACH-000502,-0.10406832249423276
ACH-000503,-0.16914920819675275
ACH-000505,-0.28779572141342585
ACH-000507,-0.12215101844557355
ACH-000510,-0.27881231006870844
ACH-000511,-0.1610518054270512
ACH-000512,-0.09052481710562682
ACH-000516,-0.09833711107560986
ACH-000517,-0.17594733751518754
ACH-000518,-0.049516077471703585
ACH-000520,-0.2399223869193953
ACH-000521,-0.18960360303149532
ACH-000522,-0.11439821798167694
ACH-000524,-0.2253466067678265
ACH-000527,-0.08470061238703233
ACH-000528,-0.1467555036301492
ACH-000537,-0.16460744088267434
ACH-000541,-0.12499525243904595
ACH-000542,-0.1916081356196339
ACH-000544,-0.07467212673416196
ACH-000545,-0.16573633869883073
ACH-000547,-0.18729493949230466
ACH-000548,-0.252470192807775
ACH-000549,-0.3397183732012892
ACH-000550,-0.13249717838380545
ACH-000552,-0.0868390761772435
ACH-000556,-0.3841836392008586
ACH-000557,-0.1815123993890535
ACH-000569,-0.14569073309877498
ACH-000570,-0.03811680305531325
ACH-000571,-0.14923660414260384
ACH-000573,-0.09475830384532627
ACH-000576,-0.16069310683497506
ACH-000579,-0.01885129564752612
ACH-000580,-0.22326765169169235
ACH-000584,-0.0990490992250118
ACH-000585,-0.08691710176687907
ACH-000588,-0.06719080346371087
ACH-000589,0.057909252855148974
ACH-000591,0.04680340986172974
ACH-000593,-0.1879737596148577
ACH-000600,-0.19729336309970927
ACH-000601,-0.20727143262342296
ACH-000605,-0.08031786389477012
ACH-000606,-0.06690807756324857
ACH-000608,-0.2865947498140638
ACH-000614,-0.1345933783152546
ACH-000616,-0.16935915441053342
ACH-000618,-0.00513788131256399
ACH-000619,-0.2042661735435758
ACH-000620,-0.16221783070397408
ACH-000621,-0.13439593796201954
ACH-000622,-0.2831947122448085
ACH-000623,-0.16447827229203404
ACH-000624,-0.13833898688995305
ACH-000627,-0.008856741308030248
ACH-000630,-0.1622732937327531
ACH-000631,-0.14014426216839584
ACH-000632,-0.07908945370985478
ACH-000633,-0.13482580757725451
ACH-000637,-0.2894522615779277
ACH-000638,-0.15737198186755025
ACH-000646,-0.1611204879138932
ACH-000647,-0.1714844718899897
ACH-000648,-0.01939683741645516
ACH-000649,-0.2336186541877017
ACH-000651,-0.1390970882631574
ACH-000652,-0.15652997488854098
ACH-000653,-0.12983317816231854
ACH-000657,-0.18498780023606687
ACH-000658,-0.20277183202508064
ACH-000661,-0.006469842594404559
ACH-000662,-0.2115731895841108
ACH-000663,-0.03066036519073506
ACH-000665,-0.2259091603581904
ACH-000671,-0.1959527246371404
ACH-000672,-0.1242066439685519
ACH-000673,-0.22170735269170247
ACH-000676,-0.17937016479734738
ACH-000677,-0.12438549560323515
ACH-000681,-0.06767062450482711
ACH-000683,-0.3755400647469441
ACH-000684,-0.11550748104170032
ACH-000688,-0.057178311484521266
ACH-000693,-0.11803544315335085
ACH-000694,-0.13391024066261414
ACH-000695,-0.2670762080799792
ACH-000696,-0.2424127584417284
ACH-000697,-0.18492184455655772
ACH-000699,-0.09097965875455824
ACH-000701,-0.16223016429476309
ACH-000706,-0.1489098417975916
ACH-000711,-0.1943740407471725
ACH-000713,-0.16907322778820158
ACH-000714,-0.2589464191575305
ACH-000718,-0.1716030668307745
ACH-000720,-0.18805304364915307
ACH-000721,-0.15965286123393654
ACH-000724,-0.1790004236882304
ACH-000725,-0.23307377996827636
ACH-000732,-0.062399807067582136
ACH-000734,-0.3179467382272221
ACH-000735,-0.12776877830930708
ACH-000736,-0.11941103799558694
ACH-000738,-0.10569445396322202
ACH-000746,-0.2609368688236517
ACH-000747,-0.1312294678494873
ACH-000748,-0.11168302698584158
ACH-000753,-0.19620256583014092
ACH-000756,-0.14549866519255272
ACH-000757,-0.2510282878474489
ACH-000758,0.1451657568650214
ACH-000760,-0.20303813449961616
ACH-000762,0.008120117865715041
ACH-000763,-0.02546725010059307
ACH-000764,-0.3208156520549801
ACH-000765,-0.19737819474866689
ACH-000766,-0.2529198724392907
ACH-000767,-0.5313691108782065
ACH-000768,-0.1979896027482782
ACH-000769,0.14773871541577566
ACH-000770,-0.03683737896248724
ACH-000771,-0.13195766903799486
ACH-000773,-0.3557276337472095
ACH-000776,-0.16712739656969122
ACH-000777,-0.15920268604978147
ACH-000778,-0.21122512879780744
ACH-000781,-0.14244359922096966
ACH-000782,-0.055816967530524696
ACH-000783,-0.33634517258259844
ACH-000784,-0.16954471636515928
ACH-000785,-0.2732721280478825
ACH-000787,0.01133929567096628
ACH-000788,-0.1941538916160248
ACH-000791,-0.25074288737848915
ACH-000792,0.001701613165548609
ACH-000794,-0.18728695183024302
ACH-000796,-0.06604553655922987
ACH-000798,-0.05173767779439439
ACH-000799,-0.13791203937778318
ACH-000800,0.02126291393979024
ACH-000802,0.02841800079280987
ACH-000804,-0.1480534079221284
ACH-000805,-0.3210824255754341
ACH-000809,-0.20510127023696625
ACH-000810,-0.003227818194930933
ACH-000811,-0.20430255689623134
ACH-000817,-0.1477738341639378
ACH-000819,0.03490956529217814
ACH-000820,-0.11137602124141532
ACH-000821,-0.11302433586276316
ACH-000822,-0.1934703784658792
ACH-000823,-0.16383700515497193
ACH-000824,-0.1926443220742927
ACH-000827,-0.22050486190948246
ACH-000829,0.028540759862608782
ACH-000831,-0.04599204536184663
ACH-000832,-0.17978442931949898
ACH-000833,-0.007778054407277211
ACH-000834,-0.10352959897556754
ACH-000835,-4.613877039237365e-05
ACH-000836,-0.13172341181899422
ACH-000837,-0.0677060858003654
ACH-000838,-0.1734266560222114
ACH-000839,-0.06881162461029765
ACH-000840,-0.1841705969550429
ACH-000841,-0.19298604250922552
ACH-000843,-0.0983566988136932
ACH-000846,-0.08007502039423482
ACH-000847,0.000396699897966108
ACH-000848,-0.027878979376445515
ACH-000849,-0.17901808987993115
ACH-000851,-0.09651865311331416
ACH-000855,-0.1261803967293357
ACH-000856,-0.460965925411349
ACH-000858,-0.19404310961912336
ACH-000859,-0.2464268903759446
ACH-000861,-0.1537005623108842
ACH-000862,-0.07210522476370161
ACH-000865,-0.13054856932775966
ACH-000866,-0.2407640085526481
ACH-000867,-0.2180754305275373
ACH-000869,-0.09743966069380024
ACH-000872,-0.15751966006922402
ACH-000873,-0.22082957697811006
ACH-000876,-0.1836192391562368
ACH-000878,0.4634711733233617
ACH-000880,-0.10561369287725264
ACH-000881,-0.07000913797911372
ACH-000882,-0.16440409142597212
ACH-000884,-0.07634158908220948
ACH-000885,-0.08178137224875984
ACH-000887,-0.20521324560431445
ACH-000889,-0.19621357868308267
ACH-000896,-0.3639165069891847
ACH-000898,-0.14629735817645062
ACH-000900,-0.3861161524448472
ACH-000901,-0.09325353079961453
ACH-000905,-0.08525803045958825
ACH-000906,-0.13204540766824574
ACH-000907,-0.04373918118864326
ACH-000910,-0.162770305796501
ACH-000911,-0.2615438675033402
ACH-000912,-0.1909106913502022
ACH-000913,-0.07928610218136642
ACH-000915,-0.07478574129477569
ACH-000916,-0.09511052486674794
ACH-000917,-0.06370568502235832
ACH-000920,0.14799798737125405
ACH-000921,-0.3773636104372041
ACH-000924,-0.15220233047295084
ACH-000926,-0.16975383092539822
ACH-000928,0.09537769010454394
ACH-000929,-0.2317159007339949
ACH-000932,-0.06901467330887105
ACH-000935,0.005309098007074069
ACH-000936,-0.1217428953076682
ACH-000937,-0.24984786505809264
ACH-000938,-0.11860424802771875
ACH-000939,-0.1853407688497717
ACH-000941,-0.018081434623223674
ACH-000943,-0.13758939263781375
ACH-000946,-0.17506194610346842
ACH-000947,-0.3852936339213409
ACH-000948,-0.10879332497121816
ACH-000950,-0.043393985482154236
ACH-000953,-0.2253952689180447
ACH-000954,-0.028777602118357618
ACH-000957,-0.3675950840591012
ACH-000958,-0.1880150293230705
ACH-000960,0.04586733338034805
ACH-000963,-0.020640844358681184
ACH-000968,-0.13209307686971158
ACH-000969,-0.1699494423783304
ACH-000972,-0.10857823117680923
ACH-000973,-0.09811200895983764
ACH-000974,-0.2937804014598294
ACH-000978,0.007629796228855203
ACH-000984,-0.24565003632304386
ACH-000986,-0.2393879084745836
ACH-000988,-0.09956126727991643
ACH-000993,-0.3766590475824719
ACH-000994,-0.07668499015114487
ACH-000996,0.01112691138991244
ACH-001001,-0.02990961058080037
ACH-001020,-0.0941594350333593
ACH-001028,-0.2791351276751283
ACH-001031,-0.1549491763590171
ACH-001038,-0.25146726708208544
ACH-001048,-0.2906530002388101
ACH-001050,-0.3756028556719875
ACH-001053,-0.2812239166555569
ACH-001054,-0.021083244537370528
ACH-001061,-0.0348833629394432
ACH-001067,-0.24327847423571736
ACH-001075,-0.046392513732273065
ACH-001096,-0.048991909704634164
ACH-001111,-0.17194278154642464
ACH-001119,-0.08130988592019475
ACH-001128,-0.3577295592894447
ACH-001134,-0.05375236504775573
ACH-001151,-0.1702889704913885
ACH-001163,-0.4054201027189756
ACH-001164,-0.3935047495051245
ACH-001183,-0.06927217707555786
ACH-001192,0.06505519139537448
ACH-001193,-0.2297650436817491
ACH-001196,-0.18580469830132654
ACH-001197,-0.22465984355161656
ACH-001205,-0.3812885351559865
ACH-001211,-0.200800402071619
ACH-001212,0.08364196178845416
ACH-001228,-0.15220091898072774
ACH-001232,-0.1807425776407676
ACH-001239,-0.06635405922803399
ACH-001270,-0.2027625116255047
ACH-001274,-0.15755357497650047
ACH-001275,-0.20867597652112588
ACH-001277,-0.2616249802001975
ACH-001278,-0.16963721427234338
ACH-001280,-0.2968413321015185
ACH-001283,-0.058896451447989814
ACH-001289,0.024870788146430976
ACH-001300,-0.11692075365413075
ACH-001301,-0.2009993415837561
ACH-001302,-0.12891264921768306
ACH-001306,0.07800036743796762
ACH-001318,-0.1897970022911009
ACH-001322,-0.0736496929834003
ACH-001328,-0.2360620920617731
ACH-001332,0.10198711003395047
ACH-001336,-0.14815389710995402
ACH-001346,0.035615632808698686
ACH-001353,-0.07210598194313983
ACH-001354,-0.4644851010066174
ACH-001367,-0.2922196111502768
ACH-001368,-0.2211752282447965
ACH-001374,-0.3042020872357553
ACH-001377,-0.04046294861498877
ACH-001380,-0.182059322615876
ACH-001391,-0.2897992164754717
ACH-001408,-0.11034141732620438
ACH-001430,-0.27054777712649125
ACH-001431,-0.1587188148080103
ACH-001450,-0.0842478437188964
ACH-001496,0.011276965802186857
ACH-001500,-0.02118056118375295
ACH-001523,-0.17090806580369247
ACH-001532,-0.13185503144500246
ACH-001550,-0.2267518342617501
ACH-001552,-0.544577483250661
ACH-001554,-0.04984991623911962
ACH-001654,-0.15014589019990224
ACH-001735,-0.15854278791991705
ACH-001736,-0.0034518707025896125
ACH-001737,-0.5669339623950684
ACH-001740,-0.28648264160564396
ACH-001745,-0.2913515359644635
ACH-001765,-0.2023848678726535
