,EIF3D (8664)
ACH-000167,-1.283367692332156
ACH-000168,-0.9856383661111467
ACH-000169,-1.0388223083018042
ACH-000178,-0.953299866828836
ACH-000183,-1.0676024069817114
ACH-000188,-0.8720821138628448
ACH-000189,-0.9806418590862716
ACH-000190,-1.1646673517598038
ACH-000198,-0.8215034469637356
ACH-000203,-1.1868223570742868
ACH-000204,-0.9953223337961926
ACH-000206,-1.0917637074691031
ACH-000207,-1.0335704510931696
ACH-000208,-0.8271819286787729
ACH-000210,-1.0116444730632277
ACH-000211,-0.7301029427353279
ACH-000215,-0.8389175603238326
ACH-000221,-1.0824281071109598
ACH-000222,-1.1173201856674695
ACH-000223,-1.0191077314495771
ACH-000226,-0.9045474013442959
ACH-000227,-0.8231477675064846
ACH-000228,-1.0369080895727405
ACH-000231,-1.0301056872271448
ACH-000232,-0.9903898707219408
ACH-000233,-1.050229729358988
ACH-000234,-0.7636147906705945
ACH-000235,-0.5218437737118911
ACH-000237,-1.213331356686497
ACH-000238,-1.014531841525233
ACH-000242,-0.9551780407346708
ACH-000243,-1.0684656150234415
ACH-000244,-0.9556633845198031
ACH-000246,-0.9260045789464024
ACH-000248,-0.8307416099007396
ACH-000250,-0.7384921027581759
ACH-000251,-0.6869364820268936
ACH-000252,-0.926450176199182
ACH-000253,-0.9784264377017928
ACH-000255,-0.9480525985115104
ACH-000256,-1.0689697738640196
ACH-000257,-0.9103714586168132
ACH-000258,-1.0023584336351583
ACH-000259,-0.7955411054959963
ACH-000260,-1.100905664248074
ACH-000261,-0.8427774075811513
ACH-000262,-0.9622679781540828
ACH-000263,-0.961370897825723
ACH-000264,-1.0106729944633412
ACH-000265,-0.8288495329331108
ACH-000266,-0.9727668662374344
ACH-000272,-0.8592944035337092
ACH-000274,-0.9053408731898106
ACH-000277,-0.9478591420697802
ACH-000278,-1.0555885378936545
ACH-000279,-0.9137159994928309
ACH-000280,-0.8784559037537388
ACH-000281,-0.9482691720550641
ACH-000288,-0.8554884348702534
ACH-000291,-1.2436400349451349
ACH-000293,-0.6506801249395167
ACH-000294,-1.327435188721406
ACH-000295,-1.0291773056266045
ACH-000296,-0.9903369263050325
ACH-000302,-0.9674001645717032
ACH-000304,-0.8745816296837361
ACH-000307,-0.86696943204936
ACH-000308,-1.0010578566117276
ACH-000310,-0.935064818720928
ACH-000311,-0.7410303338356186
ACH-000312,-0.9286124604080186
ACH-000315,-0.8657455546913432
ACH-000316,-1.0835806507643142
ACH-000317,-0.7084823861309306
ACH-000318,-0.625627569500162
ACH-000319,-1.1282312324100363
ACH-000320,-0.8483259877640067
ACH-000322,-1.1528358416093936
ACH-000323,-1.3892924254418135
ACH-000324,-0.6574424292764675
ACH-000329,-0.8775795345516051
ACH-000330,-1.0762327480441038
ACH-000331,-0.922786108105229
ACH-000332,-0.9943587024386684
ACH-000334,-1.3360550865571292
ACH-000335,-1.1485952480273334
ACH-000336,-0.8948509182453677
ACH-000337,-0.901189600906517
ACH-000338,-1.0634523673686778
ACH-000339,-0.837282663176237
ACH-000341,-0.7666968077395576
ACH-000348,-0.8686679704508089
ACH-000350,-1.1433749382440923
ACH-000352,-1.1694164985410629
ACH-000356,-1.1309083850424788
ACH-000361,-0.8010940846138328
ACH-000362,-0.9533213315209256
ACH-000363,-1.0646464654900956
ACH-000364,-0.8265542486972156
ACH-000365,-1.0989675323075347
ACH-000366,-1.005482494927676
ACH-000368,-1.0007990574115273
ACH-000374,-0.8284910898142372
ACH-000375,-0.7195896799270365
ACH-000376,-0.9020134472081712
ACH-000381,-1.174861794593549
ACH-000383,-0.7945895283838079
ACH-000387,-0.9655990716549832
ACH-000389,-0.9060747992995288
ACH-000390,-0.8128565860824779
ACH-000393,-1.1088992824783863
ACH-000395,-0.9742001590135058
ACH-000396,-1.0951384790263834
ACH-000397,-0.9779811388735026
ACH-000401,-1.0325936016411146
ACH-000402,-0.8499586689337655
ACH-000403,-0.8101698438490907
ACH-000404,-0.4230286425664501
ACH-000406,-1.0302625194976824
ACH-000407,-1.0851500402915022
ACH-000408,-0.93230516117232
ACH-000410,-1.0569761422310913
ACH-000411,-0.785611093880005
ACH-000414,-0.9236484712337624
ACH-000415,-0.8543714721231128
ACH-000416,-0.945520877718203
ACH-000420,-0.939677579635106
ACH-000421,-1.0958710526909141
ACH-000424,-0.9670756905131096
ACH-000425,-0.99464314491583
ACH-000426,-0.9908844174196674
ACH-000427,-0.6310443596686484
ACH-000433,-1.0172464199484077
ACH-000435,-0.8978917025911899
ACH-000436,-0.8050804170713692
ACH-000444,-0.7602789475887001
ACH-000445,-1.1222873756354377
ACH-000448,-0.6553711643977348
ACH-000450,-0.7412330039064273
ACH-000452,-0.8333078496997575
ACH-000454,-1.02106870162706
ACH-000458,-0.8540277521560309
ACH-000459,-0.7589955539072184
ACH-000460,-0.9744067941531356
ACH-000461,-0.7497503829494585
ACH-000463,-1.065762659093098
ACH-000464,-0.8160024124345218
ACH-000466,-0.94731151792685
ACH-000467,-0.9288595021454632
ACH-000468,-0.9218061832906196
ACH-000469,-0.8232599728830019
ACH-000470,-0.94368126050945
ACH-000471,-1.1044819885803103
ACH-000472,-0.9185380237837726
ACH-000473,-0.9000770197590183
ACH-000475,-0.803208841414816
ACH-000476,-0.7610356598052612
ACH-000477,-0.9017875277232572
ACH-000479,-1.4721200761147766
ACH-000480,-1.0873260587580202
ACH-000481,-0.7075626060326912
ACH-000483,-1.084015088457345
ACH-000484,-0.9495779814192292
ACH-000485,-0.8176484096007324
ACH-000486,-0.7820909675430131
ACH-000487,-0.7157624080293674
ACH-000488,-0.7734420186225777
ACH-000490,-0.8792513808670921
ACH-000491,-0.7981172986839298
ACH-000495,-0.8013704511208712
ACH-000496,-1.2810140379676656
ACH-000499,-0.9406969589204002
ACH-000500,-0.5684121155529254
ACH-000502,-1.090003158484252
ACH-000503,-0.9198890181324012
ACH-000505,-1.120718167856586
ACH-000507,-0.6740485264906889
ACH-000510,-1.0517963164629014
ACH-000511,-1.1806720234738983
ACH-000512,-0.8080928402373471
ACH-000516,-0.7900011429644942
ACH-000517,-1.1523698901116657
ACH-000518,-0.9740505220927697
ACH-000520,-0.9908529391319324
ACH-000521,-0.9326011029671472
ACH-000522,-0.8693883297254859
ACH-000524,-1.0471214636199242
ACH-000527,-1.0013222867688236
ACH-000528,-0.9716207149944108
ACH-000537,-0.6913436263073082
ACH-000541,-1.29172825259282
ACH-000542,-0.812217232139768
ACH-000544,-1.0311510108942008
ACH-000545,-0.9941540510784164
ACH-000547,-1.0507196286751284
ACH-000548,-0.8846963360118789
ACH-000549,-1.0217808818177236
ACH-000550,-1.035247811824524
ACH-000552,-1.1266300840690373
ACH-000556,-1.0048797834183456
ACH-000557,-0.9578363043142408
ACH-000569,-1.2276687098491146
ACH-000570,-1.1294930286173384
ACH-000571,-1.026370680298557
ACH-000573,-1.1524904514828422
ACH-000576,-0.8140410610025509
ACH-000579,-0.8948938741962679
ACH-000580,-0.8578351089424836
ACH-000584,-1.0219545807123915
ACH-000585,-0.6968572495327582
ACH-000588,-0.9408805120134944
ACH-000589,-0.6000908590385875
ACH-000591,-0.9581698844454656
ACH-000593,-0.8984648861496081
ACH-000600,-0.6797688294234276
ACH-000601,-1.0509369123893788
ACH-000605,-0.9222156655161329
ACH-000606,-0.8053594243814765
ACH-000608,-1.1394090336418743
ACH-000614,-0.5205508484072884
ACH-000616,-1.0143873890548187
ACH-000618,-1.1160090815627042
ACH-000619,-1.1213682663234394
ACH-000620,-0.6972170310313477
ACH-000621,-1.0479581536282352
ACH-000622,-1.1420065907066406
ACH-000623,-1.042955944863858
ACH-000624,-0.8920567814631281
ACH-000627,-1.2769228499218237
ACH-000630,-0.8062246866533969
ACH-000631,-0.8498362729361222
ACH-000632,-0.8954045179680135
ACH-000633,-1.0464011052720283
ACH-000637,-1.0623591579519187
ACH-000638,-0.7147774691692421
ACH-000646,-0.7917835114800799
ACH-000647,-0.8970803345318575
ACH-000648,-0.7422382709025342
ACH-000649,-0.8123719026469691
ACH-000651,-0.8601960944539955
ACH-000652,-0.9153348005470964
ACH-000653,-0.8904575302731662
ACH-000657,-0.9789408448750904
ACH-000658,-1.1677060898008478
ACH-000661,-0.7205127183386021
ACH-000662,-1.0232501037331374
ACH-000663,-0.7695080963692944
ACH-000665,-0.990274816959361
ACH-000671,-1.039109201099528
ACH-000672,-0.9754877315972166
ACH-000673,-0.8842515958888135
ACH-000676,-1.0934534245772414
ACH-000677,-1.0525056077820232
ACH-000681,-0.9700240974850388
ACH-000683,-1.080440749284831
ACH-000684,-0.7962326053121475
ACH-000688,-0.9983130099359117
ACH-000693,-1.0395748656625912
ACH-000694,-0.8499096042858441
ACH-000695,-1.0320173135219377
ACH-000696,-1.0302831511863508
ACH-000697,-1.103768492856095
ACH-000699,-0.841235908302422
ACH-000701,-1.0833771191420385
ACH-000706,-1.0181996191011726
ACH-000711,-0.9333977566375684
ACH-000713,-1.0178716607325249
ACH-000714,-1.1622604245483843
ACH-000718,-0.833791132764188
ACH-000720,-1.073548384000844
ACH-000721,-0.8676281453994592
ACH-000724,-0.8514059686830875
ACH-000725,-1.2347751714557669
ACH-000732,-1.0676869714669304
ACH-000734,-0.9265342049653011
ACH-000735,-0.8699211381674169
ACH-000736,-0.8736902382552012
ACH-000738,-0.8903171824336417
ACH-000746,-1.0081600655759098
ACH-000747,-0.9913068298858722
ACH-000748,-0.9665127777849816
ACH-000753,-0.9923894724922204
ACH-000756,-1.2905994787039103
ACH-000757,-1.043386861795152
ACH-000758,-0.9257408248232326
ACH-000760,-0.9292884116464072
ACH-000762,-0.8545708737955475
ACH-000763,-1.007586043395881
ACH-000764,-1.0159572261184473
ACH-000765,-0.9946976035488784
ACH-000766,-0.9446848236496236
ACH-000767,-1.3063662267636456
ACH-000768,-0.8010393627536183
ACH-000769,-1.0902015771341589
ACH-000770,-0.9294886004207444
ACH-000771,-0.950542376986062
ACH-000773,-0.9105935514534989
ACH-000776,-1.0464560935384395
ACH-000777,-1.0219607325001778
ACH-000778,-0.9938600319633164
ACH-000781,-0.9218985892676348
ACH-000782,-0.7678116578103485
ACH-000783,-1.0489781335228563
ACH-000784,-0.978243663373084
ACH-000785,-0.942714917401708
ACH-000787,-1.0186394456949757
ACH-000788,-0.8964595465310642
ACH-000791,-0.9921103348524748
ACH-000792,-1.126620470025523
ACH-000794,-0.9243321921467296
ACH-000796,-0.6998947403511231
ACH-000798,-0.9128044472142588
ACH-000799,-1.0093523759485952
ACH-000800,-0.8327916704222542
ACH-000802,-0.694847854403279
ACH-000804,-0.7591567361281508
ACH-000805,-0.9974204729407492
ACH-000809,-0.8935891314989162
ACH-000810,-0.5964422024904443
ACH-000811,-0.9946885104842964
ACH-000817,-0.7991078731731355
ACH-000819,-0.9457675462129432
ACH-000820,-1.518523609830602
ACH-000821,-0.936073664492582
ACH-000822,-1.0144265222153421
ACH-000823,-0.9205499350327522
ACH-000824,-0.7906154837067718
ACH-000827,-1.0205078211717291
ACH-000829,-0.8867813831007362
ACH-000831,-0.9444969505665533
ACH-000832,-0.800210612809695
ACH-000833,-1.2745255132637383
ACH-000834,-0.8844054874244407
ACH-000835,-1.4417134186619112
ACH-000836,-0.98016861856549
ACH-000837,-0.915896511090862
ACH-000838,-0.7194255413754311
ACH-000839,-1.0208144861342188
ACH-000840,-1.0406145103768212
ACH-000841,-0.8755514584837235
ACH-000843,-0.8794283661040625
ACH-000846,-0.7660033460863069
ACH-000847,-0.9787875946608222
ACH-000848,-0.8316262886576242
ACH-000849,-0.8382894693565387
ACH-000851,-0.7673926077462948
ACH-000855,-1.1439610487747924
ACH-000856,-1.0562614227433684
ACH-000858,-0.8788440451503494
ACH-000859,-1.1537293409593783
ACH-000861,-0.8846783454482748
ACH-000862,-1.0635571157394088
ACH-000865,-0.9692152436307041
ACH-000866,-0.8786524126008874
ACH-000867,-0.9864695205115596
ACH-000869,-0.8797939320822046
ACH-000872,-1.2931178814942783
ACH-000873,-1.201841064982365
ACH-000876,-0.9808456183591588
ACH-000878,-1.2070615173519068
ACH-000880,-0.7443281665274226
ACH-000881,-0.7606488680530641
ACH-000882,-0.8043575666727419
ACH-000884,-0.9060154086280237
ACH-000885,-0.9026920450341478
ACH-000887,-1.0128934055583838
ACH-000889,-1.0571368713890013
ACH-000896,-0.7755600034753629
ACH-000898,-0.9086837559738437
ACH-000900,-1.0405801045249192
ACH-000901,-0.9226452835561476
ACH-000905,-0.6931012257636007
ACH-000906,-0.865372099649273
ACH-000907,-1.0365246378466344
ACH-000910,-0.8729276601041056
ACH-000911,-0.9049343730426412
ACH-000912,-1.0400870859295137
ACH-000913,-1.1673162268883601
ACH-000915,-0.8225611298827517
ACH-000916,-0.4554149634380297
ACH-000917,-0.8115191018471417
ACH-000920,-0.7691687952403088
ACH-000921,-0.9213458265660782
ACH-000924,-1.0524003961453812
ACH-000926,-1.0939365374406125
ACH-000928,-0.5683765366452757
ACH-000929,-0.9425576701401872
ACH-000932,-0.9555324184678692
ACH-000935,-1.1412104279792556
ACH-000936,-1.04601923288621
ACH-000937,-0.8350561408128578
ACH-000938,-0.8446388844518785
ACH-000939,-1.226354949093319
ACH-000941,-1.023368274014417
ACH-000943,-0.9528681880012094
ACH-000946,-1.0323701235003186
ACH-000947,-0.8248011172479709
ACH-000948,-1.0446733693419794
ACH-000950,-0.8448500658018488
ACH-000953,-0.8449925388162565
ACH-000954,-0.8057465854167545
ACH-000957,-0.878333691107338
ACH-000958,-1.1427563835432881
ACH-000960,-0.9067882586716568
ACH-000963,-0.8459557151750197
ACH-000968,-0.9798001607193042
ACH-000969,-0.9489076113810888
ACH-000972,-0.7582739670697269
ACH-000973,-0.8396054909466671
ACH-000974,-0.9815788243034218
ACH-000978,-0.7483506055007447
ACH-000984,-0.8826880038738293
ACH-000986,-0.9464401294226324
ACH-000988,-0.8203316189171957
ACH-000993,-0.9846478635337071
ACH-000994,-1.0583269264989452
ACH-000996,-1.004427033465511
ACH-001001,-0.9825049527690038
ACH-001020,-1.0395203680886655
ACH-001028,-0.9768242422507092
ACH-001031,-1.2188546018910722
ACH-001038,-0.7754042142986356
ACH-001048,-1.1447415772449754
ACH-001050,-0.7053316943830749
ACH-001053,-1.0222649402442936
ACH-001054,-0.7815211592606541
ACH-001061,-0.9007609699580502
ACH-001067,-0.5947943166053554
ACH-001075,-0.961950404341427
ACH-001096,-0.8984171798818559
ACH-001111,-1.1374872232673388
ACH-001119,-0.8941185073597114
ACH-001128,-1.1139765127944272
ACH-001134,-0.8673545936074699
ACH-001151,-0.8720324865131214
ACH-001163,-0.9131770888618616
ACH-001164,-1.099144144611777
ACH-001183,-0.8800670484515557
ACH-001192,-0.9240022871379248
ACH-001193,-1.041609029829624
ACH-001196,-1.2310398079248288
ACH-001197,-1.1503753030132495
ACH-001205,-0.6914858679219628
ACH-001211,-1.094556687550981
ACH-001212,-1.2048817675982093
ACH-001228,-1.1317386469977564
ACH-001232,-0.8787854393743548
ACH-001239,-0.8524007909067132
ACH-001270,-0.8926833012919573
ACH-001274,-0.9318884605184324
ACH-001275,-1.0636154243096922
ACH-001277,-1.0280623708085364
ACH-001278,-0.8122184450254668
ACH-001280,-1.1543655399695465
ACH-001283,-1.0352231553527345
ACH-001289,-1.006115878787626
ACH-001300,-0.922157357831792
ACH-001301,-0.7700368226530652
ACH-001302,-1.101277174023004
ACH-001306,-0.8049255017527892
ACH-001318,-0.9236432009633676
ACH-001322,-1.1710790111029663
ACH-001328,-0.7156842210893327
ACH-001332,-0.8251035270388388
ACH-001336,-0.8203090046131222
ACH-001346,-1.0019169071763532
ACH-001353,-0.8933773590376242
ACH-001354,-1.1765882294569774
ACH-001367,-0.8392307846487826
ACH-001368,-0.7755953342749059
ACH-001374,-0.7542769625555894
ACH-001377,-0.7251871111670397
ACH-001380,-0.8539251856985718
ACH-001391,-0.9191721548438218
ACH-001408,-0.8761752676482832
ACH-001430,-0.8376079565704017
ACH-001431,-0.9221952753764792
ACH-001450,-0.8993173298218662
ACH-001496,-1.049838189550471
ACH-001500,-1.0723191982334483
ACH-001523,-0.8928780676663992
ACH-001532,-1.0975563931783894
ACH-001550,-1.0193762449223809
ACH-001552,-0.9267479398364094
ACH-001554,-0.9836613263792336
ACH-001654,-0.8891616365541675
ACH-001735,-1.097571344517499
ACH-001736,-1.0269521764263618
ACH-001737,-0.6874179195491296
ACH-001740,-1.1432610692497454
ACH-001745,-1.0075493993204645
ACH-001765,-0.9979202324028617
