,UNC5A (90249)
ACH-000004,0.12047040810691473
ACH-000005,0.4436296282897042
ACH-000007,0.31207300326693177
ACH-000009,0.12530687957928258
ACH-000011,0.14780195988095113
ACH-000012,0.0925182064429928
ACH-000013,0.1970620828861452
ACH-000014,0.1172631957916642
ACH-000015,0.195489682644297
ACH-000017,0.2119030105753188
ACH-000018,0.06349763446192856
ACH-000019,0.20000665127103745
ACH-000021,0.05048705540857282
ACH-000022,0.12021582992481272
ACH-000025,0.17611955288987755
ACH-000028,0.1846762194706504
ACH-000030,0.2287177820644529
ACH-000035,0.08459524120659609
ACH-000036,0.0778591286069155
ACH-000037,0.17185291879902434
ACH-000039,-0.03757118406358488
ACH-000040,0.22458461883094089
ACH-000041,0.2511399182619602
ACH-000042,0.08014549630536445
ACH-000045,0.029533295425786744
ACH-000047,0.11064641978352006
ACH-000052,0.16586845758009866
ACH-000053,0.09602186792609137
ACH-000054,0.15139907912388345
ACH-000055,0.06964224728723467
ACH-000060,0.1234516986343798
ACH-000067,0.02022396575860137
ACH-000070,0.3357913852192551
ACH-000075,0.06995517509726244
ACH-000078,0.18984229691799454
ACH-000082,0.1819066541350437
ACH-000085,0.07536894630185703
ACH-000086,0.07724686715815504
ACH-000087,0.08115834454059427
ACH-000092,0.10777960594081748
ACH-000095,0.26025032562302153
ACH-000097,0.1282511472180766
ACH-000098,0.14885307510721538
ACH-000099,0.1224678237255682
ACH-000108,0.04263420033305984
ACH-000113,0.14082672178332498
ACH-000116,0.1754251416389188
ACH-000118,0.25911553956076555
ACH-000120,0.11244150501696563
ACH-000123,0.2053970452090158
ACH-000127,0.08696709985076195
ACH-000128,0.0719910069450804
ACH-000132,0.2233716601141751
ACH-000133,0.2276024451943192
ACH-000137,0.2139329301317744
ACH-000138,0.05137920756016055
ACH-000142,0.15199145287712548
ACH-000143,0.047970315165450486
ACH-000146,0.09885093255421018
ACH-000148,0.10965223865126916
ACH-000150,-0.07729256241867054
ACH-000152,0.08616033993605446
ACH-000153,0.025622946769612468
ACH-000159,0.2720955944372133
ACH-000160,0.1354895980651766
ACH-000163,0.07678478895782702
ACH-000167,0.4096908287538456
ACH-000168,0.10911963535364673
ACH-000169,0.14716916611997935
ACH-000178,0.1274190622530159
ACH-000183,0.019500972946941374
ACH-000188,0.08001318922786425
ACH-000189,0.2741235092615178
ACH-000190,0.19492702597907186
ACH-000198,0.14656115652406054
ACH-000203,0.12190338622492013
ACH-000204,0.07233851763493056
ACH-000206,0.13609444543326726
ACH-000207,0.17272080647780366
ACH-000208,0.3169694641205853
ACH-000210,0.02444800822105692
ACH-000211,0.10110757125821017
ACH-000215,0.18770396563871108
ACH-000221,0.17008063149318253
ACH-000222,0.024373068331553657
ACH-000223,0.12394955690513546
ACH-000226,0.1503390284421776
ACH-000227,0.29955741695468113
ACH-000228,0.18373442629768375
ACH-000231,0.13109941094186278
ACH-000232,0.03226643934153326
ACH-000233,-0.019352219770632183
ACH-000234,0.21445077382252253
ACH-000235,0.10070930673692416
ACH-000237,0.12533533056661572
ACH-000238,0.1605569184681062
ACH-000242,-0.07930642504072855
ACH-000243,0.12149383013919984
ACH-000244,-0.13551500112530432
ACH-000246,0.13003443209588292
ACH-000248,0.1729364487698788
ACH-000250,0.11147393367416727
ACH-000251,0.2312977081369521
ACH-000252,0.2380854938811077
ACH-000253,0.09932778282939968
ACH-000255,0.06591664157844428
ACH-000256,0.1931820518594765
ACH-000257,-0.03748119426417075
ACH-000258,0.15770050465511593
ACH-000259,0.06726983370288611
ACH-000260,0.12294186513614434
ACH-000261,0.2134668248293752
ACH-000262,0.041146311360973804
ACH-000263,0.08114976396340813
ACH-000264,0.13257508221338396
ACH-000265,0.17309635517277167
ACH-000266,0.1281479729791155
ACH-000272,0.12404092248358445
ACH-000274,0.12405914589358855
ACH-000277,0.15696063643321825
ACH-000278,0.23657935061304525
ACH-000279,0.1621936406282968
ACH-000280,0.08041767739135967
ACH-000281,-0.0969663546170956
ACH-000288,0.15058159126591147
ACH-000291,0.12318699362621358
ACH-000293,0.2063883194124593
ACH-000294,0.2017883261014518
ACH-000295,0.09265411887471472
ACH-000296,0.12341548823073704
ACH-000302,0.12109462436678685
ACH-000304,0.1996049825607388
ACH-000307,0.21508534019866946
