,NEO1 (4756)
ACH-000004,-0.11723470447575922
ACH-000005,-0.3375577081334332
ACH-000007,-0.027876061120371547
ACH-000009,-0.11312884661423266
ACH-000011,0.04765245402582602
ACH-000012,0.031737344127985595
ACH-000013,-0.06572636105542236
ACH-000014,-0.06638345929374716
ACH-000015,-0.10191039891341018
ACH-000017,-0.015134650469113385
ACH-000018,-0.07880467213724861
ACH-000019,-0.02909163362859703
ACH-000021,0.12040677291429995
ACH-000022,-0.1855507012488176
ACH-000025,0.007949956064606542
ACH-000028,0.07676545001727739
ACH-000030,-0.010628038059011332
ACH-000035,0.05648104520562039
ACH-000036,0.14822816634158334
ACH-000037,-0.23387991816084616
ACH-000039,-0.21988511167349808
ACH-000040,0.01007149711481009
ACH-000041,-0.1073912616086972
ACH-000042,-0.08908491168860716
ACH-000045,-0.15341811063960806
ACH-000047,0.09126212606637513
ACH-000052,0.02648219548858479
ACH-000053,-0.031044650976256492
ACH-000054,-0.14524749412972826
ACH-000055,-0.13992676244997398
ACH-000060,0.06829363156319315
ACH-000067,0.14305586441256682
ACH-000070,-0.2737917614014733
ACH-000075,-0.18772767962642306
ACH-000078,-0.20380002467712274
ACH-000082,0.046233068461237696
ACH-000085,0.2260224018020056
ACH-000086,-0.11831490950681745
ACH-000087,-0.06171383984258949
ACH-000092,-0.07031233032009758
ACH-000095,0.0195880081452427
ACH-000097,0.08563052892152058
ACH-000098,-0.009666930319756314
ACH-000099,-0.01682154639953038
ACH-000108,-0.19048723559459002
ACH-000113,-0.15042340594399206
ACH-000116,-0.07696799930716194
ACH-000118,-0.1714862812311022
ACH-000120,-0.13225373865890575
ACH-000123,-0.02647695077324499
ACH-000127,0.007877486409178227
ACH-000128,-0.054957045667008375
ACH-000132,-0.015969080205552887
ACH-000133,0.0013595453706484375
ACH-000137,-0.03992829619531312
ACH-000138,0.009561714597941359
ACH-000142,0.2112346820803208
ACH-000143,-0.050158356862098366
ACH-000146,-0.07484213123973149
ACH-000148,-0.09078386526191293
ACH-000150,-0.20573352016060656
ACH-000152,-0.07488347407971689
ACH-000153,-0.019187003694301662
ACH-000159,-0.03611645454439458
ACH-000160,-0.011027480489423909
ACH-000163,0.013452077024728644
ACH-000167,-0.0539766176782163
ACH-000168,-0.176820062763451
ACH-000169,-0.10760130532828947
ACH-000178,-0.11375502364503448
ACH-000183,0.038846693695214256
ACH-000188,-0.019075670880049068
ACH-000189,0.29001852898077346
ACH-000190,-0.11935708295386742
ACH-000198,0.03780952695495225
ACH-000203,0.5667191028629914
ACH-000204,-0.00033651097486878215
ACH-000206,0.08728409689624095
ACH-000207,0.04117572761857435
ACH-000208,-0.18621001084669056
ACH-000210,0.10258947217518656
ACH-000211,0.027619243998084242
ACH-000215,0.04845220613885833
ACH-000221,-0.24693521053472456
ACH-000222,0.09004215626344945
ACH-000223,-0.08469820275114798
ACH-000226,0.17774576073743
ACH-000227,0.01538008589544492
ACH-000228,-0.06787180248243442
ACH-000231,-0.08086840866741403
ACH-000232,-0.05021457584034248
ACH-000233,-0.0657873797363675
ACH-000234,-0.010227679655283563
ACH-000235,0.0020168855831646394
ACH-000237,-0.11809335514457454
ACH-000238,0.03648697782883948
ACH-000242,0.05934635018904024
ACH-000243,0.05390277961052108
ACH-000244,0.26504547798990674
ACH-000246,0.09304010882220666
ACH-000248,-0.020956899440171144
ACH-000250,0.05536906788962527
ACH-000251,0.05667561036444462
ACH-000252,-0.1715098776713363
ACH-000253,-0.08525492986969425
ACH-000255,-0.06541419665689578
ACH-000256,0.026552437893271174
ACH-000257,-0.26624003154803555
ACH-000258,-0.26010771361588925
ACH-000259,-0.10013640770893488
ACH-000260,0.03680641687713167
ACH-000261,-0.03978571171466738
ACH-000262,0.11837882760119588
ACH-000263,-0.06437407946876518
ACH-000264,0.011420146532588113
ACH-000265,-0.0982809049895975
ACH-000266,-0.058177544581328414
ACH-000272,-0.04397243900943307
ACH-000274,-0.05851637078613485
ACH-000277,0.12110579626545635
ACH-000278,-0.15026102389820756
ACH-000279,-0.1574678850719231
ACH-000280,-0.06697764039852035
ACH-000281,-0.04826323447541288
ACH-000288,-0.0672875861141421
ACH-000291,-0.10645714056623848
ACH-000293,0.005296362318383484
ACH-000294,-0.09286744440910548
ACH-000295,-0.16076163189752127
ACH-000296,-0.19210281595821854
ACH-000302,-0.04677576828789845
ACH-000304,-0.05794495113273364
ACH-000307,-0.036517734846271736
ACH-000308,-0.061369850684145036
ACH-000310,-0.13657374648867365
ACH-000311,0.010049799860524664
ACH-000312,-0.09875363566067406
ACH-000315,-0.0567713614354933
ACH-000316,-0.053980048093067126
ACH-000317,0.05986597582187305
ACH-000318,-0.21482346823492168
ACH-000319,0.04107999624206392
ACH-000320,-0.06707134987938153
ACH-000322,0.05261298956389875
ACH-000323,0.14905854654820394
ACH-000324,-0.007349444138160199
ACH-000329,-0.07500753759780701
ACH-000330,-0.04354891227845722
ACH-000331,0.05623671056022179
ACH-000332,-0.04712181129948048
ACH-000334,-0.2320499401425836
ACH-000335,-0.0234468010505748
ACH-000336,-0.14669113244131946
ACH-000337,-0.1924215960549442
ACH-000338,-0.04651272476454719
ACH-000339,0.04772275090892335
ACH-000341,-0.06544196585932571
ACH-000348,0.04176629428776951
ACH-000350,-0.21875450582101716
ACH-000352,-0.114439302180155
ACH-000356,-0.1908283837768385
ACH-000361,-0.4489801391704817
ACH-000362,-0.02216471763533464
ACH-000363,-0.020211461964813
ACH-000364,-0.060403097304274886
ACH-000365,-0.059342626340775036
ACH-000366,0.11144829580112918
ACH-000368,-0.11031857109122456
ACH-000374,-0.07328804674725369
ACH-000375,0.0814192905801857
ACH-000376,-0.01752275270768305
ACH-000381,-0.30516109635358585
ACH-000383,-0.07541584350877296
ACH-000387,-0.014633222222944596
ACH-000389,-0.07323705350373748
ACH-000390,0.0219113189665888
ACH-000393,0.07569645306600795
ACH-000395,-0.08234286160368169
ACH-000396,0.026095916274556968
ACH-000397,0.004757443493159791
ACH-000401,-0.13435211193284524
ACH-000402,0.041088892410688915
ACH-000403,-0.031779105217278614
ACH-000404,0.0914129361890696
ACH-000406,0.052301569826058734
ACH-000407,-0.20658341586840026
ACH-000408,-0.10238950609567647
ACH-000410,-0.16982034168261265
ACH-000411,0.10402695564547736
ACH-000414,-0.037350714785609716
ACH-000415,0.049283742307070624
ACH-000416,0.0473516181632429
ACH-000420,0.028527292958663106
ACH-000421,0.02100227982672403
ACH-000424,-0.1278797962325217
ACH-000425,0.0199103467505201
ACH-000426,0.1335591714031658
ACH-000427,-0.09885370396283076
ACH-000433,-0.025361928960821848
ACH-000435,-0.07123761082676393
ACH-000436,-0.0873864630989766
ACH-000444,-0.01823557137925911
ACH-000445,-0.2778895181466233
ACH-000448,-0.05964908515119007
ACH-000450,-0.14109390496626228
ACH-000452,0.09104224318129532
ACH-000454,-0.09774441732744173
ACH-000458,-0.12914986032052808
ACH-000459,-0.021701300227974844
ACH-000460,0.09763151034226276
ACH-000461,-0.05486896826202384
ACH-000463,-0.10696003936387084
ACH-000464,-0.16005973754324873
ACH-000466,-0.009306458560218837
ACH-000467,-0.07156468984074449
ACH-000468,-0.05850665509052345
ACH-000469,-0.057323796630745764
ACH-000470,-0.005487966779050629
ACH-000471,0.07747378688505202
ACH-000472,-0.06537562144431791
ACH-000473,-0.18979335777363407
ACH-000475,-0.15033373260632127
ACH-000476,-0.09609913608013776
ACH-000477,-0.23396664965197575
ACH-000479,-0.2084448917189785
ACH-000480,0.016885663054902196
ACH-000481,-0.07048472683681929
ACH-000483,-0.1162640640322038
ACH-000484,0.09672792432739263
ACH-000485,0.057176159032834226
ACH-000486,-0.0783819096069074
ACH-000487,-0.10047176615811072
ACH-000488,-0.08256870216018625
ACH-000490,0.1787002347148249
ACH-000491,-0.2723941718444298
ACH-000495,0.018574502400124458
ACH-000496,0.0058212357853524715
ACH-000499,-0.009945199887846545
ACH-000500,0.10269521879993876
ACH-000502,0.0010928874290295012
ACH-000503,0.18084160308860692
ACH-000505,-0.09577181391611456
ACH-000507,0.054875322520783865
ACH-000510,0.006262549717248402
ACH-000511,0.01774142176637409
ACH-000512,-0.1677399469580601
ACH-000516,0.0321273268819326
ACH-000517,0.015648512864158092
ACH-000518,0.04429147489184858
ACH-000520,-0.111419028635124
ACH-000521,0.1121683188351928
ACH-000522,0.07632089986158694
ACH-000524,-0.030138512996289963
ACH-000527,-0.11894437645975288
ACH-000528,-0.08061925830198156
ACH-000537,-0.08392744607815075
ACH-000541,-0.20822618904132995
ACH-000542,-0.1239964870198082
ACH-000544,0.1833519112341775
ACH-000545,-0.011146836045264329
ACH-000547,-0.10125042739564123
ACH-000548,0.01207827666508813
ACH-000549,0.05755448782094918
ACH-000550,-0.12561897463813815
ACH-000552,-0.13357743559756088
ACH-000556,-0.011960446940684629
ACH-000557,-0.10989457857457413
ACH-000569,-0.437022377126614
ACH-000570,-0.18667075744775846
ACH-000571,-0.04602212327987591
ACH-000573,0.032439610487247666
ACH-000576,0.17939238481428074
ACH-000579,0.011807682974321072
ACH-000580,-0.13544926408085656
ACH-000584,0.043617586771163404
ACH-000585,0.0791896746929541
ACH-000588,0.007851776246045284
ACH-000589,0.09833453255403504
ACH-000591,0.03222082158980962
ACH-000593,-0.07690151942311996
ACH-000600,0.05887364156269347
ACH-000601,-0.036933225173907236
ACH-000605,0.02273926990744557
ACH-000606,-0.13221770183326653
ACH-000608,-0.14968143703259235
ACH-000614,0.044365085607823165
ACH-000616,-0.041854535863050095
ACH-000618,-0.057266273638052576
ACH-000619,-0.035848673330468143
ACH-000620,-0.00011287962138237829
ACH-000621,0.0650496895202195
ACH-000622,-0.06359123873195814
ACH-000623,-0.13015600056204174
ACH-000624,0.0064565430234564064
ACH-000627,0.022259960002068056
ACH-000630,-0.049598797510270715
ACH-000631,0.23422995568042054
ACH-000632,-0.15865615377249387
ACH-000633,-0.0016172284246995347
ACH-000637,0.044515804827767104
ACH-000638,0.1130910830037861
ACH-000646,-0.05570195474462325
ACH-000647,-0.006603218888564804
ACH-000648,0.03211174951147355
ACH-000649,0.03517949068230468
ACH-000651,0.015140435009554832
ACH-000652,-0.11612009380753015
ACH-000653,-0.11798574098708264
ACH-000657,-0.011114032109361564
ACH-000658,-0.017380013932500313
ACH-000661,-0.02878152801204334
ACH-000662,-0.2438819471642721
ACH-000663,-0.12368288620234864
ACH-000665,-0.022228616728140957
ACH-000671,-0.4937205951364434
ACH-000672,0.004623649237545284
