,TSC22D1 (8848)
ACH-000004,0.11557242992742553
ACH-000005,-0.16588409863921935
ACH-000007,0.14739358700616378
ACH-000009,0.2571145569494124
ACH-000011,0.08564582642097357
ACH-000012,-0.009095898718426693
ACH-000013,0.15058491310097813
ACH-000014,0.3977267402116256
ACH-000015,0.19519853560676007
ACH-000017,0.17256743210310935
ACH-000018,0.022795058204089332
ACH-000019,0.07476838632830955
ACH-000021,0.21401117622227114
ACH-000022,0.1428807388403437
ACH-000025,0.16725917181031302
ACH-000028,0.16572806987379127
ACH-000030,0.11452919894572287
ACH-000035,0.07604828058551286
ACH-000036,0.07184755486978044
ACH-000037,0.2289720962637736
ACH-000039,0.06912676438370323
ACH-000040,0.07396126247255946
ACH-000041,0.174768071310331
ACH-000042,0.14596205313049876
ACH-000045,0.20498587980233365
ACH-000047,-0.0032637095416128675
ACH-000052,0.18458672784494126
ACH-000053,0.18892544032205014
ACH-000054,0.1579806465850683
ACH-000055,-0.023013943514527527
ACH-000060,0.08672385254808616
ACH-000067,-0.09946525177534246
ACH-000070,0.157696428794195
ACH-000075,0.1171659970666914
ACH-000078,0.11774674130702112
ACH-000082,0.014438287383932309
ACH-000085,0.19893129439425655
ACH-000086,0.07024911330910193
ACH-000087,0.0940184481784245
ACH-000092,0.189336269608307
ACH-000095,0.18032080138302486
ACH-000097,0.16050359372120315
ACH-000098,0.1837054229171915
ACH-000099,0.17903672443364604
ACH-000108,0.2382394903554933
ACH-000113,0.17321021142155155
ACH-000116,0.10956439014678238
ACH-000118,0.11615285481059147
ACH-000120,0.08925525471038209
ACH-000123,0.054240186260927095
ACH-000127,0.1444271117510116
ACH-000128,0.16056166351937626
ACH-000132,0.1117102790869699
ACH-000133,0.1323679632848787
ACH-000137,0.09186003727879402
ACH-000138,0.11076051654634522
ACH-000142,0.15055057606173328
ACH-000143,0.06104976549934873
ACH-000146,0.21229477372638814
ACH-000148,0.15680259071758298
ACH-000150,0.03122374497791383
ACH-000152,0.08424638252106369
ACH-000153,0.19070403238235306
ACH-000159,0.05270321497758625
ACH-000160,0.2417253147470841
ACH-000163,0.17950879131650474
ACH-000167,0.16687857657113664
ACH-000168,0.10351767650383277
ACH-000169,0.0918496782162183
ACH-000178,0.09434452374125768
ACH-000183,0.3358854622132415
ACH-000188,0.11308044172337928
ACH-000189,-0.13014546052731546
ACH-000190,0.2193444434617645
ACH-000198,0.16060779208273207
ACH-000203,0.4010921007886567
ACH-000204,0.13956959034598826
ACH-000206,0.3274298968405622
ACH-000207,0.10578848336804343
ACH-000208,-0.01249283792265335
ACH-000210,0.2467841666964688
ACH-000211,0.20829835024426546
ACH-000215,0.10981903291215613
ACH-000221,0.34737902651601626
ACH-000222,0.1975187127318334
ACH-000223,0.2463853409919112
ACH-000226,0.1919529407514732
ACH-000227,0.08378248506443531
ACH-000228,0.08515040262910951
ACH-000231,0.17501857470677992
ACH-000232,0.08964932195562501
ACH-000233,0.1190495574297647
ACH-000234,0.07360051986845535
ACH-000235,0.11986827341213313
ACH-000237,0.1159664566310012
ACH-000238,0.02018834943351022
ACH-000242,0.3191817344542138
ACH-000243,0.184423781831194
ACH-000244,0.4688245117680093
ACH-000246,0.15722642586687918
ACH-000248,0.07998866173870098
ACH-000250,0.08895934024691762
ACH-000251,0.1489032240562139
ACH-000252,0.06412027017335843
ACH-000253,0.03439643972206659
ACH-000255,0.1101651381791878
ACH-000256,0.09456531923731401
ACH-000257,0.3422112637789212
ACH-000258,0.13380487854781695
ACH-000259,0.12486364396958892
ACH-000260,0.1679441815848792
ACH-000261,0.1278817725691074
ACH-000262,0.14997683106716486
ACH-000263,0.23745355929734785
ACH-000264,0.2069156308489919
ACH-000265,0.1846953781489824
ACH-000266,0.11430650294521726
ACH-000272,0.10421153550881182
ACH-000274,0.14293304813886265
ACH-000277,0.2622500244493674
ACH-000278,0.1142650234257306
ACH-000279,0.2527594656216684
ACH-000280,0.13419813416737836
ACH-000281,0.1328436106669774
ACH-000288,-0.07438659310316449
ACH-000291,0.24240691788772925
ACH-000293,0.18902787926767844
ACH-000294,0.2626405685526472
ACH-000295,0.3505960360718674
ACH-000296,0.007747751441724964
ACH-000302,0.14199049829870544
ACH-000304,0.03400884315435612
ACH-000307,0.19643845425789253
ACH-000308,0.1258932410013881
ACH-000310,0.16433775771470466
ACH-000311,0.21679649881363255
ACH-000312,0.22072938620425653
ACH-000315,0.09386958643806724
ACH-000316,0.09006116803077757
ACH-000317,0.09060883934393073
