,PRR7 (80758)
ACH-000004,0.07747630271109945
ACH-000005,-0.0634549208470573
ACH-000007,-0.294769874103858
ACH-000009,-0.2788145195832278
ACH-000011,-0.3082850565227805
ACH-000012,-0.17685334801682226
ACH-000013,-0.19539333041136145
ACH-000014,-0.06552743760437263
ACH-000015,-0.03380076722191468
ACH-000017,-0.23259783074257015
ACH-000018,-0.3063493570897595
ACH-000019,-0.10459086706152224
ACH-000021,-0.20718295619038987
ACH-000022,-0.2776239777747799
ACH-000025,-0.024673209097019148
ACH-000028,-0.2587957848700689
ACH-000030,-0.191106991605122
ACH-000035,-0.017749636427607747
ACH-000036,-0.32986952675759823
ACH-000037,0.024775657823239268
ACH-000039,-0.11635971145439188
ACH-000040,-0.12834075564390324
ACH-000041,-0.14157347529568454
ACH-000042,-0.2692944431403012
ACH-000045,-0.03678885949929928
ACH-000047,-0.2887748044887782
ACH-000052,-0.2460770777621711
ACH-000053,-0.05423000658793077
ACH-000054,-0.15576279891231015
ACH-000055,-0.2325400695676347
ACH-000060,-0.24376383796543066
ACH-000067,-0.42628995724583296
ACH-000070,-0.10155506227990528
ACH-000075,-0.11199392836319284
ACH-000078,-0.15018584880417662
ACH-000082,-0.21419599963131306
ACH-000085,-0.04294336416877827
ACH-000086,-0.19678350436334727
ACH-000087,-0.4805420056837828
ACH-000092,-0.1551868466078873
ACH-000095,-0.10117911375814376
ACH-000097,-0.13018837949586692
ACH-000098,-0.16857738597089095
ACH-000099,-0.3316462206750585
ACH-000108,-0.2635278633532884
ACH-000113,-0.005769739037029992
ACH-000116,-0.2311728049030656
ACH-000118,-0.17221425157853112
ACH-000120,-0.2816428798234879
ACH-000123,-0.22175908766846106
ACH-000127,-0.07566904136779379
ACH-000128,-0.3323910229442628
ACH-000132,-0.23711249477994434
ACH-000133,-0.32641127177587903
ACH-000137,-0.22927203619794956
ACH-000138,-0.08136576159381095
ACH-000142,-0.1525222071489742
ACH-000143,-0.08911195723166057
ACH-000146,-0.1677071400130674
ACH-000148,-0.05204855764935882
ACH-000150,-0.6591491974654233
ACH-000152,-0.3338551490734562
ACH-000153,-0.2464908953463051
ACH-000159,-0.25034620696094706
ACH-000160,-0.15631783691432144
ACH-000163,-0.14056781907527996
ACH-000167,-0.34051777179528336
ACH-000168,-0.08621431583925887
ACH-000169,-0.17404406838993242
ACH-000178,-0.2933134093510766
ACH-000183,-0.0920619761770045
ACH-000188,-0.19383618373716832
ACH-000189,-0.1011645923559225
ACH-000190,-0.30961080391856777
ACH-000198,-0.09907474511338207
ACH-000203,-0.016018753280073912
ACH-000204,-0.06688663828250704
ACH-000206,-0.2813242287817721
ACH-000207,-0.19130289316531696
ACH-000208,-0.17123086391791903
ACH-000210,-0.09017556448267744
ACH-000211,-0.18692516000370876
ACH-000215,-0.1239440508301996
ACH-000221,-0.052362924294107965
ACH-000222,-0.033359082497931056
ACH-000223,-0.3070906807519141
ACH-000226,-0.18632653374373745
ACH-000227,-0.18665676069951564
ACH-000228,-0.1786602667904697
ACH-000231,-0.2048138265679407
ACH-000232,-0.2037203298675
ACH-000233,-0.2894963008666693
ACH-000234,-0.33099720411039624
ACH-000235,-0.07566864135052928
ACH-000237,-0.1412277941821118
ACH-000238,-0.3595727945281801
ACH-000242,-0.3915845881233181
ACH-000243,-0.277938880380289
ACH-000244,-0.2445709694124312
ACH-000246,-0.1707674389156214
ACH-000248,-0.12286330790222022
ACH-000250,-0.28966550324431845
ACH-000251,-0.5779863895421101
ACH-000252,0.0029850170511876452
ACH-000253,-0.07802993922039306
ACH-000255,-0.19187754003498644
ACH-000256,-0.2573798029241045
ACH-000257,-0.09368679959409468
ACH-000258,-0.13406138300127993
ACH-000259,-0.24464934260804055
ACH-000260,-0.10454738351635216
ACH-000261,-0.2231679903463286
ACH-000262,0.11590779701830682
ACH-000263,-0.17026769917284698
ACH-000264,-0.10406308767824844
ACH-000265,-0.1360873026377121
ACH-000266,-0.2238824735411339
ACH-000272,-0.29954278098213616
ACH-000274,-0.1830351601448897
ACH-000277,-0.22153048927361
ACH-000278,-0.2388461178300366
ACH-000279,-0.17004825208793578
ACH-000280,-0.09784601448720108
ACH-000281,-0.18081299103281764
ACH-000288,-0.1957234772847332
ACH-000291,-0.2607939181652236
ACH-000293,-0.21888820534144054
ACH-000294,-0.015307015470605147
ACH-000295,-0.31088306998819304
ACH-000296,-0.3064779392232896
ACH-000302,-0.2436365807596924
ACH-000304,-0.13431914131805536
ACH-000307,-0.20015162459628166
ACH-000308,-0.20373923931222013
ACH-000310,-0.2888071204890251
ACH-000311,-0.4351238735396168
ACH-000312,-0.1731313107458737
ACH-000315,-0.21388568446463527
ACH-000316,-0.08045090666772453
ACH-000317,-0.2449171394873652
ACH-000318,-0.09199472992058468
ACH-000319,-0.3075744469003631
ACH-000320,-0.2509895555539419
ACH-000322,-0.014382942576642044
ACH-000323,-0.052548770480209006
ACH-000324,-0.21572497803361845
ACH-000329,-0.241349295419244
ACH-000330,-0.0027358355309667283
ACH-000331,-0.14490814588111142
ACH-000332,-0.2455302207600963
ACH-000334,-0.24943815675641884
ACH-000335,-0.17950061808726026
ACH-000336,-0.28056437123598266
ACH-000337,-0.4397969299958007
ACH-000338,-0.3489307039425007
ACH-000339,-0.2303724052420016
ACH-000341,-0.3069494654034794
ACH-000348,-0.17280828646880111
ACH-000350,-0.3277346356145104
ACH-000352,-0.05909934196458533
ACH-000356,0.10081512185602727
ACH-000361,-0.056500658536166565
ACH-000362,-0.011248342006225234
ACH-000363,-0.20364907689827846
ACH-000364,-0.035838264202084184
ACH-000365,-0.1328564592100179
ACH-000366,-0.16078527473253085
ACH-000368,-0.2580428435512437
ACH-000374,-0.16862302595673065
ACH-000375,-0.08728361121116833
ACH-000376,-0.14569858564777904
ACH-000381,-0.18358477269589507
ACH-000383,-0.2636476474959311
ACH-000387,-0.22871590068385314
ACH-000389,-0.30434408404920943
ACH-000390,-0.12794800240418616
ACH-000393,-0.3039157457591843
ACH-000395,-0.34478504773979657
ACH-000396,-0.3816731708636579
ACH-000397,-0.42452420777235184
ACH-000401,-0.2634302163050213
ACH-000402,-0.017975344734557
ACH-000403,-0.2493690801273508
ACH-000404,-0.22990950719403366
ACH-000406,-0.12633306139741418
ACH-000407,-0.17684589976741946
ACH-000408,-0.3923374981780953
ACH-000410,-0.130996498981856
ACH-000411,-0.4543798539410607
ACH-000414,-0.07109081420463062
ACH-000415,0.022149543612002727
ACH-000416,-0.2481996889362671
ACH-000420,-0.27656112464884963
ACH-000421,-0.11932930656194975
ACH-000424,-0.12456540875720742
ACH-000425,-0.14591110500090226
ACH-000426,-0.09792061060941132
ACH-000427,-0.0943787456196856
ACH-000433,-0.36715198385808
ACH-000435,-0.01965639700694244
ACH-000436,-0.3381646429514515
ACH-000444,-0.1989939204149526
ACH-000445,-0.012863985549164495
ACH-000448,-0.1807405719016836
ACH-000450,-0.03211269213889005
ACH-000452,-0.03812682381650393
ACH-000454,-0.28714843336497803
ACH-000458,-0.12594074303218952
ACH-000459,-0.11882617623957314
ACH-000460,-0.15807951268030565
ACH-000461,-0.22765551138689616
ACH-000463,-0.2587604901600532
ACH-000464,-0.19166087475861168
ACH-000466,-0.3250929121407816
ACH-000467,-0.14745662124823802
ACH-000468,-0.12883014437005302
ACH-000469,-0.3301302826254662
ACH-000470,-0.23876198067743334
ACH-000471,-0.2724116616008515
ACH-000472,-0.13354024190642524
ACH-000473,-0.2983766607613333
ACH-000475,-0.2951288693137605
ACH-000476,-0.21533865166048946
ACH-000477,-0.18993884721786436
ACH-000479,-0.3394915134035441
ACH-000480,-0.3091943110344606
ACH-000481,-0.12942576067640765
ACH-000483,-0.28617489249122885
ACH-000484,-0.2662762633998041
ACH-000485,-0.11883971854676885
ACH-000486,-0.18280309246554452
ACH-000487,-0.17772226761088272
ACH-000488,-0.0935154521623964
ACH-000490,-0.17718534193631166
ACH-000491,-0.15330203230503284
ACH-000495,-0.1178158809015626
ACH-000496,0.05909010447122786
ACH-000499,-0.20379476153069495
ACH-000500,0.5591932732187062
ACH-000502,-0.2290628472347785
ACH-000503,-0.4546959856095353
ACH-000505,-0.14506946460627432
ACH-000507,-0.28596851670596285
ACH-000510,-0.23713134539016797
ACH-000511,-0.2395115329664396
ACH-000512,-0.0771147146519453
ACH-000516,-0.01716071135653529
ACH-000517,-0.19084960831738484
ACH-000518,-0.032441780210490115
ACH-000520,-0.18535437617730569
ACH-000521,-0.1951713491495426
ACH-000522,-0.0703348513914767
ACH-000524,-0.15496631483752416
ACH-000527,-0.3130562631281951
ACH-000528,-0.17975558452073684
ACH-000537,-0.20572220259570154
ACH-000541,-0.11578709250669228
ACH-000542,-0.14097655548887314
ACH-000544,-0.16314912181945174
ACH-000545,-0.1634680041254321
ACH-000547,-0.32874362728257506
ACH-000548,-0.18078509308195
ACH-000549,-0.08744396241595168
ACH-000550,-0.3175045249630421
ACH-000552,-0.2480564833678624
ACH-000556,-0.15590296527228056
ACH-000557,-0.08127230332924247
ACH-000569,-0.20197183058067855
ACH-000570,-0.12632459384429692
ACH-000571,-0.1630182882679436
ACH-000573,-0.3438191818908849
ACH-000576,-0.15064149632974336
ACH-000579,-0.016262659672284588
ACH-000580,-0.1360057665215153
ACH-000584,-0.215890386959833
ACH-000585,-0.3734743074078008
ACH-000588,-0.2970835178921218
ACH-000589,-0.2353152360518215
ACH-000591,-0.18450902239873013
ACH-000593,-0.20508389303133828
ACH-000600,-0.16727606485216182
ACH-000601,-0.41544645925251933
ACH-000605,-0.3046577394140267
ACH-000606,-0.2575557954482278
ACH-000608,-0.11240251320678916
ACH-000614,-0.014225034881506587
ACH-000616,-0.20381248674949887
ACH-000618,-0.1129525521265347
ACH-000619,-0.2713267649447164
ACH-000620,-0.2326427815398878
ACH-000621,-0.2212091388555725
ACH-000622,-0.1448825502337904
ACH-000623,-0.2002399030289466
ACH-000624,-0.17572258125325074
ACH-000627,-0.2181286207094673
ACH-000630,-0.2154944728901461
ACH-000631,-0.5486247220575905
ACH-000632,-0.11661578032487945
ACH-000633,-0.16910373932346912
ACH-000637,-0.02325510595966716
ACH-000638,0.008419902443004619
ACH-000646,-0.5641736102558966
ACH-000647,-0.19032620775573225
ACH-000648,-0.3677320498524481
ACH-000649,-0.2091066256649389
ACH-000651,-0.03851162751719587
ACH-000652,-0.21144007578603627
ACH-000653,0.005847760149492167
ACH-000657,-0.16429101866687715
ACH-000658,-0.18793871652679955
ACH-000661,-0.19779495873083608
ACH-000662,-0.5924818573747441
ACH-000663,-0.004586446617823101
ACH-000665,-0.14032237754056728
ACH-000671,-0.18498135974531046
ACH-000672,-0.3460029726204587
ACH-000673,-0.1007622280728348
ACH-000676,-0.11942107604861114
ACH-000677,-0.19235054558889525
ACH-000681,-0.10095847929526892
ACH-000683,-0.07611371985078161
ACH-000684,-0.17431278751412346
ACH-000688,-0.07863900647099173
ACH-000693,-0.14845925342495322
ACH-000694,-0.15054759900740558
ACH-000695,-0.290050278485002
ACH-000696,-0.16356570916016555
ACH-000697,-0.21994465312107744
ACH-000699,-0.3698707624324378
ACH-000701,-0.14597900348051387
ACH-000706,-0.16657882907353094
ACH-000711,-0.14432645492186996
ACH-000713,-0.08614887223171416
ACH-000714,-0.08687795251063644
ACH-000718,-0.38055927890193575
ACH-000720,-0.15730057802776662
ACH-000721,-0.119037808482525
ACH-000724,-0.25873475538104984
ACH-000725,-0.14888631682808393
ACH-000732,-0.3136056401860445
ACH-000734,-0.1850648191779473
ACH-000735,-0.21759945888576687
ACH-000736,-0.15177005829702586
ACH-000738,-0.07669943882713652
ACH-000746,-0.31134525564827176
ACH-000747,-0.14010672753279935
ACH-000748,-0.1893178111132428
ACH-000753,-0.137674249557457
ACH-000756,-0.34017136138905063
ACH-000757,-0.045261603292220016
ACH-000758,-0.23809747308237375
ACH-000760,-0.28333804258396783
ACH-000762,0.013103165314733404
ACH-000763,-0.1773929648842522
ACH-000764,0.08117792317035677
ACH-000765,-0.10460741191354214
ACH-000766,-0.07285289956094641
ACH-000767,-0.22096119640571604
ACH-000768,-0.18013860706862125
ACH-000769,-0.19948017709203655
ACH-000770,-0.11196612313287747
ACH-000771,-0.12326920717746905
ACH-000773,-0.28247597544117675
ACH-000776,-0.12388354162732156
ACH-000777,-0.12354073237890822
ACH-000778,-0.1210899975556776
ACH-000781,-0.19063642046024365
ACH-000782,-0.11497280372092478
ACH-000783,-0.39999150962958596
ACH-000784,-0.196103649014392
ACH-000785,-0.2107922265217927
ACH-000787,-0.10399651837383747
ACH-000788,-0.12170188678432453
ACH-000791,-0.2496647836442871
ACH-000792,-0.16049511971481692
ACH-000794,-0.19364179637166454
ACH-000796,-0.2774260059003075
ACH-000798,-0.4875712477897248
ACH-000799,0.18596840299108364
ACH-000800,-0.3530389490258142
ACH-000802,-0.1004896064333228
ACH-000804,-0.17347601675344151
ACH-000805,-0.02396044986279579
ACH-000809,-0.2603684363373568
ACH-000810,-0.07095843953810223
ACH-000811,-0.1660856254211721
ACH-000817,0.031486821559982975
ACH-000819,-0.22108076357552292
ACH-000820,-0.002123019240228176
ACH-000821,-0.2557569567220285
ACH-000822,-0.04425826444112182
ACH-000823,-0.1260153472323566
ACH-000824,-0.2554602882452781
ACH-000827,-0.0906637868650246
ACH-000829,-0.2136252621992249
ACH-000831,-0.183259960404023
ACH-000832,0.03236733160812179
ACH-000833,-0.16233130177446714
ACH-000834,-0.25846205197686833
ACH-000835,-0.23737554903415464
ACH-000836,-0.05631550621834545
ACH-000837,-0.419046647238565
ACH-000838,-0.2051050945915485
ACH-000839,-0.45400925398993797
ACH-000840,0.007038903309904655
ACH-000841,-0.15431554983226167
ACH-000843,-0.2863588886138598
ACH-000846,-0.19652076526287304
ACH-000847,-0.09210988329479504
ACH-000848,-0.4856741466325925
ACH-000849,-0.7111285876539629
ACH-000851,-0.16773820861149052
ACH-000855,-0.16362854368852944
ACH-000856,-0.35504176243496965
ACH-000858,-0.13535834158357227
ACH-000859,-0.3180148639501224
ACH-000861,-0.27685219192997584
ACH-000862,-0.17107257898464476
ACH-000865,-0.388547297315084
ACH-000866,-0.10451295798853844
ACH-000867,-0.15964553582193414
ACH-000869,-0.06834077147672428
ACH-000872,-0.06768462154622938
ACH-000873,-0.2026391449614843
ACH-000876,-0.05416759161945146
ACH-000878,-0.1601655287211174
ACH-000880,-0.12709386078152365
ACH-000881,-0.048246507159425515
ACH-000882,-0.09872738783002516
ACH-000884,-0.11459092730379165
ACH-000885,-0.3370578481354589
ACH-000887,-0.13534613026613318
ACH-000889,-0.16074900648144191
ACH-000896,-0.1462781653710782
ACH-000898,-0.20273587431309867
ACH-000900,-0.291155359293134
ACH-000901,-0.17736429640731724
ACH-000905,-0.07679702825845146
ACH-000906,-0.16458779386673586
ACH-000907,-0.2853337916503819
ACH-000910,-0.3160518995791301
ACH-000911,-0.19024877591505324
ACH-000912,-0.23456057079492665
ACH-000913,-0.16813721873049509
ACH-000915,-0.22797305720404945
ACH-000916,-0.4802077227875584
ACH-000917,0.004692567080639918
ACH-000920,-0.3571137318270625
ACH-000921,-0.10185718457222996
ACH-000924,-0.2708451963158868
ACH-000926,-0.11138792096888403
ACH-000928,-0.3196898756496592
ACH-000929,-0.4116078951725883
ACH-000932,-0.16503797128732065
ACH-000935,-0.10626754289579476
ACH-000936,-0.1913809102628244
ACH-000937,-0.09911683388658056
ACH-000938,-0.2109220617785469
ACH-000939,-0.3190505045835356
ACH-000941,-0.12192839478050545
ACH-000943,-0.06702514564303909
ACH-000946,-0.17031231382556514
ACH-000947,-0.014036978168305222
ACH-000948,-0.12146671262291445
ACH-000950,-0.27239595527691923
ACH-000953,-0.1020941034471503
ACH-000954,-0.062367042154913024
ACH-000957,-0.0862095432787349
ACH-000958,-0.17990782139154518
ACH-000960,-0.1689727462091722
ACH-000963,-0.17327017491754218
ACH-000968,-0.08204456535569339
ACH-000969,-0.06899595249006925
ACH-000972,-0.01577587650468331
ACH-000973,-0.238435658940858
ACH-000974,-0.1363425518545382
ACH-000978,-0.4197563899320063
ACH-000984,-0.32267682931423003
ACH-000986,-0.15502013306035314
ACH-000988,-0.2415372642665056
ACH-000993,-0.4697590635341402
ACH-000994,-0.4312761074877128
ACH-000996,-0.1924800661128757
ACH-001001,-0.4473066567363717
ACH-001020,-0.09198986036471272
ACH-001028,-0.1275879161574863
ACH-001031,-0.2873240131872721
ACH-001038,-0.1934021292584052
ACH-001048,-0.1040327123472595
ACH-001050,-0.14209869095360447
ACH-001053,-0.195400520375298
ACH-001054,-0.3727320842364749
ACH-001061,-0.08056632982915818
ACH-001067,-0.3196170830323993
ACH-001075,-0.07243252366585952
ACH-001096,-0.22187579424148296
ACH-001111,-0.248212484453494
ACH-001119,-0.1714313644030644
ACH-001128,-0.4294128137605639
ACH-001134,-0.4760777167614367
ACH-001151,-0.13106994003797978
ACH-001163,-0.4299366659591707
ACH-001164,-0.16451520567400915
ACH-001183,-0.35116631794612313
ACH-001192,-0.0070880198914053906
ACH-001193,-0.2263967698274687
ACH-001196,-0.19710342415960985
ACH-001197,-0.1908833145676254
ACH-001205,-0.2938573960405089
ACH-001211,-0.14966066514169507
ACH-001212,-0.02067776146537261
ACH-001228,-0.12484428116073497
ACH-001232,-0.19394546928163195
ACH-001239,-0.09885743667136714
ACH-001270,-0.321359578183996
ACH-001274,-0.13537418295922735
ACH-001275,-0.22379839445209312
ACH-001277,-0.3337892765425006
ACH-001278,-0.4270823712875616
ACH-001280,-0.2995908504218588
ACH-001283,-0.25416264490124674
ACH-001289,-0.17833635753077218
ACH-001300,-0.11558303799693745
ACH-001301,-0.07140372083642955
ACH-001302,-0.16904823829211332
ACH-001306,-0.2284236911580036
ACH-001318,-0.2411033749003565
ACH-001322,-0.3381932306421687
ACH-001328,-0.13811570103975734
ACH-001332,-0.1054371353957247
ACH-001336,-0.3489536313248605
ACH-001346,-0.05591990883421076
ACH-001353,-0.1973396988745847
ACH-001354,-0.2863101079732364
ACH-001367,-0.10358902894511024
ACH-001368,-0.20814413812171265
ACH-001374,-0.11104278374061786
ACH-001377,-0.2296312569023548
ACH-001380,-0.15711546529109344
ACH-001391,-0.1651412781609555
ACH-001408,-0.19417229764958308
ACH-001430,-0.008642160281075853
ACH-001431,-0.2250449321977228
ACH-001450,-0.19242569691599626
ACH-001496,-0.09791716776399216
ACH-001500,-0.27313694905987645
ACH-001523,-0.015563844917872847
ACH-001532,-0.20361013066180225
ACH-001550,-0.1908481043442091
ACH-001552,-0.1968368353583136
ACH-001554,-0.17998103198814067
ACH-001654,-0.12673143764680456
ACH-001735,-0.19269446468652607
ACH-001736,-0.19805419071883051
ACH-001737,-0.14856594661421196
ACH-001740,-0.16855943902806306
ACH-001745,-0.15070480429635275
ACH-001765,-0.2838675533035341
