,SGPP1 (81537)
ACH-000246,-0.3882258048660673
ACH-000248,-0.4314413306824652
ACH-000250,-0.4939212125704074
ACH-000251,-0.4563464868420626
ACH-000252,-0.1942500611773135
ACH-000253,-0.368749277947039
ACH-000255,-0.3812365398276732
ACH-000256,-0.3316496130154738
ACH-000257,-0.533612252227173
ACH-000258,-0.4523947238659738
ACH-000259,-0.3534503186700358
ACH-000260,-0.4393632164489295
ACH-000261,-0.5479868510842929
ACH-000262,-0.4097974801994578
ACH-000263,-0.4960638143959764
ACH-000264,-0.38860065805366895
ACH-000265,-0.4128229954575304
ACH-000266,-0.4947394012374583
ACH-000272,-0.3500215803456524
ACH-000274,-0.4803912517246586
ACH-000277,-0.22841007525855225
ACH-000278,-0.4146064305471424
ACH-000279,-0.31304506224643
ACH-000280,-0.21961453114344945
ACH-000281,-0.2323342529983143
ACH-000288,-0.3435952642148337
ACH-000291,-0.4536403459288887
ACH-000293,-0.3465465441450641
ACH-000294,-0.3010415485632317
ACH-000295,-0.23617926964578095
ACH-000296,-0.4193433917596781
ACH-000302,-0.32193127210354955
ACH-000304,-0.43148748736493225
ACH-000307,-0.3630687532694608
ACH-000308,-0.31250144681829584
ACH-000310,-0.7565661605375731
ACH-000311,-0.4518005555559722
ACH-000312,-0.4483483073149863
ACH-000315,-0.3758047406016821
ACH-000316,-0.28141554182930745
ACH-000317,-0.4963326460239876
ACH-000318,-0.2474928349086787
ACH-000319,-0.3734676883157174
ACH-000320,-0.33785760511188384
ACH-000322,-0.3465554679450101
ACH-000323,-0.4740947132595304
ACH-000324,-0.42275766768793893
ACH-000329,-0.3896571408864957
ACH-000330,-0.38681431148863793
ACH-000331,-0.31087225943625185
ACH-000332,-0.5522054295547898
ACH-000334,-0.3723256868234927
ACH-000335,-0.12176734695130335
ACH-000336,-0.6117669324871381
ACH-000337,-0.5592819668025446
ACH-000338,-0.5035162871241505
ACH-000339,-0.5288500103694046
ACH-000341,-0.5783448647053052
ACH-000348,-0.5015964427083958
ACH-000350,-0.31571080147970465
ACH-000352,-0.3575858429445868
ACH-000356,-0.40978812048266655
ACH-000361,-0.1701022020636322
ACH-000362,-0.4727426725229862
ACH-000363,-0.3684818535630408
ACH-000364,-0.29636405574382785
ACH-000365,-0.3640708547882266
ACH-000366,-0.4636035593423241
ACH-000368,-0.33687483352453657
ACH-000374,-0.5536601146116841
ACH-000375,-0.4426818420701427
ACH-000376,-0.4558833309111797
ACH-000381,-0.2486231015756717
ACH-000383,-0.39470394523880464
ACH-000387,-0.4602603533365456
ACH-000389,-0.41348418613981824
ACH-000390,-0.2960624536486297
ACH-000393,-0.6169638756991889
ACH-000395,-0.4463039491915406
ACH-000396,-0.16928457534018845
ACH-000397,-0.4640625459866077
ACH-000401,-0.3038365220370016
ACH-000402,0.25612351909621817
ACH-000403,-0.4371646481381842
ACH-000404,-0.5518045377385478
ACH-000406,-0.3541280753072997
ACH-000407,-0.3872339678871173
ACH-000408,-0.5976684549142413
ACH-000410,-0.2970395893074527
ACH-000411,-0.3569543998586056
ACH-000414,-0.37392591933027697
ACH-000415,-0.4899156795656194
ACH-000416,-0.3088199062143652
ACH-000420,-0.3469721190602162
ACH-000421,-0.40715883635290706
ACH-000424,-0.3295997913794579
ACH-000425,-0.3643951393591052
ACH-000426,-0.7270348721256585
ACH-000427,-0.41785905766707176
ACH-000433,-0.472906336773965
ACH-000435,-0.6010764318435755
ACH-000436,-0.3941863889964037
ACH-000444,-0.5544520405368982
ACH-000445,-0.4817537904616612
ACH-000448,-0.6128268712513077
ACH-000450,-0.32470464442821284
ACH-000452,-0.500145179447233
ACH-000454,-0.3668470389719456
ACH-000458,-0.5190537025132628
ACH-000459,-0.2326418053887009
ACH-000460,-0.4643734006668085
ACH-000461,-0.2732866184251608
ACH-000463,-0.3657648632549928
ACH-000464,-0.2388796859738785
ACH-000466,-0.4745158640000084
ACH-000467,-0.5754058458157364
ACH-000468,-0.2673699842552396
ACH-000469,-0.4466303088765588
ACH-000470,-0.3740924820843595
ACH-000471,-0.4069622081706607
ACH-000472,-0.4650096705352832
ACH-000473,-0.2962121905439455
ACH-000475,-0.3023973130511388
ACH-000476,-0.4761529908895381
ACH-000477,-0.3377770707081378
ACH-000479,-0.3833083634485543
ACH-000480,-0.3721598065586375
ACH-000481,-0.4446821978767787
ACH-000483,-0.2253789856271938
ACH-000484,-0.3671885092658693
ACH-000485,-0.4226347307182788
ACH-000486,-0.34023436061315376
ACH-000487,-0.3439547939501635
ACH-000488,-0.42051004334393205
ACH-000490,-0.267371085932595
ACH-000491,-0.31362188525764634
ACH-000495,-0.3976048748279941
ACH-000496,-0.5162477293393988
ACH-000499,-0.2786563058058661
ACH-000500,-0.796161801480958
ACH-000502,-0.35937575428548124
ACH-000503,-0.3751400406662381
ACH-000505,-0.5222822699051598
ACH-000507,-0.4988078297346724
ACH-000510,-0.2737313333059409
ACH-000511,-0.6326638970078976
ACH-000512,-0.20720589392918168
ACH-000516,-0.5326536861886656
ACH-000517,-0.5249330769784962
ACH-000518,-0.4611936323695969
ACH-000520,-0.4753594177047523
ACH-000521,-0.4271596513161082
ACH-000522,-0.4173945671254259
ACH-000524,-0.4746533058328343
ACH-000527,-0.4375824231172804
ACH-000528,-0.4780211187476504
ACH-000537,-0.5640710405321286
ACH-000541,-0.3383001559390841
ACH-000542,-0.4339262156901088
ACH-000544,-0.2711873064383437
ACH-000545,-0.3166320456214589
ACH-000547,-0.3121999599313935
ACH-000548,-0.4304547885295521
ACH-000549,-0.2992398986714644
ACH-000550,-0.38836421012570377
ACH-000552,-0.2655037316035933
ACH-000556,-0.5359472817286138
ACH-000557,-0.5834669682275404
ACH-000569,-0.1262866696606737
ACH-000570,-0.3722447054455792
ACH-000571,-0.3763872437697912
ACH-000573,-0.3995847762961134
ACH-000576,-0.4767837545337828
ACH-000579,-0.3441901384298148
ACH-000580,-0.2712787325605921
ACH-000584,-0.32658943448640604
ACH-000585,-0.32312925716667384
ACH-000588,-0.3125245221594565
ACH-000589,-0.3592265985147318
ACH-000591,-0.30720503834346946
ACH-000593,-0.23536272380036186
ACH-000600,-0.357930826061275
ACH-000601,-0.3915961222024702
ACH-000605,-0.6429093554941777
ACH-000606,-0.35549447958470176
ACH-000608,-0.4532412559032784
ACH-000614,-0.3783586465328364
ACH-000616,-0.41316637940427137
ACH-000618,-0.30570197935372856
ACH-000619,-0.477023041975701
ACH-000620,-0.36342854307146505
ACH-000621,-0.3096131631609265
ACH-000622,-0.5115932592680807
ACH-000623,-0.4063171899856808
ACH-000624,-0.431794510994338
ACH-000627,-0.33705233374477833
ACH-000630,-0.3591978670364474
ACH-000631,-0.5045801419026115
ACH-000632,-0.5041493883907516
ACH-000633,-0.3756143887250402
ACH-000637,-0.4828823678299236
ACH-000638,-0.38427017976944783
ACH-000646,-0.6331942827616932
ACH-000647,-0.3180117723740671
ACH-000648,-0.19270028142574971
ACH-000649,-0.4556936522669667
ACH-000651,-0.5200443879364155
ACH-000652,-0.1784688354612872
ACH-000653,-0.4610949161845385
ACH-000657,-0.4551919864688082
ACH-000658,-0.30167674095686
ACH-000661,-0.3539778962504104
ACH-000662,-0.5682359389551026
ACH-000663,-0.43821092448179
ACH-000665,-0.3971471233072622
ACH-000671,-0.34849806117475085
ACH-000672,-0.3956933341425702
ACH-000673,-0.4657780136276327
ACH-000676,-0.30655760067783594
ACH-000677,-0.3949737938535373
ACH-000681,-0.22327756905057505
ACH-000683,-0.360557871168395
ACH-000684,-0.4233544850754104
ACH-000688,-0.3357471075903177
ACH-000693,-0.3574810609009351
ACH-000694,-0.2788633584204537
ACH-000695,-0.3880654367908478
ACH-000696,-0.6268590643399398
ACH-000697,-0.3377919737665771
ACH-000699,-0.28493955539321025
ACH-000701,-0.5607814161006166
ACH-000706,-0.31727525417017016
ACH-000711,-0.5705318269278076
ACH-000713,-0.1602646238476149
ACH-000714,-0.5714216834958529
ACH-000718,-0.5620630029400907
ACH-000720,-0.3163040010723011
ACH-000721,-0.3711401294900296
ACH-000724,-0.7423654886253059
ACH-000725,-0.3027082914070171
ACH-000732,-0.4854311817483475
ACH-000734,-0.22310848434234432
ACH-000735,-0.6515432559901223
ACH-000736,-0.5006143557943983
ACH-000738,-0.3755472980954636
ACH-000746,-0.2802621596014845
ACH-000747,-0.5754930842932172
ACH-000748,-0.4299933251654112
ACH-000753,-0.2802133445075306
ACH-000756,-0.5230923962445307
ACH-000757,-0.3303764254317783
ACH-000758,-0.2860289284404377
ACH-000760,-0.5554644208672065
ACH-000762,-0.40510088693318
ACH-000763,-0.4443534915075809
ACH-000764,-0.23183325392526966
ACH-000765,-0.42353950475748187
ACH-000766,-0.4220117706445029
ACH-000767,-0.4588265235992728
ACH-000768,-0.5219561256455699
ACH-000769,-0.3938180779763797
ACH-000770,-0.41442710957423945
ACH-000771,-0.5018820255151877
ACH-000773,-0.33640690125407435
ACH-000776,-0.2357255237014535
ACH-000777,-0.3334920428199189
ACH-000778,-0.6364915173229576
ACH-000781,-0.3603181633728799
ACH-000782,-0.335078428443152
ACH-000783,-0.344525820685281
ACH-000784,-0.4162443990736479
ACH-000785,-0.4681267374093109
ACH-000787,-0.4061219806772293
ACH-000788,-0.4712966610250242
ACH-000791,-0.5425320971750627
ACH-000792,-0.4253159217864469
ACH-000794,-0.36139314830534935
ACH-000796,-0.5702712388559896
ACH-000798,-0.3682861243153383
ACH-000799,-0.6055364952770289
ACH-000800,-0.44132057703672
ACH-000802,-0.3546432238234217
ACH-000804,-0.4091291657198332
ACH-000805,-0.3642648809032925
ACH-000809,-0.3380302101922649
ACH-000810,-0.6374472453652312
ACH-000811,-0.3451702835765294
ACH-000817,-0.4233488624820543
ACH-000819,-0.4544905907491818
ACH-000820,-0.23230555107200085
ACH-000821,-0.43175468556544455
ACH-000822,-0.4490340819534224
ACH-000823,-0.3110415129056582
ACH-000824,-0.7060948637816692
ACH-000827,-0.4608446527446002
ACH-000829,-0.4117382619828792
ACH-000831,-0.2660001846387038
ACH-000832,-0.5096138640709642
ACH-000833,-0.08821581581400371
ACH-000834,-0.27066026186396924
ACH-000835,-0.2643105355579374
ACH-000836,-0.4510230091158289
ACH-000837,-0.3854116048620336
ACH-000838,-0.3562293044373775
ACH-000839,-0.5338255026052011
ACH-000840,-0.460274455371025
ACH-000841,-0.3805137436944821
ACH-000843,-0.4991415987970253
ACH-000846,-0.366710391776881
ACH-000847,-0.4094872174847766
ACH-000848,-0.4607965141977246
ACH-000849,-0.3174940472704616
ACH-000851,-0.4805983871276257
ACH-000855,-0.687499525662444
ACH-000856,-0.3119195309609465
ACH-000858,-0.4886577737715586
ACH-000859,-0.2993550871768338
ACH-000861,-0.4772523472856553
ACH-000862,-0.4662694418138354
ACH-000865,-0.3044792882770564
ACH-000866,-0.4432522864655392
ACH-000867,-0.5376606495910082
ACH-000869,-0.3656790732013171
ACH-000872,-0.2490864050627365
ACH-000873,-0.32041942225745984
ACH-000876,-0.4649650687360293
ACH-000878,-0.05043921531364417
ACH-000880,-0.3572500837096842
ACH-000881,-0.34822628584617243
ACH-000882,-0.2747851473217962
ACH-000884,-0.3481923599018235
ACH-000885,-0.6259740930216534
ACH-000887,-0.4564386735128313
ACH-000889,-0.6234102172301537
ACH-000896,-0.4531901617748692
ACH-000898,-0.41272017038099545
ACH-000900,-0.7279823052089827
ACH-000901,-0.4529962092753043
ACH-000905,-0.35479153766126953
ACH-000906,-0.4051283832731581
ACH-000907,-0.5945983932576804
ACH-000910,-0.2782405845674513
ACH-000911,-0.5445845267415924
ACH-000912,-0.34861784955987385
ACH-000913,-0.2848260366450561
ACH-000915,-0.3870124368205035
ACH-000916,-0.6420583845110168
ACH-000917,-0.1767324455084783
ACH-000920,-0.5140544366560175
ACH-000921,-0.3377747827110653
ACH-000924,-0.2866008445789176
ACH-000926,-0.23073950721606365
ACH-000928,-0.48061986973855503
ACH-000929,-0.19154247891804246
ACH-000932,-0.3992224566539856
ACH-000935,-0.3853931468902631
ACH-000936,-0.27505182819732565
ACH-000937,-0.5634331484521232
ACH-000938,-0.3839444406499907
ACH-000939,-0.3139709837302042
ACH-000941,-0.4528072157866198
ACH-000943,-0.3492329050449743
ACH-000946,-0.5440229366522281
ACH-000947,-0.2732097210671718
ACH-000948,-0.2782579857522498
ACH-000950,-0.511397787764797
ACH-000953,-0.4824188496416414
ACH-000954,0.12719653774819767
ACH-000957,-0.4154100310900459
ACH-000958,-0.4290816181685924
ACH-000960,-0.5255696646075946
ACH-000963,-0.4959979411791908
ACH-000968,-0.25035016558586604
ACH-000969,-0.4294142851367493
ACH-000972,-0.3746243662217476
ACH-000973,-0.4325849383845971
ACH-000974,-0.3882904430067032
ACH-000978,-0.2523757993719565
ACH-000984,-0.4831683247623354
ACH-000986,-0.3673899888134624
ACH-000988,-0.4715097864036065
ACH-000993,-0.3540961863160217
ACH-000994,-0.15373755603062195
ACH-000996,-0.5648330751962414
ACH-001001,-0.6626237803805682
ACH-001020,-0.21452485731161328
ACH-001028,-0.21710942065025574
ACH-001031,-0.3112845002696632
ACH-001038,-0.6442156664661076
ACH-001048,-0.4091520814828063
ACH-001050,-0.3429906033395258
ACH-001053,-0.4138422258742241
ACH-001054,-0.421549101721848
ACH-001061,-0.4992607259471403
ACH-001067,-0.2015650215709168
ACH-001075,-0.5402323225240353
ACH-001096,-0.4067433158409667
ACH-001111,-0.23548052766035385
ACH-001119,-0.43002659316303626
ACH-001128,-0.4144332000452707
ACH-001134,-0.3123127356437964
ACH-001151,-0.4565631844854293
ACH-001163,-0.4142314953386803
ACH-001164,-0.1990139017077148
ACH-001183,-0.44961643387995104
ACH-001192,-0.40177446810875184
ACH-001193,-0.3817106872289904
ACH-001196,-0.5674187832926317
ACH-001197,-0.2589463098389869
ACH-001205,-0.5129895931758026
ACH-001211,-0.40971066190212063
ACH-001212,-0.5808762428013579
ACH-001228,-0.4214964829554851
ACH-001232,-0.4585603519982508
ACH-001239,-0.3564685935891169
ACH-001270,-0.2940752008440925
ACH-001274,-0.41047497849345344
ACH-001275,-0.4466507308929355
ACH-001277,-0.3522652196891949
ACH-001278,-0.2301568302193908
ACH-001280,-0.5402100072370518
ACH-001283,-0.5251218200929167
ACH-001289,-0.3507811388561333
ACH-001300,-0.4549550928980474
ACH-001301,-0.4149877236117585
ACH-001302,-0.6233752644366796
ACH-001306,-0.5200225189279153
ACH-001318,-0.3784603557966522
ACH-001322,-0.3350579044059624
ACH-001328,-0.4452460459667669
ACH-001332,-0.13687174774499006
ACH-001336,-0.4543574191585386
ACH-001346,-0.2930059160949856
ACH-001353,-0.4448662687815233
ACH-001354,-0.3423525862250936
ACH-001367,-0.329669931729929
ACH-001368,-0.4408533692031494
ACH-001374,-0.7386628150803332
ACH-001377,-0.29566577633004953
ACH-001380,-0.4590646223628092
ACH-001391,-0.608409904381025
ACH-001408,-0.44443556502728376
ACH-001430,-0.6043989971834903
ACH-001431,-0.4783224491773831
ACH-001450,-0.5754625291189399
ACH-001496,-0.21368199240904592
ACH-001500,-0.3959746357086989
ACH-001523,-0.4352984749731295
ACH-001532,-0.3593744483601456
ACH-001550,-0.3158145561503224
ACH-001552,-0.4752153788389764
ACH-001554,-0.489383872185591
ACH-001654,-0.35857482191746104
ACH-001735,-0.3462963608464444
ACH-001736,-0.3160063421871051
ACH-001737,-0.43303750291985016
ACH-001740,-0.35647352466419274
ACH-001745,-0.4871671855595826
ACH-001765,-0.4847716328635088
