,HSPA9 (3313)
ACH-000004,-1.2017791760047252
ACH-000005,-1.5690971409253136
ACH-000007,-1.0843536700372371
ACH-000009,-1.1790199194972086
ACH-000011,-1.1591317787152402
ACH-000012,-1.2148366373791064
ACH-000013,-1.2438530191166894
ACH-000014,-1.1729845509081256
ACH-000015,-1.2590607986914888
ACH-000017,-1.1669044850956212
ACH-000018,-1.1499831891859065
ACH-000019,-1.017789194232951
ACH-000021,-1.1341122879863512
ACH-000022,-1.2006158080692049
ACH-000025,-1.1723053056626824
ACH-000028,-1.1968555497947126
ACH-000030,-1.2553678071439736
ACH-000035,-1.1946573733995096
ACH-000036,-1.1180983857259204
ACH-000037,-1.4087540032867252
ACH-000039,-1.3133250225036228
ACH-000040,-1.2966347233869289
ACH-000041,-1.186270363090325
ACH-000042,-1.0738714166800043
ACH-000045,-1.2277217503279525
ACH-000047,-1.1515493679443505
ACH-000052,-1.1900829084526212
ACH-000053,-1.2737433646154996
ACH-000054,-1.3049470066845912
ACH-000055,-1.0309460076635797
ACH-000060,-1.0357827570536788
ACH-000067,-1.1773807030260262
ACH-000070,-1.2637006213787096
ACH-000075,-1.1378723438021483
ACH-000078,-1.2344652142419807
ACH-000082,-1.3573915356676296
ACH-000085,-0.8689409207517965
ACH-000086,-1.260585643568334
ACH-000087,-1.2043698281933408
ACH-000092,-1.157837745983241
ACH-000095,-1.2181875118626675
ACH-000097,-1.2416362191691304
ACH-000098,-1.0598750259401777
ACH-000099,-1.1257656889192675
ACH-000108,-1.1938434267851321
ACH-000113,-1.2143304675632762
ACH-000116,-1.2225559136150344
ACH-000118,-1.1921230821562123
ACH-000120,-1.140143770332524
ACH-000123,-1.1556445084148426
ACH-000127,-1.1512240686047701
ACH-000128,-1.3807172220460342
ACH-000132,-1.2866379864395727
ACH-000133,-1.1808263279286624
ACH-000137,-1.3025905963457884
ACH-000138,-1.082975916240457
ACH-000142,-0.9087811304366032
ACH-000143,-1.2467797661505042
ACH-000146,-1.1079058568192781
ACH-000148,-1.2900051649167112
ACH-000150,-1.3314057632831908
ACH-000152,-1.262713367005444
ACH-000153,-1.2886577146553169
ACH-000159,-1.1768747178142125
ACH-000160,-1.2196061312390498
ACH-000163,-1.0759737934382692
ACH-000167,-1.887336193013322
ACH-000168,-1.1563356748209672
ACH-000169,-1.3772291374540315
ACH-000178,-1.1590074658992264
ACH-000183,-0.9963232860461464
ACH-000188,-1.1788035270961907
ACH-000189,-1.2826269467253542
ACH-000190,-1.033517754253048
ACH-000198,-1.1335646684498208
ACH-000203,-1.209637269912235
ACH-000204,-1.3318008731312319
ACH-000206,-1.3818341098091906
ACH-000207,-1.0384647669279163
ACH-000208,-1.206449746595495
ACH-000210,-1.0084296823869388
ACH-000211,-1.1867158921933654
ACH-000215,-1.335284053728324
ACH-000221,-1.4550301861943116
ACH-000222,-0.937177776629997
ACH-000223,-1.308628023121117
ACH-000226,-1.1450843217528446
ACH-000227,-1.1968375298051412
ACH-000228,-1.120359051192742
ACH-000231,-1.1754859999067817
ACH-000232,-1.1469611366897168
ACH-000233,-1.0635007600206248
ACH-000234,-1.156326138541434
ACH-000235,-1.179718158119546
ACH-000237,-1.0009906038225895
ACH-000238,-1.25760803581983
ACH-000242,-1.2376210956520604
ACH-000243,-1.3390554632578104
ACH-000244,-1.1830191465982305
ACH-000246,-1.1004427525344478
ACH-000248,-1.0769144518747695
ACH-000250,-1.0817448720094116
ACH-000251,-0.9422028392030282
ACH-000252,-1.2539355695865937
ACH-000253,-1.0687749014048185
ACH-000255,-1.042127909328013
ACH-000256,-1.0506814151176058
ACH-000257,-1.5345268841246749
ACH-000258,-1.2289634293814309
ACH-000259,-1.1605227876993949
ACH-000260,-1.1024369794296376
ACH-000261,-1.1453816360932298
ACH-000262,-1.0435354751517854
ACH-000263,-1.08980996099087
ACH-000264,-1.2096655749923233
ACH-000265,-1.132406713800252
ACH-000266,-1.1576665760496616
ACH-000272,-1.2157446701813277
ACH-000274,-1.3785838237434598
ACH-000277,-1.4422641337432551
ACH-000278,-1.1265401457437505
ACH-000279,-1.251353924385992
ACH-000280,-0.8717925604751817
ACH-000281,-1.3433542645574663
ACH-000288,-1.2798842225726808
ACH-000291,-1.1806514593505872
ACH-000293,-1.199039301534915
ACH-000294,-0.8590472156482148
ACH-000295,-1.3986541264055017
ACH-000296,-1.0239835873770191
ACH-000302,-1.396135852434668
ACH-000304,-1.4295648728659216
ACH-000307,-0.9453919730169388
ACH-000308,-1.1128450315529521
ACH-000310,-1.1265339924741766
ACH-000311,-1.2999336729050566
ACH-000312,-1.1412368804053463
ACH-000315,-1.20937099777726
ACH-000316,-1.0143948280477637
ACH-000317,-1.4399235180724683
ACH-000318,-1.1487338822651223
ACH-000319,-1.2444979515988666
ACH-000320,-1.2900363286130223
ACH-000322,-1.2590095433448871
ACH-000323,-1.277743737296034
ACH-000324,-1.054669257838455
ACH-000329,-1.2435395680596677
ACH-000330,-1.2309545288879522
ACH-000331,-1.1780918487606746
ACH-000332,-1.1503339063947184
ACH-000334,-1.1771160120127104
ACH-000335,-0.9740373943040298
ACH-000336,-1.0463815392000666
ACH-000337,-1.101541014332335
ACH-000338,-1.8641834194955265
ACH-000339,-1.1732878755770328
ACH-000341,-1.0485579290746845
ACH-000348,-1.0418095092496662
ACH-000350,-1.0580475164584968
ACH-000352,-1.2226875079803758
ACH-000356,-1.0358190031632704
ACH-000361,-1.033430430110105
ACH-000362,-1.1052921381320209
ACH-000363,-1.0928336476040783
ACH-000364,-1.2708994900294912
ACH-000365,-1.1449866380906497
ACH-000366,-1.2395987692942456
ACH-000368,-1.2074387508686004
ACH-000374,-1.401065630956231
ACH-000375,-1.0024017017003426
ACH-000376,-1.3459350301156827
ACH-000381,-1.2267753292696573
ACH-000383,-1.2999998033762856
ACH-000387,-1.3142140921615102
ACH-000389,-0.5342034910481375
ACH-000390,-1.195178212273497
ACH-000393,-1.117357153088463
ACH-000395,-1.1680868192985792
ACH-000396,-0.8845877080722238
ACH-000397,-1.0240743372717247
ACH-000401,-1.1863660388906958
ACH-000402,-1.0298081428352006
ACH-000403,-1.2960089517610616
ACH-000404,-1.1789204466883645
ACH-000406,-1.2071958524249915
ACH-000407,-1.2686854708027508
ACH-000408,-1.1360026816782494
ACH-000410,-1.1494187075100577
ACH-000411,-0.9850094723057736
ACH-000414,-1.216912117399195
ACH-000415,-1.0056306839956322
ACH-000416,-1.175418695832062
ACH-000420,-1.3023066172251048
ACH-000421,-0.9574084627423592
ACH-000424,-1.3850990498227949
ACH-000425,-1.1796151449855234
ACH-000426,-1.1374876725740786
ACH-000427,-1.2648463654654327
ACH-000433,-1.235657339896877
ACH-000435,-1.1474882918318468
ACH-000436,-1.0384770308426043
ACH-000444,-0.9932251772831108
ACH-000445,-1.1369329559763266
ACH-000448,-1.2329347804160629
ACH-000450,-1.1664212005892356
ACH-000452,-1.150066889161727
ACH-000454,-1.1018579866154803
ACH-000458,-0.9497639975943776
ACH-000459,-1.2485095115075349
ACH-000460,-1.1832555722733678
ACH-000461,-1.2735994974167764
ACH-000463,-1.12266112375913
ACH-000464,-1.2207152061628002
ACH-000466,-1.2110674945311983
ACH-000467,-1.1604862328973176
ACH-000468,-1.272964755655387
ACH-000469,-1.253951964718884
ACH-000470,-1.1597657468737732
ACH-000471,-1.1487957981151422
ACH-000472,-1.2263732030399186
ACH-000473,-1.1805286620799642
ACH-000475,-1.2836236297095716
ACH-000476,-1.2120027326715141
ACH-000477,-1.0886367904431078
ACH-000479,-1.2874547973161634
ACH-000480,-1.313052584209092
ACH-000481,-1.0300721636857164
ACH-000483,-1.2716693858174568
ACH-000484,-0.9076391121582456
ACH-000485,-1.2000135480367258
ACH-000486,-1.0328116538695786
ACH-000487,-1.301269384092326
ACH-000488,-1.0854082344781066
ACH-000490,-1.0443094530696166
ACH-000491,-1.4834896629665588
ACH-000495,-0.974114794987934
ACH-000496,-1.1609347412074986
ACH-000499,-1.159740564021741
ACH-000500,-1.3556660366857798
ACH-000502,-1.0524224153330315
ACH-000503,-0.7418774191108531
ACH-000505,-1.0134880124018801
ACH-000507,-1.1800474110114898
ACH-000510,-1.2828629552269997
ACH-000511,-1.120232172159355
ACH-000512,-1.1226190036182555
ACH-000516,-1.0845358969784338
ACH-000517,-1.295421687920557
ACH-000518,-0.987713493030288
ACH-000520,-1.3840671796594477
ACH-000521,-1.3674449776736577
ACH-000522,-1.1946630756276724
ACH-000524,-1.1418777947325744
ACH-000527,-1.2153518893292772
ACH-000528,-1.199081146071045
ACH-000537,-1.131314512532157
ACH-000541,-1.0561317966056625
ACH-000542,-1.1480126954309344
ACH-000544,-0.9915007912422952
ACH-000545,-1.2003748399740841
ACH-000547,-1.0307802508817767
ACH-000548,-1.1677579345440423
ACH-000549,-0.9548511674899968
ACH-000550,-1.282904690795571
ACH-000552,-1.2359772265702476
ACH-000556,-1.2897837698034629
ACH-000557,-1.2710876502426969
ACH-000569,-1.3087347459861864
ACH-000570,-1.131257158909106
ACH-000571,-1.1303440513683438
ACH-000573,-1.2051764120073671
ACH-000576,-1.210181010733425
ACH-000579,-1.1440905460888018
ACH-000580,-1.1001769878193215
ACH-000584,-1.5025886190037845
ACH-000585,-1.0878388477383034
ACH-000588,-1.272801162514025
ACH-000589,-1.1113480598162615
ACH-000591,-1.199983629445172
ACH-000593,-1.1310065891786638
ACH-000600,-1.204809192300495
ACH-000601,-1.1494829833040088
ACH-000605,-1.212247371261334
ACH-000606,-1.1680896052692105
ACH-000608,-1.0825359526131462
ACH-000614,-1.1432310879233094
ACH-000616,-1.1592490209410422
ACH-000618,-1.4013388492170458
ACH-000619,-1.2049248585054813
ACH-000620,-1.082724302327655
ACH-000621,-1.427411894232814
ACH-000622,-1.2340786633525185
ACH-000623,-1.0145642303905231
ACH-000624,-1.215612232947445
ACH-000627,-1.2405981509286303
ACH-000630,-1.1789991433087252
ACH-000631,-1.1264553667784976
ACH-000632,-1.1805682457460789
ACH-000633,-1.0312496691732866
ACH-000637,-1.001978906393892
ACH-000638,-1.2051612987558766
ACH-000646,-1.3236743653485177
ACH-000647,-1.2675447080842988
ACH-000648,-1.269284248346404
ACH-000649,-1.089935575902374
ACH-000651,-1.236857767213566
ACH-000652,-1.0833644901733197
ACH-000653,-1.3269427921358816
ACH-000657,-1.1412854585905374
ACH-000658,-1.225033221769366
ACH-000661,-1.157265564406818
ACH-000662,-1.3920920057155013
ACH-000663,-1.1970428887553537
ACH-000665,-1.1492683800981618
ACH-000671,-1.2431807526103271
ACH-000672,-1.291320686245387
ACH-000673,-1.26242028870029
ACH-000676,-1.1461424778478746
ACH-000677,-0.9845296152297928
ACH-000681,-1.2045565547399852
ACH-000683,-1.3517894060199955
ACH-000684,-1.0719060775310816
ACH-000688,-1.255535520063373
ACH-000693,-1.2749288539997323
ACH-000694,-1.2223027438693572
ACH-000695,-1.2981904234539716
ACH-000696,-1.159095480349008
ACH-000697,-1.3199234033859713
ACH-000699,-1.2663049246758935
ACH-000701,-1.1428356758952531
ACH-000706,-1.0999424019471624
ACH-000711,-1.2621331121747603
ACH-000713,-1.1538335410735228
ACH-000714,-1.32952420529946
ACH-000718,-1.21416522263744
ACH-000720,-1.2324610261573945
ACH-000721,-1.1838785187107317
ACH-000724,-1.3536214782621068
ACH-000725,-1.331111320632277
ACH-000732,-1.2014860645516463
ACH-000734,-1.192552468182739
ACH-000735,-1.0321515181328842
ACH-000736,-1.1764594609309178
ACH-000738,-1.2549918188634357
ACH-000746,-1.354416521373722
ACH-000747,-1.3020964960912258
ACH-000748,-1.0771520516446986
ACH-000753,-1.1097194300881832
ACH-000756,-1.3547006017129106
ACH-000757,-1.17137459965937
ACH-000758,-1.2285026280067282
ACH-000760,-1.3900574447820182
ACH-000762,-0.980350331100136
ACH-000763,-1.1960300616729371
ACH-000764,-1.2484206318653812
ACH-000765,-1.0149355043564408
ACH-000766,-1.1812897047781492
ACH-000767,-1.371266495087321
ACH-000768,-1.164418106030763
ACH-000769,-1.3920019245025324
ACH-000770,-1.2222974960995734
ACH-000771,-0.912279911703867
ACH-000773,-1.1089027952466897
ACH-000776,-1.0258711495343955
ACH-000777,-1.2479564282905775
ACH-000778,-1.2215516367253387
ACH-000781,-1.2844326649448448
ACH-000782,-1.0588991065997078
ACH-000783,-1.2400221943023806
ACH-000784,-1.2664382883497405
ACH-000785,-1.3072598172007637
ACH-000787,-1.1479719401570094
ACH-000788,-1.2191286564880057
ACH-000791,-1.139024865857012
ACH-000792,-0.9731326589677809
ACH-000794,-1.0889015355422125
ACH-000796,-1.3388838624978925
ACH-000798,-1.0966144885333582
ACH-000799,-1.1470464981179858
ACH-000800,-1.4196057618843827
ACH-000802,-1.1256222423167834
ACH-000804,-1.4766011401121188
ACH-000805,-1.338638766125495
ACH-000809,-1.1336157206080106
ACH-000810,-0.8903140972495306
ACH-000811,-1.1244301340756426
ACH-000817,-1.323790265593889
ACH-000819,-1.160765652330469
ACH-000820,-1.3190035702813565
ACH-000821,-1.2271385333965428
ACH-000822,-1.3190714418778111
ACH-000823,-0.9579428283477146
ACH-000824,-1.1497041330867963
ACH-000827,-1.2328950534940746
ACH-000829,-0.9246257785063516
ACH-000831,-1.2699024046994858
ACH-000832,-1.3061119311341605
ACH-000833,-0.9963629984352248
ACH-000834,-1.1107436637524457
ACH-000835,-1.1097744973404342
ACH-000836,-1.2251783054852614
ACH-000837,-1.2666151731044288
ACH-000838,-1.3317300737581668
ACH-000839,-1.0945213895764336
ACH-000840,-1.0794020818960997
ACH-000841,-0.9411174307938142
ACH-000843,-1.2107720335452814
ACH-000846,-1.2139300598899652
ACH-000847,-1.1915387927820813
ACH-000848,-1.1567104300919164
ACH-000849,-1.345028615618304
ACH-000851,-1.0994816866101356
ACH-000855,-1.0707989574005523
ACH-000856,-1.1201753574429132
ACH-000858,-1.3304722538359928
ACH-000859,-1.1303499230895238
ACH-000861,-1.2866969401000614
ACH-000862,-1.1609565141290377
ACH-000865,-1.1865207043983927
ACH-000866,-1.1981243864710616
ACH-000867,-1.206804277161886
ACH-000869,-1.5031641589597675
ACH-000872,-1.4473229805431462
ACH-000873,-1.063816509372982
ACH-000876,-1.3398938755051653
ACH-000878,-1.0978689912721964
ACH-000880,-0.7677809566452956
ACH-000881,-1.1759722926408531
ACH-000882,-1.1421248337224021
ACH-000884,-1.1981450138992968
ACH-000885,-1.1778581237014518
ACH-000887,-1.2385006496075213
ACH-000889,-1.283734924224431
ACH-000896,-1.210470642481093
ACH-000898,-1.2645972710467328
ACH-000900,-1.2431791010014603
ACH-000901,-1.3367430589628917
ACH-000905,-1.109005669605674
ACH-000906,-1.1541872389920071
ACH-000907,-1.0252012563791035
ACH-000910,-1.268505488225666
ACH-000911,-1.1268925127087412
ACH-000912,-1.1392979631464586
ACH-000913,-1.292899096581702
ACH-000915,-1.2081561739285012
ACH-000916,-1.1494066582607114
ACH-000917,-1.109728216516363
ACH-000920,-1.0355464984043237
ACH-000921,-1.3103333381272129
ACH-000924,-1.2798748542961913
ACH-000926,-1.1714998556608702
ACH-000928,-1.2327022079459713
ACH-000929,-1.3295538508001208
ACH-000932,-1.1453648011387867
ACH-000935,-1.328925469277821
ACH-000936,-1.2769372986018517
ACH-000937,-1.3391041040994278
ACH-000938,-1.3146159680758336
ACH-000939,-1.2283638810034645
ACH-000941,-1.135916423006998
ACH-000943,-1.1407126145896402
ACH-000946,-1.025578647433116
ACH-000947,-1.1041929001422608
ACH-000948,-1.1401799966555164
ACH-000950,-1.2662032354225083
ACH-000953,-1.066386321615279
ACH-000954,-0.9364226262041846
ACH-000957,-0.8873233117548344
ACH-000958,-1.1113156702849007
ACH-000960,-0.844149248189489
ACH-000963,-1.446501750196607
ACH-000968,-1.2977556239298529
ACH-000969,-1.149460955941065
ACH-000972,-1.2502623370758974
ACH-000973,-1.1343656750134916
ACH-000974,-1.1876097066150813
ACH-000978,-1.6660140580465368
ACH-000984,-1.1988432587166469
ACH-000986,-1.2612556133914974
ACH-000988,-1.3103571149209818
ACH-000993,-1.222338909826999
ACH-000994,-1.202001358613732
ACH-000996,-1.1275176925219694
ACH-001001,-1.254426995819104
ACH-001020,-1.2778860607688862
ACH-001028,-1.428231914005245
ACH-001031,-1.0600766876467662
ACH-001038,-1.2301583002084011
ACH-001048,-1.0844104875564746
ACH-001050,-1.2564931123910579
ACH-001053,-1.3991746305046928
ACH-001054,-1.1501676465345363
ACH-001061,-1.2766938308110394
ACH-001067,-1.1793430485654508
ACH-001075,-1.1634966299956642
ACH-001096,-1.0550880149859594
ACH-001111,-1.0858399175963478
ACH-001119,-1.4885090567060395
ACH-001128,-1.2699442197122526
ACH-001134,-1.1972316064691553
ACH-001151,-1.000660098179121
ACH-001163,-1.209238329213271
ACH-001164,-1.186340995939941
ACH-001183,-1.1190997801815017
ACH-001192,-1.238645001707694
ACH-001193,-1.1215105534463323
ACH-001196,-1.4845443616862992
ACH-001197,-1.2153804165638604
ACH-001205,-1.0972607121425395
ACH-001211,-1.2200827701003234
ACH-001212,-1.1610938389522727
ACH-001228,-1.336445291134381
ACH-001232,-1.370216787957255
ACH-001239,-1.1831054398621987
ACH-001270,-1.2328933494320944
ACH-001274,-1.1308659543935429
ACH-001275,-1.0455557286523611
ACH-001277,-1.3143282958088758
ACH-001278,-1.2465932421256571
ACH-001280,-1.043670793104961
ACH-001283,-0.8541109741206623
ACH-001289,-1.0671518939872089
ACH-001300,-1.2786804650148134
ACH-001301,-1.1347208628053482
ACH-001302,-1.291015685959446
ACH-001306,-1.1646414389630917
ACH-001318,-1.1970958884351883
ACH-001322,-1.1514642713839924
ACH-001328,-1.1909295262963258
ACH-001332,-1.4247009401218875
ACH-001336,-1.3202712143540951
ACH-001346,-1.098486754034922
ACH-001353,-1.2023460433344528
ACH-001354,-1.2337974196083652
ACH-001367,-1.194542763190405
ACH-001368,-1.2720094428599116
ACH-001374,-1.129001215354772
ACH-001377,-1.2306240766040843
ACH-001380,-1.1970052043759682
ACH-001391,-1.3230585870807163
ACH-001408,-0.9691937437851138
ACH-001430,-0.8732969326901303
ACH-001431,-1.1913037107308366
ACH-001450,-1.2253190319369944
ACH-001496,-1.3261958074842624
ACH-001500,-1.2707818911623077
ACH-001523,-1.0627559318216884
ACH-001532,-1.0966272382473423
ACH-001550,-1.2818582681600332
ACH-001552,-1.443506777635436
ACH-001554,-1.2082606356907823
ACH-001654,-1.3694911609767941
ACH-001735,-1.1539598154813708
ACH-001736,-1.3244112641332657
ACH-001737,-1.1607484598709394
ACH-001740,-1.3727954343405988
ACH-001745,-1.2713154394133632
ACH-001765,-1.1234214929919049
