,TROVE2 (6738)
ACH-000004,-0.15726927891819414
ACH-000005,-0.19481878128933106
ACH-000007,0.03814962850193308
ACH-000009,-0.07604855893790508
ACH-000011,0.004672918685185029
ACH-000012,-0.15296813144876634
ACH-000013,0.0353132253307202
ACH-000014,-0.12043025897399046
ACH-000015,0.004298673665153137
ACH-000017,-0.0959152675287918
ACH-000018,0.00499182827847783
ACH-000019,-0.1046750933539652
ACH-000021,-0.0036123314924170133
ACH-000022,0.013409709897934248
ACH-000025,-0.1813091437280166
ACH-000028,-0.1552913292525969
ACH-000030,0.015430761667267725
ACH-000035,-0.12100383445740273
ACH-000036,-0.054399867434192985
ACH-000037,-0.09947283234556943
ACH-000039,-0.05792293158298795
ACH-000040,-0.1236977228736728
ACH-000041,0.08070946895049806
ACH-000042,-0.03966280790724284
ACH-000045,-0.11956364101860298
ACH-000047,0.02377435360018153
ACH-000052,0.1065421839337787
ACH-000053,-0.09637359009880063
ACH-000054,-0.06351941181564795
ACH-000055,-0.07833170357142992
ACH-000060,0.12649290243327327
ACH-000067,0.07904290170303828
ACH-000070,-0.21311375174678648
ACH-000075,-0.035726257182463965
ACH-000078,0.06828769225147176
ACH-000082,0.0005592538301140254
ACH-000085,-0.1808218682470036
ACH-000086,-0.11544113223774767
ACH-000087,-0.036125800083197726
ACH-000092,-0.06131944560672736
ACH-000095,-0.12132805490438847
ACH-000097,0.04350419056663555
ACH-000098,-0.08800099628233063
ACH-000099,-0.06072516505474115
ACH-000108,-0.09889856422454232
ACH-000113,-0.16050101418842214
ACH-000116,-0.059105270580809964
ACH-000118,0.027819662656896973
ACH-000120,0.13226273166259106
ACH-000123,-0.030264119664924014
ACH-000127,-0.039238310924160205
ACH-000128,-0.02444508620985776
ACH-000132,-0.11080298045041444
ACH-000133,-0.2882964128250224
ACH-000137,-0.08884003555045744
ACH-000138,-0.08854465125059686
ACH-000142,-0.02809527245295634
ACH-000143,-0.05199926465783957
ACH-000146,-0.0036924376225051726
ACH-000148,-0.07970373323151983
ACH-000150,0.03216766311259667
ACH-000152,-0.04527342397240522
ACH-000153,-0.2550080239605424
ACH-000159,-0.06277114425328527
ACH-000160,-0.07303190606557472
ACH-000163,-0.08526400690808092
ACH-000167,0.0031486187272724646
ACH-000168,-0.0051529417853462345
ACH-000169,-0.05159838471480164
ACH-000178,-0.014235472241489876
ACH-000183,-0.005360546130366234
ACH-000188,-0.02587751089769979
ACH-000189,-0.09318051983909688
ACH-000190,0.16205224891119924
ACH-000198,0.03612121573436351
ACH-000203,-0.0375494352619489
ACH-000204,-0.429735379939676
ACH-000206,-0.1252729299805017
ACH-000207,0.026615594860715724
ACH-000208,-0.16923120302715347
ACH-000210,-0.15124976941515572
ACH-000211,0.045170913628015334
ACH-000215,-0.1072999872572544
ACH-000221,0.10391000862783704
ACH-000222,-0.09058802144377676
ACH-000223,-0.024218483237474726
ACH-000226,0.04053064883680035
ACH-000227,-0.01963504488615577
ACH-000228,-0.01075529235359364
ACH-000231,-0.0469935723976431
ACH-000232,-0.015518001689373472
ACH-000233,-0.032133905404435205
ACH-000234,-0.06768304279147594
ACH-000235,-0.12348488127193265
ACH-000237,0.044989054723028436
ACH-000238,0.07396199010527724
ACH-000242,-0.09768982043846183
ACH-000243,-0.044309042061722335
ACH-000244,-0.11819921178763702
ACH-000246,-0.12816883610511112
ACH-000248,-0.05827054380849156
ACH-000250,-0.019146695899231903
ACH-000251,-0.16238583689517205
ACH-000252,0.05044050224692489
ACH-000253,-0.0026548410867236
ACH-000255,-0.06413779137681484
ACH-000256,0.11724936341092408
ACH-000257,-0.07926185971159583
ACH-000258,0.017718288253232524
ACH-000259,-0.013347271912779414
ACH-000260,-0.06902211843252001
ACH-000261,-0.012766442288677118
ACH-000262,-0.1490649953069414
ACH-000263,-0.19757162100685746
ACH-000264,-0.21028755520903608
ACH-000265,0.1432932292121368
ACH-000266,-0.08541182884776191
ACH-000272,-0.11034031246890004
ACH-000274,-0.010833188213114079
ACH-000277,-0.1018924676363178
ACH-000278,-0.003918641260665707
ACH-000279,-0.06881046884602117
ACH-000280,0.049808103720634836
ACH-000281,-0.17738277235946415
