,SYNGR2 (9144)
ACH-000004,0.049232105199828534
ACH-000005,-0.3133862154803398
ACH-000007,0.09418713194915322
ACH-000009,-0.09488662580904182
ACH-000011,-0.23688218452214596
ACH-000012,-0.1967280231933015
ACH-000013,-0.13542435179950998
ACH-000014,-0.03510164858143665
ACH-000015,-0.01942259928985003
ACH-000017,-0.15367518069872232
ACH-000018,0.15258795129809727
ACH-000019,-0.13226213066032602
ACH-000021,-0.15530573153119653
ACH-000022,-0.2090329029545726
ACH-000025,-0.10219332366107063
ACH-000028,-0.14223966468451854
ACH-000030,-0.04433744584600985
ACH-000035,-0.12761356233832255
ACH-000036,-0.16910091578854655
ACH-000037,-0.058105445946005335
ACH-000039,-0.005568274608223997
ACH-000040,-0.09327242227040612
ACH-000041,-0.1565038006042666
ACH-000042,-0.16653368220041773
ACH-000045,-0.1705934479008683
ACH-000047,-0.08657515090845465
ACH-000052,-0.049207801312354735
ACH-000053,-0.10734333963304847
ACH-000054,-0.131869988082741
ACH-000055,-0.055173880727421964
ACH-000060,-0.13273157307031774
ACH-000067,-0.11347127210068733
ACH-000070,0.2384346451416689
ACH-000075,-0.2557902981877686
ACH-000078,-0.040115499818319286
ACH-000082,-0.14348052480736914
ACH-000085,-0.10143592794970588
ACH-000086,0.004218023017377711
ACH-000087,-0.23682258027135275
ACH-000092,-0.07408121511512485
ACH-000095,-0.18801185096082065
ACH-000097,-0.1853978440546832
ACH-000098,-0.0815037531241669
ACH-000099,-0.2620820401403136
ACH-000108,-0.15363207555839528
ACH-000113,0.06527300637972011
ACH-000116,-0.17115464659971485
ACH-000118,-0.21665192189753532
ACH-000120,-0.4750734330642906
ACH-000123,0.02075961696720304
ACH-000127,-0.1241788691491233
ACH-000128,-0.18040851002171035
ACH-000132,-0.20122743685942687
ACH-000133,-0.0500027887462781
ACH-000137,0.05734227774449136
ACH-000138,-0.16471423639888255
ACH-000142,-0.19601222695667556
ACH-000143,-0.006986481129492526
ACH-000146,-0.03285571663680216
ACH-000148,-0.15591749344106018
ACH-000150,-0.3092693998544665
ACH-000152,-0.15201478703155674
ACH-000153,-0.05575545574311808
ACH-000159,-0.11330710832548704
ACH-000160,-0.08055572050173575
ACH-000163,-0.07445828668495805
ACH-000167,0.2739441102838404
ACH-000168,-0.17704096815783732
ACH-000169,-0.15856731775931587
ACH-000178,-0.06087312460001426
ACH-000183,-0.06474381672550329
ACH-000188,0.005727325860098151
ACH-000189,-0.035812621132053565
ACH-000190,-0.16586454577372714
ACH-000198,-0.0663798010518425
ACH-000203,0.1111520665088592
ACH-000204,-0.06888429563152364
ACH-000206,-0.3949287276140909
ACH-000207,-0.11175672342340667
ACH-000208,-0.1445711914263034
ACH-000210,-0.07236558808496445
ACH-000211,-0.12507054508890705
ACH-000215,-0.09644725505242126
ACH-000221,-0.14233711683668698
ACH-000222,-0.0839479878877928
ACH-000223,-0.1086488445164452
ACH-000226,-0.10107015465677173
ACH-000227,-0.17848539185461942
ACH-000228,-0.07444426031656899
ACH-000231,-0.240693868727516
ACH-000232,-0.09803387645660028
ACH-000233,-0.15922940204170286
ACH-000234,0.0678636821752395
ACH-000235,-0.059902231689506036
ACH-000237,-0.0307559537475952
ACH-000238,-0.13002149038248986
ACH-000242,-0.3652265847052173
ACH-000243,-0.11841309704532207
ACH-000244,-0.013768910908237321
ACH-000246,-0.22535288040139734
ACH-000248,-0.22193758903881133
ACH-000250,-0.09374558019442167
ACH-000251,-0.07446496354969102
ACH-000252,-0.1614613931486766
ACH-000253,-0.12939794366351942
ACH-000255,-0.25215665132848425
ACH-000256,0.06504654306638727
ACH-000257,-0.04288903441430656
ACH-000258,-0.3313164361970314
ACH-000259,-0.1382736013665566
ACH-000260,-0.2278898046262719
ACH-000261,-0.260002199504396
ACH-000262,-0.013390010363509942
ACH-000263,0.07525513641814137
ACH-000264,-0.27762889714695016
ACH-000265,-0.13075374060729214
ACH-000266,-0.15325832714628532
ACH-000272,-0.10183229002249884
ACH-000274,-0.11925929510130286
ACH-000277,-0.019824140520447196
ACH-000278,-0.06543046880973888
ACH-000279,-0.16989680603015989
ACH-000280,0.01959255706898305
ACH-000281,0.0819347696661702
ACH-000288,-0.19417027214242166
ACH-000291,-0.14718292482159515
ACH-000293,-0.08243703455985836
ACH-000294,-0.1860894314092815
ACH-000295,-0.17432654181582394
ACH-000296,-0.10484887845882848
ACH-000302,-0.1827444110857478
ACH-000304,-0.046763684395238425
ACH-000307,-0.061837274161867725
ACH-000308,-0.08550585728264977
ACH-000310,-0.08962614131606551
ACH-000311,-0.0465525997784806
ACH-000312,-0.24007469320228375
ACH-000315,0.06352891170539954
ACH-000316,-0.15719151967781814
ACH-000317,0.0971728389495055
ACH-000318,-0.00277532560184407
ACH-000319,-0.2788559766764167
ACH-000320,-0.07116277323525304
ACH-000322,-0.09087136743502026
ACH-000323,-0.09543914272861444
ACH-000324,-0.11973177950525407
ACH-000329,-0.08789355753420577
ACH-000330,-0.18692606502967984
ACH-000331,-0.3003308432157743
ACH-000332,-0.2247680935409659
ACH-000334,-0.040597652094739055
ACH-000335,-0.09242928682089477
ACH-000336,-0.2611172873457388
ACH-000337,-0.17961744083703718
ACH-000338,-0.2811233618992265
ACH-000339,-0.11989457978249612
ACH-000341,-0.13802877993577128
ACH-000348,-0.11037200323906306
