,SHOX2 (6474)
ACH-000004,0.02015645669646765
ACH-000005,0.14499726929116227
ACH-000007,-0.09761017758186782
ACH-000009,0.04203381686394282
ACH-000011,-0.1502710618528168
ACH-000012,-0.03578684539574914
ACH-000013,0.23450870888806336
ACH-000014,-0.11236989567114912
ACH-000015,-0.011993593492120572
ACH-000017,0.003794616249419336
ACH-000018,0.08293639104304601
ACH-000019,-0.03645745746942471
ACH-000021,-0.02713105831361935
ACH-000022,-0.12589107918899356
ACH-000025,0.016739062102430882
ACH-000028,-0.14252499733326096
ACH-000030,0.02166964919283636
ACH-000035,0.08859542755037078
ACH-000036,-0.08433676910616772
ACH-000037,0.0737037896196248
ACH-000039,0.025696184394865988
ACH-000040,-0.2606766116465657
ACH-000041,0.02157576502620352
ACH-000042,-0.02971444255559703
ACH-000045,0.013601157682251027
ACH-000047,-0.17476057464328965
ACH-000052,-0.07895610882687155
ACH-000053,-0.02790278267553726
ACH-000054,-0.05560086109486733
ACH-000055,0.005861894568664482
ACH-000060,-0.2311294844899185
ACH-000067,-0.1298639413879776
ACH-000070,-0.12621676120862071
ACH-000075,0.31196571618290564
ACH-000078,0.2068207814386732
ACH-000082,0.08689994794756499
ACH-000085,-0.007634382608992845
ACH-000086,-0.08973396710497908
ACH-000087,0.20866754735447604
ACH-000092,-0.09058610115783586
ACH-000095,0.0058060601225233995
ACH-000097,-0.11136412868618144
ACH-000098,0.10174997167146464
ACH-000099,-0.004021732453057986
ACH-000108,-0.17464931972463962
ACH-000113,-0.06449049505094571
ACH-000116,-0.05445632857315534
ACH-000118,-0.09440319545367716
ACH-000120,-0.0758465667174903
ACH-000123,0.0018941947816239852
ACH-000127,-0.13368596537773098
ACH-000128,-0.14411624346729734
ACH-000132,-0.2594059865769615
ACH-000133,-0.1108730772933272
ACH-000137,0.017059867953127767
ACH-000138,-0.0035724450438367242
ACH-000142,-0.2406081252307665
ACH-000143,-0.2022535336431929
ACH-000146,-0.16262755523575642
ACH-000148,0.04066862422059137
ACH-000150,0.14512849583635082
ACH-000152,-0.17520519970263973
ACH-000153,-0.0905515577969637
ACH-000159,-0.015341468435151247
ACH-000160,-0.12615614578779713
ACH-000163,-0.11099888778537016
ACH-000167,-0.21662702141027065
ACH-000168,-0.3872509841554293
ACH-000169,-0.09271752546867754
ACH-000178,-0.032013928684693924
ACH-000183,-0.08506055072499225
ACH-000188,0.013712392213418157
