,CCM2L (140706)
ACH-000004,-0.17143218168639385
ACH-000005,-0.2915280510115471
ACH-000007,0.17690787728984853
ACH-000009,-0.0372466437841225
ACH-000011,0.2014629090633649
ACH-000012,0.13018827307669
ACH-000013,0.0603392199601387
ACH-000014,0.14915046827736084
ACH-000015,0.10387047949196793
ACH-000017,0.1971624010899602
ACH-000018,-0.06106371786735361
ACH-000019,0.1499688539775979
ACH-000021,0.06345088233747033
ACH-000022,0.03825945161352499
ACH-000025,-0.02977465756110778
ACH-000028,0.08602201699775568
ACH-000030,0.006471942113522857
ACH-000035,0.13718123098319554
ACH-000036,0.045813855463660264
ACH-000037,0.09692065841446636
ACH-000039,0.05153908784890174
ACH-000040,0.1233619825878884
ACH-000041,0.2887206841063691
ACH-000042,-0.01491246997496371
ACH-000045,0.0337616972459459
ACH-000047,0.1627644263929108
ACH-000052,0.13310382204234408
ACH-000053,0.012413499235016456
ACH-000054,0.07583122241578094
ACH-000055,0.06322497710072697
ACH-000060,0.10593637039775353
ACH-000067,0.09869701669781576
ACH-000070,0.09741106010901536
ACH-000075,-0.15290377432342986
ACH-000078,0.07815176183189541
ACH-000082,0.05441040514184282
ACH-000085,0.1663586002685868
ACH-000086,-0.07222553829868147
ACH-000087,0.14111500777015915
ACH-000092,-0.03335863231159606
ACH-000095,0.06914742964135062
ACH-000097,0.058636845877480324
ACH-000098,0.1448638822918047
ACH-000099,0.11154145574547787
ACH-000108,-0.037637679396446
ACH-000113,0.07883155027122311
ACH-000116,0.07346669449776247
ACH-000118,0.02971734561260625
ACH-000120,0.0498931522214122
ACH-000123,0.053201058167937874
ACH-000127,0.1505325999232748
ACH-000128,0.13322105524186745
ACH-000132,0.16618279909254435
ACH-000133,0.052183040265339466
ACH-000137,0.10709989525075596
ACH-000138,0.15016734532343234
ACH-000142,0.05981950006693418
ACH-000143,0.12441633126793605
ACH-000146,0.05997038659530516
ACH-000148,0.005630285028077791
ACH-000150,0.12647900474718546
ACH-000152,0.11397128211455247
ACH-000153,-0.1477878618554794
ACH-000159,0.13923841555538774
ACH-000160,0.12054288790834815
ACH-000163,-0.04872546790631619
ACH-000167,0.3720969308661446
ACH-000168,0.2131564139746505
ACH-000169,0.03714878601487325
ACH-000178,0.04023012650103939
ACH-000183,0.106305167857233
ACH-000188,0.1840256230071597
ACH-000189,0.014182767402224974
ACH-000190,-0.08063649057084182
ACH-000198,0.15420214758058765
ACH-000203,-0.13299077290492406
ACH-000204,-0.014155103685670247
ACH-000206,-0.06902323508734501
ACH-000207,0.2989592472869481
ACH-000208,0.25461809670882485
ACH-000210,-0.039903505381574604
ACH-000211,0.12667600419901046
ACH-000215,0.004574230693953718
ACH-000221,0.03904172091675658
ACH-000222,-0.03858989853405457
ACH-000223,0.17823536082430766
ACH-000226,-0.04619876576859658
ACH-000227,0.08871528712492732
ACH-000228,0.10639388417281373
ACH-000231,-0.021688263705455284
ACH-000232,0.07869447223357369
ACH-000233,-0.08312544799927751
ACH-000234,0.0369940955532634
ACH-000235,0.039368856249708484
ACH-000237,0.033138569482787886
ACH-000238,0.2467443928819448
ACH-000242,-0.14413895618283928
ACH-000243,0.05058653598260726
ACH-000244,-0.12660212972161158
ACH-000246,-0.0038187808846798952
ACH-000248,0.1455392667993018
ACH-000250,0.05165857550644015
ACH-000251,0.2494053639873927
ACH-000252,0.04531949761551714
ACH-000253,0.15415515419958498
ACH-000255,-0.2502566110881381
ACH-000256,-0.025221381702939187
ACH-000257,-0.12954291690123834
ACH-000258,-0.034736592688919245
ACH-000259,0.0336285939857729
ACH-000260,-0.0026858918269552965
ACH-000261,0.10020552148847234
ACH-000262,0.0787527341464568
ACH-000263,-0.18239576182628173
ACH-000264,0.0630570275779846
ACH-000265,-0.04203163002468743
ACH-000266,0.1278450609249131
ACH-000272,0.03677883535980018
ACH-000274,-0.049181487791814006
ACH-000277,-0.1627867245865587
ACH-000278,0.020883252767671782
ACH-000279,0.15431094611471244
ACH-000280,0.13901579545115844
ACH-000281,0.4170215790749017
ACH-000288,0.13836584835545082
ACH-000291,-0.005911817707518567
ACH-000293,0.1900869134206473
ACH-000294,-0.020637010948842623
ACH-000295,0.2780013088468366
ACH-000296,-0.0003378811924159033
ACH-000302,0.09922251762041066
ACH-000304,0.3747130042522975
ACH-000307,0.021827153540567974
ACH-000308,0.09986477558712573
ACH-000310,0.034574208899442384
ACH-000311,0.024145837467677348
ACH-000312,0.05083833894607415
ACH-000315,0.3513978316162901
ACH-000316,0.04809791459127031
ACH-000317,0.18063670329046908
ACH-000318,0.03316826665113277
ACH-000319,0.08454713244637524
ACH-000320,0.20199578980878785
ACH-000322,0.19916673759778544
ACH-000323,0.14023960195745502
ACH-000324,0.04737025718008108
ACH-000329,-0.03975299421918994
ACH-000330,0.1491134509456583
ACH-000331,-0.04333754840469885
ACH-000332,0.09052564981736208
ACH-000334,0.015068232637185038
ACH-000335,-0.08181106985216988
ACH-000336,0.2621457852667876
ACH-000337,-0.035451072704670794
ACH-000338,-0.35746231882700524
ACH-000339,0.2184032821274237
ACH-000341,0.04480289490974356
ACH-000348,0.011564791214670871
ACH-000350,0.17251167331685408
ACH-000352,0.1522771079382315
ACH-000356,0.042402821965987575
ACH-000361,0.10017557154628157
ACH-000362,0.04188432552212748
ACH-000363,-0.06332848770910637
ACH-000364,0.2841284377084377
ACH-000365,-0.034033612158737216
ACH-000366,0.07961467353536829
ACH-000368,0.017413609456342787
ACH-000374,0.1006368176802015
ACH-000375,0.15704006284224914
ACH-000376,-0.03641802850414522
ACH-000381,-0.08452535078373861
ACH-000383,0.08014020343275552
ACH-000387,0.027241364163218075
ACH-000389,-0.1011665110548104
ACH-000390,0.2457784314969921
ACH-000393,0.2178762816798018
ACH-000395,0.1854075732038438
ACH-000396,-0.13851324972937687
ACH-000397,0.09249143792825344
ACH-000401,0.06714323863028095
ACH-000402,0.13280978158424528
ACH-000403,-0.0010467550927518623
ACH-000404,0.0026310442630442786
ACH-000406,-0.006677745413476155
ACH-000407,-0.07023667196471059
ACH-000408,-0.06295154367099892
ACH-000410,0.11199127584846212
ACH-000411,-0.009126656353372349
ACH-000414,0.1623923197980789
ACH-000415,0.15104977211740608
ACH-000416,0.13630146478485552
ACH-000420,0.054715524789931184
ACH-000421,-0.02384258520096521
ACH-000424,-0.13447113172973035
ACH-000425,-0.049772560382358055
ACH-000426,-0.09624752161915304
ACH-000427,-0.13030161258570527
ACH-000433,-0.0637267926097337
ACH-000435,0.15683738351152313
ACH-000436,0.13394326536415702
ACH-000444,0.015983636676528898
ACH-000445,0.18605409736101575
ACH-000448,0.0529633737001783
ACH-000450,0.08672709196033086
ACH-000452,0.06945600530200982
ACH-000454,0.11152214799333968
ACH-000458,0.05138177550546087
ACH-000459,0.18546337428477466
ACH-000460,0.19333184255204533
ACH-000461,0.022740256617434076
ACH-000463,0.11800257255395255
ACH-000464,0.08423081455932928
ACH-000466,-0.0732602956132324
ACH-000467,0.06505760832541142
ACH-000468,-0.14052766340027142
ACH-000469,0.017927193867284766
ACH-000470,0.13956858657708887
ACH-000471,-0.01729779763328294
ACH-000472,0.09567207512917952
ACH-000473,0.06558434404125447
ACH-000475,0.09209099227672768
ACH-000476,-0.00801127304477311
ACH-000477,0.1353350629711993
ACH-000479,-0.0685112864395465
ACH-000480,0.10467561214624213
ACH-000481,0.05551009092087523
ACH-000483,0.13592058876001506
ACH-000484,0.262861661009717
ACH-000485,0.11728484909218605
ACH-000486,-0.046343739422490586
ACH-000487,-0.02419895905303376
ACH-000488,0.050963258526754686
ACH-000490,-0.02685722694736926
ACH-000491,-0.05828653818720252
ACH-000495,0.2561594868155687
ACH-000496,0.07894662614692638
ACH-000499,0.2408317189467916
ACH-000500,0.323800201346595
ACH-000502,0.07623151155853783
ACH-000503,0.25107249704151474
ACH-000505,0.16619455451068185
ACH-000507,0.13106551804535765
ACH-000510,-0.10369384931982108
ACH-000511,0.13971000728612112
ACH-000512,-0.14010284177629034
ACH-000516,-0.016476394893991712
ACH-000517,0.04172406449421167
ACH-000518,0.12701963613809975
ACH-000520,-0.0774460789696606
ACH-000521,0.05350929727494105
ACH-000522,0.048029068701925866
ACH-000524,0.04131726588718875
ACH-000527,0.004691173315028567
ACH-000528,0.14815466278511175
ACH-000537,0.09300687584850448
ACH-000541,0.1881995927407707
ACH-000542,-0.010233471921763023
ACH-000544,0.08133041129912975
ACH-000545,0.03987843617193442
ACH-000547,0.031183493091184438
ACH-000548,0.11274278279904512
ACH-000549,-0.15389306791833646
ACH-000550,0.15479658287718273
ACH-000552,0.0920849167069925
ACH-000556,0.15784561182537718
ACH-000557,0.01328633619175577
ACH-000569,-0.1610134201651311
ACH-000570,-0.05223628035127919
ACH-000571,0.1135216720391745
ACH-000573,0.03965150816893985
ACH-000576,0.17937689965055106
ACH-000579,0.04981571022404358
ACH-000580,0.04072601847764784
ACH-000584,0.1482107917022445
ACH-000585,0.1050334393777874
ACH-000588,-0.12371805294053648
ACH-000589,0.05123031311891911
ACH-000591,-0.08034675492143292
ACH-000593,0.1308384987778937
ACH-000600,0.0031818113178928346
ACH-000601,0.1296444518673146
ACH-000605,0.029401633899711475
ACH-000606,0.1034541143017652
ACH-000608,0.05032668016128531
ACH-000614,-0.2222212474595588
ACH-000616,0.02178101273786547
ACH-000618,0.004496968358185186
ACH-000619,0.23567681891139744
ACH-000620,-0.0018062808886596317
ACH-000621,0.1976872364841644
ACH-000622,0.08955232530763826
ACH-000623,0.1272084828491208
ACH-000624,0.16104866885669686
ACH-000627,-0.004574764519390588
ACH-000630,0.2011074748916632
ACH-000631,0.3698077679206482
ACH-000632,0.061381259037489866
ACH-000633,0.2155551633770444
