,PLAA (9373)
ACH-000004,0.01887408464252801
ACH-000005,-0.5142149112611835
ACH-000007,0.08225944247844373
ACH-000009,-0.06717872786372085
ACH-000011,-0.030491699121109783
ACH-000012,0.045075698542263225
ACH-000013,0.0702659114169858
ACH-000014,-0.12757276965224146
ACH-000015,0.053672770972061114
ACH-000017,-0.13514751890738108
ACH-000018,-0.10607212468000513
ACH-000019,-0.15286028791890854
ACH-000021,-0.06789313367818345
ACH-000022,0.012854296293787005
ACH-000025,0.022088774469016283
ACH-000028,-0.21635518764302697
ACH-000030,-0.0762890321932866
ACH-000035,0.16563936128115975
ACH-000036,-0.39638861080514537
ACH-000037,-0.10658147641211234
ACH-000039,0.056918418409975566
ACH-000040,-0.08359664903017855
ACH-000041,-0.08548995012688282
ACH-000042,-0.21995446516095504
ACH-000045,0.09015270245775583
ACH-000047,0.023266492150409882
ACH-000052,-0.17827890396804807
ACH-000053,-0.08976946575852397
ACH-000054,-0.07972896298020404
ACH-000055,-0.1899076371419736
ACH-000060,-0.0018542539640650948
ACH-000067,-0.05675859305629491
ACH-000070,0.163959059518719
ACH-000075,-0.002134642785897552
ACH-000078,-0.07867607445568263
ACH-000082,-0.11007459442430784
ACH-000085,-0.032985232916938875
ACH-000086,-0.11317835387828805
ACH-000087,-0.12476179410450056
ACH-000092,-0.11889012755802655
ACH-000095,-0.1247039946030274
ACH-000097,-0.36699937281340544
ACH-000098,-0.007706110106898227
ACH-000099,0.016765765882801455
ACH-000108,0.11300691808458913
ACH-000113,-0.03921863787184796
ACH-000116,-0.2961615854965969
ACH-000118,-0.008285844804351574
ACH-000120,-0.09558974293808144
ACH-000123,-0.09593714545206848
ACH-000127,-0.05451150733532782
ACH-000128,0.024035403108394814
ACH-000132,0.0015608401199259042
ACH-000133,-0.03612610024976798
ACH-000137,-0.08776723013138607
ACH-000138,-0.09600973581096232
ACH-000142,0.02167391380186164
ACH-000143,-0.2870339310496666
ACH-000146,-0.036966381702887664
ACH-000148,-0.2913248684694703
ACH-000150,-0.036169593544180006
ACH-000152,-0.2621786198295113
ACH-000153,-0.007201999342226153
ACH-000159,-0.06352988103806577
ACH-000160,-0.051942715025231116
ACH-000163,-0.11865275532699937
ACH-000167,-0.1796198300937393
ACH-000168,-0.002533892159094628
ACH-000169,-0.3072430756085305
ACH-000178,-0.021816578467254613
ACH-000183,0.008634864054464906
ACH-000188,-0.0803578975777012
ACH-000189,-0.006920839950871208
ACH-000190,-0.25062672992605234
ACH-000198,0.010040722413717779
ACH-000203,-0.2605626922870227
ACH-000204,0.03980190102759009
ACH-000206,0.028389370929716613
ACH-000207,-0.0211373498905667
ACH-000208,-0.22809982095406586
ACH-000210,-0.09009884851581944
ACH-000211,0.015697916636756532
ACH-000215,0.029903577925320432
ACH-000221,-0.06783311971265428
ACH-000222,-0.2925159359868416
ACH-000223,-0.14180040299986665
ACH-000226,-0.11074861452366627
ACH-000227,-0.024344898206091356
ACH-000228,-0.10685813087945582
ACH-000231,0.017160113846045544
ACH-000232,0.061002915794828715
ACH-000233,-0.005716070084461518
ACH-000234,-0.12015450758616315
ACH-000235,0.010846046621652708
ACH-000237,-0.10837401991690236
ACH-000238,-0.4459570020673569
ACH-000242,-0.4465073810653189
ACH-000243,-0.056516506575246775
ACH-000244,-0.3063175467127275
ACH-000246,-0.12128769690952737
ACH-000248,-0.038639542216736884
ACH-000250,0.0025793046440096843
ACH-000251,0.14399315231185733
ACH-000252,0.09896912002620707
ACH-000253,0.12964132973262535
ACH-000255,-0.131769069855978
ACH-000256,-0.22482525602165654
ACH-000257,-0.17042204897109775
ACH-000258,0.10428281910583104
ACH-000259,-0.014483772147461757
ACH-000260,-0.1504956719969738
ACH-000261,-0.047915781532328366
ACH-000262,0.12753538258604816
ACH-000263,-0.3417305296639059
ACH-000264,0.005891653705756971
ACH-000265,-0.057023364196165625
ACH-000266,-0.05235592729836889
ACH-000272,-0.13511393611336098
ACH-000274,-0.09068051014521086
ACH-000277,0.06016022964568268
ACH-000278,-0.011423951978077563
ACH-000279,-0.04930516429000322
ACH-000280,0.0905454450375602
ACH-000281,-0.07640320499896021
ACH-000288,0.04651323018708488
ACH-000291,-0.044143967559982865
ACH-000293,0.14748154504292935
ACH-000294,0.17425561718365448
ACH-000295,0.016156255880190217
ACH-000296,-0.08117457901944407
ACH-000302,0.07416762213621708
ACH-000304,-0.18971034629766545
ACH-000307,-0.10086253948631746
ACH-000308,-0.6268199549354456
ACH-000310,0.013886307036408177
ACH-000311,-0.030034494886322313
ACH-000312,0.13477809650140354
ACH-000315,-0.02410113770732224
ACH-000316,-0.03321856435837728
ACH-000317,-0.15926862402278327
ACH-000318,0.01919790109651932
ACH-000319,0.08853186101877207
ACH-000320,0.07930948921750465
ACH-000322,-0.13036876717917192
ACH-000323,-0.011795878251135782
ACH-000324,-0.019756091133416673
ACH-000329,-0.1416383259919893
ACH-000330,0.04237932007103014
ACH-000331,-0.03353445198612726
ACH-000332,-0.03827060093485357
ACH-000334,0.06506921847718962
ACH-000335,0.07292281283977063
ACH-000336,-0.01736786684514126
ACH-000337,-0.17387076172177274
ACH-000338,-0.3800764268264352
ACH-000339,0.006465985017970158
ACH-000341,0.01831028345122743
ACH-000348,-0.1559753337516051
ACH-000350,0.05962843757990841
ACH-000352,-0.04688034533548007
ACH-000356,-0.11154113577790682
ACH-000361,-0.03589625196177724
ACH-000362,0.09796941100746907
ACH-000363,-0.21758742233957826
ACH-000364,-0.2368529181517132
ACH-000365,-0.00569230413768151
ACH-000366,0.0034896381451328326
ACH-000368,-0.02144438615005067
ACH-000374,-0.6326873738734
ACH-000375,-0.1976941002167021
ACH-000376,-0.025051402290066204
ACH-000381,-0.11672046961741316
ACH-000383,-0.07298997375215073
ACH-000387,-0.0943442612565834
ACH-000389,-0.08964803908378874
ACH-000390,-0.0008316442762986488
ACH-000393,-0.06663123804361874
ACH-000395,-0.007131240600195388
ACH-000396,-0.03230253031582591
ACH-000397,-0.045004977946743734
ACH-000401,-0.6120187705052686
ACH-000402,-0.02687635755756075
ACH-000403,0.019794412090833075
ACH-000404,-0.30256128761275763
ACH-000406,-0.09871928687208767
ACH-000407,-0.08097129084481003
ACH-000408,-0.19455307865913893
ACH-000410,-0.17812670043431925
ACH-000411,-0.1301801970105886
ACH-000414,-0.07431062493932575
ACH-000415,0.002261547385008753
ACH-000416,-0.1611532537806356
ACH-000420,0.028988159543407405
ACH-000421,0.017794291258296336
ACH-000424,0.014283009724259619
ACH-000425,-0.11012482520406706
ACH-000426,-0.2562298110019489
ACH-000427,-0.14445496929374546
ACH-000433,0.007362706729303271
ACH-000435,0.3223051402849912
ACH-000436,0.07793242438353691
ACH-000444,-0.06077718682893959
ACH-000445,-0.01844416545452288
ACH-000448,-0.1618028888294059
ACH-000450,0.1473547768846676
ACH-000452,0.051770718658239984
ACH-000454,-0.06733506931027514
ACH-000458,-0.007727145699143195
ACH-000459,0.05812684458990994
ACH-000460,-0.09254807578887858
ACH-000461,0.044631779355485936
ACH-000463,0.0782782177219232
ACH-000464,-0.08918022035893955
ACH-000466,-0.12324000699546454
ACH-000467,-0.22297454737141115
ACH-000468,0.0157792175519931
ACH-000469,-0.006871166625384454
ACH-000470,-0.13051628556650918
ACH-000471,0.07829085618995008
ACH-000472,-0.01975127690153481
ACH-000473,0.2338182740453612
ACH-000475,-0.02967316505218353
ACH-000476,-0.22818833186172555
ACH-000477,-0.003950083370341879
ACH-000479,-0.2920748115140663
ACH-000480,0.04474786038160368
ACH-000481,-0.05730941693945005
ACH-000483,0.0043830681766018
ACH-000484,0.19664302098133568
ACH-000485,-0.020945401433885624
ACH-000486,0.02917502903474772
ACH-000487,-0.0773039081497384
ACH-000488,-0.07192472535551019
ACH-000490,0.07333203638223441
ACH-000491,-0.22337929327109324
ACH-000495,-0.01667321574818328
ACH-000496,0.16186967985870435
ACH-000499,0.09150195895537
ACH-000500,0.030371263865146613
ACH-000502,-0.014629099951936937
ACH-000503,0.15577473564012306
ACH-000505,-0.02371500884730401
ACH-000507,-0.17740900462121498
ACH-000510,-0.048908523028466135
ACH-000511,-0.12153624365776748
ACH-000512,-0.09525055768917597
ACH-000516,-0.4977036077140836
ACH-000517,-0.037108396723394686
ACH-000518,-0.3512854366816679
ACH-000520,-0.008379637595246528
ACH-000521,-0.31619060959844064
ACH-000522,-0.1339512357450124
ACH-000524,-0.5046055501714687
ACH-000527,0.05574218332192748
ACH-000528,-0.04590576436093622
ACH-000537,0.027593463206500038
ACH-000541,-0.21127732849999056
ACH-000542,-0.04454975376821139
ACH-000544,-0.10086306838854513
ACH-000545,0.008230964558034338
ACH-000547,-0.09323690384695864
ACH-000548,-0.11794086368724245
ACH-000549,-0.09896828921802636
ACH-000550,-0.2325060221861742
ACH-000552,-0.08079353284012424
ACH-000556,-0.08007971212272655
ACH-000557,-0.04043258266188022
ACH-000569,-0.24294948679699455
ACH-000570,0.007054501428803005
ACH-000571,-0.2596017806334387
ACH-000573,-0.10854833243475008
ACH-000576,0.034466119425570395
ACH-000579,-0.03728197804120726
ACH-000580,-0.3472718796089571
ACH-000584,-0.1375621113622897
ACH-000585,0.14348995259728775
ACH-000588,-0.011437376353683498
ACH-000589,-0.15964792899966426
ACH-000591,0.01909244439352729
ACH-000593,0.0340927696836667
ACH-000600,-0.021890537065583988
ACH-000601,0.008501287474965358
ACH-000605,-0.10240073353701556
ACH-000606,-0.09423594196783952
ACH-000608,0.013208714323274614
ACH-000614,-0.14777394902667632
ACH-000616,-0.11913659723338613
ACH-000618,0.09241160904005227
ACH-000619,-0.04942671670484803
ACH-000620,0.07846558317264643
ACH-000621,-0.1444855333753587
ACH-000622,-0.03631228366314325
ACH-000623,-0.06569917148328205
ACH-000624,-0.0981564464493801
ACH-000627,-0.031293827808738635
ACH-000630,0.009793939134894968
ACH-000631,-0.016670618752694908
ACH-000632,0.06825020715065193
ACH-000633,0.10713053448406223
ACH-000637,-0.11477133495347833
ACH-000638,-0.3509066825568566
ACH-000646,-0.1901873294089753
ACH-000647,0.03778732989487761
ACH-000648,-0.25072638353540194
ACH-000649,0.04925453396354191
ACH-000651,0.08256702285613532
ACH-000652,-0.018149143102224846
ACH-000653,0.09306679132219986
ACH-000657,0.15732331430090993
ACH-000658,0.02345084699886632
ACH-000661,-0.3206553939814516
ACH-000662,-0.032419371341441384
ACH-000663,-0.10890524420896501
ACH-000665,0.02499062296829816
ACH-000671,-0.006934057976103883
ACH-000672,-0.2634463294585624
ACH-000673,-0.03887142916178505
ACH-000676,0.014155647667058412
ACH-000677,0.030262380063549463
ACH-000681,0.034666695512395235
ACH-000683,-0.0438221701233357
ACH-000684,0.02191787883581393
ACH-000688,-0.13961601201272447
ACH-000693,-0.11636457661249265
ACH-000694,0.015629525098586554
ACH-000695,-0.289970891612356
ACH-000696,-0.19901978517514396
ACH-000697,-0.3450293971105277
ACH-000699,-0.2366775692183801
ACH-000701,-0.09028176388091952
ACH-000706,-0.08298643500438511
ACH-000711,-0.01839402858200111
ACH-000713,0.02132428766506763
ACH-000714,-0.06577200310838813
ACH-000718,0.07088260988670572
ACH-000720,-0.03745694307704324
ACH-000721,-0.20416698032321745
ACH-000724,-0.007914034067261447
ACH-000725,-0.3708996356359209
ACH-000732,0.03824345362318532
ACH-000734,0.013953222161634008
ACH-000735,-0.08276409519900263
ACH-000736,0.08096053300257508
ACH-000738,-0.17879028877311734
ACH-000746,-0.03854721392117149
ACH-000747,-0.0907939447846878
ACH-000748,0.006905876167755794
ACH-000753,-0.10760638889583472
ACH-000756,-0.03962521920556514
ACH-000757,0.13750126066816973
ACH-000758,-0.005380576548240671
ACH-000760,0.0946844089581184
ACH-000762,-0.11254288304127404
ACH-000763,0.2380602014609932
ACH-000764,0.051953853103685485
ACH-000765,-0.10835366124308572
ACH-000766,-0.3682802771364971
ACH-000767,-0.012004939588848108
ACH-000768,-0.03283443571646073
ACH-000769,0.030831873078496275
ACH-000770,-0.1511276982808721
ACH-000771,-0.34486555437901284
ACH-000773,-0.4338364136270225
ACH-000776,-0.06761950980436714
ACH-000777,-0.15395202817412332
ACH-000778,0.05188901207262527
ACH-000781,-0.03975255014730962
ACH-000782,0.0681734970297496
ACH-000783,-0.7836147981772579
ACH-000784,0.013936392370616559
ACH-000785,-0.29005007173915515
ACH-000787,-0.21554357511807504
ACH-000788,0.06588507276219477
ACH-000791,-0.07362836518094727
ACH-000792,-0.12937303239823728
ACH-000794,0.10117558199157488
ACH-000796,-0.02143455304298567
ACH-000798,-0.04892592014095582
ACH-000799,-0.16258101412392045
ACH-000800,-0.13138616214400706
ACH-000802,-0.028534917650987975
ACH-000804,-0.0248472136089588
ACH-000805,-0.13390801884775394
ACH-000809,-0.1056387593243918
ACH-000810,-0.019850306971031014
ACH-000811,-0.1411293612705002
ACH-000817,0.11071393918351384
ACH-000819,0.007069976120281408
ACH-000820,-0.219567966280428
ACH-000821,0.015474395685872297
ACH-000822,-0.02026983519883652
ACH-000823,-0.07934838184079547
ACH-000824,0.1358862834899518
ACH-000827,-0.11431742409010195
ACH-000829,-0.19366968228893106
ACH-000831,-0.03307823933833074
ACH-000832,0.3636112638677928
ACH-000833,0.13895138282086006
ACH-000834,-0.03998693376372242
ACH-000835,-0.2376542129511257
ACH-000836,0.020363432511560232
ACH-000837,-0.05724704679278294
ACH-000838,-0.3013852887708685
ACH-000839,-0.02256650292301356
ACH-000840,-0.3943902244960288
ACH-000841,-0.2423800519249419
ACH-000843,0.009626419192532728
ACH-000846,-0.06037229827522921
ACH-000847,-0.07117108603742597
ACH-000848,0.0999012354859098
ACH-000849,-0.03612627590104247
ACH-000851,-0.2691797134561457
ACH-000855,-0.08849297266969433
ACH-000856,-0.1900723457074312
ACH-000858,-0.08735363431881796
ACH-000859,-0.05658256996883568
ACH-000861,0.020766104657981385
ACH-000862,0.10035510227562716
ACH-000865,-0.02219534804265397
ACH-000866,-0.04403568103834584
ACH-000867,0.015392176982011181
ACH-000869,-0.13904124397946846
ACH-000872,-0.08904596471386636
ACH-000873,0.3318404251808441
ACH-000876,-0.018474923836205224
ACH-000878,0.03329797004693038
ACH-000880,-0.18872220001970694
ACH-000881,-0.09877974650968137
ACH-000882,0.16124462599795006
ACH-000884,-0.391458558549135
ACH-000885,-0.1204525306773525
ACH-000887,-0.1356571808549828
ACH-000889,-0.023699409580554914
ACH-000896,0.07989845475536785
ACH-000898,-0.13998755205052435
ACH-000900,-0.17216816218875586
ACH-000901,-0.09273442634954623
ACH-000905,0.20253061708476214
ACH-000906,-0.06234190557804236
ACH-000907,0.20856801201949504
ACH-000910,-0.10328404288856716
ACH-000911,-0.03486539782776454
ACH-000912,-0.2283539772416894
ACH-000913,-0.14563627598791132
ACH-000915,0.053203690195347486
ACH-000916,-0.2839473667496633
ACH-000917,-0.12757109126587005
ACH-000920,0.311406656310567
ACH-000921,-0.02031252067465937
ACH-000924,0.0039723711141533636
ACH-000926,-0.09034142251334623
ACH-000928,-0.08359848179949399
ACH-000929,0.038275789865625805
ACH-000932,0.031210627446031074
ACH-000935,-0.2560908902350101
ACH-000936,-0.021302743014746613
ACH-000937,0.1869515399189675
ACH-000938,-0.10116875622256837
ACH-000939,0.09412825237894644
ACH-000941,-0.0039171376750848285
ACH-000943,-0.014152484193463828
ACH-000946,0.049889465719663455
ACH-000947,-0.2667142386825584
ACH-000948,-0.1602711804139942
ACH-000950,-0.012717109746116905
ACH-000953,0.20213369720008809
ACH-000954,0.14477622567533294
ACH-000957,-0.08305107665668843
ACH-000958,-0.38847019902085705
ACH-000960,-0.03139870745085902
ACH-000963,-0.23023376349558655
ACH-000968,-0.036337932568445766
ACH-000969,-0.058822940402325885
ACH-000972,-0.1068190556212414
ACH-000973,0.04585256073869595
ACH-000974,0.07223810577548903
ACH-000978,-0.1503118363913139
ACH-000984,-0.07961620864467456
ACH-000986,0.03210091906494268
ACH-000988,0.012670933782156604
ACH-000993,-0.16683191072203707
ACH-000994,-0.0073640119193317845
ACH-000996,0.12042395941677833
ACH-001001,0.008764528880351471
ACH-001020,-0.14741098656348728
ACH-001028,-0.08818255631361188
ACH-001031,-0.09230460048319243
ACH-001038,-0.006368272376429694
ACH-001048,-0.02201691163875233
ACH-001050,-0.0260862394220022
ACH-001053,-0.07988854336829664
ACH-001054,-0.0501785380347471
ACH-001061,-0.1588490812901377
ACH-001067,-0.3678605398699405
ACH-001075,-0.0924110683104163
ACH-001096,-0.1967336528877695
ACH-001111,-0.13474223715673472
ACH-001119,-0.0735687562844638
ACH-001128,-0.4101016109767278
ACH-001134,0.06666600072346025
ACH-001151,-0.04004960095083578
ACH-001163,0.05588852528950743
ACH-001164,0.12774198099891873
ACH-001183,0.020444384205816603
ACH-001192,-0.09241644650277324
ACH-001193,0.12865502418356747
ACH-001196,-0.023133780948828838
ACH-001197,-0.048581353385437766
ACH-001205,-0.13628181598529185
ACH-001211,-0.12256424727045105
ACH-001212,-0.1230010951650336
ACH-001228,0.034620851101231837
ACH-001232,0.15495365529408056
ACH-001239,-0.007148397062108436
ACH-001270,0.07791639727082797
ACH-001274,-0.3235614682806968
ACH-001275,-0.025198326840685136
ACH-001277,-0.055645536480471915
ACH-001278,-0.13439546559414928
ACH-001280,-0.05539253295655229
ACH-001283,-0.026183348378159315
ACH-001289,-0.19568490137499656
ACH-001300,0.11195668881357036
ACH-001301,-0.08539938889952217
ACH-001302,0.0037585705437683634
ACH-001306,0.00648842556733335
ACH-001318,-0.0028630728613034933
ACH-001322,-0.3613214881495007
ACH-001328,-0.06562437990674085
ACH-001332,0.06706399064511501
ACH-001336,0.0829494136266629
ACH-001346,0.006802469197149485
ACH-001353,0.1157952921709125
ACH-001354,0.32663748272657617
ACH-001367,-0.06186852914961225
ACH-001368,-0.1953337797027614
ACH-001374,0.4220812771303991
ACH-001377,-0.07119028888863056
ACH-001380,0.0854395406482008
ACH-001391,-0.2846125957756909
ACH-001408,-0.3292441886591163
ACH-001430,0.2449907533516553
ACH-001431,0.028513267277001618
ACH-001450,-0.07257634672236063
ACH-001496,-0.07500726943019924
ACH-001500,-0.07550574855497018
ACH-001523,0.08765855415823108
ACH-001532,-0.1432057795229987
ACH-001550,-0.03453650780713121
ACH-001552,-0.2232204707695105
ACH-001554,-0.0744330496140436
ACH-001654,0.048239334050532746
ACH-001735,0.10706946283333084
ACH-001736,-0.012779775962301608
ACH-001737,0.19129064186495573
ACH-001740,-0.15340048522155125
ACH-001745,-0.4090864804669185
ACH-001765,-0.14324130597265286
