,TECR (9524)
ACH-000160,-0.10164063325239113
ACH-000163,-0.4866141126653301
ACH-000167,-0.260175000636601
ACH-000168,-0.32546405166576764
ACH-000169,-0.2227678254790073
ACH-000178,-0.2567614913417344
ACH-000183,-0.1873655556497907
ACH-000188,-0.3171620779848509
ACH-000189,-0.47206827794285
ACH-000190,-0.08331336104232627
ACH-000198,-0.1760715281656416
ACH-000203,-0.22934986891822506
ACH-000204,-0.16306063439760374
ACH-000206,-0.4064949898759153
ACH-000207,-0.12332388904349442
ACH-000208,-0.006354206092883851
ACH-000210,-0.2468919554982533
ACH-000211,-0.2383182745998641
ACH-000215,-0.3135398399471513
ACH-000221,-0.3934443008690082
ACH-000222,-0.18330724825547476
ACH-000223,-0.2034838528996744
ACH-000226,-0.18663667104994028
ACH-000227,-0.2505978319201669
ACH-000228,-0.2728551624558176
ACH-000231,-0.24539273720084875
ACH-000232,-0.21236129857048985
ACH-000233,-0.27159746145362584
ACH-000234,-0.17020963401372513
ACH-000235,-0.19762730732358072
ACH-000237,-0.20264596414616248
ACH-000238,-0.3258821100867633
ACH-000242,-0.2590227228723902
ACH-000243,-0.2581929204790451
ACH-000244,-0.21609005665418607
ACH-000246,-0.06004014889507647
ACH-000248,-0.23596358033663725
ACH-000250,-0.015447133005565194
ACH-000251,-0.2504680571858641
ACH-000252,-0.15379395651378447
ACH-000253,-0.22088689344785095
ACH-000255,-0.2392094672611456
ACH-000256,0.04603186591542538
ACH-000257,-0.29515398059560416
ACH-000258,-0.10923859535177224
ACH-000259,-0.0856050594957731
ACH-000260,-0.1920752866812757
ACH-000261,-0.19521517311599304
ACH-000262,-0.2584454788601045
ACH-000263,-0.4259604713253562
ACH-000264,-0.127002374677791
ACH-000265,-0.1369150601093616
ACH-000266,-0.11794224182552138
ACH-000272,-0.19180064373822875
ACH-000274,-0.15933338773124905
ACH-000277,-0.2665968290214639
ACH-000278,-0.1989440801787624
ACH-000279,-0.15928956464006566
ACH-000280,-0.2542213229612313
ACH-000281,-0.11728570102774327
ACH-000288,-0.2588467428128011
ACH-000291,-0.18573475293237815
ACH-000293,-0.05421219358404967
ACH-000294,-0.4715774216100469
ACH-000295,-0.6519155351216704
ACH-000296,-0.17954911527716355
ACH-000302,-0.235719542621364
ACH-000304,0.014963843234167516
ACH-000307,-0.1809604104661384
ACH-000308,-0.16073915967153096
ACH-000310,-0.28610031409381503
ACH-000311,-0.06863870109509393
ACH-000312,-0.18785942657973898
ACH-000315,-0.1721940554216485
ACH-000316,-0.20176445707685367
ACH-000317,-0.2383255283665103
ACH-000318,-0.3600186612623876
ACH-000319,-0.4660002521411885
ACH-000320,-0.09421983116657348
ACH-000322,-0.11733532516763948
ACH-000323,-0.3344810702639397
ACH-000324,-0.14425248225660334
ACH-000329,-0.04335379838657398
ACH-000330,-0.0566197790080837
ACH-000331,-0.3841486681940031
ACH-000332,-0.10722487621057017
ACH-000334,-0.13683202939398706
ACH-000335,-0.27831194839065665
ACH-000336,-0.0792305510437891
ACH-000337,-0.296007572924786
ACH-000338,0.5064178420989001
ACH-000339,-0.3071067588293802
ACH-000341,-0.36746295601080303
ACH-000348,-0.2605779091694056
ACH-000350,-0.16080193006463273
ACH-000352,-0.4475624779903308
ACH-000356,-0.2923020800416892
ACH-000361,-0.0863493341437823
ACH-000362,-0.19361255674858832
ACH-000363,-0.19648787238181045
ACH-000364,-0.3896631134370697
ACH-000365,-0.16407192045763355
ACH-000366,-0.2622773962919949
ACH-000368,-0.11491957317188975
ACH-000374,-0.5293613752956573
ACH-000375,-0.1561645260061987
ACH-000376,-0.13350079637325787
ACH-000381,-0.4082010327400585
ACH-000383,-0.2257133380589121
ACH-000387,-0.0239037764458871
ACH-000389,-0.13962240107902713
ACH-000390,-0.2977189140090342
ACH-000393,-0.2693929840418782
ACH-000395,-0.23566681150001376
ACH-000396,-0.06290323078009412
ACH-000397,-0.1849415510704058
ACH-000401,-0.19513827635515027
ACH-000402,-0.7962767151080539
ACH-000403,-0.30049902966658154
ACH-000404,0.08341364473600485
ACH-000406,-0.1864846851434796
ACH-000407,-0.15388465883439253
ACH-000408,-0.4806211106572975
ACH-000410,-0.18858857397167195
ACH-000411,-0.05857217385253787
ACH-000414,-0.30036254053451744
ACH-000415,-0.3853748941245316
ACH-000416,-0.2820088981729142
ACH-000420,-0.09362277710106022
ACH-000421,-0.2429597870964801
ACH-000424,-0.44046523112772495
ACH-000425,-0.15109848557397984
ACH-000426,-0.1164311042716572
ACH-000427,-0.23805972701131295
ACH-000433,-0.19910689354136868
ACH-000435,0.34698021396474354
ACH-000436,0.033454494405090116
ACH-000444,-0.07069497980146261
ACH-000445,-0.023952316374657532
ACH-000448,-0.11972247651193495
ACH-000450,-0.14370697023465356
ACH-000452,-0.2927211194274544
ACH-000454,-0.486111557211597
ACH-000458,-0.2663288097511197
ACH-000459,-0.3987582414098432
ACH-000460,-0.22776038963499945
ACH-000461,-0.4235846736026911
ACH-000463,-0.09849249973504737
ACH-000464,-0.1817672894887529
ACH-000466,-0.21026237935386125
ACH-000467,-0.11579475406420295
ACH-000468,-0.2085940641366825
ACH-000469,-0.18590885562017076
ACH-000470,-0.18978304101896215
ACH-000471,-0.21652108223865435
ACH-000472,-0.18942319277883526
ACH-000473,0.0015739275974628185
ACH-000475,-0.21776570560799374
ACH-000476,-0.04342130089596714
ACH-000477,-0.2456383228841568
ACH-000479,-0.1196155590191594
ACH-000480,-0.3602315563933555
ACH-000481,-0.2419288601125111
ACH-000483,-0.253236535511918
ACH-000484,-0.32185115784174706
ACH-000485,-0.09805671298411517
ACH-000486,-0.22927100630928876
ACH-000487,-0.18192525689444367
ACH-000488,-0.33856031565622724
ACH-000490,-0.14447380727449122
ACH-000491,-0.08323362558215727
ACH-000495,0.016091788073896694
ACH-000496,-0.07925616527579295
ACH-000499,-0.2489988584387776
ACH-000500,-0.43398013132173496
ACH-000502,-0.26374232401137354
ACH-000503,-0.28589307622608706
ACH-000505,-0.15667000903294892
ACH-000507,0.07400930493005538
ACH-000510,-0.2482609076153119
ACH-000511,-0.17618481749255585
ACH-000512,-0.3752749724212392
ACH-000516,-0.10268502908090074
ACH-000517,-0.1763204050190696
ACH-000518,-0.3371787388648371
ACH-000520,-0.17254971864420593
ACH-000521,-0.23290615257335906
ACH-000522,-0.2333562439067923
ACH-000524,-0.17646645763621638
ACH-000527,-0.35762678185886265
ACH-000528,-0.19960441011716631
ACH-000537,-0.20959637027416667
ACH-000541,-0.38225981190789415
ACH-000542,-0.24956120685308905
ACH-000544,-0.4052167891633803
ACH-000545,-0.21910436172863426
ACH-000547,-0.5884310117491329
ACH-000548,-0.3320847981305157
ACH-000549,-0.587629394723319
ACH-000550,-0.14119850146987398
ACH-000552,-0.19714564569238485
ACH-000556,-0.25298497663891434
ACH-000557,-0.1350185043896982
ACH-000569,-0.3957721934589533
ACH-000570,-0.06736635457002597
ACH-000571,-0.2282107346860383
ACH-000573,-0.04605296583128112
ACH-000576,-0.2639459792247183
ACH-000579,-0.06227133047613776
ACH-000580,-0.13697133225859692
ACH-000584,-0.21196154621270027
ACH-000585,-0.3557446593418988
ACH-000588,-0.2780987892994203
ACH-000589,-0.20241199763334705
ACH-000591,-0.09549799395405584
ACH-000593,-0.3343917943846595
ACH-000600,-0.16370218990309648
ACH-000601,-0.08592786807356366
ACH-000605,-0.21156894328295472
ACH-000606,-0.05080309885253394
ACH-000608,-0.27751301089140723
ACH-000614,0.0217972540971346
ACH-000616,-0.015011303897715772
ACH-000618,-0.3164593698418379
ACH-000619,-0.5268448480555901
ACH-000620,-0.09622370021695592
ACH-000621,-0.2571946819654717
ACH-000622,-0.15816156717691038
ACH-000623,-0.15639679974737988
ACH-000624,-0.17987535280260394
ACH-000627,-0.5059522564465493
ACH-000630,-0.3363179243272775
ACH-000631,-0.2848237951260242
ACH-000632,-0.1323189960097093
ACH-000633,-0.3110144461255903
ACH-000637,-0.09784234427151947
ACH-000638,-0.0902857468171379
ACH-000646,-0.36165617486296814
ACH-000647,-0.2192275519516937
ACH-000648,-0.1494546076200105
ACH-000649,-0.2757577177676278
ACH-000651,-0.05672674153374626
ACH-000652,-0.2677354114442671
ACH-000653,-0.01884434336083724
ACH-000657,-0.19143681530108744
ACH-000658,-0.17871186593454502
ACH-000661,-0.1922966968812981
ACH-000662,0.060822574153063816
ACH-000663,-0.012475692937477207
ACH-000665,-0.4548763740240613
ACH-000671,-0.4923865317346456
ACH-000672,-0.0002432716430398324
ACH-000673,-0.30975282182495106
ACH-000676,-0.2323496188641327
ACH-000677,-0.2674559769607636
ACH-000681,-0.338719621239804
ACH-000683,-0.19759731043741705
ACH-000684,-0.3367664628502232
ACH-000688,-0.2381096895179889
ACH-000693,-0.23776734789560386
ACH-000694,-0.15944109818880545
ACH-000695,-0.009365264447520007
ACH-000696,-0.2508779126570529
ACH-000697,-0.17196823965643734
ACH-000699,-0.2581119959505037
ACH-000701,-0.4349395523829737
ACH-000706,-0.35863047864482245
ACH-000711,-0.4594980628155163
ACH-000713,-0.31262549424879543
ACH-000714,-0.2822222496659054
ACH-000718,-0.051600077036834384
ACH-000720,-0.20835477779178416
ACH-000721,-0.22064189090855066
ACH-000724,-0.23630274709605706
ACH-000725,-0.26688715926276696
ACH-000732,-0.1476553369666626
ACH-000734,-0.312042397512412
ACH-000735,-0.3652975415347804
ACH-000736,0.017613791809840358
ACH-000738,-0.16805681446340862
ACH-000746,-0.10701091000343924
ACH-000747,-0.3605925073735751
ACH-000748,-0.2722446588600319
ACH-000753,-0.005578135684574183
ACH-000756,-0.21511708619187164
ACH-000757,-0.037717770725223934
ACH-000758,-0.13874988195068444
ACH-000760,0.02327364747832984
ACH-000762,-0.28217663275800603
ACH-000763,0.02401656745986945
ACH-000764,-0.194272975469184
ACH-000765,-0.1550597755334902
ACH-000766,-0.1672280151518788
ACH-000767,-0.27960758629895993
ACH-000768,-0.11127757403603797
ACH-000769,-0.5789610819128841
ACH-000770,-0.2431592773552027
ACH-000771,-0.27139356522652996
ACH-000773,-0.21999576469665186
ACH-000776,-0.26079234375917953
ACH-000777,-0.3407677802558447
ACH-000778,-0.3281573866140289
ACH-000781,-0.09783260524881092
ACH-000782,-0.5454650259845685
ACH-000783,-0.106197264984041
ACH-000784,-0.2026637297464505
ACH-000785,-0.11960192233244656
ACH-000787,-0.2821302109102228
ACH-000788,-0.05530573028794245
ACH-000791,-0.1266678578508621
ACH-000792,-0.4623353101556749
ACH-000794,-0.4215308458669019
ACH-000796,-0.09651179623886999
ACH-000798,-0.29878996150609144
ACH-000799,-0.4806393635853147
ACH-000800,0.07972732027749582
ACH-000802,-0.3553340877296365
ACH-000804,-0.29972991995892106
ACH-000805,-0.30271256173414546
ACH-000809,-0.2981662153356261
ACH-000810,-0.030803145422232444
ACH-000811,-0.295845397866175
ACH-000817,-0.16343278153583227
ACH-000819,-0.2404674706628476
ACH-000820,-0.11542871453837435
ACH-000821,-0.5024630078554175
ACH-000822,-0.2061945429960322
ACH-000823,-0.2264668434852625
ACH-000824,-0.19561861424078775
ACH-000827,-0.03645211186349012
ACH-000829,-0.38661082618095466
ACH-000831,-0.22029403161111052
ACH-000832,-0.3523866357374532
ACH-000833,-0.13267176042507556
ACH-000834,-0.2654195597355403
ACH-000835,-0.362097815662728
ACH-000836,-0.5641267578937325
ACH-000837,-0.14455055933221728
ACH-000838,-0.15061931284758165
ACH-000839,-0.503501109146018
ACH-000840,-0.10209423448493866
ACH-000841,-0.19110981230369933
ACH-000843,-0.4826120683202856
ACH-000846,-0.14569292379224416
ACH-000847,0.052877461494332055
ACH-000848,-0.17193004353204336
ACH-000849,-0.2153093693786256
ACH-000851,-0.06657583668243565
ACH-000855,-0.16537912484558198
ACH-000856,0.15476348750650035
ACH-000858,-0.3474734484504537
ACH-000859,-0.4231160601377298
ACH-000861,-0.3147088699210464
ACH-000862,-0.16530775424695707
ACH-000865,-0.09215467999454313
ACH-000866,-0.15810471978348062
ACH-000867,-0.3219926752789109
ACH-000869,-0.2012463529993442
ACH-000872,-0.2362053217809128
ACH-000873,-0.11804585285306958
ACH-000876,-0.39479907945034703
ACH-000878,-0.42383079682723057
ACH-000880,-0.26411918267809337
ACH-000881,-0.2078804521638497
ACH-000882,-0.2129338611109481
ACH-000884,0.14268162721579855
ACH-000885,-0.2831260820305929
ACH-000887,-0.4796209707906818
ACH-000889,-0.17099556587918227
ACH-000896,-0.3253392901182013
ACH-000898,-0.2438561512026019
ACH-000900,-0.3352171005289877
ACH-000901,-0.27825999558763703
ACH-000905,-0.12095637165206415
ACH-000906,-0.034322016729141425
ACH-000907,-0.2643916032635015
ACH-000910,-0.1323681180140668
ACH-000911,-0.054217571293205716
ACH-000912,-0.21131312088849696
ACH-000913,-0.2640117326871365
ACH-000915,-0.23744162417547016
ACH-000916,-0.09208019475849773
ACH-000917,-0.24713534410804106
ACH-000920,-0.06560705255728548
ACH-000921,-0.10551547614765172
ACH-000924,-0.4255537694838374
ACH-000926,-0.12815234929900704
ACH-000928,-0.2789288482946233
ACH-000929,-0.13651313746228855
ACH-000932,-0.19104344465291964
ACH-000935,-0.4872976405413962
ACH-000936,-0.16280422990516005
ACH-000937,-0.08687969733281455
ACH-000938,-0.16336300006581214
ACH-000939,-0.4744533994842476
ACH-000941,-0.3014577383587904
ACH-000943,-0.295109188715041
ACH-000946,-0.15983943258257582
ACH-000947,-0.1133462198644952
ACH-000948,-0.3487991282886255
ACH-000950,-0.08907885637882484
ACH-000953,-0.25418430588146834
ACH-000954,0.01833164799337314
ACH-000957,-0.2377658385777525
ACH-000958,-0.09279286876257403
ACH-000960,-0.1752450294249193
ACH-000963,-0.2928576896409971
ACH-000968,-0.2042273438400337
ACH-000969,-0.28183934035851593
ACH-000972,-0.04017132905171965
ACH-000973,0.05001869722431829
ACH-000974,-0.03867205486043874
ACH-000978,-0.19627786285183316
ACH-000984,-0.1960345054919087
ACH-000986,-0.3623490620009681
ACH-000988,-0.06717280202479631
ACH-000993,-0.23800084166312
ACH-000994,-0.22190654560943116
ACH-000996,-0.22726904721474844
ACH-001001,-0.1397101941907724
ACH-001020,-0.030998535871542637
ACH-001028,-0.25020453975643275
ACH-001031,-0.3062069248067087
ACH-001038,-0.28171168184345563
ACH-001048,-0.32662697411647057
ACH-001050,-0.3364644343195037
ACH-001053,-0.2893518174434649
ACH-001054,-0.0731041878545772
ACH-001061,-0.23085307599571714
ACH-001067,-0.3729354035944752
ACH-001075,-0.05182606531802005
ACH-001096,-0.2475673278173573
ACH-001111,-0.5656500826993415
ACH-001119,-0.30700012918978764
ACH-001128,-0.30641433762490783
ACH-001134,-0.31627298838212475
ACH-001151,0.1215110581759166
ACH-001163,-0.05671777694012106
ACH-001164,-0.3810713264617639
ACH-001183,-0.16295450593135447
ACH-001192,-0.06783238015562154
ACH-001193,-0.16209093039470174
ACH-001196,-0.07633251885015749
ACH-001197,-0.20241872615169676
ACH-001205,-0.0838458198046931
ACH-001211,-0.05628193843236801
ACH-001212,-0.29121819418790484
ACH-001228,-0.2968566361288286
ACH-001232,-0.2692849934036697
ACH-001239,-0.1715517009501525
ACH-001270,-0.02623721689533214
ACH-001274,-0.4170682580958948
ACH-001275,-0.16765045211136478
ACH-001277,-0.18910262092442534
ACH-001278,-0.04518180634119462
ACH-001280,-0.1710240494702954
ACH-001283,-0.2488783002563049
ACH-001289,-0.3235611200473728
ACH-001300,0.004535051243001646
ACH-001301,-0.22000860828602747
ACH-001302,-0.3551888715931333
ACH-001306,-0.3179690198733635
ACH-001318,-0.3278753605888581
ACH-001322,-0.1407158654648172
ACH-001328,-0.3550982592595413
ACH-001332,-0.3715394359820076
ACH-001336,-0.3221467479151485
ACH-001346,-0.3144463135721537
ACH-001353,-0.29232908517196793
ACH-001354,-0.2005515585240011
ACH-001367,-0.4134205099824281
ACH-001368,-0.21853742529048925
ACH-001374,-0.2002006224839193
ACH-001377,-0.026516087231959515
ACH-001380,-0.1465360427269307
ACH-001391,-0.3406737775681659
ACH-001408,-0.1709476890492909
ACH-001430,-0.1268886523205294
ACH-001431,-0.0033971164760332163
ACH-001450,-0.35045887376706125
ACH-001496,-0.22544539870585484
ACH-001500,-0.2943021426016741
ACH-001523,-0.3207384003766953
ACH-001532,-0.07929856911969344
ACH-001550,-0.16025835874685695
ACH-001552,-0.25338911723501656
ACH-001554,-0.2170361694968916
ACH-001654,-0.2735148439965988
ACH-001735,-0.1803621450883408
ACH-001736,-0.1602746656679089
ACH-001737,-0.3704881916248734
ACH-001740,-0.3448551554501071
ACH-001745,-0.30974033957990244
ACH-001765,-0.384143968611974
