,WIPI1 (55062)
ACH-000004,0.07336828647276031
ACH-000005,0.30795718437796343
ACH-000007,0.015550303153540009
ACH-000009,0.04012861632813865
ACH-000011,0.06819734277796026
ACH-000012,0.18047790862544535
ACH-000013,0.0508823329264846
ACH-000014,-0.034500593612333166
ACH-000015,0.1057382649701498
ACH-000017,0.12111814407745848
ACH-000018,0.03696848605236157
ACH-000019,-0.14925105471131558
ACH-000021,0.07929252371903854
ACH-000022,0.1739659662629364
ACH-000025,0.2139768932148278
ACH-000028,-0.08470077483659913
ACH-000030,0.11410512754400592
ACH-000035,-0.028096547790917758
ACH-000036,0.0960885313623112
ACH-000037,0.0025867874128930354
ACH-000039,0.011554935358247828
ACH-000040,0.06833982985615701
ACH-000041,0.0380806475650134
ACH-000042,0.01020061925879618
ACH-000045,0.17463345995181934
ACH-000047,0.1370025859492002
ACH-000052,0.053784944129752495
ACH-000053,0.07637931570071012
ACH-000054,0.1208016373827274
ACH-000055,0.035469556113027906
ACH-000060,0.04916872693920042
ACH-000067,0.02383065620738017
ACH-000070,0.16852360125773913
ACH-000075,0.2165271241646534
ACH-000078,0.11452186459543895
ACH-000082,0.1385212787169275
ACH-000085,0.1637355610036276
ACH-000086,0.08861967732994347
ACH-000087,-0.03918597662223024
ACH-000092,0.15430397250283312
ACH-000095,0.12923680740420976
ACH-000097,0.021257245179732338
ACH-000098,0.16444658660812073
ACH-000099,0.04712950625881489
ACH-000108,0.11304511276374307
ACH-000113,0.17280543992688646
ACH-000116,0.06457061783502871
ACH-000118,0.1429393217847087
ACH-000120,0.030480935679246236
ACH-000123,0.08972303461783647
ACH-000127,0.11934834946462684
ACH-000128,0.1341336792843097
ACH-000132,0.190736509135482
ACH-000133,0.14908001200046575
ACH-000137,0.1266272200053016
ACH-000138,0.16893615775396445
ACH-000142,0.050903484804190116
ACH-000143,0.0507870729843843
ACH-000146,0.11020757274699124
ACH-000148,0.060592195021040976
ACH-000150,0.09035606855266312
ACH-000152,-0.0443276844271754
ACH-000153,0.1964134717934984
ACH-000159,0.19929372427703496
ACH-000160,0.08862230973067163
ACH-000163,0.07733141640643215
ACH-000167,0.3185234527159686
ACH-000168,0.04295516922505065
ACH-000169,0.14428736490133065
ACH-000178,0.19742948335373545
ACH-000183,0.11223733519295974
ACH-000188,0.12228274411853088
ACH-000189,0.15267367017509026
ACH-000190,0.020289812173196885
ACH-000198,0.05349126826007887
ACH-000203,-0.1517937285997718
ACH-000204,0.09646521954940727
ACH-000206,0.18184522940894332
ACH-000207,0.42278163454232737
ACH-000208,0.11232713900701774
ACH-000210,0.04196724662687743
ACH-000211,0.0970423889775694
ACH-000215,0.07612859525060939
ACH-000221,0.10968554945734947
ACH-000222,0.11434095823354268
ACH-000223,0.07810359942765469
ACH-000226,0.10087180863914756
ACH-000227,0.16206377675839231
ACH-000228,-0.01870499368289515
ACH-000231,0.040626845391561965
ACH-000232,0.14910035662390933
ACH-000233,0.03519184717163328
ACH-000234,0.1954235773643029
ACH-000235,0.12523460784727078
ACH-000237,0.17008582006227033
ACH-000238,-0.02709930448656939
ACH-000242,0.2439332087690985
ACH-000243,-0.07460821259245369
ACH-000244,0.2518137026112993
ACH-000246,0.18202950289192035
ACH-000248,0.024479494722981904
ACH-000250,0.058324967870703785
ACH-000251,0.2917485307224153
ACH-000252,0.05255310193861406
ACH-000253,0.09799032759588948
ACH-000255,0.15325488615253566
ACH-000256,0.004520562664803561
ACH-000257,-0.03672920833937374
ACH-000258,0.16008964136973972
ACH-000259,0.07301241728559535
ACH-000260,0.016689704755094827
ACH-000261,0.04045729411797379
ACH-000262,0.16022120504715376
ACH-000263,-0.28436464745248
ACH-000264,0.0630087245347684
ACH-000265,0.08853388607975783
ACH-000266,0.0515970402695177
ACH-000272,0.08234621427156559
ACH-000274,0.029913004003229687
ACH-000277,0.11232824154075867
ACH-000278,0.055261355302954916
ACH-000279,0.07727807851752799
ACH-000280,0.07755321517368005
ACH-000281,0.15311915408817794
ACH-000288,0.02680984324541767
ACH-000291,0.06042943214434671
ACH-000293,0.16022539232706134
ACH-000294,0.09270062546651732
ACH-000295,0.3308308074112894
ACH-000296,0.07115981300086008
ACH-000302,0.1275419943664226
ACH-000304,0.15591217500276308
ACH-000307,0.10173988884156772
ACH-000308,0.10287676523337078
ACH-000310,0.008138550499066102
ACH-000311,0.08920139717146999
ACH-000312,0.07036905154304264
ACH-000315,-0.02156111270836367
ACH-000316,0.13230217454770524
ACH-000317,0.19050480901416297
ACH-000318,0.15071387190180194
ACH-000319,0.03219332974464042
ACH-000320,0.2256289513446787
ACH-000322,-0.008997064432809319
ACH-000323,0.13005318414949954
ACH-000324,0.13148095155146966
ACH-000329,0.08657819697906335
ACH-000330,-0.08897982453294916
ACH-000331,0.07016039544391585
ACH-000332,0.07090289573543229
ACH-000334,-0.01774637334112858
ACH-000335,0.10996332570802923
ACH-000336,-0.07248917293734909
ACH-000337,0.19936309950107045
ACH-000338,-0.05303215344755365
ACH-000339,0.11169829272036408
ACH-000341,-0.05402064796728457
ACH-000348,0.08650098590442518
ACH-000350,-0.009148737979685262
ACH-000352,0.16268738685161988
ACH-000356,0.1495097187082062
ACH-000361,0.16216573105535362
ACH-000362,0.18611871640794705
ACH-000363,0.16766331038977153
ACH-000364,0.30128840174893423
ACH-000365,0.028615381084631505
ACH-000366,0.13877529922003087
ACH-000368,0.2180770736977969
ACH-000374,0.027580432319506517
ACH-000375,0.24473614045552514
ACH-000376,0.17673269813934495
ACH-000381,0.11539274978556233
ACH-000383,0.08000869668930284
ACH-000387,0.25405692667555696
ACH-000389,0.16589998830161778
ACH-000390,0.07434912886563391
ACH-000393,0.0901079902307342
ACH-000395,0.10427274268330024
ACH-000396,0.11629144844550986
ACH-000397,0.03298173696511178
ACH-000401,0.2175982923987022
ACH-000402,0.12108885343903494
ACH-000403,0.11565336701032987
ACH-000404,0.011931021402207944
ACH-000406,0.1262690569686499
ACH-000407,0.09324098398553923
ACH-000408,-0.011853902915172916
ACH-000410,0.07243175717024991
ACH-000411,0.1513336983182752
ACH-000414,0.2507496787774116
ACH-000415,0.02598829229885373
ACH-000416,0.0678141063733727
ACH-000420,0.0479057133942564
ACH-000421,0.214271874087517
ACH-000424,0.11696876213340753
ACH-000425,0.1402146021862723
ACH-000426,0.23024079577141385
ACH-000427,0.13535510958213925
ACH-000433,0.1370178380642356
ACH-000435,0.2365739014596577
ACH-000436,-0.04653824939259563
ACH-000444,-0.017347841909410622
ACH-000445,0.1738523225288471
ACH-000448,0.11603171917548424
ACH-000450,0.15723862852640705
ACH-000452,0.09229796023170464
ACH-000454,0.26521769264290385
ACH-000458,0.23727384615797065
ACH-000459,0.015014699289984845
ACH-000460,0.10601191797489992
ACH-000461,0.20864037479983025
ACH-000463,-0.05574402299606778
ACH-000464,0.2735529648224653
ACH-000466,0.10743601294949699
ACH-000467,0.1742343327635304
ACH-000468,0.06363633183415147
ACH-000469,0.09374125046863344
ACH-000470,0.22465454213683672
ACH-000471,0.20945952119828445
ACH-000472,0.04999942197386975
ACH-000473,0.08344109502303301
ACH-000475,0.10110443685598257
ACH-000476,0.1183002400782238
ACH-000477,0.2581075155878736
ACH-000479,0.16605484682936647
ACH-000480,0.0457850751550415
ACH-000481,0.2063701172735445
ACH-000483,0.01399477521076279
ACH-000484,0.16211963768554358
ACH-000485,0.18082734581297585
ACH-000486,0.15169469573228464
ACH-000487,0.09620941257050483
ACH-000488,0.039947723085103005
ACH-000490,0.10536750638049368
ACH-000491,0.09116381460963913
ACH-000495,0.08974803513909899
ACH-000496,0.16375451812072056
ACH-000499,0.0602986557683791
ACH-000500,-0.03787287303388109
ACH-000502,0.14205326538055732
ACH-000503,0.2724893357881489
ACH-000505,0.21648036810767834
ACH-000507,0.12240362148256155
ACH-000510,0.10938997183344974
ACH-000511,0.07630259230184043
ACH-000512,0.2237812726645268
ACH-000516,0.18227817797031096
ACH-000517,0.12240313110242627
ACH-000518,0.09228158683650796
ACH-000520,0.09075733712704767
ACH-000521,-0.0012036570223252535
ACH-000522,0.14781789784001512
ACH-000524,0.15241276152500546
ACH-000527,0.08997798684138868
ACH-000528,0.0941635994715076
ACH-000537,0.11089037853671767
ACH-000541,0.09690831176082057
ACH-000542,0.14674212940912412
ACH-000544,0.032411815957043434
ACH-000545,0.08485559704798863
ACH-000547,0.2764204972476318
ACH-000548,0.14892321439949138
ACH-000549,0.1260451994407556
ACH-000550,0.10503167615983516
ACH-000552,0.1660804608230522
ACH-000556,0.11364306949552293
ACH-000557,0.12976234496623348
ACH-000569,0.05230601286425024
ACH-000570,0.09908268246629086
ACH-000571,0.008470176327524137
ACH-000573,0.13981803846289256
ACH-000576,0.17306654646880518
ACH-000579,0.2459861793545592
ACH-000580,0.3522526360879793
ACH-000584,0.07096968231130535
ACH-000585,0.11105211830228856
ACH-000588,0.08569900206105895
ACH-000589,0.1162278924226696
ACH-000591,0.18863578295034197
ACH-000593,0.05826560661262944
ACH-000600,0.17562854367341954
ACH-000601,0.10770618596514886
ACH-000605,0.12547281547983966
ACH-000606,0.0414338107964457
ACH-000608,0.19232788814501176
ACH-000614,0.21008648969146013
ACH-000616,0.07684453914287548
ACH-000618,0.11800307522921888
ACH-000619,0.2486860715328442
ACH-000620,0.18783770700668406
ACH-000621,0.10132874802154294
ACH-000622,0.12187049653809942
ACH-000623,0.10965659309855663
ACH-000624,0.06057171297260055
ACH-000627,0.09476248914674867
ACH-000630,0.1047566678128432
ACH-000631,-0.02898718799887485
ACH-000632,0.2096620072881312
ACH-000633,0.013843215790690444
ACH-000637,-0.08639876235630721
ACH-000638,0.15656857668496013
ACH-000646,0.15260008706405734
ACH-000647,-0.01690752230014751
ACH-000648,-0.0024077465486062586
ACH-000649,0.10462799492806173
ACH-000651,0.12683906925111893
ACH-000652,-0.002734876635607453
ACH-000653,0.06545623699395726
ACH-000657,0.18000200179864045
ACH-000658,0.14165888253164088
ACH-000661,0.12974532474317801
ACH-000662,0.15465991226441214
ACH-000663,0.041301936519049516
ACH-000665,0.1252583182151323
ACH-000671,0.10164964766311524
ACH-000672,-0.30120657591428196
ACH-000673,0.16100536488531028
ACH-000676,0.05436590137548068
ACH-000677,0.15042301922187745
ACH-000681,0.16238943384844207
ACH-000683,0.15377526471113148
ACH-000684,0.17145121061097082
ACH-000688,0.16875364346253754
ACH-000693,0.1065242270871436
ACH-000694,0.09909207784663583
ACH-000695,0.16260766970561286
ACH-000696,0.10819718287423116
ACH-000697,0.1357519476852549
ACH-000699,0.08517771432625322
ACH-000701,0.19199707429187934
ACH-000706,0.067541076032691
ACH-000711,0.11155295859709036
ACH-000713,0.11798305416952977
ACH-000714,0.10464566774072573
ACH-000718,0.042923885260469336
ACH-000720,0.13805937955414976
ACH-000721,0.13602543384857296
ACH-000724,0.3162047240869725
ACH-000725,0.06850768044047659
ACH-000732,0.3086687680965713
ACH-000734,0.15379171064117314
ACH-000735,0.11135022007071924
ACH-000736,0.14816065690694774
ACH-000738,0.017026602345053092
ACH-000746,0.1050378171708306
ACH-000747,0.20172782553265484
ACH-000748,0.09902122601878303
ACH-000753,0.0488454618312448
ACH-000756,0.16915984419592367
ACH-000757,0.10604744477133247
ACH-000758,0.10221496045874656
ACH-000760,0.11417076321305873
ACH-000762,-0.02716087590675572
ACH-000763,0.21984979881552186
ACH-000764,0.02159308220049033
ACH-000765,0.028899386552552624
ACH-000766,-0.0835465861431562
ACH-000767,0.07602522735148608
ACH-000768,0.12257604874176688
ACH-000769,0.16774155163202387
ACH-000770,0.1610786360712285
ACH-000771,0.10653323422072544
ACH-000773,0.13636408822971435
ACH-000776,0.024401359481693283
ACH-000777,0.0739965212667763
ACH-000778,0.1681923240515261
