,VPS54 (51542)
ACH-000004,-0.33294333559448
ACH-000005,-0.2253100256914625
ACH-000007,-0.5223000820001786
ACH-000009,-0.3486313173603509
ACH-000011,-0.2367885685012381
ACH-000012,0.08917767841838467
ACH-000013,-0.3331228491967108
ACH-000014,-0.11340078463781053
ACH-000015,-0.8327841872550491
ACH-000017,-0.14879108608568925
ACH-000018,-0.5034146898901487
ACH-000019,-0.3044404738167292
ACH-000021,-1.175614145303162
ACH-000022,-0.1255972210498809
ACH-000025,-0.2821273880040264
ACH-000028,0.009444532635791574
ACH-000030,-0.4560618780962179
ACH-000035,-0.35887877031199816
ACH-000036,-0.640113145521726
ACH-000037,-0.41184360255297997
ACH-000039,-0.5981208553825497
ACH-000040,-0.584852370017793
ACH-000041,-0.1969963572211368
ACH-000042,-0.0985004613592479
ACH-000045,-0.22941550423544235
ACH-000047,-0.01994091504088358
ACH-000052,-0.3677691721469729
ACH-000053,-0.7821332559278117
ACH-000054,-0.5222285968678653
ACH-000055,-0.6796933778527189
ACH-000060,-0.31566056549206906
ACH-000067,-0.3787828244058042
ACH-000070,-0.2387000793337585
ACH-000075,-0.17943617494410113
ACH-000078,-0.5084396760375323
ACH-000082,-0.2901292781400843
ACH-000085,-0.5315309331825816
ACH-000086,-0.5765123186541377
ACH-000087,-0.5197851806438849
ACH-000092,-0.8314906336199236
ACH-000095,-0.4416181791495794
ACH-000097,-0.041812110564362084
ACH-000098,-0.18463432782211814
ACH-000099,-0.7620251426987599
ACH-000108,-0.4746206897365977
ACH-000113,-0.3792651977336798
ACH-000116,-0.06384076491609783
ACH-000118,-0.4548477194440623
ACH-000120,-0.5238083863261315
ACH-000123,-0.5513293367205752
ACH-000127,-0.42096710293286216
ACH-000128,-0.38355619017025866
ACH-000132,-0.12901064287512676
ACH-000133,-0.7931813256589254
ACH-000137,-0.32588452250384864
ACH-000138,-0.34877618641132346
ACH-000142,-0.6653707622981638
ACH-000143,-0.3731494272412036
ACH-000146,-0.2881288302364265
ACH-000148,-0.2879578884381395
ACH-000150,-0.2136277947670417
ACH-000152,-0.6510368942817327
ACH-000153,-0.4319414799350618
ACH-000159,-0.2796491816227997
ACH-000160,-0.1223443131678554
ACH-000163,-0.6894068846425446
ACH-000167,-0.5515382822477121
ACH-000168,-0.24319662616258456
ACH-000169,-0.6582943088443051
ACH-000178,-0.5099667458159368
ACH-000183,-0.8670724703708296
ACH-000188,-0.2542200076188243
ACH-000189,-0.591243475840903
ACH-000190,-0.3665432825851177
ACH-000198,-0.015106876667528203
ACH-000203,-0.08644210475187354
ACH-000204,-0.6653962307468394
ACH-000206,-0.4182283938521592
ACH-000207,-0.7020064087985411
ACH-000208,-0.2554078796079768
ACH-000210,-0.7312027681047073
ACH-000211,-0.4211209010574381
ACH-000215,-0.12958837834461326
ACH-000221,-0.30846934409628096
ACH-000222,-0.26580019933459337
ACH-000223,-0.29519207057829383
ACH-000226,-0.25333528893479906
ACH-000227,-0.494003731463325
ACH-000228,-0.09140833232157823
ACH-000231,-0.4275187847244556
ACH-000232,-0.2559294990301893
ACH-000233,-0.889739124961162
ACH-000234,-0.2501010181107141
ACH-000235,-0.23911909937918446
ACH-000237,-0.4980142093357021
ACH-000238,-0.5887146767966159
ACH-000242,-0.07155467835192206
ACH-000243,-0.2792658407316833
ACH-000244,-0.6121791622731603
ACH-000246,-0.3528074823280155
ACH-000248,-0.3659095600546188
ACH-000250,-0.723857397992818
ACH-000251,-0.7747780649418308
ACH-000252,-0.3631231604609405
ACH-000253,-0.2782674227722388
ACH-000255,-0.4040045088391205
ACH-000256,-0.0255844496215533
ACH-000257,-0.4876386785433196
ACH-000258,-0.360858472703949
ACH-000259,-0.9182657544083528
ACH-000260,-0.35448090651210823
ACH-000261,-0.4680556701156953
ACH-000262,-0.7855405495239922
ACH-000263,-0.5101756772702689
ACH-000264,-0.23853009653801674
ACH-000265,-0.4479823953183467
ACH-000266,-0.3749762599649192
ACH-000272,-0.6296838245363559
ACH-000274,-0.17641176210330112
ACH-000277,-0.1408649549981657
ACH-000278,-0.5228994734096579
ACH-000279,-0.27002744839384635
ACH-000280,-0.2562540205780018
ACH-000281,-0.21133383644551887
ACH-000288,-0.20143909526339734
ACH-000291,-0.0931025255581717
ACH-000293,0.0038902235018705533
ACH-000294,-0.27078700477178297
ACH-000295,-0.6417575938016996
ACH-000296,-0.5869788466463144
ACH-000302,-0.20298687736505394
ACH-000304,-0.4222881356369677
ACH-000307,-0.5736199592308149
ACH-000308,-0.26923741583514155
ACH-000310,-0.3044326469531076
ACH-000311,-0.5005390214694839
ACH-000312,-0.5028952304964813
ACH-000315,-0.4949146724367813
ACH-000316,-0.2549120503265779
ACH-000317,-0.4807899131996196
ACH-000318,-0.5356793095874169
ACH-000319,-0.7900320079929948
ACH-000320,-0.5744195189176563
ACH-000322,-0.5543361135884111
ACH-000323,-0.3468751278791725
ACH-000324,-0.162829756783449
ACH-000329,-0.20679749561491695
ACH-000330,-0.2158999398564467
ACH-000331,-0.4820311533589335
ACH-000332,-0.32287484743452793
ACH-000334,-0.6199044291052642
ACH-000335,-0.4935897968372674
ACH-000336,-0.6610609661435259
ACH-000337,-0.4621066368582251
ACH-000338,-0.18337816162799112
ACH-000339,-0.2915918718631796
ACH-000341,-0.3083212715230059
ACH-000348,-0.2945066627463406
ACH-000350,-0.03626697722307833
ACH-000352,-0.272362975177444
ACH-000356,-0.2417004860472855
ACH-000361,-0.6835079578768166
ACH-000362,-0.1549994316186138
ACH-000363,-0.6852567643568941
ACH-000364,-0.8562717690085332
ACH-000365,-0.9260613138278372
ACH-000366,-0.77211664619074
ACH-000368,-0.5897348375518108
ACH-000374,-0.6309870178791539
ACH-000375,-0.34861999111834696
ACH-000376,-0.3524811285208937
ACH-000381,-0.2654379791736529
ACH-000383,-0.3031839825964265
ACH-000387,-0.5757955161280038
ACH-000389,-0.36448876732218777
ACH-000390,-0.4293391564890437
ACH-000393,-0.3664940016834256
ACH-000395,-0.41486745248061097
ACH-000396,-0.21938923809499844
ACH-000397,-0.4822330792805464
ACH-000401,-0.35302202622373524
ACH-000402,-0.4062070095147524
ACH-000403,-0.4160422444078388
ACH-000404,-0.43886884131229104
ACH-000406,-0.1782143195756158
ACH-000407,-0.3426258274454773
ACH-000408,-0.2641371722101147
ACH-000410,-0.5172763293222055
ACH-000411,-0.7355849107555239
ACH-000414,-0.498406313697923
ACH-000415,-0.8527860395615089
ACH-000416,-0.15718632558817994
ACH-000420,-0.5797447131626263
ACH-000421,-0.19289628266161676
ACH-000424,-0.597717950950119
ACH-000425,-0.043238248644849014
ACH-000426,-0.7780449498862649
ACH-000427,-0.4824102295261646
ACH-000433,-0.224065242744397
ACH-000435,-0.28990092078396074
ACH-000436,-0.3781036160084239
ACH-000444,-0.2629414783852488
ACH-000445,-0.5483981344792664
ACH-000448,-0.20688574805221407
ACH-000450,-0.3229277636608781
ACH-000452,-0.3138636026712239
ACH-000454,-0.7628225079765159
ACH-000458,-0.6177879211183591
ACH-000459,-0.4712568467817067
ACH-000460,-0.42253732755183104
ACH-000461,-0.2887415434575466
ACH-000463,-0.25114013258734197
ACH-000464,-0.3856087156687226
ACH-000466,-0.4249998409814648
ACH-000467,-0.4796399911633065
ACH-000468,-0.3214360481760388
ACH-000469,-0.7690591736038739
ACH-000470,-0.25712253465642176
ACH-000471,-0.9941448981341208
ACH-000472,-0.44713193805710494
ACH-000473,-0.18107248603016826
ACH-000475,-0.7148438370909627
ACH-000476,-0.4284682659815767
ACH-000477,-0.3322267516609129
ACH-000479,-0.542069204901772
ACH-000480,-0.7631712685759782
ACH-000481,-0.22550051846846464
ACH-000483,-0.4757327190377842
ACH-000484,-0.4057618079032077
ACH-000485,-0.4272994365487997
ACH-000486,-0.159297902784134
ACH-000487,-0.2806040159411947
ACH-000488,-0.33935980270613664
ACH-000490,-0.2909957478301937
ACH-000491,-0.5751805522552365
ACH-000495,-0.459561450008553
ACH-000496,-0.3986698863550503
ACH-000499,-0.30680740428736386
ACH-000500,-0.18733299964148475
ACH-000502,-0.030231439382427783
ACH-000503,-0.5357001307142748
ACH-000505,-0.26564868561563565
ACH-000507,-0.4354957797475175
ACH-000510,-0.3685664523415005
ACH-000511,-0.6345547198909584
ACH-000512,-0.566054081420701
ACH-000516,-0.2853538105781443
ACH-000517,-0.2599290019457653
ACH-000518,-0.347823852193639
ACH-000520,-0.3908413680693605
ACH-000521,-0.5473935730014111
ACH-000522,-0.6171519519308777
ACH-000524,-0.34044217767763857
ACH-000527,-0.3932273308881596
ACH-000528,-0.9274402157238334
ACH-000537,-0.9374038057323236
ACH-000541,-0.7735540804477461
ACH-000542,-0.4232490020699446
ACH-000544,-0.3348459391036573
ACH-000545,-0.6750408317323664
ACH-000547,-0.3152857427794691
ACH-000548,-1.0466945837316857
ACH-000549,-0.41096497391064346
ACH-000550,-0.6010809992945889
ACH-000552,-0.903139410057608
ACH-000556,-0.25443126426499296
ACH-000557,-0.986119918017884
ACH-000569,-0.3679021423293843
ACH-000570,-0.5065634680104881
ACH-000571,-0.19570750433969164
ACH-000573,-0.259950977396304
ACH-000576,-0.6646139922645182
ACH-000579,-0.08874379098207577
ACH-000580,-0.3278911191551266
ACH-000584,-0.14147661173486015
ACH-000585,-0.6552664419152348
ACH-000588,-0.5060143383359482
ACH-000589,-0.14911066794064953
ACH-000591,-0.3040284965691652
ACH-000593,-0.6665496650287236
ACH-000600,-0.6052774323453747
ACH-000601,-0.3250051371479401
ACH-000605,-0.17912569066795556
ACH-000606,-0.4203431503061772
ACH-000608,-0.2351520583073711
ACH-000614,-0.4703148475680476
ACH-000616,-0.3346050306586853
ACH-000618,-0.8124103105045261
ACH-000619,-0.7199954698212585
ACH-000620,-0.01896488077025593
ACH-000621,-0.2821447629193817
ACH-000622,-0.4828434388082254
ACH-000623,-0.21901911466766905
ACH-000624,-0.07055923053696234
ACH-000627,-0.3987985385872341
ACH-000630,-0.7230189484871872
ACH-000631,-0.15550031522897118
ACH-000632,-0.2849228101325625
ACH-000633,-0.6934078923491491
ACH-000637,-0.8788776382519141
ACH-000638,-0.25517900485313266
ACH-000646,-0.4831701647967645
ACH-000647,-0.2998292293947029
ACH-000648,-0.6444511616959396
ACH-000649,-0.7086659745083602
ACH-000651,-0.19108252286758465
ACH-000652,-0.4888978757000482
ACH-000653,-0.5476894485260312
ACH-000657,-0.40295194435111226
ACH-000658,-0.8324436180637769
ACH-000661,-0.2962992358097813
ACH-000662,-0.2167282846901535
ACH-000663,-0.4685854513971779
ACH-000665,-0.32782260147529546
ACH-000671,-0.34045690769946124
ACH-000672,-0.4164786838808932
ACH-000673,-0.9904901781163292
ACH-000676,-0.17180105509747745
ACH-000677,-0.2144210422801494
ACH-000681,-0.2872310462367153
ACH-000683,-0.06531014163218445
ACH-000684,-0.6127837984247082
ACH-000688,-0.4818006915847066
ACH-000693,-0.20314306423754847
ACH-000694,-0.1872462718245481
ACH-000695,-0.8129093567974193
ACH-000696,-0.5522737275683015
ACH-000697,-0.5490377613629226
ACH-000699,-0.5033495636027049
ACH-000701,-0.21932767158580854
ACH-000706,-0.5501768536103784
ACH-000711,-0.6573131088791601
ACH-000713,-0.3499087947483649
ACH-000714,-0.3791594926325797
ACH-000718,-0.32523579657413004
ACH-000720,-0.31849843583137905
ACH-000721,-0.25260785185183554
ACH-000724,-0.3384698673748724
ACH-000725,-0.22865171219776434
ACH-000732,-0.531416898369321
ACH-000734,-0.346326062017928
ACH-000735,-0.6085309406459944
ACH-000736,-0.42186411402588586
ACH-000738,-0.22189436282686106
ACH-000746,-0.19564559309456026
ACH-000747,0.32577115653458266
ACH-000748,-0.0594103486321818
ACH-000753,-0.5326640859338966
ACH-000756,-0.34882253497994553
ACH-000757,-0.3588723156429251
ACH-000758,-0.003075233635245531
ACH-000760,-0.3476134552876865
ACH-000762,-0.5224541294733761
ACH-000763,-0.6450303436114554
ACH-000764,-0.3822748485216367
ACH-000765,-0.19961038349889174
ACH-000766,-0.4937645409660811
ACH-000767,-0.13444764582943922
ACH-000768,-0.6327893131201358
ACH-000769,-0.3605554997873539
ACH-000770,-0.3672767347676407
ACH-000771,-0.5132696041920674
ACH-000773,-0.4456644418849437
ACH-000776,-0.5047066345657917
ACH-000777,-0.028693103631751062
ACH-000778,-1.0817755094249075
ACH-000781,-0.19676042424598852
ACH-000782,-0.43992964109662136
ACH-000783,-0.0949507468648064
ACH-000784,-0.6331055955479135
ACH-000785,-0.3229536646469861
ACH-000787,-0.5706556847545595
ACH-000788,-0.10717639091949248
ACH-000791,-0.2041916979601084
ACH-000792,-0.7536889818049989
ACH-000794,-0.6330448948179467
ACH-000796,-0.6381246935374117
ACH-000798,-0.5446976806633739
ACH-000799,-0.3030390148259971
ACH-000800,-0.551520221894183
ACH-000802,-0.3211356804312514
ACH-000804,-0.2637525447354204
ACH-000805,-0.1446649822140403
ACH-000809,-0.33536256637048345
ACH-000810,-0.4759482165070808
ACH-000811,-0.2956482679645004
ACH-000817,-0.6716891265761287
ACH-000819,-0.4499493897498733
ACH-000820,-0.1678701347739151
ACH-000821,-0.4606960744157286
ACH-000822,-0.2998451143008788
ACH-000823,-0.7318774297677769
ACH-000824,-0.3381138331938326
ACH-000827,-0.15505612663443938
ACH-000829,-0.23279356250529185
ACH-000831,-0.2167256414774958
ACH-000832,-0.5781812192422089
ACH-000833,-0.492041854599225
ACH-000834,-0.6476314878653364
ACH-000835,-0.12713675797004714
ACH-000836,-0.7397579817924492
ACH-000837,-0.2850150699421443
ACH-000838,-0.606800651235964
ACH-000839,-0.6084246958692149
ACH-000840,-0.4710356044747676
ACH-000841,-0.4193179586452346
ACH-000843,-0.2066225579490545
ACH-000846,-0.1428057120192387
ACH-000847,-0.7114121776019893
ACH-000848,-0.2242705870626489
ACH-000849,-0.4190006577271769
ACH-000851,-0.41196606997977936
ACH-000855,-0.29044534222850343
ACH-000856,-0.3638457661027889
ACH-000858,-0.07507771278052447
ACH-000859,-0.2839490540399219
ACH-000861,-0.3409566158685236
ACH-000862,-0.20708178755089496
ACH-000865,-0.22281547688365647
ACH-000866,-0.2323885626418025
ACH-000867,-0.5491568429347963
ACH-000869,-0.8762274345582965
ACH-000872,-0.10058423894931487
ACH-000873,-0.3193308304106772
ACH-000876,-0.5819724790570276
ACH-000878,-0.1940936260401441
ACH-000880,-0.048892693409260425
ACH-000881,-0.6221785624301689
ACH-000882,-0.30707983858168936
ACH-000884,-0.33974648554331915
ACH-000885,-0.29984442091117425
ACH-000887,-0.4998454243302229
ACH-000889,-0.7469459316879579
ACH-000896,-0.5741094433003006
ACH-000898,-0.8051697646603373
ACH-000900,-0.2165469604272871
ACH-000901,-0.27253361137216503
ACH-000905,-0.4011866696654948
ACH-000906,-0.2663620632279491
ACH-000907,-0.4568054971980262
ACH-000910,-0.0918787212900372
ACH-000911,-0.23524763068885904
ACH-000912,-0.27753426693121946
ACH-000913,-0.6320189798085367
ACH-000915,-0.2374065472867495
ACH-000916,-0.0794026344022773
ACH-000917,-0.33241689390512563
ACH-000920,-0.3759483113178492
ACH-000921,-0.24665452855487685
ACH-000924,-0.4099756338084373
ACH-000926,-0.22016159094291435
ACH-000928,-0.4327316190500139
ACH-000929,-0.20591064953707164
ACH-000932,-0.23529828356592494
ACH-000935,-0.35178858268299285
ACH-000936,-0.07706460241274507
ACH-000937,-0.4530938867474785
ACH-000938,-0.4558188876530002
ACH-000939,-0.1679009831829781
ACH-000941,-0.5398024136600835
ACH-000943,-0.11000531898317413
ACH-000946,-0.11867076090714933
ACH-000947,-0.3112049798036365
ACH-000948,-0.26737391563340696
ACH-000950,-0.4613920883179076
ACH-000953,-0.1713277521888498
ACH-000954,-0.4217136921621216
ACH-000957,-0.5997749076910172
ACH-000958,-0.25764833055591513
ACH-000960,-0.4502142317245809
ACH-000963,-0.3047478932385333
ACH-000968,-0.5835523994185892
ACH-000969,-0.1940739258888836
ACH-000972,-0.1476689131198519
ACH-000973,-0.13215539908514973
ACH-000974,-0.3142136782344211
ACH-000978,-0.11812602317088365
ACH-000984,-0.40522594903118203
ACH-000986,-0.7404853809548975
ACH-000988,-0.07757564996450501
ACH-000993,-0.1463889709207182
ACH-000994,-0.3266657080175545
ACH-000996,-0.2258390420077848
ACH-001001,-0.5870356725946163
ACH-001020,-0.4306141411677588
ACH-001028,-0.5970595298487218
ACH-001031,-0.6945541136562341
ACH-001038,-0.17163945663268174
ACH-001048,-0.5004928976860232
