,HYI (81888)
ACH-000188,-0.1286264833775786
ACH-000189,-0.2304122321603909
ACH-000190,-0.1955677312500111
ACH-000198,-0.08557995152106031
ACH-000203,-0.3284443969108122
ACH-000204,-0.2822902368824622
ACH-000206,-0.14872698968381518
ACH-000207,-0.3232939003537059
ACH-000208,-0.27063253584605196
ACH-000210,-0.19321720982410268
ACH-000211,-0.04006455220065697
ACH-000215,-0.19424316845113954
ACH-000221,-0.3766677200582554
ACH-000222,-0.27125238310666394
ACH-000223,-0.11238819953933787
ACH-000226,-0.11879280990762772
ACH-000227,-0.15616296583841108
ACH-000228,-0.049612697496853785
ACH-000231,-0.2729213949976027
ACH-000232,-0.2559848342334961
ACH-000233,-0.10283075803999586
ACH-000234,-0.2972914447893918
ACH-000235,-0.21558907512591707
ACH-000237,-0.2178185745945194
ACH-000238,-0.29967868041637
ACH-000242,-0.2651438825003815
ACH-000243,-0.1948728689241736
ACH-000244,-0.07344428275448849
ACH-000246,-0.2043934068964216
ACH-000248,-0.2969191519414105
ACH-000250,-0.2185932791988428
ACH-000251,-0.3663785015478047
ACH-000252,-0.20581144392045408
ACH-000253,-0.16654329118965155
ACH-000255,-0.28860329248177474
ACH-000256,-0.2069280857856096
ACH-000257,-0.021520505047163737
ACH-000258,-0.18213669294924933
ACH-000259,-0.1968215524072864
ACH-000260,-0.21631747831963075
ACH-000261,-0.15585469381447362
ACH-000262,-0.274990058159334
ACH-000263,-0.1674076981641758
ACH-000264,-0.2083880782300552
ACH-000265,-0.07674465742450297
ACH-000266,-0.20071984200405368
ACH-000272,-0.2925729166646809
ACH-000274,-0.2176612217873192
ACH-000277,-0.13653568662166962
ACH-000278,-0.10946650884133403
ACH-000279,-0.18315599765429946
ACH-000280,-0.3144790378417045
ACH-000281,-0.1054737588363244
ACH-000288,-0.17980117783936886
ACH-000291,-0.15841667919522506
ACH-000293,-0.19840594141229528
ACH-000294,-0.15311647244424256
ACH-000295,-0.08739647465867217
ACH-000296,-0.3351553303370743
ACH-000302,-0.1900397698291226
ACH-000304,-0.055381207087939435
ACH-000307,-0.2948664925115293
ACH-000308,-0.13920399052542742
ACH-000310,-0.1439408251095466
ACH-000311,-0.24847825651715474
ACH-000312,-0.22951160010371394
ACH-000315,-0.2513796800278467
ACH-000316,-0.2571841059221998
ACH-000317,-0.3115520045461605
ACH-000318,-0.2434644860901823
ACH-000319,-0.10054022022330301
ACH-000320,-0.4240499315948618
ACH-000322,-0.061613120923420174
ACH-000323,-0.2866117784642368
ACH-000324,-0.2117133064525548
ACH-000329,-0.30745851929427825
ACH-000330,-0.12221118805188486
ACH-000331,-0.2036239231989796
ACH-000332,-0.2122548369894809
ACH-000334,-0.3823909861068555
ACH-000335,-0.18887912317274697
ACH-000336,0.14570988632455098
ACH-000337,-0.06277496447047358
ACH-000338,-0.1343644537161255
ACH-000339,-0.16873058867945578
ACH-000341,-0.08650754755399448
ACH-000348,-0.27709533282076465
ACH-000350,-0.07559734825664584
ACH-000352,-0.18880322764958876
ACH-000356,-0.4066952349694093
ACH-000361,-0.16927479273718127
ACH-000362,-0.22000848368603
ACH-000363,-0.10770283754185438
ACH-000364,-0.17671543750349727
ACH-000365,-0.08682372161736968
ACH-000366,-0.1797328748019618
ACH-000368,-0.3797197912590325
ACH-000374,-0.2610632857650905
ACH-000375,0.039558934355885145
ACH-000376,-0.2329233205486788
ACH-000381,-0.193265414810927
ACH-000383,-0.1550123703912752
ACH-000387,-0.26697466150104804
ACH-000389,-0.3250476564323793
ACH-000390,-0.3356407804853335
ACH-000393,-0.2122185322414904
ACH-000395,-0.07710783902286858
ACH-000396,-0.4666345427578102
ACH-000397,-0.17219237245708374
ACH-000401,-0.06123487006230492
ACH-000402,-0.7052112421731195
ACH-000403,-0.3313141968291777
ACH-000404,-0.4683852620892279
ACH-000406,-0.15734413726061242
ACH-000407,-0.460715697886581
ACH-000408,-0.40661254437119104
ACH-000410,-0.06894009656394044
ACH-000411,-0.11301048078706112
ACH-000414,-0.2437791506312025
ACH-000415,-0.25155018684389824
ACH-000416,-0.1022305988597951
ACH-000420,0.0231803203268752
ACH-000421,-0.14642058981895462
ACH-000424,-0.3083881992566931
ACH-000425,-0.2335496831646684
ACH-000426,-0.03715348691548752
ACH-000427,-0.1983594872042547
ACH-000433,-0.1603920413673261
ACH-000435,-0.2934043439571636
ACH-000436,-0.3127290346318017
ACH-000444,-0.3453617411292612
ACH-000445,-0.06273332664365915
ACH-000448,-0.17142441860665966
ACH-000450,-0.28909153621288936
ACH-000452,-0.2170849980211154
ACH-000454,-0.307904267029864
ACH-000458,-0.2239614727588049
ACH-000459,0.16653200056708978
ACH-000460,-0.14175928655643202
ACH-000461,-0.30264827567173913
ACH-000463,-0.2113611893471662
ACH-000464,-0.13549871628040594
ACH-000466,-0.20882607816045934
ACH-000467,-0.2405895433427477
ACH-000468,-0.165872800941603
ACH-000469,-0.2031415772956484
ACH-000470,0.08804292251365724
ACH-000471,-0.1918392388348549
ACH-000472,-0.21893656732606198
ACH-000473,-0.11526764410006475
ACH-000475,-0.17797227945806987
ACH-000476,-0.1872411323797373
ACH-000477,-0.06362749024733999
ACH-000479,-0.5245267339709012
ACH-000480,-0.24713811001095295
ACH-000481,-0.20340657303018614
ACH-000483,-0.278978751158714
ACH-000484,-0.18924530891617236
ACH-000485,-0.2678518682608847
ACH-000486,-0.2370809798888403
ACH-000487,-0.24200099347514664
ACH-000488,-0.1103317158869145
ACH-000490,-0.1445144854104167
ACH-000491,-0.1516190958644941
ACH-000495,-0.3288475481123062
ACH-000496,-0.2488638937613377
ACH-000499,-0.31425805571420257
ACH-000500,-0.053767240108025284
ACH-000502,-0.13654683876374968
ACH-000503,-0.3749438986741096
ACH-000505,-0.2143160536798056
ACH-000507,-0.31554191287469024
ACH-000510,-0.2467658200992641
ACH-000511,-0.2048301566727606
ACH-000512,-0.4232630612186262
ACH-000516,-0.09564648018505346
ACH-000517,-0.22945123975349616
ACH-000518,-0.2077349408473528
ACH-000520,-0.160959774161138
ACH-000521,-0.3231722932085875
ACH-000522,-0.2453283280798273
ACH-000524,-0.0945573098031477
ACH-000527,-0.1547615708900415
ACH-000528,-0.2968667159251633
ACH-000537,-0.10826047149499177
ACH-000541,-0.24786954166652586
ACH-000542,-0.18517885254327587
ACH-000544,-0.2255344485646841
ACH-000545,-0.2816399526332888
ACH-000547,-0.2014046316575836
ACH-000548,-0.16597091407596176
ACH-000549,-0.30025720737441625
ACH-000550,-0.20186238755975533
ACH-000552,-0.3563515692117513
ACH-000556,-0.22957213103725485
ACH-000557,-0.15411876960168755
ACH-000569,-0.271312939905246
ACH-000570,-0.04463264458521077
ACH-000571,-0.24397211273111802
ACH-000573,-0.3090293708198797
ACH-000576,-0.3052388162822679
ACH-000579,0.09009260677156848
ACH-000580,-0.10993779504734688
ACH-000584,-0.09983740323655974
ACH-000585,-0.2684083803141176
ACH-000588,-0.19578845716818224
ACH-000589,-0.1680000275814981
ACH-000591,-0.1464504639214272
ACH-000593,-0.3107685459819391
ACH-000600,-0.19356967097581496
ACH-000601,-0.18342104116550373
ACH-000605,-0.17089242959570658
ACH-000606,-0.30409125907616924
ACH-000608,-0.1964965871667048
ACH-000614,-0.1440993228395206
ACH-000616,-0.1263108161838162
ACH-000618,-0.1898491113147884
ACH-000619,-0.2892162401252278
ACH-000620,-0.2330342861958004
ACH-000621,-0.29705744710239274
ACH-000622,-0.36878061780955
ACH-000623,-0.16394749404818126
ACH-000624,-0.14376747576072266
ACH-000627,-0.4200989215581498
ACH-000630,-0.42079629484449416
ACH-000631,0.11594821838031885
ACH-000632,-0.2310410999997125
ACH-000633,-0.21930413922652772
ACH-000637,-0.21648151233262206
ACH-000638,-0.20375011015686675
ACH-000646,-0.22175860485631374
ACH-000647,-0.17163994579878988
ACH-000648,-0.08119733888324357
ACH-000649,-0.12315505172119595
ACH-000651,-0.2795888238397053
ACH-000652,-0.07477609223948344
ACH-000653,-0.2908519177467046
ACH-000657,-0.18281582046216568
ACH-000658,-0.2340466031615307
ACH-000661,-0.2369411782627349
ACH-000662,0.0016145452762179914
ACH-000663,-0.10427256278570994
ACH-000665,-0.18812547630942236
ACH-000671,-0.1807501548928137
ACH-000672,-0.3609001076173009
ACH-000673,-0.1918619813322958
ACH-000676,-0.2111406930990306
ACH-000677,-0.14495750303408875
ACH-000681,-0.06040550379161664
ACH-000683,-0.24222182981967905
ACH-000684,-0.18902317956786144
ACH-000688,-0.21906165723653068
ACH-000693,-0.2568490365542469
ACH-000694,-0.2414787771670119
ACH-000695,-0.2871244271228105
ACH-000696,-0.19948769968285004
ACH-000697,-0.23010830868562865
ACH-000699,-0.2557147912982508
ACH-000701,-0.17666623728494552
ACH-000706,-0.3913296243391471
ACH-000711,-0.333964527099076
ACH-000713,-0.5318056267782826
ACH-000714,-0.09510333771811584
ACH-000718,-0.30821194144981306
ACH-000720,-0.19547238097461864
ACH-000721,-0.1678270431666356
ACH-000724,-0.33977959927049906
ACH-000725,-0.19551423416988944
ACH-000732,-0.32470612582129177
ACH-000734,-0.19627147592277447
ACH-000735,-0.3001728408665125
ACH-000736,-0.19056284945253224
ACH-000738,-0.22713837962673586
ACH-000746,-0.2920937983309184
ACH-000747,-0.07463119243471812
ACH-000748,-0.13635765655707735
ACH-000753,-0.1532661727903182
ACH-000756,-0.2871106496917507
ACH-000757,-0.2411615321410581
ACH-000758,-0.3719488191739143
ACH-000760,-0.2642653597932841
ACH-000762,-0.2618799817626163
ACH-000763,-0.31433350018823353
ACH-000764,-0.2434034293725583
ACH-000765,-0.10799528884673816
ACH-000766,-0.1749328643015535
ACH-000767,-0.17561581976763455
ACH-000768,-0.05104504267561702
ACH-000769,-0.2061072204763292
ACH-000770,-0.16526177694257338
ACH-000771,-0.1738748879420167
ACH-000773,-0.17394276577272808
ACH-000776,-0.2316240074233014
ACH-000777,-0.36202270823372906
ACH-000778,-0.18031735787993566
ACH-000781,-0.1683705115680124
ACH-000782,-0.254674749059693
ACH-000783,-0.1885095502613576
ACH-000784,-0.30683177252006194
ACH-000785,-0.4650599943096012
ACH-000787,-0.11686426369128923
ACH-000788,-0.1807189192108608
ACH-000791,-0.25137344724282823
ACH-000792,-0.16970381230473242
ACH-000794,-0.1662750156422123
ACH-000796,-0.08524097130643864
ACH-000798,-0.035691802780205284
ACH-000799,-0.3262533971647896
ACH-000800,-0.08590235058090097
ACH-000802,-0.18644222739427824
ACH-000804,-0.014917305136740909
ACH-000805,-0.18158423954611225
ACH-000809,-0.10461834701398423
ACH-000810,-0.4655599578077269
ACH-000811,-0.2766079800281959
ACH-000817,-0.3255552076800524
ACH-000819,-0.2230976373388282
ACH-000820,-0.2602643897110234
ACH-000821,-0.04594981718987433
ACH-000822,-0.09714504273268693
ACH-000823,-0.19625491123973812
ACH-000824,-0.20730627939231014
ACH-000827,-0.14911829510269492
ACH-000829,-0.29554634911265965
ACH-000831,-0.2431675199089747
ACH-000832,-0.1197701266093482
ACH-000833,0.017197750743219976
ACH-000834,-0.1869559682048767
ACH-000835,-0.20781575785324302
ACH-000836,-0.2646614449737867
ACH-000837,-0.3397738134187279
ACH-000838,-0.05662991988471487
ACH-000839,-0.3118665229995407
ACH-000840,-0.10845146525453443
ACH-000841,-0.18994745086167109
ACH-000843,-0.2685103725743377
ACH-000846,-0.20642770815503145
ACH-000847,-0.26197732358454145
ACH-000848,-0.10520431520044984
ACH-000849,-0.14708265075469013
ACH-000851,-0.20436272974624245
ACH-000855,-0.2094231983490702
ACH-000856,-0.024945002997983558
ACH-000858,-0.1772932214373556
ACH-000859,0.062255496793762
ACH-000861,-0.20566596640648646
ACH-000862,-0.2438002950568235
ACH-000865,-0.15059417893869526
ACH-000866,-0.2313297218790197
ACH-000867,-0.19036776748753206
ACH-000869,-0.17295950710821725
ACH-000872,-0.2483667882493593
ACH-000873,-0.13796425545811286
ACH-000876,-0.1207778139279572
ACH-000878,0.02487831507133857
ACH-000880,-0.24683503457061595
ACH-000881,-0.2478634972826147
ACH-000882,-0.29309055969488024
ACH-000884,-0.3122101830274165
ACH-000885,-0.21032474193270845
ACH-000887,-0.2780146377756827
ACH-000889,-0.1788825508564021
ACH-000896,-0.131108730915099
ACH-000898,-0.2482239385161661
ACH-000900,-0.18965400290314008
ACH-000901,-0.2084372077861394
ACH-000905,-0.0609494216325945
ACH-000906,-0.13629936176727653
ACH-000907,-0.3533149382228087
ACH-000910,-0.15459772083416656
ACH-000911,-0.13786930538644482
ACH-000912,-0.2758613772134292
ACH-000913,-0.07718455330768006
ACH-000915,-0.1270755606612699
ACH-000916,-0.3164705655490547
ACH-000917,-0.22127182050430447
ACH-000920,-0.0938743362439346
ACH-000921,-0.22206047920300476
ACH-000924,-0.2794123028163191
ACH-000926,-0.07599217791538783
ACH-000928,-0.3028888076339838
ACH-000929,-0.17159879112223764
ACH-000932,-0.27989192104650684
ACH-000935,-0.1313816708147196
ACH-000936,-0.2738959939210366
ACH-000937,-0.1267340082438272
ACH-000938,-0.18186706451857326
ACH-000939,-0.0909216582042102
ACH-000941,-0.11304117345869193
ACH-000943,-0.258776741964784
ACH-000946,-0.15013780394669696
ACH-000947,-0.23432674515795499
ACH-000948,-0.14065611865293906
ACH-000950,-0.1356762411886297
ACH-000953,-0.1304656372261268
ACH-000954,-0.13219091718881168
ACH-000957,-0.3076758827407775
ACH-000958,-0.09496587647599808
ACH-000960,-0.1962997707826477
ACH-000963,-0.29180052077960633
ACH-000968,-0.18082346006690087
ACH-000969,-0.22064372864132287
ACH-000972,-0.23117671595949266
ACH-000973,-0.17013448887649804
ACH-000974,-0.22278038734933087
ACH-000978,-0.0858966699182172
ACH-000984,-0.0775461507554128
ACH-000986,-0.11090473801373348
ACH-000988,-0.04867020584752695
ACH-000993,-0.1140671327807637
ACH-000994,-0.2891046049942054
ACH-000996,-0.3113304481439724
ACH-001001,-0.128623449513829
ACH-001020,-0.10178643985437966
ACH-001028,-0.1368167261191921
ACH-001031,-0.10986101643207788
ACH-001038,-0.17516337333938278
ACH-001048,-0.20971846281321654
ACH-001050,-0.28473140218273
ACH-001053,-0.029359119397214563
ACH-001054,-0.1768531870311025
ACH-001061,-0.15470064089868396
ACH-001067,-0.2400759176553162
ACH-001075,-0.14670676246800804
ACH-001096,-0.2129673486209779
ACH-001111,-0.014438624735931847
ACH-001119,-0.2917085333654371
ACH-001128,-0.13334332283813485
ACH-001134,-0.36873164861662455
ACH-001151,-0.20736572334108205
ACH-001163,-0.15167386601901026
ACH-001164,-0.3016934591022884
ACH-001183,-0.2559551002929813
ACH-001192,-0.056586839831569674
ACH-001193,-0.21074710414728515
ACH-001196,-0.14799912550475433
ACH-001197,-0.3390206787827573
ACH-001205,-0.1624427638928357
ACH-001211,-0.06435031941224499
ACH-001212,-0.006555076399014887
ACH-001228,-0.2877060650983131
ACH-001232,-0.18970451774717706
ACH-001239,-0.29741887948436674
ACH-001270,-0.015518886706584871
ACH-001274,-0.11725467613851112
ACH-001275,-0.08330924705320078
ACH-001277,-0.22678037090554126
ACH-001278,-0.01541678006371434
ACH-001280,-0.13762264116254966
ACH-001283,-0.3037263337236759
ACH-001289,-0.16335567099568685
ACH-001300,-0.16166914308919364
ACH-001301,-0.23450091836247094
ACH-001302,0.05334016398408889
ACH-001306,-0.21273665956404386
ACH-001318,-0.21790042204426407
ACH-001322,-0.15776243045801286
ACH-001328,-0.287218546642632
ACH-001332,-0.5312960756231095
ACH-001336,-0.11307822138884885
ACH-001346,-0.18857346267201225
ACH-001353,-0.19703673988344506
ACH-001354,-0.3317077511766433
ACH-001367,-0.3475158579702939
ACH-001368,-0.22937602174811786
ACH-001374,-0.11042021118631844
ACH-001377,-0.19334485980603625
ACH-001380,-0.2144794970899304
ACH-001391,-0.05260942727436727
ACH-001408,-0.25852930642570576
ACH-001430,-0.21104996043332744
ACH-001431,-0.21772120289777905
ACH-001450,-0.17524219891893453
ACH-001496,-0.17025258001729696
ACH-001500,-0.28338067485142776
ACH-001523,-0.1625034548651718
ACH-001532,-0.2339012395989392
ACH-001550,-0.12471908743291467
ACH-001552,-0.14679763951581032
ACH-001554,-0.10513762812625656
ACH-001654,-0.10494415397392656
ACH-001735,-0.2381445370684689
ACH-001736,-0.29210131242406034
ACH-001737,0.16197769510577514
ACH-001740,-0.3056307830784801
ACH-001745,-0.31726817937499674
ACH-001765,-0.22195996654591466
