,GPS1 (2873)
ACH-000004,-1.198496400190666
ACH-000005,-1.0318807803688468
ACH-000007,-1.1258891301047855
ACH-000009,-0.7575334531991459
ACH-000011,-0.940318690946786
ACH-000012,-0.9263826709121921
ACH-000013,-0.9056086070966892
ACH-000014,-0.6239330550922728
ACH-000015,-0.8902318106612951
ACH-000017,-1.2190331396836165
ACH-000018,-0.7513797097595877
ACH-000019,-0.8739819151850161
ACH-000021,-0.946002250957858
ACH-000022,-0.9866316193409634
ACH-000025,-0.8392380098301253
ACH-000028,-0.9334195026285316
ACH-000030,-0.7938484032450511
ACH-000035,-0.9759235415949356
ACH-000036,-0.8986230133723134
ACH-000037,-1.024426960974302
ACH-000039,-0.8712207384477306
ACH-000040,-0.8233420120252429
ACH-000041,-1.0474875337285607
ACH-000042,-0.8095138670223954
ACH-000045,-0.8739345557135323
ACH-000047,-0.7516538724187936
ACH-000052,-1.0170179125840262
ACH-000053,-0.946459627193898
ACH-000054,-0.7952972217472453
ACH-000055,-0.8373671259251921
ACH-000060,-0.8801942699711071
ACH-000067,-0.8202167366337528
ACH-000070,-0.8698709586347089
ACH-000075,-1.0065634539860082
ACH-000078,-0.7417199113622166
ACH-000082,-0.8306511394383679
ACH-000085,-0.8488873783146567
ACH-000086,-0.8198749227883853
ACH-000087,-0.9440354758545788
ACH-000092,-1.0203578041164338
ACH-000095,-0.6153503431422925
ACH-000097,-0.8138019665013294
ACH-000098,-0.7155341296407227
ACH-000099,-0.6104021801541387
ACH-000108,-1.0480835929706354
ACH-000113,-0.6757062658798844
ACH-000116,-1.0520620537766652
ACH-000118,-1.0459641585054689
ACH-000120,-0.6091819209357969
ACH-000123,-0.6874519297408187
ACH-000127,-0.9795438852669592
ACH-000128,-0.8952993950998044
ACH-000132,-0.9293131502656736
ACH-000133,-0.9124923148748858
ACH-000137,-0.9603340566378168
ACH-000138,-0.787925780845171
ACH-000142,-0.9724427691032471
ACH-000143,-0.9948918185025484
ACH-000146,-0.8767523447249104
ACH-000148,-0.7192718464465251
ACH-000150,-0.8689689173895628
ACH-000152,-1.0383541947556634
ACH-000153,-0.7155251427222522
ACH-000159,-0.8683422986041427
ACH-000160,-0.9199586785203754
ACH-000163,-1.094323302532765
ACH-000167,-1.0929594724788187
ACH-000168,-0.5782386633713378
ACH-000169,-0.9386003407212744
ACH-000178,-0.925500301319828
ACH-000183,-0.7794184423369572
ACH-000188,-0.982889944583204
ACH-000189,-0.9435166997890851
ACH-000190,-0.8741877407481727
ACH-000198,-0.7320730106257798
ACH-000203,-0.9852376549006584
ACH-000204,-0.9689335868337882
ACH-000206,-0.8965643032308629
ACH-000207,-0.4168106453057484
ACH-000208,-0.7604858899082154
ACH-000210,-0.6729065128047518
ACH-000211,-0.8982504594545764
ACH-000215,-0.744429953855963
ACH-000221,-1.0903712367373677
ACH-000222,-0.9882281394660274
ACH-000223,-0.8546059652569223
ACH-000226,-0.8603725773771964
ACH-000227,-0.3601528793817227
ACH-000228,-0.8580892616888968
ACH-000231,-0.9665542746014684
ACH-000232,-0.7853855992153441
ACH-000233,-0.789464494609563
ACH-000234,-0.8955477932523161
ACH-000235,-0.8763848694105699
ACH-000237,-0.9034380324608372
ACH-000238,-0.854418245302995
ACH-000242,-0.8236985243612525
ACH-000243,-1.0623343240119647
ACH-000244,-0.7489010126529937
ACH-000246,-0.7700031758248144
ACH-000248,-1.2910209728179332
ACH-000250,-1.0300523298491695
ACH-000251,-0.9075581280437832
ACH-000252,-0.8145070504607833
ACH-000253,-0.7300796671549187
ACH-000255,-0.9468602812935448
ACH-000256,-0.8449860924959802
ACH-000257,-0.5395645416728461
ACH-000258,-1.2868872063577823
ACH-000259,-0.9276171323615572
ACH-000260,-0.9680079208354044
ACH-000261,-0.9390215038209496
ACH-000262,-0.6598175304726619
ACH-000263,-0.7702113415332802
ACH-000264,-1.0365324488685117
ACH-000265,-0.8838197031151497
