,MVK (4598)
ACH-000537,-1.1770125281518924
ACH-000541,-0.8244349468740195
ACH-000542,-0.8594776873372155
ACH-000544,-0.7223320949700459
ACH-000545,-0.5948714634515598
ACH-000547,-0.6708456971423812
ACH-000548,-0.8361371983531958
ACH-000549,-1.1022732953273584
ACH-000550,-1.2731132193739445
ACH-000552,-1.01956492178074
ACH-000556,-1.2494564106808947
ACH-000557,-0.934528086052824
ACH-000569,-0.9754197900042172
ACH-000570,-1.1914644087237451
ACH-000571,-1.3339438776632395
ACH-000573,-1.416582992418547
ACH-000576,-0.9553930550913856
ACH-000579,-1.2387971969467566
ACH-000580,-0.6384201508872385
ACH-000584,-1.0157984303263738
ACH-000585,-1.2900586510476209
ACH-000588,-0.8485233905201629
ACH-000589,-0.689321105198389
ACH-000591,-0.6200081787071327
ACH-000593,-1.1602937749532458
ACH-000600,-1.0248931157333343
ACH-000601,-1.0597190114468342
ACH-000605,-0.7928242515823036
ACH-000606,-0.8512236577441757
ACH-000608,-0.8953744303253779
ACH-000614,-1.0151563435252349
ACH-000616,-1.0676483295319594
ACH-000618,-1.163084753512187
ACH-000619,-1.2853051642162296
ACH-000620,-1.2838035066251192
ACH-000621,-1.2167354292396877
ACH-000622,-0.5377409060294527
ACH-000623,-0.3873303692738594
ACH-000624,-1.0490438162247513
ACH-000627,-1.0574606488610765
ACH-000630,-1.0677145050282133
ACH-000631,-0.6956102414322092
ACH-000632,-1.1985903341601465
ACH-000633,-0.8727097210514799
ACH-000637,-0.7532734964986516
ACH-000638,-0.6590984736542147
ACH-000646,-0.8971015901998303
ACH-000647,-1.2134684444119934
ACH-000648,-1.09791577317349
ACH-000649,-1.0202335487575778
ACH-000651,-0.7773870609964467
ACH-000652,-1.2596384134924892
ACH-000653,-1.2132622733145542
ACH-000657,-0.7799684655343339
ACH-000658,-1.0632158533764915
ACH-000661,-0.7656825983775687
ACH-000662,-0.647365957662979
ACH-000663,-0.9601671233515328
ACH-000665,-1.1347993697107186
ACH-000671,-0.6882240263966483
ACH-000672,-1.0409584133926821
ACH-000673,-1.134486765850124
ACH-000676,-1.2060971961025042
ACH-000677,-1.3940299984752351
ACH-000681,-0.8639926233885461
ACH-000683,-0.36544734381679
ACH-000684,-1.1777447088030537
ACH-000688,-1.4633199993173995
ACH-000693,-0.42162543443603856
ACH-000694,-1.3447609559886304
ACH-000695,-0.5573518979936323
ACH-000696,-1.077527195415997
ACH-000697,-1.1122446105069288
ACH-000699,-1.2526020310899069
ACH-000701,-0.6542680347824081
ACH-000706,-1.3029872741011186
ACH-000711,-0.9692386678914046
ACH-000713,-1.109516748517583
ACH-000714,-1.0752575334437109
ACH-000718,-1.2240516410379472
ACH-000720,-0.5672849176532007
ACH-000721,-1.0103846717025018
ACH-000724,-0.6048457829075986
ACH-000725,-0.26353503420167235
ACH-000732,-0.7214517377427432
ACH-000734,-0.5846714573728563
ACH-000735,-0.9727859456717888
ACH-000736,-0.9126284212061782
ACH-000738,-0.5903906945966365
ACH-000746,-1.0525370370991831
ACH-000747,-1.1228373400110745
ACH-000748,-0.8182537745026516
ACH-000753,-1.3045232968528468
ACH-000756,-0.3126736737316849
ACH-000757,-0.937256370254728
ACH-000758,-0.9568360367835408
ACH-000760,-1.1947339630028462
ACH-000762,-1.1364719648268462
ACH-000763,-1.1974233294772831
ACH-000764,-1.096957240169525
ACH-000765,-1.2612874905160545
ACH-000766,-1.223973560546148
ACH-000767,-0.9060539845832596
ACH-000768,-1.0516226833945068
ACH-000769,-0.4166439051983758
ACH-000770,-1.1398754891372576
ACH-000771,-1.0121179728627172
ACH-000773,-1.0712153625375047
ACH-000776,-1.0073083688422393
ACH-000777,-1.166859666334345
ACH-000778,-1.0593382970910128
ACH-000781,-1.1092085943452592
ACH-000782,-0.6380132702175673
ACH-000783,-0.5929869713575509
ACH-000784,-0.6175145680904678
ACH-000785,-0.5451072779665508
ACH-000787,-1.0568184776902254
ACH-000788,-1.0857112329956076
ACH-000791,-0.962601709551785
ACH-000792,-1.0699931417704331
ACH-000794,-0.965820987616526
ACH-000796,-0.7808560624191311
ACH-000798,-0.6003274762727816
ACH-000799,-0.7799636000729228
ACH-000800,-1.1959372530954382
ACH-000802,-1.0558315878419302
ACH-000804,-0.8372445980272603
ACH-000805,-0.8416463882090699
ACH-000809,-0.81173983180988
ACH-000810,-0.8750112761537711
ACH-000811,-0.8598677587935338
ACH-000817,-1.1949627266025666
ACH-000819,-0.9747344185195952
ACH-000820,-1.516233613370631
ACH-000821,-1.2327311788645745
ACH-000822,-0.9459882925979216
ACH-000823,-0.9344127500590068
ACH-000824,-0.4067436051927925
ACH-000827,-1.0591917492145295
ACH-000829,-1.010461996913514
ACH-000831,-0.8879181747575421
ACH-000832,-1.0711381107737894
ACH-000833,-1.060073924803827
ACH-000834,-0.4540803531815433
ACH-000835,-1.2864308208736774
ACH-000836,-1.1017556452420132
ACH-000837,-1.036653916033945
ACH-000838,-0.8434125398901038
ACH-000839,-0.4948036950197732
ACH-000840,-0.9409862143208152
ACH-000841,-0.8902985358884609
ACH-000843,-1.0243203634020015
ACH-000846,-0.8106629427122192
ACH-000847,-0.6938410051693195
ACH-000848,-0.9610013748331938
ACH-000849,-0.9167771169462012
ACH-000851,-0.8909257488930995
ACH-000855,-1.248035242516208
ACH-000856,-1.133402277510174
ACH-000858,-0.3829733626259999
ACH-000859,-1.1298152224284632
ACH-000861,-0.9453989882734932
ACH-000862,-0.8150025518472795
ACH-000865,-0.5714175977104022
ACH-000866,-1.0505684138561926
ACH-000867,-0.979374561243899
ACH-000869,-1.2085104182362971
ACH-000872,-1.0871490822388326
ACH-000873,-0.8196299869157837
ACH-000876,-0.4374966832382921
ACH-000878,-0.925178527587112
ACH-000880,-0.9727182728034628
ACH-000881,-1.042957050910997
ACH-000882,-0.8507706713905918
ACH-000884,-1.132888758860921
ACH-000885,-1.0563996578015795
ACH-000887,-1.0995518804053293
ACH-000889,-1.1487940686552258
ACH-000896,-1.179507338497677
ACH-000898,-1.1613003749747397
ACH-000900,-0.7257505193656221
ACH-000901,-1.0974900558668228
ACH-000905,-0.8859955911658963
ACH-000906,-1.1066691863589926
ACH-000907,-0.4096853582950316
ACH-000910,-0.9081466207468446
ACH-000911,-0.5454111358517534
ACH-000912,-1.1070061529395443
ACH-000913,-1.1304550319299875
ACH-000915,-1.1380870353120918
ACH-000916,-0.9316351387688822
ACH-000917,-1.243368602677757
ACH-000920,-0.916680494173112
ACH-000921,-0.9887567911685872
ACH-000924,-0.6669661505072122
ACH-000926,-0.7959711513840414
ACH-000928,-1.03368187695262
ACH-000929,-0.8059473098459391
ACH-000932,-1.171400996489116
ACH-000935,-0.846185336436016
ACH-000936,-1.0189626496306534
ACH-000937,-0.9808347233066972
ACH-000938,-1.254569574989858
ACH-000939,-0.7474433761728857
ACH-000941,-1.197777366965545
ACH-000943,-1.0811733635129341
ACH-000946,-1.1188419319402167
ACH-000947,-1.1345269287393591
ACH-000948,-0.9431205330150346
ACH-000950,-0.9723855205921442
ACH-000953,-0.9074089450040808
ACH-000954,-1.0103413768557434
ACH-000957,-1.031305728747069
ACH-000958,-0.7014695900793385
ACH-000960,-1.050393448348614
ACH-000963,-0.8143786099279914
ACH-000968,-0.9601266722202988
ACH-000969,-0.8900863590441399
ACH-000972,-0.70450503153853
ACH-000973,-1.0924623058139769
ACH-000974,-1.1120303084571843
ACH-000978,-1.189865742823036
ACH-000984,-1.2944543380057776
ACH-000986,-0.8721651341297353
ACH-000988,-1.3428876729630403
ACH-000993,-0.7134742693166574
ACH-000994,-1.0729694802867606
ACH-000996,-0.8878089864265294
ACH-001001,-0.8317921783627623
ACH-001020,-1.1770071664303468
ACH-001028,-1.0755108953568533
ACH-001031,-1.104798816877488
ACH-001038,-1.1360548496723395
ACH-001048,-1.013630095644959
ACH-001050,-1.1915318522405915
ACH-001053,-1.0662991603476208
ACH-001054,-0.8488586687444164
ACH-001061,-0.9086384038970916
ACH-001067,-1.1179145015730214
ACH-001075,-0.9821779646798592
ACH-001096,-0.5346545063597442
ACH-001111,-1.1175588059364112
ACH-001119,-1.0510530891963
ACH-001128,-0.9820513299334326
ACH-001134,-0.9844936904046298
ACH-001151,-1.2828039981961792
ACH-001163,-1.1300212377216454
ACH-001164,-0.920784522868688
ACH-001183,-0.3512119612950013
ACH-001192,-0.8986017457317234
ACH-001193,-1.028218267434871
ACH-001196,-0.9552017118005962
ACH-001197,-1.127526232103157
ACH-001205,-0.8912783324356427
ACH-001211,-1.02332657138183
ACH-001212,-0.9978416340039016
ACH-001228,-0.4826064434560207
ACH-001232,-0.6311126178016515
ACH-001239,-0.9976113815789563
ACH-001270,-1.2603632195428487
ACH-001274,-0.8871251756617021
ACH-001275,-1.2077645527271936
ACH-001277,-0.5696665111470774
ACH-001278,-1.167847680933337
ACH-001280,-0.9359001641448612
ACH-001283,-0.9838991750628782
ACH-001289,-1.021498596720494
ACH-001300,-1.0436019320100134
ACH-001301,-0.5857098425478973
ACH-001302,-0.8336093508637042
ACH-001306,-1.0789459138988822
ACH-001318,-0.9955685476798012
ACH-001322,-1.0692114598472142
ACH-001328,-0.9422950546779358
ACH-001332,-0.9129745731669066
ACH-001336,-0.44286355932714017
ACH-001346,-1.1768336161602229
ACH-001353,-0.8273023183199543
ACH-001354,-1.1253845118488242
ACH-001367,-1.4140122297537694
ACH-001368,-0.9848155983331812
ACH-001374,-1.260445115324907
ACH-001377,-0.7957876071498949
ACH-001380,-0.9467772348649638
ACH-001391,-1.3755773277159544
ACH-001408,-1.1862129359955924
ACH-001430,-1.1787096225843732
ACH-001431,-1.036630206252715
ACH-001450,-0.9446871588865308
ACH-001496,-1.0442268827989591
ACH-001500,-0.9361924488544706
ACH-001523,-0.9378671660350036
ACH-001532,-0.9573802386841559
ACH-001550,-1.197801602872069
ACH-001552,-0.5018012228652611
ACH-001554,-0.8529683323792885
ACH-001654,-1.1140257411910102
ACH-001735,-1.0405450444816362
ACH-001736,-1.0799724794489267
ACH-001737,-1.0322656555940235
ACH-001740,-1.051301774654482
ACH-001745,-1.149409325527908
ACH-001765,-1.023764066223222
