,DOHH (83475)
ACH-000512,-0.7127510621872626
ACH-000516,-0.4634766288288309
ACH-000517,-0.26190515129483544
ACH-000518,-0.7628057773517336
ACH-000520,-0.706020878857207
ACH-000521,-0.6847082510188754
ACH-000522,-0.8573369554187095
ACH-000524,-0.4348329224491125
ACH-000527,-0.7538638182123254
ACH-000528,-0.3562867577804289
ACH-000537,-0.5598891739661306
ACH-000541,-0.6681894277649777
ACH-000542,-0.8190445167558827
ACH-000544,-0.7868027231167052
ACH-000545,-0.7212395785063183
ACH-000547,-0.704172118571115
ACH-000548,-0.6659737699939963
ACH-000549,-0.8118630671559176
ACH-000550,-0.5489456047434378
ACH-000552,-0.8268502181614275
ACH-000556,-0.4555210408728337
ACH-000557,-0.4157407896590584
ACH-000569,-0.482394619368871
ACH-000570,-0.9058842680819402
ACH-000571,-0.4327702811160416
ACH-000573,-0.8850403070533619
ACH-000576,-0.4738256160936457
ACH-000579,-0.4821392916493775
ACH-000580,-0.6204692625531816
ACH-000584,-0.7084199804894302
ACH-000585,-0.4751510762764802
ACH-000588,-0.6616215323856813
ACH-000589,-0.5337540207641496
ACH-000591,-0.6908599249483834
ACH-000593,-0.7555266658927282
ACH-000600,-0.4834808564202157
ACH-000601,-0.7078898179329339
ACH-000605,-0.6801880530131001
ACH-000606,-0.7308078477223056
ACH-000608,-0.27595210298860856
ACH-000614,-0.5853898239539553
ACH-000616,-0.6951369423959552
ACH-000618,-0.6076351851803337
ACH-000619,-0.7409263432449826
ACH-000620,-0.7793340039238179
ACH-000621,-0.6410953387416446
ACH-000622,-0.6708432178149146
ACH-000623,-0.4631859533927433
ACH-000624,-0.5801024878383166
ACH-000627,-0.7156704823464893
ACH-000630,-0.8200012566749841
ACH-000631,-0.7162078160900458
ACH-000632,-0.8646110882385942
ACH-000633,-0.4457471681184503
ACH-000637,-0.5985292609391385
ACH-000638,-0.5150608918234764
ACH-000646,-0.7992969577053048
ACH-000647,-0.3545126209481117
ACH-000648,-0.7109064498377468
ACH-000649,-0.7578412827640604
ACH-000651,-0.499659563983659
ACH-000652,-0.6860537463910079
ACH-000653,-0.4046493310970184
ACH-000657,-0.6789024685276699
ACH-000658,-0.6485358321483942
ACH-000661,-0.7661054323263279
ACH-000662,-0.2997646612165953
ACH-000663,-0.6685991702405274
ACH-000665,-0.8175265641313298
ACH-000671,-0.8303224883404754
ACH-000672,-0.6680677561786278
ACH-000673,-0.8199883038811463
ACH-000676,-0.7386227008265406
ACH-000677,-0.2927590098911628
ACH-000681,-0.5856504279074843
ACH-000683,-0.5826696859889056
ACH-000684,-0.6265342174821709
ACH-000688,-0.5374781178447288
ACH-000693,-0.6678840620126557
ACH-000694,-0.8891618702563271
ACH-000695,-0.8804497690852084
ACH-000696,-0.8814186442061291
ACH-000697,-0.6788786432730308
ACH-000699,-0.6476849212512916
ACH-000701,-0.4235323392007162
ACH-000706,-0.6150316776495458
ACH-000711,-0.7227183703526788
ACH-000713,-0.7725515806500152
ACH-000714,-0.6538434621233759
ACH-000718,-0.4057896679440871
ACH-000720,-0.4821880536068157
ACH-000721,-0.9029375556645742
ACH-000724,-0.5486758155952495
ACH-000725,-0.470950786156284
ACH-000732,-0.6404665042527596
ACH-000734,-0.7098048646415284
ACH-000735,-0.8810884268807483
ACH-000736,-0.323688799758857
ACH-000738,-0.7839358565313553
ACH-000746,-0.3914702381776237
ACH-000747,-0.6251217602321055
ACH-000748,-0.722666123602499
ACH-000753,-0.5719786792564568
ACH-000756,-0.8817964716559491
ACH-000757,-0.5434666007102349
ACH-000758,-0.8709420617907131
ACH-000760,-0.6438239130208685
ACH-000762,-0.7195485016285996
ACH-000763,-0.27747093416712776
ACH-000764,-1.0812459589730972
ACH-000765,-0.7860830043419109
ACH-000766,-0.6025493954263099
ACH-000767,-0.7052904487729987
ACH-000768,-0.8277789711912648
ACH-000769,-0.7923718194925691
ACH-000770,-0.6216395547664103
ACH-000771,-0.6119907093100548
ACH-000773,-0.5206500271527489
ACH-000776,-0.9012615214375904
ACH-000777,-0.526376568254957
ACH-000778,-0.7069599838695009
ACH-000781,-0.7290469287981418
ACH-000782,-0.7192166411774629
ACH-000783,-0.3654159450871232
ACH-000784,-0.7804664151087497
ACH-000785,-0.5159261295049994
ACH-000787,-0.4944089927503436
ACH-000788,-0.9508934858319916
ACH-000791,-0.3825818685762232
ACH-000792,-0.7018444190909733
ACH-000794,-0.5637994026755196
ACH-000796,-0.301695247515453
ACH-000798,-0.7860067316734489
ACH-000799,-0.5258048620845976
ACH-000800,-0.6407028177723464
ACH-000802,-0.8019993652626941
ACH-000804,-0.6554710678355561
ACH-000805,-0.6518432500696775
ACH-000809,-0.5173977035965946
ACH-000810,-0.8935559657594653
ACH-000811,-0.6374337444920917
ACH-000817,-0.6999499302220021
ACH-000819,-0.9928300521832876
ACH-000820,-0.6808083785214536
ACH-000821,-0.3690765851929549
ACH-000822,-0.7290327750740466
ACH-000823,-0.5946340260792204
ACH-000824,-0.4702503864288065
ACH-000827,-0.7184583470997573
ACH-000829,-0.4957939106381569
ACH-000831,-0.7384141341374153
ACH-000832,-0.7788662298524118
ACH-000833,-0.6717775898490418
ACH-000834,-0.640018969499688
ACH-000835,-0.9416704945793172
ACH-000836,-0.8862035531876982
ACH-000837,-0.718378814451797
ACH-000838,-0.9562353507030362
ACH-000839,-0.874032299450554
ACH-000840,-0.5484981651643364
ACH-000841,-0.8274872948553735
ACH-000843,-0.8065038896251995
ACH-000846,-0.451429040410455
ACH-000847,-0.7961703620167445
ACH-000848,-0.4230916436066921
ACH-000849,-0.52593657857857
ACH-000851,-0.6197256300143502
ACH-000855,-0.8865047784996292
ACH-000856,-0.642075679611797
ACH-000858,-0.5378307066788053
ACH-000859,-0.5000321640423587
ACH-000861,-0.6696154952346745
ACH-000862,-0.33705755777174257
ACH-000865,-0.6519328951275828
ACH-000866,-0.3966333039526844
ACH-000867,-0.4396432740460481
ACH-000869,-0.3891793754082085
ACH-000872,-0.742523929794895
ACH-000873,-0.700572253565886
ACH-000876,-0.6682777932339478
ACH-000878,-0.9337153530852836
ACH-000880,-0.17768725127654464
ACH-000881,-0.6587692895035264
ACH-000882,-0.6377461236244429
ACH-000884,-0.6683489733139941
ACH-000885,-0.5623621337339979
ACH-000887,-0.5577001993057061
ACH-000889,-0.8888703790950482
ACH-000896,-0.6843180877376701
ACH-000898,-0.5286884548508727
ACH-000900,-0.6083034472529013
ACH-000901,-0.6849910813243482
ACH-000905,-0.6916414169310576
ACH-000906,-0.6959444784249209
ACH-000907,-0.5022055150733725
ACH-000910,-0.6197948034872255
ACH-000911,-0.5508414910069076
ACH-000912,-0.8264763688898941
ACH-000913,-0.7727472656752384
ACH-000915,-0.7128337574206888
ACH-000916,-1.0309840996368762
ACH-000917,-0.8826092512573867
ACH-000920,-0.8432188990829019
ACH-000921,-0.6604477141615367
ACH-000924,-0.2984700143064234
ACH-000926,-0.5146167478348141
ACH-000928,-0.575535799821436
ACH-000929,-0.35466608784771003
ACH-000932,-0.7850590142463224
ACH-000935,-0.8424164138208943
ACH-000936,-0.7421784152932209
ACH-000937,-0.615133222744812
ACH-000938,-0.6609967162931359
ACH-000939,-0.8322270858645642
ACH-000941,-0.8440488336431083
ACH-000943,-0.7026126177893822
ACH-000946,-0.4279601543816368
ACH-000947,-0.7497586202098514
ACH-000948,-0.6161546376089041
ACH-000950,-0.7982720699330788
ACH-000953,-0.5032181050167531
ACH-000954,-0.7883892342532988
ACH-000957,-0.5512092763649447
ACH-000958,-0.5259258804550707
ACH-000960,-0.4962486381923521
ACH-000963,-0.5612848191725873
ACH-000968,-0.382763683627735
ACH-000969,-0.3720102670521968
ACH-000972,-0.603330196684693
ACH-000973,-0.9330798577120816
ACH-000974,-0.570230763933502
ACH-000978,-0.5361828505489903
ACH-000984,-0.6837187497909036
ACH-000986,-0.6476094454280641
ACH-000988,-0.8949592180343329
ACH-000993,-0.6417223247184121
ACH-000994,-0.6176495481430054
ACH-000996,-0.48696243474397793
ACH-001001,-0.4547150637227052
ACH-001020,-0.7550493026742657
ACH-001028,-0.8669723137508769
ACH-001031,-0.6578132369492257
ACH-001038,-0.41606848475337177
ACH-001048,-0.6465045122027577
ACH-001050,-0.7587433347125863
ACH-001053,-0.4591748158544274
ACH-001054,-0.6517837780057063
ACH-001061,-0.8630117429745608
ACH-001067,-0.6419344044929176
ACH-001075,-0.5862766318060602
ACH-001096,-0.6516428287627745
ACH-001111,-0.6487649974339239
ACH-001119,-0.5852086574752641
ACH-001128,-0.4803311712258128
ACH-001134,-0.4951925514692449
ACH-001151,-0.8250939828569108
ACH-001163,-0.6929525551909121
ACH-001164,-0.5192395278819794
ACH-001183,-0.3893880197289212
ACH-001192,-0.6341855554998013
ACH-001193,-0.9320314161612442
ACH-001196,-0.6527338009576518
ACH-001197,-0.7722813213598703
ACH-001205,-0.7084208680997134
ACH-001211,-0.6703931057423425
ACH-001212,-0.7447691870824359
ACH-001228,-0.5543574915382302
ACH-001232,-0.6895972658795669
ACH-001239,-0.7261554642910306
ACH-001270,-0.8179729782835645
ACH-001274,-0.7131277938394641
ACH-001275,-0.8549150100172608
ACH-001277,-1.0595552356892006
ACH-001278,-0.6411799149204173
ACH-001280,-0.3540183508702637
ACH-001283,-0.7131549616417211
ACH-001289,-0.4549133643865114
ACH-001300,-0.6156998938421309
ACH-001301,-0.7685261291378888
ACH-001302,-0.4258177164559905
ACH-001306,-0.7580782489191287
ACH-001318,-0.79864620823194
ACH-001322,-1.0148020609090191
ACH-001328,-0.6602312067426752
ACH-001332,-0.8855408805808943
ACH-001336,-0.7432499160460713
ACH-001346,-0.8820236506972173
ACH-001353,-0.3128433073901291
ACH-001354,-0.30490213069987754
ACH-001367,-0.8366215086513937
ACH-001368,-0.5742537289203443
ACH-001374,-0.7237742921934329
ACH-001377,-0.3452691995365041
ACH-001380,-0.8661747561260059
ACH-001391,-0.822971250112183
ACH-001408,-0.6968477344634589
ACH-001430,-0.4702437840898681
ACH-001431,-0.5321224214299279
ACH-001450,-0.547564827150288
ACH-001496,-0.7939201466621393
ACH-001500,-0.7967955273716318
ACH-001523,-0.5279014937532399
ACH-001532,-0.4884257027289226
ACH-001550,-0.7061026888917195
ACH-001552,-0.9303092324668925
ACH-001554,-0.6658289208411071
ACH-001654,-0.6158467100733814
ACH-001735,-0.4597065906325426
ACH-001736,-0.7360398181530331
ACH-001737,-0.013481359532589129
ACH-001740,-0.7947310959037699
ACH-001745,-0.8779782772534642
ACH-001765,-0.7547642416863533
