,WFDC1 (58189)
ACH-000004,-0.0878945098466593
ACH-000005,0.012360391836720093
ACH-000007,0.043940520331533534
ACH-000009,0.09770056846289926
ACH-000011,-0.1104142042205413
ACH-000012,-0.008775446215898678
ACH-000013,0.044420792824378524
ACH-000014,0.06880561281830593
ACH-000015,0.07054974030473803
ACH-000017,0.043549430228696326
ACH-000018,-0.1814147046441297
ACH-000019,-0.11120629564362247
ACH-000021,0.056326827934448875
ACH-000022,0.08503531944124268
ACH-000025,-0.13277194534211406
ACH-000028,0.14673829400342014
ACH-000030,0.009219767684750487
ACH-000035,0.1322927109612983
ACH-000036,-0.05525750135817385
ACH-000037,0.058192520050132375
ACH-000039,0.13895558673373049
ACH-000040,0.0643102918391646
ACH-000041,0.184907398893368
ACH-000042,0.05845752029798487
ACH-000045,0.19263035846421928
ACH-000047,0.10831868760311153
ACH-000052,0.1869216386306045
ACH-000053,0.00032761444258947803
ACH-000054,-0.05957932982731221
ACH-000055,-0.045391825127845335
ACH-000060,-0.08571355893165304
ACH-000067,0.024432020403113142
ACH-000070,0.015370112231729181
ACH-000075,-0.1644537889864391
ACH-000078,0.05694804686761078
ACH-000082,0.07867342665134525
ACH-000085,-0.03322071148957613
ACH-000086,0.012666219722443941
ACH-000087,0.06703000346899668
ACH-000092,0.07089958671054808
ACH-000095,-0.04662657318494906
ACH-000097,0.07949584499090084
ACH-000098,-0.0375415166649912
ACH-000099,0.017432674764077317
ACH-000108,-0.03134314054497447
ACH-000113,-0.05180162205889796
ACH-000116,-0.01732756001811295
ACH-000118,0.02154583622243617
ACH-000120,-0.010465092926593506
ACH-000123,0.1501727453117494
ACH-000127,0.018682121792785708
ACH-000128,0.0036098196379867648
ACH-000132,0.02349458883592781
ACH-000133,-0.03539272783942932
ACH-000137,0.03407483888536088
ACH-000138,0.0776625804913858
ACH-000142,0.01574604556902215
ACH-000143,0.11076130235953252
ACH-000146,0.0741394711118355
ACH-000148,-0.002932378893249186
ACH-000150,0.018756316387004927
ACH-000152,-0.026327201185915867
ACH-000153,0.23532642514039825
ACH-000159,-0.0651858791586456
ACH-000160,0.09801441198502038
ACH-000163,-0.08449062489002288
ACH-000167,-0.0318077819156256
ACH-000168,-0.128582399892037
ACH-000169,-0.024454168310803243
ACH-000178,0.11046588049288604
ACH-000183,0.1525128005583258
ACH-000188,-0.0430729015104006
ACH-000189,-0.18428233118705156
ACH-000190,-0.11061270001047303
ACH-000198,-0.048321235837955084
ACH-000203,0.4245358555697734
ACH-000204,-0.207392827947788
ACH-000206,-0.1645925359086687
ACH-000207,-0.1976832134056894
ACH-000208,-0.04299191066903995
ACH-000210,0.2896385268716061
ACH-000211,-0.13757526126204142
ACH-000215,-0.008585525004209353
ACH-000221,-0.12163394623214742
ACH-000222,-0.0619876197398582
ACH-000223,-0.004519411983755053
ACH-000226,-0.032756133757665215
ACH-000227,-0.06588143107829672
ACH-000228,0.058864230293813324
ACH-000231,-0.04593993687763436
ACH-000232,0.07769294080786054
ACH-000233,0.01586307724676956
ACH-000234,0.0214945419702371
ACH-000235,0.0040035105833416676
ACH-000237,-0.109758372019396
ACH-000238,-0.05313230945812943
ACH-000242,0.052383783540022016
ACH-000243,0.0813752940711239
ACH-000244,-0.3526975068168445
ACH-000246,-0.11907723824707635
ACH-000248,0.055131696946561316
ACH-000250,-0.004018970743888432
ACH-000251,0.06874531008011157
ACH-000252,-0.042033325130455816
ACH-000253,-0.01429734819204081
ACH-000255,-0.06359503403334603
ACH-000256,0.02279100973659151
ACH-000257,0.058057146285208375
ACH-000258,0.1465508633854837
ACH-000259,0.0510983634149757
ACH-000260,0.03360021120736645
ACH-000261,-0.02037167402527599
ACH-000262,-0.07533592808144927
ACH-000263,0.024676803474903516
ACH-000264,-0.019387457865820964
ACH-000265,0.05963235600048341
ACH-000266,0.016385375531823163
ACH-000272,-0.018236260649629958
ACH-000274,-0.030501518884797824
ACH-000277,-0.00638258121866043
ACH-000278,-0.03717748890159854
ACH-000279,0.0349709747121649
ACH-000280,0.06775399513622649
ACH-000281,-0.13458945452182794
ACH-000288,0.08498023653128045
ACH-000291,-0.043132374420412525
ACH-000293,0.12283948116672358
ACH-000294,-0.07432199812587095
ACH-000295,-0.14321824709994502
ACH-000296,0.13536445928409072
ACH-000302,0.11343082974007833
ACH-000304,0.010680838191644152
ACH-000307,0.06275964703203864
ACH-000308,0.02263039068912613
ACH-000310,-0.0045817746384400615
ACH-000311,-0.000212737802156488
ACH-000312,-0.10849943892869696
ACH-000315,0.017347323324798252
ACH-000316,0.11178295582536442
ACH-000317,-0.012059782633434598
ACH-000318,0.0833570847760671
ACH-000319,0.1105840695254641
ACH-000320,0.18113491683224087
ACH-000322,-0.035098471853973315
ACH-000323,0.04636891560285175
ACH-000324,-0.07668453491558029
ACH-000329,-0.06800291815717469
ACH-000330,0.13276545171844556
ACH-000331,0.02149690545139172
ACH-000332,0.06843197230414651
ACH-000334,-0.08120361433314366
ACH-000335,-0.08994531789843314
ACH-000336,0.05813785953642461
ACH-000337,0.028425830065365944
ACH-000338,-0.3425361242259742
ACH-000339,-0.019573015736294573
ACH-000341,-0.035878275063640684
ACH-000348,0.1322377523249926
ACH-000350,0.061226245670520735
ACH-000352,-0.057312116939865335
ACH-000356,0.12847367655788788
ACH-000361,-0.17271035764477374
ACH-000362,0.1247848775617734
ACH-000363,0.07514946172490745
ACH-000364,-0.042189521209285416
ACH-000365,0.06498545931379943
ACH-000366,0.08280539448602636
ACH-000368,-0.061768326129284276
ACH-000374,0.11103767162509558
ACH-000375,-0.14644230524580512
ACH-000376,-0.12384487170139577
ACH-000381,-0.08288416807777121
ACH-000383,-0.021019018108267458
ACH-000387,0.05220428300698948
ACH-000389,-0.08642343495838724
ACH-000390,-0.008481300430247838
ACH-000393,-0.04057926454664541
ACH-000395,0.02491190433012804
ACH-000396,-0.021468609772705025
ACH-000397,0.05274518838911748
ACH-000401,0.06606742870791106
ACH-000402,0.05922488411465165
ACH-000403,-0.00282870525274985
ACH-000404,0.4140440264793775
ACH-000406,0.034299705150194044
ACH-000407,0.028024806976652508
ACH-000408,0.00712471869226036
ACH-000410,0.06539954929904629
ACH-000411,0.0829797756317834
ACH-000414,0.06134527725802698
ACH-000415,0.10427891630670057
ACH-000416,0.034321052239625637
ACH-000420,-0.0045805597056615115
ACH-000421,0.05912840934902844
ACH-000424,-0.04046204714223698
ACH-000425,0.11268215278990905
ACH-000426,0.07319834775766422
ACH-000427,-0.013754255792352808
ACH-000433,-0.09307141193963776
ACH-000435,-0.04039380693247467
ACH-000436,0.14585814874796374
ACH-000444,-0.04013856256098738
ACH-000445,0.09014506192262473
ACH-000448,-0.009801844784338971
ACH-000450,-0.04668575591882378
ACH-000452,0.10420690186395748
ACH-000454,0.006171797374940757
ACH-000458,-0.02597729818150088
ACH-000459,0.09955752304417924
ACH-000460,-0.04014067199017765
ACH-000461,0.2007594941630095
ACH-000463,0.0045686913604039495
ACH-000464,0.0012115914374882762
ACH-000466,0.05980989590660692
ACH-000467,0.009524769277123316
ACH-000468,0.06660481239649166
ACH-000469,-0.032585955556731265
ACH-000470,0.198708993571566
ACH-000471,0.015250912321452231
ACH-000472,-0.025355665984527626
ACH-000473,-0.08997430702485065
ACH-000475,-0.07469059705237782
ACH-000476,-0.02279680715507377
ACH-000477,-0.035907948295270616
ACH-000479,-0.14875968209017346
ACH-000480,0.08534482670166513
ACH-000481,-0.08898540342619278
ACH-000483,-0.011043738571859923
ACH-000484,0.011439356458274716
ACH-000485,-0.02422477943500344
ACH-000486,0.05605613035340882
ACH-000487,-0.00570878063192981
ACH-000488,0.01950325961027135
ACH-000490,-0.010894495168204656
ACH-000491,0.19006859171919974
ACH-000495,0.08763819673062223
ACH-000496,0.05174592544176968
ACH-000499,0.08505956981429262
ACH-000500,0.5575574411574866
ACH-000502,-0.04595388171858658
ACH-000503,-0.0019866007206669365
ACH-000505,-0.0004046459540705064
ACH-000507,-0.05109944149691849
ACH-000510,-0.04228243373961839
ACH-000511,-0.2130799433861004
ACH-000512,-0.0020424522746285735
ACH-000516,-0.062492865089199476
ACH-000517,-0.04593592959548815
ACH-000518,0.04714633991237653
ACH-000520,-0.010987250885375496
ACH-000521,-0.1958833250172765
ACH-000522,-0.00900224421835848
ACH-000524,0.007027266285147091
