,SETD1B (23067)
ACH-000549,-0.39733518891798975
ACH-000550,-0.3164776455473888
ACH-000552,-0.13990027952160675
ACH-000556,-0.6454835098916525
ACH-000557,-0.11368010328221205
ACH-000569,0.10359197895490628
ACH-000570,-0.3040088442727196
ACH-000571,-0.11274582704075077
ACH-000573,-0.1791428025325659
ACH-000576,-0.1745989754233538
ACH-000579,-0.4915827050443886
ACH-000580,-0.03127966933767133
ACH-000584,-0.1954133291332925
ACH-000585,-0.3227086245696757
ACH-000588,0.012441348459227331
ACH-000589,-0.2642129678978007
ACH-000591,-0.3795635065647093
ACH-000593,-0.5188291306823621
ACH-000600,-0.03556831152865168
ACH-000601,-0.22650679063509666
ACH-000605,-0.2040719421925812
ACH-000606,-0.15552895756934373
ACH-000608,-0.2081195652146036
ACH-000614,-0.5336791519953645
ACH-000616,-0.14467682815677524
ACH-000618,-0.3809981138586003
ACH-000619,-0.08180233617193641
ACH-000620,-0.7007076745131049
ACH-000621,-0.2983387897531871
ACH-000622,-0.09558143445699988
ACH-000623,-0.02935224546362778
ACH-000624,-0.12760903353003694
ACH-000627,-0.19734524190506286
ACH-000630,-0.37550274276494416
ACH-000631,0.256760779162695
ACH-000632,-0.2753730504177675
ACH-000633,-0.20216802471130613
ACH-000637,-0.28334950492378536
ACH-000638,-0.1366429502005883
ACH-000646,-0.41100739459390856
ACH-000647,-0.13753995063151536
ACH-000648,-0.1107349752316886
ACH-000649,-0.2619876740067066
ACH-000651,-0.2683093485143728
ACH-000652,-0.2000169764364384
ACH-000653,-0.5038772084744331
ACH-000657,-0.2319686188614293
ACH-000658,0.09301263106734414
ACH-000661,-0.17796593622146228
ACH-000662,-0.3853781255621279
ACH-000663,-0.2772423120229405
ACH-000665,-0.2786421663142757
ACH-000671,-0.2638715982770486
ACH-000672,-0.2068227383670888
ACH-000673,-0.1507838876479266
ACH-000676,-0.24633229680913704
ACH-000677,-0.2935027379587858
ACH-000681,-0.21162920737741836
ACH-000683,-0.4110184593600891
ACH-000684,-0.07432092338671659
ACH-000688,-0.389565927324092
ACH-000693,-0.14299745344758047
ACH-000694,-0.20605654144280647
ACH-000695,-0.14563771127489242
ACH-000696,-0.2309260399377018
ACH-000697,-0.14374157328495005
ACH-000699,-0.1812937717867973
ACH-000701,-0.4921437536751805
ACH-000706,-0.030702178763653682
ACH-000711,-0.20000040176026476
ACH-000713,-0.033282665371221945
ACH-000714,-0.4568899534223945
ACH-000718,-0.2634278753696127
ACH-000720,-0.2803428071923285
ACH-000721,-0.03292914832483111
ACH-000724,-0.04113428450889956
ACH-000725,-0.17500835682489102
ACH-000732,-0.18340435005035305
ACH-000734,-0.15646128064587106
ACH-000735,-0.5286053397341696
ACH-000736,0.28974773987105384
ACH-000738,-0.14877479038422134
ACH-000746,-0.2276735688907323
ACH-000747,-0.2978626945037093
ACH-000748,-0.4216605678909609
ACH-000753,-0.32773659670425315
ACH-000756,-0.2227111927395352
ACH-000757,-0.0922251863539525
ACH-000758,-0.4742804595040898
ACH-000760,-0.2356443844698122
ACH-000762,-0.1537175766440859
ACH-000763,-0.39325880860122064
ACH-000764,-0.3342577377699613
ACH-000765,-0.3007108951349187
ACH-000766,-0.3961976489373973
ACH-000767,-0.4326459737787695
ACH-000768,-0.2800912116437667
ACH-000769,-0.26499377105041866
ACH-000770,-0.4595508375775673
ACH-000771,0.2329324270998637
ACH-000773,-0.359895644719862
ACH-000776,-0.3807052771290399
ACH-000777,-0.2276409005172759
ACH-000778,-0.3678893586743104
ACH-000781,0.07156876668252357
ACH-000782,-0.2021267802610653
ACH-000783,-0.19242473625316334
ACH-000784,-0.3451652391263369
ACH-000785,-0.3338010209861087
ACH-000787,-0.19316786252247484
ACH-000788,-0.3793046912457682
ACH-000791,-0.10381316660404333
ACH-000792,-0.3165253898580868
ACH-000794,-0.2757666234652908
ACH-000796,-0.14080858471534413
ACH-000798,0.0967437029352036
ACH-000799,-0.16132510194373287
ACH-000800,-0.5877904916324019
ACH-000802,-0.14549759046603128
ACH-000804,-0.4289248206639159
ACH-000805,-0.5914256065474729
ACH-000809,-0.3278568441049683
ACH-000810,-0.41562314673650064
ACH-000811,-0.16455253877071754
ACH-000817,-0.3009075444987493
ACH-000819,-0.25038682850531585
ACH-000820,-0.13109728357651948
ACH-000821,-0.4708373374122208
ACH-000822,-0.19957606565785446
ACH-000823,-0.08705995751607269
ACH-000824,-0.2495891776204751
ACH-000827,-0.3651972205951082
ACH-000829,-0.3303421629899021
ACH-000831,-0.4046984649838951
ACH-000832,-0.4239480295874946
ACH-000833,-0.4264486718291152
ACH-000834,-0.2874425761290322
ACH-000835,-0.39638906888420783
ACH-000836,-0.2323367553482138
ACH-000837,-0.3616125419404399
ACH-000838,0.09579419284342088
ACH-000839,-0.663712193639446
ACH-000840,-0.20419824356761265
ACH-000841,-0.025604439658204584
ACH-000843,-0.16753539379174118
ACH-000846,-0.3860220544452654
ACH-000847,-0.3070510743287608
ACH-000848,-0.19853634611543905
ACH-000849,-0.16714636849003126
ACH-000851,-0.4691440514653811
ACH-000855,-0.3255514216679934
ACH-000856,-0.2119076278394256
ACH-000858,-0.10620259781954053
ACH-000859,-0.20429375015585108
ACH-000861,-0.22498449676394294
ACH-000862,-0.40173762996633594
ACH-000865,-0.3529121881399895
ACH-000866,-0.17827664904019758
ACH-000867,-0.05587584560459982
ACH-000869,0.040455124007375366
ACH-000872,-0.3826181979343749
ACH-000873,-0.2597192940316716
ACH-000876,-0.2765983661856611
ACH-000878,-0.3637137225589895
ACH-000880,-0.16017296776015433
ACH-000881,-0.2622987931712524
ACH-000882,-0.4723978233166456
ACH-000884,-0.552736379345825
ACH-000885,-0.18242492322071305
ACH-000887,-0.2840883981145064
ACH-000889,-0.21817295286623672
ACH-000896,-0.14501474010571858
ACH-000898,-0.16812337402351238
ACH-000900,-0.15475242825762384
ACH-000901,-0.3384185519798317
ACH-000905,-0.3198487892636178
ACH-000906,-0.20712547121435407
ACH-000907,-0.2779938232056321
ACH-000910,-0.17347712462420856
ACH-000911,-0.2558930289213184
ACH-000912,-0.4513961967228211
ACH-000913,-0.15221614295996333
ACH-000915,-0.3093153358118383
ACH-000916,-0.2615524211013517
ACH-000917,-0.2531441639605151
ACH-000920,-0.006367331461508629
ACH-000921,-0.2648126747068053
ACH-000924,-0.11639741053603707
ACH-000926,0.0395357298881878
ACH-000928,-0.1919604095050306
ACH-000929,-0.5477187329117812
ACH-000932,-0.155863567343587
ACH-000935,-0.1277994412901588
ACH-000936,-0.21261903687235015
ACH-000937,-0.1735233797809341
ACH-000938,-0.6840225624879386
ACH-000939,0.015790930507898666
ACH-000941,-0.032006774330244965
ACH-000943,-0.35248277272565665
ACH-000946,-0.1702417102626034
ACH-000947,-0.5649006028729978
ACH-000948,-0.06643440705657717
ACH-000950,-0.35851674238029946
ACH-000953,-0.12228308382675028
ACH-000954,-0.3469837128422543
ACH-000957,-0.13280401384086432
ACH-000958,-0.0497801058582512
ACH-000960,-0.3232396144471307
ACH-000963,-0.20319895601059296
ACH-000968,-0.3518157771717686
ACH-000969,-0.2419525422666499
ACH-000972,-0.34443056989755405
ACH-000973,-0.26511458696525897
ACH-000974,-0.11421744461908268
ACH-000978,-0.14688614050217316
ACH-000984,-0.06696588937316755
ACH-000986,0.023503998806484662
ACH-000988,-0.1855392391280924
ACH-000993,-0.2206581676083204
ACH-000994,-0.02610458202543854
ACH-000996,-0.21467549700733626
ACH-001001,-0.07826452646359904
ACH-001020,0.08630355004745706
ACH-001028,-0.27523793419188736
ACH-001031,0.0009030284067043645
ACH-001038,-0.1927217460831767
ACH-001048,-0.19813463210909102
ACH-001050,-0.3610340013255359
ACH-001053,-0.31612169703153903
ACH-001054,-0.29305529106332473
ACH-001061,-0.2321427723203026
ACH-001067,-0.2555823273106282
ACH-001075,-0.16580760283390036
ACH-001096,-0.4528412950662494
ACH-001111,-0.7552057361815597
ACH-001119,-0.26501703452319
ACH-001128,0.3172296278184807
ACH-001134,-0.18939588175510005
ACH-001151,-0.22031491507517148
ACH-001163,-0.48141543995417296
ACH-001164,-0.1155847373087516
ACH-001183,-0.12009337632659113
ACH-001192,-0.2743837762209804
ACH-001193,-0.2460835613381425
ACH-001196,-0.2968916998011073
ACH-001197,-0.7927526580491506
ACH-001205,-0.16651329512009772
ACH-001211,0.158611697667066
ACH-001212,-0.3097868247357569
ACH-001228,-0.3279031487308973
ACH-001232,-0.25225272641268665
ACH-001239,-0.5596900690718515
ACH-001270,-0.31482463885265943
ACH-001274,-0.32764407273239554
ACH-001275,-0.4576279827380521
ACH-001277,-0.5747375208953572
ACH-001278,-0.28322999344179944
ACH-001280,-0.4843994516770049
ACH-001283,-0.4916932883662124
ACH-001289,0.0623539252084698
ACH-001300,-0.3689331296356593
ACH-001301,-0.265107757756613
ACH-001302,-0.5113813452632447
ACH-001306,-0.05794362089462617
ACH-001318,-0.02572484016080296
ACH-001322,-0.2703176074160944
ACH-001328,-0.3181599902312212
ACH-001332,-0.3697124046862836
ACH-001336,-0.7864791028990827
ACH-001346,-0.20370559874090408
ACH-001353,-0.2262935131372211
ACH-001354,-0.4699809954319625
ACH-001367,-0.4672664846046665
ACH-001368,-0.06401149117948035
ACH-001374,-0.611025550673135
ACH-001377,-0.1031105665059004
ACH-001380,-0.16114962571676011
ACH-001391,-0.4556990572406966
ACH-001408,-0.1764970730455773
ACH-001430,-0.05073404941665315
ACH-001431,-0.2455567542864143
ACH-001450,0.06997312956117939
ACH-001496,-0.026827878839721358
ACH-001500,-0.13694586673136994
ACH-001523,-0.3196039875189818
ACH-001532,-0.5252840404514121
ACH-001550,0.015512433499780596
ACH-001552,-0.3492159347240473
ACH-001554,-0.1883563296309969
ACH-001654,-0.3149178550289708
ACH-001735,-0.3110117035656418
ACH-001736,-0.5506364768666206
ACH-001737,-0.03380703836889138
ACH-001740,-0.4366985095338003
ACH-001745,-0.2798377108376971
ACH-001765,-0.30241194664860965
