,TBCA (6902)
ACH-000324,-0.8285133261785935
ACH-000329,-0.9167185213809946
ACH-000330,-0.921812272161884
ACH-000331,-0.8660212564439644
ACH-000332,-0.7262938446535906
ACH-000334,-0.7656283535935281
ACH-000335,-0.7619619486316278
ACH-000336,-0.5580101079949956
ACH-000337,-0.9405532885993512
ACH-000338,-0.4898526406877982
ACH-000339,-0.6733129321890439
ACH-000341,-0.7261024881966279
ACH-000348,-0.7631179548792787
ACH-000350,-0.6012216315649168
ACH-000352,-0.8113104010406336
ACH-000356,-0.740511074580345
ACH-000361,-0.8305926296490885
ACH-000362,-0.7869129741526831
ACH-000363,-0.5185104013341939
ACH-000364,-0.7279740403234819
ACH-000365,-0.7038757918369387
ACH-000366,-0.7260454884140328
ACH-000368,-0.8176275829623882
ACH-000374,-0.8017872778943391
ACH-000375,-0.5897566259873507
ACH-000376,-0.6605609544764699
ACH-000381,-0.6834030720403688
ACH-000383,-0.6452387934036602
ACH-000387,-0.5837568794826873
ACH-000389,-1.0491674782229297
ACH-000390,-0.9470137774341529
ACH-000393,-1.1289387427470003
ACH-000395,-0.5253217826856731
ACH-000396,-0.7234356445563099
ACH-000397,-0.8260170727861497
ACH-000401,-0.8116349377983355
ACH-000402,-0.7359229165161791
ACH-000403,-0.5843932832051862
ACH-000404,-0.9901259325627174
ACH-000406,-0.8514831374140124
ACH-000407,-0.8505642602134226
ACH-000408,-1.1227607828548083
ACH-000410,-0.8135571626378745
ACH-000411,-0.8768860830503701
ACH-000414,-0.7744843753729512
ACH-000415,-0.9678487897523368
ACH-000416,-0.8128797491970696
ACH-000420,-0.8352896965579386
ACH-000421,-0.7722153008271233
ACH-000424,-0.8418165205521632
ACH-000425,-0.7322310029678857
ACH-000426,-0.8754533196025754
ACH-000427,-0.7468396967966886
ACH-000433,-0.7058281756798094
ACH-000435,-0.6665182164745936
ACH-000436,-1.2713559889199155
ACH-000444,-0.8731070122848801
ACH-000445,-0.6392822601576493
ACH-000448,-0.9183006305333786
ACH-000450,-0.6906996189974323
ACH-000452,-0.7722041295751704
ACH-000454,-0.8431986555558391
ACH-000458,-0.7959812866520964
ACH-000459,-0.7180947037093249
ACH-000460,-0.7989944787240097
ACH-000461,-0.7089646020076059
ACH-000463,-0.7382041211466904
ACH-000464,-0.7921676727306439
ACH-000466,-0.8463130996902629
ACH-000467,-0.8436382857184551
ACH-000468,-0.4388681000746011
ACH-000469,-0.7567041712894361
ACH-000470,-0.6821347370228613
ACH-000471,-0.649795096931191
ACH-000472,-0.6595505410464829
ACH-000473,-1.1373632869671837
ACH-000475,-0.9551570444464956
ACH-000476,-0.9520264027069996
ACH-000477,-0.9137105323895184
ACH-000479,-0.7779744077269356
ACH-000480,-0.8180077517865643
ACH-000481,-0.6872106760566559
ACH-000483,-0.6565450369773234
ACH-000484,-0.583535987813309
ACH-000485,-0.6848970537571009
ACH-000486,-0.7422449349386455
ACH-000487,-0.8238100839690365
ACH-000488,-0.7563301257547371
ACH-000490,-0.8951617849791706
ACH-000491,-0.4694751304537517
ACH-000495,-0.5485585820405927
ACH-000496,-0.8795404086495066
ACH-000499,-0.8639305518583346
ACH-000500,-0.5328097341190272
ACH-000502,-0.7330908588244096
ACH-000503,-1.112768544384481
ACH-000505,-0.8470438521256338
ACH-000507,-0.8068579239195961
ACH-000510,-0.8114900964305086
ACH-000511,-0.9787015504271156
ACH-000512,-0.7711191411181608
ACH-000516,-0.7799598189338557
ACH-000517,-0.9211102123646356
ACH-000518,-0.9978350708555486
ACH-000520,-0.7890904393107088
ACH-000521,-0.7366128466408799
ACH-000522,-0.7875391762457035
ACH-000524,-0.7278260548920644
ACH-000527,-0.7367983383603279
ACH-000528,-0.7567424963473783
ACH-000537,-0.8924642329385665
ACH-000541,-0.8051663556982706
ACH-000542,-0.7690363169606829
ACH-000544,-0.7231434772871136
ACH-000545,-0.9734603072354711
ACH-000547,-0.9261664475723316
ACH-000548,-0.9449156533128548
ACH-000549,-0.8336540562662407
ACH-000550,-0.9397905150461984
ACH-000552,-0.7371066391200043
ACH-000556,-0.7013346826056543
ACH-000557,-0.33558794542580245
ACH-000569,-0.5705555366685032
ACH-000570,-0.9260644772644094
ACH-000571,-0.8322534145412445
ACH-000573,-0.9147860715578364
ACH-000576,-1.125434396884618
ACH-000579,-0.8344060896915094
ACH-000580,-0.4397947968696438
ACH-000584,-0.733734038909486
ACH-000585,-1.0787996796114503
ACH-000588,-0.9078197574699456
ACH-000589,-0.7138533537312465
ACH-000591,-0.6777419610196561
ACH-000593,-0.8364990135758072
ACH-000600,-0.4672674248605609
ACH-000601,-0.7859508296602554
ACH-000605,-1.0042261590269894
ACH-000606,-0.8907972764396161
ACH-000608,-0.3799275588474728
ACH-000614,-0.6481980137279619
ACH-000616,-0.9420532820102228
ACH-000618,-0.9717103823478552
ACH-000619,-0.8488956248557372
ACH-000620,-0.7852773184952506
ACH-000621,-1.0150218195678669
ACH-000622,-0.9547336500443164
ACH-000623,-0.6924368995070097
ACH-000624,-0.6358025476886793
ACH-000627,-0.8113002976367865
ACH-000630,-1.0472162417120343
ACH-000631,-1.0620036651243456
ACH-000632,-0.9765932328808776
ACH-000633,-0.4949212541309707
ACH-000637,-1.0047769972399359
ACH-000638,-0.8734219403897355
ACH-000646,-0.7386649767017823
ACH-000647,-0.8779365714733272
ACH-000648,-1.0071736803791398
ACH-000649,-0.8894315771929185
ACH-000651,-0.5536510401565361
ACH-000652,-0.7651630983205912
ACH-000653,-0.8549864925466166
ACH-000657,-0.8156387749413917
ACH-000658,-0.6775768167043097
ACH-000661,-0.8195357294878126
ACH-000662,-0.5738389714618662
ACH-000663,-0.6627844396437148
ACH-000665,-0.8649338322057456
ACH-000671,-0.750773009837266
ACH-000672,-1.0007631963722476
ACH-000673,-0.9077267991616904
ACH-000676,-0.8469837668848242
ACH-000677,-0.4507796153554964
ACH-000681,-0.9159648717307508
ACH-000683,-0.8717000851303162
ACH-000684,-0.994066989075146
ACH-000688,-0.6329775957496983
ACH-000693,-0.8958704493773444
ACH-000694,-0.704130004853544
ACH-000695,-0.4526012088469593
ACH-000696,-0.8494244158183919
ACH-000697,-0.8304108618238016
ACH-000699,-1.036094355617276
ACH-000701,-0.6075315962902794
ACH-000706,-0.9017164490661456
ACH-000711,-0.9163295803251816
ACH-000713,-0.9849022647611032
ACH-000714,-0.5446409656575831
ACH-000718,-0.5326344359646422
ACH-000720,-0.8006745195324865
ACH-000721,-0.7623656790594009
ACH-000724,-0.735851871385352
ACH-000725,-0.7330630406568028
ACH-000732,-0.8980584105046442
ACH-000734,-0.7731957694055968
ACH-000735,-0.8558909711245164
ACH-000736,-0.5439216287214251
ACH-000738,-0.888116260802639
ACH-000746,-0.5185444470645064
ACH-000747,-0.902490275440704
ACH-000748,-0.977039297701788
ACH-000753,-0.8596512667888295
ACH-000756,-0.6774174160245694
ACH-000757,-0.4824478715893008
ACH-000758,-0.8070719979477183
ACH-000760,-0.8184222455311245
ACH-000762,-0.8853501564964871
ACH-000763,-0.7271084415274109
ACH-000764,-0.8045235355174948
ACH-000765,-1.0258815072144445
ACH-000766,-0.9558434620497652
ACH-000767,-0.6313727625310689
ACH-000768,-0.8630029590162139
ACH-000769,-0.5402628906155992
ACH-000770,-0.7873088395841973
ACH-000771,-0.7235937177030782
ACH-000773,-0.921339663645212
ACH-000776,-0.7640370965601125
ACH-000777,-0.8345586186534479
ACH-000778,-1.104134734813136
ACH-000781,-0.9944268335710986
ACH-000782,-0.8525502865197155
ACH-000783,-0.7957358467178824
ACH-000784,-0.6969913869617446
ACH-000785,-0.6822018785164349
ACH-000787,-1.0403464852635675
ACH-000788,-0.8709625068744413
ACH-000791,-0.7650426079299874
ACH-000792,-0.8885038566356387
ACH-000794,-0.8013937646204238
ACH-000796,-0.8964008777018406
ACH-000798,-0.4049250782582233
ACH-000799,-0.7629279988323986
ACH-000800,-1.194769193807166
ACH-000802,-1.0815507136611897
ACH-000804,-0.8025977680719026
ACH-000805,-0.5480393392661981
ACH-000809,-0.5900144623578484
ACH-000810,-1.261954124919905
ACH-000811,-0.9476462955939624
ACH-000817,-0.9210099258862788
ACH-000819,-1.0782204515363745
ACH-000820,-0.7869100540923037
ACH-000821,-0.7129329321497091
ACH-000822,-0.7863994642185019
ACH-000823,-0.7707882610839591
ACH-000824,-0.907162947839018
ACH-000827,-0.8851427367645782
ACH-000829,-0.3744279272460912
ACH-000831,-0.7644092014356315
ACH-000832,-0.7310999625369246
ACH-000833,-1.2153235282846877
ACH-000834,-0.754952254167379
ACH-000835,-0.8979249851793186
ACH-000836,-0.8595545225703544
ACH-000837,-0.552886227301478
ACH-000838,-0.7385956951819196
ACH-000839,-0.79611461602814
ACH-000840,-0.7896027647311813
ACH-000841,-0.9619342116348832
ACH-000843,-0.9724706650726752
ACH-000846,-1.1497229377849283
ACH-000847,-0.7604275107738421
ACH-000848,-0.5726170608048347
ACH-000849,-0.932404780441788
ACH-000851,-0.8978320592778026
ACH-000855,-0.9785680808545472
ACH-000856,-0.6650682633211249
ACH-000858,-0.9070099507682988
ACH-000859,-0.8813526926641786
ACH-000861,-0.8438109163586993
ACH-000862,-1.0835634448506493
ACH-000865,-0.8940131787981551
ACH-000866,-0.7949307558767085
ACH-000867,-0.5111651003437534
ACH-000869,-0.7979277061540301
ACH-000872,-0.918651656149229
ACH-000873,-0.9250683126575414
ACH-000876,-0.6093686462182579
ACH-000878,-0.9663266832174556
ACH-000880,-0.5570651286397814
ACH-000881,-0.8595538355200938
ACH-000882,-0.7089773270017817
ACH-000884,-0.9162308255694696
ACH-000885,-0.6790402508092971
ACH-000887,-0.8573163783535389
ACH-000889,-0.7369044540348164
ACH-000896,-1.2176385180663434
ACH-000898,-0.4277848623525101
ACH-000900,-0.7686814391209629
ACH-000901,-0.9599505829250792
ACH-000905,-0.7948093847654402
ACH-000906,-0.928209966152576
ACH-000907,-0.8306217846194971
ACH-000910,-0.6880006588264302
ACH-000911,-0.901277865312026
ACH-000912,-0.8482332813386669
ACH-000913,-0.8011156433068954
ACH-000915,-0.7306399711244251
ACH-000916,-0.6918649182213658
ACH-000917,-0.8056043765169137
ACH-000920,-0.8432292486044656
ACH-000921,-1.1416033198077706
ACH-000924,-0.7839818869397425
ACH-000926,-0.7713112331619916
ACH-000928,-0.4017571378922154
ACH-000929,-0.7163692724132579
ACH-000932,-0.8289522755470597
ACH-000935,-0.9558631254512672
ACH-000936,-0.8967721944829478
ACH-000937,-0.9179213285765973
ACH-000938,-0.6247006944851876
ACH-000939,-0.9949701153869775
ACH-000941,-0.7576602279649629
ACH-000943,-0.923507539300374
ACH-000946,-0.6187267846906253
ACH-000947,-0.7277486440269819
ACH-000948,-0.7343213699135329
ACH-000950,-1.101874760069108
ACH-000953,-0.6849763547054636
ACH-000954,-0.5384061061699406
ACH-000957,-0.622795126305176
ACH-000958,-0.9517378227384315
ACH-000960,-0.7401609618191323
ACH-000963,-0.970446454021359
ACH-000968,-0.5673608564905155
ACH-000969,-0.7941962881268725
ACH-000972,-0.591748781615217
ACH-000973,-0.6681702880629444
ACH-000974,-0.6171766486576249
ACH-000978,-0.8986285923806228
ACH-000984,-0.6256476968672346
ACH-000986,-0.7864462188517597
ACH-000988,-0.694928281475313
ACH-000993,-0.5780091230416028
ACH-000994,-0.5798109947500393
ACH-000996,-0.6097973061773455
ACH-001001,-0.6321627478061519
ACH-001020,-0.4818681942978002
ACH-001028,-0.8006672183219921
ACH-001031,-0.7182473670591928
ACH-001038,-0.9523583524106809
ACH-001048,-0.8269232514754291
ACH-001050,-0.8747228071486208
ACH-001053,-0.9802437624168902
ACH-001054,-0.8034249173683156
ACH-001061,-0.8847319336564581
ACH-001067,-0.7110179158027998
ACH-001075,-0.973690518447412
ACH-001096,-1.0187830976217669
ACH-001111,-0.8435975891212089
ACH-001119,-0.7158134344205114
ACH-001128,-0.6725573741210724
ACH-001134,-0.6872443596470451
ACH-001151,-0.5699254386136519
ACH-001163,-0.6687717556678741
ACH-001164,-0.883680403115961
ACH-001183,-0.7250084712136053
ACH-001192,-0.9549968703087004
ACH-001193,-0.6312799110837046
ACH-001196,-0.7915918623531851
ACH-001197,-0.7692238828668037
ACH-001205,-0.5488880003866465
ACH-001211,-0.7115196505480141
ACH-001212,-0.7164310853569545
ACH-001228,-0.8521665038831339
ACH-001232,-0.933822030307714
ACH-001239,-0.7485227615123561
ACH-001270,-0.901046075096632
ACH-001274,-0.9499335617956663
ACH-001275,-0.7204670473279847
ACH-001277,-0.7750123860107726
ACH-001278,-0.5565654621923101
ACH-001280,-0.6516133458199056
ACH-001283,-0.7372874999058739
ACH-001289,-0.4762125232355531
ACH-001300,-0.7480738282942372
ACH-001301,-0.927935096035176
ACH-001302,-0.8357724832012795
ACH-001306,-0.8252500935586902
ACH-001318,-0.7527535665029906
ACH-001322,-0.8538418528908489
ACH-001328,-0.9117993568889278
ACH-001332,-1.0038541588747212
ACH-001336,-1.0998137443664042
ACH-001346,-0.860424632229774
ACH-001353,-0.6899559269754816
ACH-001354,-0.9290259633405884
ACH-001367,-0.8479342773536029
ACH-001368,-0.7578296777580943
ACH-001374,-0.8140671024984527
ACH-001377,-0.6670997189445639
ACH-001380,-0.7141045880344896
ACH-001391,-0.6555605311859553
ACH-001408,-0.5655706181815837
ACH-001430,-0.9576665941014368
ACH-001431,-0.7232246814315275
ACH-001450,-0.7781090983299545
ACH-001496,-0.8143248739945387
ACH-001500,-0.8234924910045995
ACH-001523,-1.2140103149240205
ACH-001532,-0.7799154543012791
ACH-001550,-0.8834927362121978
ACH-001552,-0.9839669457850274
ACH-001554,-0.8164563689944506
ACH-001654,-0.9871803450123916
ACH-001735,-0.7388578406055889
ACH-001736,-0.7876508291275225
ACH-001737,-1.090283588114089
ACH-001740,-0.9934159196893206
ACH-001745,-0.8048633532877589
ACH-001765,-0.6184408861161014
