,LYZL1 (84569)
ACH-000004,0.01915877402897333
ACH-000005,0.0378542036397167
ACH-000007,-0.0120795542875399
ACH-000009,-0.013044880376534684
ACH-000011,-0.06144757367375962
ACH-000012,-0.28315512457566416
ACH-000013,-0.023024915645329425
ACH-000014,0.008222336266073884
ACH-000015,-0.06286195665467846
ACH-000017,0.07753493321496936
ACH-000018,-0.15833354346777775
ACH-000019,0.0340262328400616
ACH-000021,-0.5313174175932432
ACH-000022,0.06964709855772631
ACH-000025,-0.08152442032598807
ACH-000028,0.030402470276952243
ACH-000030,-0.06284863059218485
ACH-000035,0.06823354737674696
ACH-000036,0.001287318086639845
ACH-000037,-0.08411057418874324
ACH-000039,-0.07708752443325276
ACH-000040,-0.024248839962429398
ACH-000041,0.056182329064883685
ACH-000042,-0.03001824441886792
ACH-000045,0.009282456032404487
ACH-000047,0.040594707957722485
ACH-000052,-0.13164770187571956
ACH-000053,-0.09393728787797262
ACH-000054,-0.006726349047881056
ACH-000055,-0.06240053361024775
ACH-000060,-0.12783218645970382
ACH-000067,-0.06560517275963013
ACH-000070,0.06938117668618651
ACH-000075,-0.1314918757402634
ACH-000078,-0.01854412532675841
ACH-000082,0.0017192110629084866
ACH-000085,0.0761395381080345
ACH-000086,0.04212499641247874
ACH-000087,-0.05459931213091061
ACH-000092,-0.13133307682317796
ACH-000095,-0.07032286180048979
ACH-000097,-0.03902942929113866
ACH-000098,-0.07345883136841573
ACH-000099,-0.07016122741253003
ACH-000108,-0.04056537158646649
ACH-000113,-0.10838086950406724
ACH-000116,-0.07664323083250643
ACH-000118,-0.11111452647194832
ACH-000120,-0.08019516673585082
ACH-000123,-0.020436998185947908
ACH-000127,-0.061813764998347065
ACH-000128,0.001988242773355941
ACH-000132,-0.04675064703105526
ACH-000133,0.023305207431985726
ACH-000137,0.0887686117268283
ACH-000138,0.0874965165097541
ACH-000142,-0.06984574347508704
ACH-000143,-0.011155734590599722
ACH-000146,-0.09321777866678736
ACH-000148,-0.16000508178099684
ACH-000150,-0.141068760566566
ACH-000152,0.04242407958491927
ACH-000153,-0.036463069179113294
ACH-000159,-0.10656333019295257
ACH-000160,-0.015974902305724913
ACH-000163,-0.10503102772283228
ACH-000167,-0.27464684329610023
ACH-000168,-0.06367948621284521
ACH-000169,-0.0855728868866479
ACH-000178,-0.16574315398915684
ACH-000183,0.050065653147070815
ACH-000188,-0.07737200456017045
ACH-000189,-0.03496174417076274
ACH-000190,-0.016169058416060218
ACH-000198,0.0464983302555887
ACH-000203,0.17556825475906065
ACH-000204,0.08249869257607881
ACH-000206,-0.053997356263896484
ACH-000207,-0.05055250020445199
ACH-000208,-0.022718134683805125
ACH-000210,0.04008704559091668
ACH-000211,-0.09852263964358547
ACH-000215,-0.00610037084802875
ACH-000221,-0.06852769362742829
ACH-000222,0.015856884814746106
ACH-000223,-0.09132008103829907
ACH-000226,0.07071647465788491
ACH-000227,-0.06622228576277557
ACH-000228,0.0370625704423253
ACH-000231,-0.1735159133419278
ACH-000232,-0.10175558003605843
ACH-000233,-0.13941227630124572
ACH-000234,0.059130897136675964
ACH-000235,0.036213165123694435
ACH-000237,-0.08136102560465194
ACH-000238,0.011491905131479777
ACH-000242,-0.018192103804289823
ACH-000243,-0.13658663108949445
ACH-000244,0.021324611029333574
ACH-000246,-0.035371445355470064
ACH-000248,0.02458505918801553
ACH-000250,0.03017203865446573
ACH-000251,-0.05861748131757375
ACH-000252,0.015137756103334768
ACH-000253,0.017055956781307478
ACH-000255,-0.059972382700488415
ACH-000256,-0.03255815135821405
ACH-000257,0.13530528206421755
ACH-000258,-0.10000630653957153
ACH-000259,0.03582118189306556
ACH-000260,-0.020525031141757983
ACH-000261,0.036591659728473065
ACH-000262,-0.19459771782370325
