,POLR3GL (84265)
ACH-000004,-0.005094506093599442
ACH-000005,0.11443805101733318
ACH-000007,0.15139596840345196
ACH-000009,-0.013103887581676152
ACH-000011,0.0288108470773712
ACH-000012,-0.03953309677541972
ACH-000013,0.08222414984051232
ACH-000014,-0.08936450595016251
ACH-000015,0.08205973347040947
ACH-000017,0.18267736475678198
ACH-000018,-0.025279110755107675
ACH-000019,0.17829901886429245
ACH-000021,0.028192020398702163
ACH-000022,0.09438020800940744
ACH-000025,0.0483037879476743
ACH-000028,0.1338915092476805
ACH-000030,0.00728923957369762
ACH-000035,0.03500710801611548
ACH-000036,0.009874093502819536
ACH-000037,0.06250416918603724
ACH-000039,-0.051467177759956066
ACH-000040,0.15295272272185534
ACH-000041,0.03227539440308855
ACH-000042,0.060643606678563576
ACH-000045,0.033654814439793214
ACH-000047,0.10599178600639696
ACH-000052,0.08887546838625186
ACH-000053,-0.05186443924309073
ACH-000054,0.12781453880455868
ACH-000055,-0.07342441252531615
ACH-000060,0.058272038839940025
ACH-000067,0.1699178874522934
ACH-000070,0.13479859012465373
ACH-000075,0.0800785107329417
ACH-000078,0.28529560866092785
ACH-000082,0.10925290012522268
ACH-000085,0.1467491389574575
ACH-000086,-0.05847683222575203
ACH-000087,0.08593549426043202
ACH-000092,0.024280812425991
ACH-000095,0.07497404544410016
ACH-000097,0.14433100541114607
ACH-000098,0.035752932101958484
ACH-000099,0.1701972928039722
ACH-000108,0.12486435704945364
ACH-000113,0.03609824692359826
ACH-000116,-0.009539057397839971
ACH-000118,0.12446547000134815
ACH-000120,0.016405265475115168
ACH-000123,0.0708590022167227
ACH-000127,0.01260319396877568
ACH-000128,0.18786958897361566
ACH-000132,0.13012504301434166
ACH-000133,-0.05044888723615562
ACH-000137,0.09544259430286796
ACH-000138,0.2137528252461912
ACH-000142,0.005547617802380584
ACH-000143,0.07172071093478599
ACH-000146,0.11321124856028787
ACH-000148,0.009248766208013143
ACH-000150,-0.044160331013877376
ACH-000152,-0.0010907234297054336
ACH-000153,-0.0031915808695696826
ACH-000159,0.05863734306765631
ACH-000160,0.3290452368343705
ACH-000163,0.1274940512933396
ACH-000167,0.8938450596366787
ACH-000168,0.19315707866096804
ACH-000169,0.07390644081923241
ACH-000178,0.20711332274289068
ACH-000183,0.06453092054902679
ACH-000188,0.01373286217781018
ACH-000189,-0.1330257860981122
ACH-000190,0.4400812721101636
ACH-000198,0.052916419289968035
ACH-000203,-0.02275508607963755
ACH-000204,0.007524558649896255
ACH-000206,0.17279298936725426
ACH-000207,0.11186228116992793
ACH-000208,0.2011780513305788
ACH-000210,0.3172505487826112
ACH-000211,0.08209960358393707
ACH-000215,0.09611637110604954
ACH-000221,-0.005023873141559536
ACH-000222,0.16324047576939302
ACH-000223,0.0874057104725539
ACH-000226,0.021995668596501712
ACH-000227,0.1342028842308602
ACH-000228,0.0277210530891188
ACH-000231,0.011586743969425693
ACH-000232,0.05786010201041535
ACH-000233,0.06767356093487546
ACH-000234,0.08332967263973935
ACH-000235,0.07239004448116222
ACH-000237,0.10498420839050146
ACH-000238,0.05279211084947013
ACH-000242,-0.12682790757902587
ACH-000243,0.09390154964414968
ACH-000244,0.03968883584290848
ACH-000246,0.11724455151827827
ACH-000248,0.2982872540071366
ACH-000250,0.13077060080139666
ACH-000251,-0.010739484841105306
ACH-000252,0.041322204812341966
ACH-000253,0.11748288039206232
ACH-000255,0.10315626690737548
ACH-000256,0.05096869403123043
ACH-000257,0.15714330816470562
ACH-000258,0.20230841218347453
ACH-000259,0.13943789446807178
ACH-000260,0.09463463027221504
ACH-000261,0.1839166377143434
ACH-000262,-0.06837478167710591
ACH-000263,0.012567954870561823
