,MLH1 (4292)
ACH-000468,-0.2112547139499406
ACH-000469,-0.1431994013542305
ACH-000470,-0.28105280678189715
ACH-000471,-0.1177305856779978
ACH-000472,-0.11678760889863557
ACH-000473,-0.23716727850278585
ACH-000475,-0.1418625796853475
ACH-000476,-0.11597046563280895
ACH-000477,-0.04270267338635808
ACH-000479,-0.12583188056956346
ACH-000480,-0.167557359879705
ACH-000481,-0.16606936111808024
ACH-000483,-0.0023953768852780183
ACH-000484,-0.29025260598928776
ACH-000485,-0.08781447919880338
ACH-000486,-0.07328621134119646
ACH-000487,-0.10488288158753738
ACH-000488,-0.11801647517956733
ACH-000490,-0.15679480985985947
ACH-000491,0.02900635628467631
ACH-000495,-0.1557599552970027
ACH-000496,-0.1160154550643904
ACH-000499,-0.0423555863009286
ACH-000500,-0.16675121611622526
ACH-000502,-0.15295095771851033
ACH-000503,-0.2390083368879761
ACH-000505,-0.1566986795968242
ACH-000507,-0.1330960220185274
ACH-000510,-0.10425023917108422
ACH-000511,-0.1612316548024895
ACH-000512,-0.03546335685852987
ACH-000516,-0.11097274553957204
ACH-000517,-0.16183100992526256
ACH-000518,-0.1270829284656322
ACH-000520,0.014416259951707441
ACH-000521,-0.19851590713702771
ACH-000522,-0.12655726142353615
ACH-000524,-0.2068496152897291
ACH-000527,-0.04483868465674472
ACH-000528,-0.10501262654943808
ACH-000537,-0.18207305984327213
ACH-000541,0.04920606576001964
ACH-000542,-0.07374405457679319
ACH-000544,-0.10012636694180864
ACH-000545,-0.13254747293559155
ACH-000547,-0.3816079004611019
ACH-000548,-0.055902368774253364
ACH-000549,-0.21710519247552848
ACH-000550,-0.24616550722667505
ACH-000552,-0.13577362055553185
ACH-000556,-0.15896956897136372
ACH-000557,-0.04930366416480459
ACH-000569,-0.1918623650759892
ACH-000570,-0.1611300333456745
ACH-000571,-0.10695990854075788
ACH-000573,-0.026493672419619814
ACH-000576,-0.23391879536179966
ACH-000579,-0.257039491225732
ACH-000580,-0.21296647107900787
ACH-000584,-0.05235703078080408
ACH-000585,-0.1243698598069726
ACH-000588,-0.042397065391812185
ACH-000589,-0.19651899996224464
ACH-000591,-0.3064091243148621
ACH-000593,-0.2040116950779876
ACH-000600,-0.07283389879399205
ACH-000601,-0.14196841482674766
ACH-000605,-0.11910095537711272
ACH-000606,-0.17694273076074346
ACH-000608,-0.18037383084814976
ACH-000614,-0.12528470445179252
ACH-000616,-0.1501857322956648
ACH-000618,-0.20827557111320194
ACH-000619,-0.3080477495985239
ACH-000620,-0.20914742979575168
ACH-000621,-0.13881125379839815
ACH-000622,-0.16135375172928335
ACH-000623,0.03247978981695992
ACH-000624,-0.24936851736860305
ACH-000627,-0.3161718864900914
ACH-000630,-0.21730835249799732
ACH-000631,-0.3009730704959512
ACH-000632,-0.05087592947595115
ACH-000633,-0.13561036563758636
ACH-000637,0.0355693093444148
ACH-000638,-0.040846799602317935
ACH-000646,-0.09916847471873387
ACH-000647,-0.03728254098775784
ACH-000648,-0.07194393432382755
ACH-000649,-0.2112292838214634
ACH-000651,-0.11386218396736755
ACH-000652,-0.492081529060056
ACH-000653,0.0035632020137446006
ACH-000657,-0.1226646023188934
ACH-000658,-0.17063676820712248
ACH-000661,-0.11549187414349342
ACH-000662,-0.45008680936306417
ACH-000663,-0.2326349355083781
ACH-000665,-0.06661085559788656
ACH-000671,-0.057851028729118466
ACH-000672,-0.2287621845391495
ACH-000673,-0.2185898128236974
ACH-000676,-0.14399419340807953
ACH-000677,-0.13235285089778676
ACH-000681,-0.04784015839172029
ACH-000683,-0.1410576276635852
ACH-000684,-0.1459529358252402
ACH-000688,-0.2126602967383736
ACH-000693,-0.16250592776126055
ACH-000694,-0.19187059771217
ACH-000695,-0.16404105401770971
ACH-000696,-0.1809779128452365
ACH-000697,-0.5623760437333283
ACH-000699,-0.16518733030295438
ACH-000701,-0.1532654741466535
ACH-000706,-0.16137169636748405
ACH-000711,-0.09928577414871506
ACH-000713,-0.1833520486339286
ACH-000714,-0.04881302729851788
ACH-000718,-0.2091045906693896
ACH-000720,-0.16615613900980145
ACH-000721,-0.25071325152607465
ACH-000724,-0.26978720758285063
ACH-000725,0.0713099371209012
ACH-000732,-0.2062506340224769
ACH-000734,-0.2088378283574057
ACH-000735,-0.3572850617535763
ACH-000736,-0.08650126220311323
ACH-000738,-0.2332480323497176
ACH-000746,0.0431990626756373
ACH-000747,-0.14952576771032747
ACH-000748,-0.1579874344747124
ACH-000753,-0.118268728010614
ACH-000756,-0.12843466947005108
ACH-000757,0.004814511173351698
ACH-000758,-0.04374626051162492
ACH-000760,-0.10566403530730996
ACH-000762,-0.137702128504589
ACH-000763,-0.1780610047749702
ACH-000764,-0.12662404077038605
ACH-000765,-0.08289782388711815
ACH-000766,-0.2577957270715467
ACH-000767,-0.16000718994998847
ACH-000768,-0.18341689921515736
ACH-000769,-0.2136771282392144
ACH-000770,-0.27906646624778464
ACH-000771,-0.277409771919894
ACH-000773,-0.2199921116573125
ACH-000776,-0.10963090841964218
ACH-000777,-0.24355421599995736
ACH-000778,-0.16846560163146454
ACH-000781,-0.13865974128168154
ACH-000782,-0.03641969865888639
ACH-000783,-0.20412151234170486
ACH-000784,-0.19937788934498016
ACH-000785,-0.1322363933209097
ACH-000787,-0.12911146941757334
ACH-000788,-0.10304315108225913
ACH-000791,-0.14237827323453478
ACH-000792,-0.19554686005311325
ACH-000794,-0.3083158101685183
ACH-000796,-0.2662397262163038
ACH-000798,-0.07518333682272813
ACH-000799,-0.22038674872387568
ACH-000800,-0.20594746945748044
ACH-000802,-0.19201909185024504
ACH-000804,-0.17629215362732156
ACH-000805,-0.2383696855914031
ACH-000809,-0.2021024596337232
ACH-000810,-0.21687003631881452
ACH-000811,-0.18290141553307376
ACH-000817,-0.1357060465716918
ACH-000819,-0.1997046472678642
ACH-000820,0.13966743395547776
ACH-000821,-0.01652086636143055
ACH-000822,-0.2670327775613382
ACH-000823,-0.1402975831654252
ACH-000824,-0.17165043572101096
ACH-000827,-0.17802646707102365
ACH-000829,-0.3150092574630343
ACH-000831,-0.0039487729481087796
ACH-000832,-0.236023088101862
ACH-000833,-0.08243926837794148
ACH-000834,-0.04702656935833651
ACH-000835,-0.21566110474063785
ACH-000836,-0.21313601848479904
ACH-000837,-0.1519544812747633
ACH-000838,-0.10047831434074313
ACH-000839,-0.172850335228417
ACH-000840,-0.3024885633913508
ACH-000841,-0.259902729657123
ACH-000843,-0.11231083165180528
ACH-000846,-0.10467725652522653
ACH-000847,-0.1866878367602173
ACH-000848,-0.1698187892610605
ACH-000849,-0.05301770836869478
ACH-000851,-0.24783267340482204
ACH-000855,0.120693539215093
ACH-000856,-0.03998034962341808
ACH-000858,-0.06283585456730141
ACH-000859,0.0023768947999219946
ACH-000861,-0.07488488001038393
ACH-000862,-0.21353513797156576
ACH-000865,-0.20146956699173896
ACH-000866,-0.1954329673073644
ACH-000867,-0.14650119018065733
ACH-000869,-0.16177906791628785
ACH-000872,-0.1275748553960002
ACH-000873,0.01911657508792918
ACH-000876,-0.21915197861153668
ACH-000878,-0.32439242536654034
ACH-000880,-0.06456756393821225
ACH-000881,-0.13233779774877186
ACH-000882,-0.13337090367253104
ACH-000884,-0.0465712417132302
ACH-000885,-0.2053007374382173
ACH-000887,-0.15145160033634972
ACH-000889,-0.029436682891946918
ACH-000896,-0.12194127776468
ACH-000898,-0.269082919624452
ACH-000900,-0.04482853481339216
ACH-000901,-0.10508172476479906
ACH-000905,-0.10337944988255447
ACH-000906,-0.1850104160515491
ACH-000907,-0.31177120921664625
ACH-000910,-0.2614157393372407
ACH-000911,-0.1771235852621625
ACH-000912,-0.21673534127547486
ACH-000913,-0.1910242230958863
ACH-000915,-0.2383259531463057
ACH-000916,-0.5400187868129785
ACH-000917,-0.1934114822348751
ACH-000920,0.019122987938143172
ACH-000921,-0.1255774877635348
ACH-000924,-0.055825397060939766
ACH-000926,-0.08298292675694967
ACH-000928,-0.18538699134028225
ACH-000929,0.03632866448864378
ACH-000932,0.027302696831532542
ACH-000935,-0.1552919565040331
ACH-000936,-0.2654022843009993
ACH-000937,-0.12602208461930536
ACH-000938,-0.20390706912041384
ACH-000939,-0.02137256565183299
ACH-000941,-0.1274237697193557
ACH-000943,-0.1598336952792004
ACH-000946,-0.1733932539682452
ACH-000947,-0.18114506419430051
ACH-000948,-0.049201745869110435
ACH-000950,-0.25838553773261097
ACH-000953,-0.10260857506044548
ACH-000954,-0.5472537306306353
ACH-000957,0.003754000353105663
ACH-000958,-0.272096994595294
ACH-000960,-0.13998410780273096
ACH-000963,0.059787295115517614
ACH-000968,-0.162976968595053
ACH-000969,-0.09577723486115608
ACH-000972,-0.1096481959736796
ACH-000973,-0.12669446330657896
ACH-000974,-0.2052683136058576
ACH-000978,-0.07759400522019272
ACH-000984,-0.1309094627542889
ACH-000986,-0.2755532402590056
ACH-000988,-0.28337226406194005
ACH-000993,-0.25462958400551344
ACH-000994,-0.2184064236359168
ACH-000996,-0.3752294128292433
ACH-001001,-0.1577100708085897
ACH-001020,-0.22289745347725515
ACH-001028,-0.20301838363795424
ACH-001031,-0.09792834233293712
ACH-001038,-0.1692196360638993
ACH-001048,-0.19186191664485105
ACH-001050,-0.1639752067955937
ACH-001053,-0.2306247907314516
ACH-001054,-0.1966838905341502
ACH-001061,-0.15515788323055973
ACH-001067,-0.3734189413382447
ACH-001075,-0.09393336531085142
ACH-001096,-0.1900305330757428
ACH-001111,-0.14101264182150802
ACH-001119,-0.36936133525459386
ACH-001128,-0.2275508136277598
ACH-001134,-0.2517188139043871
ACH-001151,-0.07974394850949056
ACH-001163,-0.2112390672639494
ACH-001164,-0.1949700803329477
ACH-001183,-0.1647718461485221
ACH-001192,-0.01457324042513411
ACH-001193,-0.2972942695611803
ACH-001196,0.020655812125737
ACH-001197,-0.06713222361067647
ACH-001205,-0.16348550106215606
ACH-001211,-0.15421138674830226
ACH-001212,-0.20609939300225688
ACH-001228,-0.1187403637999863
ACH-001232,-0.12274017301265888
ACH-001239,-0.21057937789199227
ACH-001270,-0.2439039925558402
ACH-001274,-0.2253870798537023
ACH-001275,0.012883593180683791
ACH-001277,0.04996341970255391
ACH-001278,-0.4161310588241959
ACH-001280,0.023825795445643103
ACH-001283,-0.17456347024399302
ACH-001289,0.03599505926088365
ACH-001300,-0.0721080159089944
ACH-001301,-0.2313651472063093
ACH-001302,0.17198269947418496
ACH-001306,-0.1834374235014244
ACH-001318,-0.21065945290796256
ACH-001322,-0.3194611652714151
ACH-001328,-0.2850655429377769
ACH-001332,-0.09508183269142977
ACH-001336,-0.1622179635555863
ACH-001346,-0.18839878090449647
ACH-001353,-0.16415196324600634
ACH-001354,0.06629102563854665
ACH-001367,-0.3791107500122067
ACH-001368,-0.1700605907544499
ACH-001374,-0.4547892371132905
ACH-001377,-0.12216931064972365
ACH-001380,-0.18812150548985102
ACH-001391,-0.24889633240611134
ACH-001408,-0.10699293758318522
ACH-001430,-0.35403400421607834
ACH-001431,-0.14229080943908992
ACH-001450,-0.1378144029486492
ACH-001496,-0.0928065447315308
ACH-001500,-0.10477333150301764
ACH-001523,-0.1924450828782022
ACH-001532,-0.13996387603732366
ACH-001550,-0.15078954442729048
ACH-001552,-0.1079152065053313
ACH-001554,-0.11151236545492407
ACH-001654,-0.1414498022048689
ACH-001735,-0.169541383566695
ACH-001736,-0.09594661063916056
ACH-001737,-0.15810788318640456
ACH-001740,-0.15806414563375598
ACH-001745,-0.16081085564274006
ACH-001765,-0.09892397293387048
