,HYOU1 (10525)
ACH-000672,-1.074636606157387
ACH-000673,-1.167429211809042
ACH-000676,-1.0991074408624697
ACH-000677,-0.6807350583831443
ACH-000681,-1.3331964581080786
ACH-000683,-1.2820431476175034
ACH-000684,-1.215009493937794
ACH-000688,-1.2984865555101062
ACH-000693,-0.9621190905214088
ACH-000694,-1.115282426219285
ACH-000695,-0.8329602532904148
ACH-000696,-1.180482440936583
ACH-000697,-1.0264161817370645
ACH-000699,-1.1779496932152032
ACH-000701,-0.7588962654047613
ACH-000706,-1.18826814855411
ACH-000711,-0.9595636445509318
ACH-000713,-1.2165338041944471
ACH-000714,-1.1215987321788878
ACH-000718,-1.2933785287969952
ACH-000720,-1.2789782887508654
ACH-000721,-0.8444855603870802
ACH-000724,-0.9203906311217852
ACH-000725,-0.7142170988247619
ACH-000732,-1.143478434847052
ACH-000734,-1.139254038498017
ACH-000735,-0.9607541463296071
ACH-000736,-0.7356356450638674
ACH-000738,-1.2225705201522736
ACH-000746,-1.0450386995246057
ACH-000747,-0.8706724057384391
ACH-000748,-1.1817658904984425
ACH-000753,-0.9876839363859272
ACH-000756,-0.8303336622670874
ACH-000757,-1.4316980509169612
ACH-000758,-0.6890585075031814
ACH-000760,-0.8743559256541834
ACH-000762,-0.959243709283702
ACH-000763,-0.7866884770689028
ACH-000764,-1.1663047176184016
ACH-000765,-1.5250317205743824
ACH-000766,-1.0712146649629888
ACH-000767,-0.7234955653934587
ACH-000768,-1.0748081135302696
ACH-000769,-1.0208114253739058
ACH-000770,-1.099595799358356
ACH-000771,-1.1082382678326692
ACH-000773,-0.8547545741479129
ACH-000776,-1.264627739335362
ACH-000777,-1.0319088273506398
ACH-000778,-1.3166019952244754
ACH-000781,-1.2045871888534174
ACH-000782,-0.8996094962268856
ACH-000783,-0.5622239246724547
ACH-000784,-1.1052993047112625
ACH-000785,-0.769623794266498
ACH-000787,-1.1626817236382765
ACH-000788,-1.0562339932891918
ACH-000791,-0.7813806886846687
ACH-000792,-1.228827533347928
ACH-000794,-1.1462077391121837
ACH-000796,-0.6693073043789278
ACH-000798,-1.0200432245838778
ACH-000799,-0.8349986757813576
ACH-000800,-1.5159962390127144
ACH-000802,-1.1810236415392164
ACH-000804,-1.0120942594912292
ACH-000805,-1.0285661667786734
ACH-000809,-1.0262159423499548
ACH-000810,-1.333264408513657
ACH-000811,-1.2272081023941028
ACH-000817,-1.0213817354817671
ACH-000819,-1.0015112502439083
ACH-000820,-0.9367926231276656
ACH-000821,-0.9487576771797951
ACH-000822,-1.065089524569475
ACH-000823,-1.2027113941050378
ACH-000824,-1.1341320185751356
ACH-000827,-1.1571567673580163
ACH-000829,-0.932330461619974
ACH-000831,-1.1268709737055134
ACH-000832,-1.1947045088837798
ACH-000833,-1.0956547199533853
ACH-000834,-0.8104952314264441
ACH-000835,-1.1257240707490666
ACH-000836,-1.089250000808639
ACH-000837,-0.9103844139178774
ACH-000838,-1.1499255457715944
ACH-000839,-1.2793467648520298
ACH-000840,-0.7620718874618962
ACH-000841,-0.9825987374152022
ACH-000843,-1.0196814552459912
ACH-000846,-0.9136786586265218
ACH-000847,-1.2650088443337841
ACH-000848,-1.0520138953182303
ACH-000849,-1.0673709544511458
ACH-000851,-0.7893063033813857
ACH-000855,-0.9974649907258648
ACH-000856,-1.019903866373734
ACH-000858,-1.2549262305421125
ACH-000859,-1.0229438972558702
ACH-000861,-1.1955209444571298
ACH-000862,-1.020130392923868
ACH-000865,-1.1189670206341995
ACH-000866,-1.0074046589093764
ACH-000867,-0.7741623774799624
ACH-000869,-1.1687093627820304
ACH-000872,-1.321706217127576
ACH-000873,-1.0778194438701096
ACH-000876,-0.7075906878183326
ACH-000878,-1.216006846246669
ACH-000880,-0.9714582586462076
ACH-000881,-1.2291583376284674
ACH-000882,-1.1006726809275171
ACH-000884,-0.9767107709278969
ACH-000885,-1.0468407843036314
ACH-000887,-0.971194420871136
ACH-000889,-1.168476614815848
ACH-000896,-1.059613070376396
ACH-000898,-0.8824264629105838
ACH-000900,-1.056693475485996
ACH-000901,-1.3048096223182768
ACH-000905,-0.9401604494380928
ACH-000906,-1.0096684791787491
ACH-000907,-1.1802256994368363
ACH-000910,-0.7011256968555435
ACH-000911,-0.9302452472124076
ACH-000912,-1.0720738954684628
ACH-000913,-1.167627037870086
ACH-000915,-1.0903563294591792
ACH-000916,-0.9741582324167144
ACH-000917,-1.3618948205555876
ACH-000920,-1.1943604863478652
ACH-000921,-0.90485796022194
ACH-000924,-0.9536954158567648
ACH-000926,-1.1536043027407719
ACH-000928,-0.9297011212189012
ACH-000929,-1.563981531741751
ACH-000932,-0.8791967320295991
ACH-000935,-1.066780758175247
ACH-000936,-1.1609937078487578
ACH-000937,-1.0836245115025136
ACH-000938,-1.0218757438500727
ACH-000939,-1.1478373177585144
ACH-000941,-1.0551974404946265
ACH-000943,-1.1434721417062383
ACH-000946,-1.1207177518898626
ACH-000947,-1.2131150188520414
ACH-000948,-1.0414014674675516
ACH-000950,-1.1072319326236133
ACH-000953,-0.7750944978741122
ACH-000954,-0.8102329135151294
ACH-000957,-1.1285459774755051
ACH-000958,-0.937971765551083
ACH-000960,-0.9795939588636786
ACH-000963,-0.8309700683115863
ACH-000968,-1.4241304877840812
ACH-000969,-1.076706320728864
ACH-000972,-0.7666519586776097
ACH-000973,-0.8494620996003087
ACH-000974,-1.050293853099749
ACH-000978,-1.3520482189263139
ACH-000984,-1.3224883702910204
ACH-000986,-0.9872934422288624
ACH-000988,-1.563800555361585
ACH-000993,-1.0212889616012828
ACH-000994,-0.6455335865510748
ACH-000996,-1.0964669302347234
ACH-001001,-0.9953887606623943
ACH-001020,-0.9825383532251718
ACH-001028,-1.01626613474284
ACH-001031,-1.0997693037528118
ACH-001038,-1.046023914762739
ACH-001048,-1.1526989251850717
ACH-001050,-1.1965594660503975
ACH-001053,-1.2234580208018828
ACH-001054,-0.9277939872283332
ACH-001061,-1.0477023045304945
ACH-001067,-0.940041136519986
ACH-001075,-0.9551746504439784
ACH-001096,-1.0611650650793472
ACH-001111,-0.8910831321261283
ACH-001119,-1.0017033196949223
ACH-001128,-0.8580775359394912
ACH-001134,-0.8409919245782405
ACH-001151,-0.9702390089087362
ACH-001163,-1.0773966670725057
ACH-001164,-1.2052059184481567
ACH-001183,-1.0840486440128994
ACH-001192,-1.166820884736537
ACH-001193,-1.5079801824269057
ACH-001196,-1.1621646362717195
ACH-001197,-0.8076977976679188
ACH-001205,-1.2596604613750133
ACH-001211,-0.8128222333377321
ACH-001212,-0.9663229033858628
ACH-001228,-1.2495794515754852
ACH-001232,-1.1784838468395278
ACH-001239,-1.0853699736082578
ACH-001270,-0.9777797069922064
ACH-001274,-0.8435457157365923
ACH-001275,-1.206576562372788
ACH-001277,-1.0839214552957162
ACH-001278,-1.1570683625241232
ACH-001280,-0.8828135359851548
ACH-001283,-1.2454758234359564
ACH-001289,-1.0572562796419445
ACH-001300,-1.1018585229758362
ACH-001301,-1.0939523506546902
ACH-001302,-1.1200451416797486
ACH-001306,-1.1850804448756092
ACH-001318,-1.099005954015825
ACH-001322,-0.8563898327505772
ACH-001328,-1.3537368978353537
ACH-001332,-0.8688994822800489
ACH-001336,-1.3095253593913525
ACH-001346,-1.1724405829204778
ACH-001353,-0.8247508152671235
ACH-001354,-1.0931106747149415
ACH-001367,-0.8239018993269752
ACH-001368,-1.1533381050593468
ACH-001374,-1.0352044764355215
ACH-001377,-1.0623786494139529
ACH-001380,-0.9633718741203068
ACH-001391,-0.915592954254893
ACH-001408,-0.9892298910489143
ACH-001430,-1.3448269064984857
ACH-001431,-1.3063337738411605
ACH-001450,-1.2966052875669225
ACH-001496,-1.0955030247003088
ACH-001500,-0.9452233438785972
ACH-001523,-1.3289770190000387
ACH-001532,-1.052788319169371
ACH-001550,-1.113324360357537
ACH-001552,-1.0933442631773609
ACH-001554,-1.3378179476065597
ACH-001654,-1.137246661063126
ACH-001735,-1.120295376412805
ACH-001736,-1.0373689123040832
ACH-001737,-0.5839817303846114
ACH-001740,-1.0008405655780357
ACH-001745,-0.9226827506180622
ACH-001765,-1.075024269263354
