,ARAP1 (116985)
ACH-000004,0.006260683589279483
ACH-000005,-0.2347457045439989
ACH-000007,0.05882538227973376
ACH-000009,0.0845855404553204
ACH-000011,-0.01315856678392556
ACH-000012,0.09186927454467007
ACH-000013,-0.050983457694889336
ACH-000014,0.07794939487759231
ACH-000015,0.08146579360905692
ACH-000017,-0.13319468304420798
ACH-000018,0.03615920035020058
ACH-000019,-0.23843127324368565
ACH-000021,0.030010663507371024
ACH-000022,-0.0965252169248112
ACH-000025,0.1134184741229782
ACH-000028,-0.04428230399554437
ACH-000030,-0.042848718612096666
ACH-000035,-0.13048058791045986
ACH-000036,-0.09100070446618412
ACH-000037,-0.13010660431858198
ACH-000039,-0.14619767691253271
ACH-000040,0.002882500132863625
ACH-000041,-0.10693012202406377
ACH-000042,-0.01261858127412109
ACH-000045,-0.09707426907985724
ACH-000047,-0.035681864047673546
ACH-000052,-0.16733288675273436
ACH-000053,-0.09463935159865187
ACH-000054,0.0026113310781128163
ACH-000055,-0.27599135885398857
ACH-000060,0.039502832472871584
ACH-000067,0.13014219181214462
ACH-000070,-0.11380362568093368
ACH-000075,0.004120390496683197
ACH-000078,-0.011088552555993544
ACH-000082,-0.047551901977069176
ACH-000085,0.1660248003684328
ACH-000086,-0.01923846806940296
ACH-000087,0.04751108778865527
ACH-000092,0.007525533685687745
ACH-000095,-0.05300420050310963
ACH-000097,-0.100422449481375
ACH-000098,-0.03159577840063619
ACH-000099,-0.1251772993368374
ACH-000108,-0.197869412196408
ACH-000113,-0.09818771987818843
ACH-000116,-0.14629061234283194
ACH-000118,0.06376787649931784
ACH-000120,0.050257787405493866
ACH-000123,0.07747293450992197
ACH-000127,-0.0187754692158637
ACH-000128,-0.09858981447253548
ACH-000132,0.0426705655089697
ACH-000133,-0.21666522760148466
ACH-000137,0.009943059384193577
ACH-000138,-0.041786566775847925
ACH-000142,0.0038002956491755492
ACH-000143,0.1942277632131599
ACH-000146,-0.13993850940869007
ACH-000148,-0.1358357556263181
ACH-000150,0.03518353941278797
ACH-000152,0.1251646307103614
ACH-000153,-0.07842391885168642
ACH-000159,0.039413914524272425
ACH-000160,-0.04483045892818256
ACH-000163,0.007465840594677331
ACH-000167,0.0964181678066513
ACH-000168,-0.024361722213229856
ACH-000169,0.008152090265219031
ACH-000178,-0.09051839214646512
ACH-000183,0.03619163955551062
ACH-000188,-0.09158290835253301
ACH-000189,-0.014532426367587087
ACH-000190,-0.13639546739780162
ACH-000198,-0.06683213570916517
ACH-000203,0.30110446834665433
ACH-000204,-0.09661207463716406
ACH-000206,-0.06463687292391855
ACH-000207,-0.006470592227977835
ACH-000208,-0.20011927425777032
ACH-000210,0.2747632825790493
ACH-000211,-0.006542063148357285
ACH-000215,-0.020104394137806285
ACH-000221,-0.07157995886019
ACH-000222,0.05695789743846096
ACH-000223,0.01776742739385174
ACH-000226,-0.059207440695692976
ACH-000227,0.06495080951894154
ACH-000228,0.004340502151595176
ACH-000231,-0.06872287348913292
ACH-000232,-0.024993167543438784
ACH-000233,0.06680985710939512
ACH-000234,-0.10854222965411232
ACH-000235,-0.02455667150015955
ACH-000237,-0.10062689903594016
ACH-000238,-0.12059775904576472
ACH-000242,0.3061512418027881
ACH-000243,0.05415618019749858
ACH-000244,0.18330264556899206
ACH-000246,0.015381247121501691
ACH-000248,-0.0485652549164286
ACH-000250,-0.10019260397331996
ACH-000251,0.2393742856811497
ACH-000252,-0.039338844699016204
ACH-000253,-0.028467388180831308
ACH-000255,-0.3771076351189661
ACH-000256,-0.08490711670546246
ACH-000257,0.02726026502772127
ACH-000258,-0.032438428212635866
ACH-000259,-0.02390472149830947
ACH-000260,-0.06274863944501621
ACH-000261,-0.05988244483333075
ACH-000262,-0.09528251438910984
ACH-000263,-0.00627416593614105
ACH-000264,-0.14783486849746874
ACH-000265,0.006498801661747233
ACH-000266,-0.08032990791486934
ACH-000272,0.06523357423041186
ACH-000274,-0.046272281316912085
ACH-000277,-0.17791239561553898
ACH-000278,-0.27765008631687244
ACH-000279,0.04424775657700074
ACH-000280,-0.030849481578252624
ACH-000281,-0.0903575229732714
ACH-000288,0.050492233487029727
ACH-000291,0.033218619722561724
ACH-000293,-0.15397665753614725
