,CNPPD1 (27013)
ACH-000004,0.029233726652558637
ACH-000005,0.4528799003350393
ACH-000007,0.025008743780236504
ACH-000009,0.09268047264174596
ACH-000011,0.23327579673984364
ACH-000012,0.00345887022025457
ACH-000013,0.038484547907684935
ACH-000014,-0.1611035050171814
ACH-000015,0.20997322695506568
ACH-000017,0.36681585125512384
ACH-000018,0.1805229370880881
ACH-000019,0.2568271083307905
ACH-000021,0.1188750814751492
ACH-000022,0.10855779081477177
ACH-000025,0.06363326048012684
ACH-000028,0.055479415204661764
ACH-000030,0.12633875027716185
ACH-000035,0.1413214442380565
ACH-000036,-0.2945099917025549
ACH-000037,0.12388355328278695
ACH-000039,0.2371267493685453
ACH-000040,-0.003353639306310469
ACH-000041,0.06472754144824296
ACH-000042,0.11501489982748762
ACH-000045,0.1288247099492479
ACH-000047,0.09902686452369536
ACH-000052,0.14216715195626287
ACH-000053,0.14013352139416635
ACH-000054,0.05767996780428515
ACH-000055,0.11585554995176853
ACH-000060,0.19004943757323914
ACH-000067,0.045594526888781864
ACH-000070,0.08978859953919956
ACH-000075,0.13888401299810085
ACH-000078,0.096213189087489
ACH-000082,0.0008923531550471007
ACH-000085,-0.02659687633302942
ACH-000086,0.12932894365697847
ACH-000087,0.1146175570415113
ACH-000092,0.019970321993746005
ACH-000095,0.027495570986157385
ACH-000097,0.13497720351438422
ACH-000098,0.09074216074270404
ACH-000099,0.11981139123191868
ACH-000108,0.04511523547262138
ACH-000113,0.13494947997346782
ACH-000116,0.09862890062819
ACH-000118,0.043732545001333216
ACH-000120,0.1839672771250864
ACH-000123,0.23912187241620145
ACH-000127,0.08322821240878618
ACH-000128,0.02310021455653687
ACH-000132,0.21926649851913066
ACH-000133,0.0001502919827392673
ACH-000137,0.08958645875529139
ACH-000138,0.04611772175978812
ACH-000142,0.3021426554887055
ACH-000143,-0.0018324432590225465
ACH-000146,0.062195307622294166
ACH-000148,0.06692884620121622
ACH-000150,0.18614042214506368
ACH-000152,0.14779498849159015
ACH-000153,0.13203202373595896
ACH-000159,0.1026351337870072
ACH-000160,0.09168769755119867
ACH-000163,0.0755721955080277
ACH-000167,0.008659354346144748
ACH-000168,0.06444102041387663
ACH-000169,0.16340944462052387
ACH-000178,0.0971727653392138
ACH-000183,-0.022514553701822117
ACH-000188,0.13773039123151762
ACH-000189,0.3271471253606475
ACH-000190,0.11010613254317103
ACH-000198,0.056841058909745536
ACH-000203,0.14618054478085662
ACH-000204,0.1631262100521857
ACH-000206,0.19860703657286446
ACH-000207,0.11221474718595774
ACH-000208,0.1280703371955734
ACH-000210,-0.021129327459217417
ACH-000211,0.019712628063140357
ACH-000215,0.111726225134761
ACH-000221,0.05778681310644045
ACH-000222,-0.037916479601768124
ACH-000223,0.029556863600681545
ACH-000226,-0.021700818030743068
ACH-000227,0.012939029557647015
ACH-000228,0.0048998254782069645
ACH-000231,0.11139230518447897
ACH-000232,0.18319788585348187
ACH-000233,0.1471636825816247
ACH-000234,-0.019622394095267684
ACH-000235,0.0038125510597869588
ACH-000237,0.07600421918425344
ACH-000238,0.11896345224125288
ACH-000242,-0.3108803171529207
ACH-000243,0.1744605063370847
ACH-000244,-0.3487191966782342
ACH-000246,0.15224084728428205
ACH-000248,0.3881834195662275
ACH-000250,0.11865243024269552
ACH-000251,0.05447140961105208
ACH-000252,-0.06333443558196344
ACH-000253,0.060442830776972135
ACH-000255,-0.00715375438961838
ACH-000256,-0.1484677774933943
ACH-000257,0.045051961153989635
ACH-000258,0.01671273302857721
ACH-000259,-0.06357596019310324
ACH-000260,0.03376361099094068
ACH-000261,0.13337186551057714
ACH-000262,-0.015815938015594725
ACH-000263,0.1161976672654588
ACH-000264,0.06957437667935465
ACH-000265,-0.02819403733116776
ACH-000266,0.020002501649165515
ACH-000272,0.05408834017019621
ACH-000274,0.12946277563383293
ACH-000277,0.232127361422992
ACH-000278,0.13856117428833567
ACH-000279,0.10901146867257644
ACH-000280,0.10936474348603432
ACH-000281,0.18108022627136325
ACH-000288,0.07116505582980155
ACH-000291,0.007265701623830737
ACH-000293,0.07487588474056785
ACH-000294,-0.05272570628412239
ACH-000295,0.10250174383996133
ACH-000296,0.08060487421743646
ACH-000302,0.04274667481438716
ACH-000304,-0.009598410817497828
ACH-000307,0.07333843153669294
ACH-000308,0.044707934916152985
ACH-000310,0.1321746033238281
ACH-000311,0.11631927122232698
ACH-000312,0.14317455573196922
ACH-000315,0.18822039967990056
ACH-000316,-0.22351274874958046
ACH-000317,-0.16631486851990554
ACH-000318,0.15625521616524676
ACH-000319,0.17836415853471144
ACH-000320,0.2607049473570457
ACH-000322,0.10363412528834366
ACH-000323,-0.038352678377653146
ACH-000324,0.014593308297980263
ACH-000329,0.051145854727770036
ACH-000330,0.19247435780535133
ACH-000331,-0.08507546373538409
ACH-000332,0.08589130569285125
ACH-000334,0.25742363416687314
ACH-000335,0.03997219058843327
ACH-000336,0.1892770425992407
ACH-000337,0.21657874913107106
ACH-000338,-0.1801466202015929
ACH-000339,0.10576091980724904
ACH-000341,0.018399061553290342
ACH-000348,-0.047605870982126035
ACH-000350,0.12950435835850754
ACH-000352,-0.021242064455588204
ACH-000356,0.22285656870865586
ACH-000361,0.07109261327319377
ACH-000362,0.1495650933118358
ACH-000363,-0.1105266912752691
ACH-000364,0.06133904125951671
ACH-000365,0.04054059985935482
ACH-000366,0.07605165394450113
ACH-000368,0.027403590826479068
ACH-000374,0.133606417773949
ACH-000375,0.1877580909373818
ACH-000376,0.036180117868587686
ACH-000381,0.0602464385050936
ACH-000383,0.019000711482172118
ACH-000387,0.1295706846364633
ACH-000389,0.14689187165651005
ACH-000390,0.1304420801075743
ACH-000393,-0.09435548724382767
ACH-000395,0.12551230382928866
ACH-000396,0.39118336884962657
ACH-000397,0.1274842866352029
ACH-000401,0.1854673472580854
ACH-000402,0.5642205800240343
ACH-000403,0.18510763870888028
ACH-000404,-0.09086852175662972
ACH-000406,0.14316242783232774
ACH-000407,0.07788455985840922
ACH-000408,0.2154917589217552
ACH-000410,0.0002254356391755334
ACH-000411,0.06295738423658001
ACH-000414,0.04012242650984208
ACH-000415,0.08929401060006316
ACH-000416,0.12648197015522508
ACH-000420,-0.14578448985022427
ACH-000421,0.07088385271723131
ACH-000424,0.2432454157452615
