,CERS4 (79603)
ACH-000004,-0.02316047637172339
ACH-000005,0.09421136259543314
ACH-000007,0.030977378749130043
ACH-000009,-0.1327380580940372
ACH-000011,-0.20638203709176664
ACH-000012,-0.2642720336985297
ACH-000013,-0.3821678495542425
ACH-000014,-0.18994333310965672
ACH-000015,-0.2510022075045064
ACH-000017,-0.15795505042099806
ACH-000018,-0.2676732874625192
ACH-000019,-0.16218758139483572
ACH-000021,-0.2131522339758612
ACH-000022,-0.2088730590715336
ACH-000025,-0.3664695892746872
ACH-000028,-0.3140311562056612
ACH-000030,-0.247072543781942
ACH-000035,-0.26935825829166
ACH-000036,-0.16529864129962588
ACH-000037,-0.16222006865356084
ACH-000039,-0.3371492611753692
ACH-000040,-0.21098995039152635
ACH-000041,-0.16029678971964506
ACH-000042,-0.1372455007797319
ACH-000045,-0.24244967821838495
ACH-000047,-0.07984837963427391
ACH-000052,-0.287221465446874
ACH-000053,-0.24968178843280905
ACH-000054,-0.06884140219528935
ACH-000055,-0.0869978665435874
ACH-000060,-0.06615311357340413
ACH-000067,-0.290198672889438
ACH-000070,-0.3832241747751065
ACH-000075,-0.17239916229155308
ACH-000078,-0.09973103079703326
ACH-000082,-0.18192754825081514
ACH-000085,-0.2249733724323563
ACH-000086,-0.14686656344517335
ACH-000087,-0.1659488570066095
ACH-000092,-0.2967096091743325
ACH-000095,-0.21094070134188525
ACH-000097,-0.15653551589556516
ACH-000098,-0.26771209283576186
ACH-000099,-0.20097648562784548
ACH-000108,-0.17737356140778016
ACH-000113,-0.10120779087263383
ACH-000116,-0.34357953893062665
ACH-000118,-0.15479506421585068
ACH-000120,-0.202748251209067
ACH-000123,-0.14628416251672816
ACH-000127,-0.34994708671288666
ACH-000128,-0.4301303889771981
ACH-000132,-0.12846357509887568
ACH-000133,-0.2192585251935231
ACH-000137,-0.2237795597371038
ACH-000138,-0.1313144689683014
ACH-000142,-0.3154089380082558
ACH-000143,-0.17628313307802346
ACH-000146,-0.16918390955420345
ACH-000148,-0.1369493836777673
ACH-000150,-0.14600215762609225
ACH-000152,-0.28170299306361074
ACH-000153,-0.014426112489779803
ACH-000159,-0.1501474419713487
ACH-000160,-0.048876474478042185
ACH-000163,-0.26379437487790874
ACH-000167,-0.03305641980668473
ACH-000168,-0.2908795402065549
ACH-000169,-0.30462511461998515
ACH-000178,-0.2253253385139408
ACH-000183,-0.15581918685852456
ACH-000188,-0.3323588227978493
ACH-000189,0.010405004311481562
ACH-000190,-0.14560974580802488
ACH-000198,-0.24550583795368405
ACH-000203,0.004600054406228177
ACH-000204,-0.2259472338103605
ACH-000206,-0.19056067932883367
ACH-000207,-0.14935088744162284
ACH-000208,-0.1802410649996522
ACH-000210,-0.25530585120069554
ACH-000211,-0.1704068752170119
ACH-000215,-0.2570855706784914
