,SGPL1 (8879)
ACH-000250,-0.2581245145150082
ACH-000251,-0.07776854542444256
ACH-000252,-0.4379611143122624
ACH-000253,-0.23228193032309344
ACH-000255,-0.3462244538625299
ACH-000256,-0.3784902954685749
ACH-000257,-0.3114800335409844
ACH-000258,-0.4075602088728668
ACH-000259,-0.14684169481394055
ACH-000260,-0.12648705403943528
ACH-000261,-0.24948522640350845
ACH-000262,-0.4730337519680058
ACH-000263,-0.3998948218440254
ACH-000264,-0.33485689791173184
ACH-000265,-0.10970602841134032
ACH-000266,-0.11893493369099425
ACH-000272,-0.10384918900228003
ACH-000274,-0.21733816955806895
ACH-000277,-0.358603111360664
ACH-000278,-0.12379020043565153
ACH-000279,-0.2429908306640184
ACH-000280,-0.08334004169928927
ACH-000281,-0.2206845547294314
ACH-000288,-0.1391740416004394
ACH-000291,-0.19707728308024328
ACH-000293,-0.24762677895542926
ACH-000294,-0.3500095815065253
ACH-000295,-0.08136693870599752
ACH-000296,-0.14723805323485487
ACH-000302,-0.17931013137769986
ACH-000304,0.0955997248887102
ACH-000307,-0.21069903450342606
ACH-000308,-0.21298700745476734
ACH-000310,-0.3566591369394425
ACH-000311,-0.22095908056411787
ACH-000312,-0.2218679742494645
ACH-000315,-0.043859966312812616
ACH-000316,-0.1790920290581256
ACH-000317,-0.13243125131233754
ACH-000318,-0.1771235168711343
ACH-000319,-0.1818091280853885
ACH-000320,0.08424068578739467
ACH-000322,-0.1845548282916867
ACH-000323,-0.2191759516011997
ACH-000324,-0.3306953758303886
ACH-000329,-0.3815565949719558
ACH-000330,-0.2726449118063836
ACH-000331,-0.30743329849194634
ACH-000332,-0.21175430132062711
ACH-000334,-0.2849454230397364
ACH-000335,-0.1500065128754808
ACH-000336,-0.10892826069797984
ACH-000337,-0.275925915906206
ACH-000338,0.04734428284051101
ACH-000339,-0.19157649544278205
ACH-000341,-0.27564738908914466
ACH-000348,-0.17426037279569734
ACH-000350,-0.13772147845184693
ACH-000352,-0.36954135087852935
ACH-000356,-0.1671204044108526
ACH-000361,0.0076315006618565655
ACH-000362,-0.2742974659504688
ACH-000363,-0.21403353642856746
ACH-000364,-0.16499176688935002
ACH-000365,-0.18982757731461927
ACH-000366,-0.21304889452475348
ACH-000368,-0.17792928615326248
ACH-000374,-0.2726822288594509
ACH-000375,-0.3341404355884328
ACH-000376,-0.3249329216900814
ACH-000381,-0.1900143561799652
ACH-000383,-0.1824610269521833
ACH-000387,-0.21381269464144964
ACH-000389,0.04942714383169945
ACH-000390,-0.2048759449000319
ACH-000393,-0.18976055108851314
ACH-000395,-0.3929769297194858
ACH-000396,-0.4097179107969032
ACH-000397,-0.22712551092943695
ACH-000401,-0.008629035086214197
ACH-000402,-0.004343495928001323
ACH-000403,-0.2494540474718131
ACH-000404,-0.1982524743146532
ACH-000406,-0.13662378224758104
ACH-000407,-0.16695194119013093
ACH-000408,-0.20945916953374166
ACH-000410,-0.17380386534261302
ACH-000411,-0.24342276838847446
ACH-000414,-0.2551222017953281
ACH-000415,-0.1822143540008722
ACH-000416,-0.22992866650763336
ACH-000420,-0.29615723239825403
ACH-000421,-0.19784410816996847
ACH-000424,-0.26423966308232305
ACH-000425,-0.20257145635820087
ACH-000426,-0.16669799561071108
ACH-000427,-0.15132116196456494
ACH-000433,0.11216182471252772
ACH-000435,-0.1583033584134685
ACH-000436,-0.2231582914601166
ACH-000444,-0.17194572763937008
ACH-000445,-0.06065116404678799
ACH-000448,-0.17993995208277924
ACH-000450,-0.1716448281286211
ACH-000452,-0.27844108487916136
ACH-000454,-0.2536937440973356
ACH-000458,-0.058289985034725725
ACH-000459,-0.15932278536584515
ACH-000460,-0.2083860566013234
ACH-000461,-0.20765204719177105
ACH-000463,-0.2542945258017369
ACH-000464,-0.37082200902940615
ACH-000466,-0.13648818376903538
ACH-000467,-0.022397733900734417
ACH-000468,-0.1990487185710985
ACH-000469,-0.2968083787310659
ACH-000470,-0.2303543392858277
ACH-000471,-0.2611705805682962
ACH-000472,-0.20999332663727066
ACH-000473,-0.09920522880238382
ACH-000475,-0.2146828791823908
ACH-000476,-0.1728456314033899
ACH-000477,-0.11388552058240135
ACH-000479,-0.4444043619063959
ACH-000480,-0.035410769663199816
ACH-000481,-0.30064324466330256
ACH-000483,-0.2457913128738822
ACH-000484,-0.3413045333573961
ACH-000485,-0.16008681191074525
ACH-000486,-0.1165117368196144
ACH-000487,-0.18239196066564065
ACH-000488,-0.17102883483051198
ACH-000490,-0.28383709857457656
ACH-000491,-0.2879877618881489
ACH-000495,-0.4015790135669679
ACH-000496,-0.18985206573429134
ACH-000499,-0.12803293131484447
ACH-000500,-0.3258601887598593
ACH-000502,-0.15394687787611042
ACH-000503,-0.2462662805551532
ACH-000505,-0.29046962409372185
ACH-000507,-0.20574243528649744
ACH-000510,-0.15659940239313866
ACH-000511,-0.1951736145921656
ACH-000512,-0.5634483578235181
ACH-000516,-0.21354133424138214
ACH-000517,-0.2650111197156175
ACH-000518,-0.06360169210532184
ACH-000520,-0.15619267174379708
ACH-000521,-0.1452674741791156
ACH-000522,-0.2712544855166994
ACH-000524,-0.2737435178314028
ACH-000527,-0.2975326874287832
ACH-000528,-0.27505949817089537
ACH-000537,-0.14467489148459778
ACH-000541,-0.08041382753255591
ACH-000542,-0.20341281818927048
ACH-000544,-0.10675270554607512
ACH-000545,-0.17256656238412274
ACH-000547,-0.2364660171778223
ACH-000548,-0.2346983804274701
ACH-000549,-0.29750633293155665
ACH-000550,-0.1849212592104172
ACH-000552,-0.16101945783179766
ACH-000556,-0.21936145564530898
ACH-000557,-0.4224060121107213
ACH-000569,-0.5239104518646924
ACH-000570,-0.2172060471504161
ACH-000571,-0.2025559467201728
ACH-000573,-0.17299969669342144
ACH-000576,-0.4217433824138101
ACH-000579,-0.43204165550662427
ACH-000580,-0.2892540100242324
ACH-000584,-0.2363793541473816
ACH-000585,-0.2547606658936137
ACH-000588,-0.31216919246148145
ACH-000589,-0.14043823852338772
ACH-000591,-0.2385510736879594
ACH-000593,-0.2377407965686402
ACH-000600,-0.2691915517764092
ACH-000601,-0.17684587375350816
ACH-000605,-0.2854855696197274
ACH-000606,-0.07961504903198331
ACH-000608,-0.2761676080019997
ACH-000614,-0.24761951842470056
ACH-000616,-0.19027515354439145
ACH-000618,-0.2011123292510268
ACH-000619,-0.2533124462906604
ACH-000620,-0.19117121882763732
ACH-000621,-0.24942755098836186
ACH-000622,-0.11478148052839718
ACH-000623,-0.2748862625022805
ACH-000624,-0.23076125136448525
ACH-000627,-0.3713766431926183
ACH-000630,-0.4076914998145581
ACH-000631,-0.052443659731414634
ACH-000632,-0.1842608575671684
ACH-000633,-0.18560882733543774
ACH-000637,-0.33891703914405186
ACH-000638,-0.009675737239672084
ACH-000646,0.026400930439104558
ACH-000647,-0.2099971667759791
ACH-000648,-0.2316574063833359
ACH-000649,-0.1682559187729586
ACH-000651,-0.33471199753612496
ACH-000652,-0.10700525078344696
ACH-000653,-0.4366083477948468
ACH-000657,-0.17208531788802856
ACH-000658,-0.08526800237692822
ACH-000661,-0.13589238716109467
ACH-000662,0.10523758504198677
ACH-000663,-0.24381780475040185
ACH-000665,-0.3658844208031617
ACH-000671,-0.2587305204061478
ACH-000672,-0.4546979850177476
ACH-000673,-0.2488463343271498
ACH-000676,-0.2252296616122455
ACH-000677,-0.18788006153076076
ACH-000681,-0.20147656440995945
ACH-000683,-0.3384215242717944
ACH-000684,-0.24082277577275105
ACH-000688,-0.313081905766234
ACH-000693,-0.21120784714999366
ACH-000694,-0.2031425060720981
ACH-000695,-0.24255699489279295
ACH-000696,-0.21814520114162944
ACH-000697,-0.2677286278377499
ACH-000699,-0.2247004613690616
ACH-000701,-0.15133334534729975
ACH-000706,-0.41901863065674017
ACH-000711,-0.30978108473074706
ACH-000713,-0.06940645831154726
ACH-000714,-0.19979819191382966
ACH-000718,-0.22887189664751775
ACH-000720,-0.1849560601807229
ACH-000721,-0.06800796292306578
ACH-000724,-0.018481869470717442
ACH-000725,-0.13741328109072726
ACH-000732,-0.1124494080232112
ACH-000734,-0.2514602706769897
ACH-000735,-0.07478690793000257
ACH-000736,-0.17029269661988514
ACH-000738,-0.30860594743347763
ACH-000746,-0.08127345114883179
ACH-000747,-0.3332919150235977
ACH-000748,-0.24277515562791904
ACH-000753,-0.3448315268761163
ACH-000756,-0.07356534986586973
ACH-000757,-0.18801384306746646
ACH-000758,-0.16408374999978725
ACH-000760,-0.26792344267921936
ACH-000762,-0.08621525498647586
ACH-000763,-0.1659333964581229
ACH-000764,-0.3688075144660784
ACH-000765,-0.1250689958085868
ACH-000766,-0.105892357598082
ACH-000767,-0.3477115138252513
ACH-000768,-0.0918994420546984
ACH-000769,-0.2413431177203456
ACH-000770,-0.2337617508386176
ACH-000771,-0.13797935036142991
ACH-000773,-0.14441006089468636
ACH-000776,-0.08001357055831544
ACH-000777,-0.2206806991986753
ACH-000778,-0.07045351852336085
ACH-000781,-0.3472970694191694
ACH-000782,-0.2459161998342932
ACH-000783,-0.15413609553210098
ACH-000784,-0.13416016630716762
ACH-000785,-0.056916324087615634
ACH-000787,-0.20143907897603475
ACH-000788,-0.15649720620033453
ACH-000791,-0.09137585812294403
ACH-000792,-0.13603014757350315
ACH-000794,-0.11010089490804707
ACH-000796,-0.13723689618853488
ACH-000798,-0.03814480336110235
ACH-000799,-0.3722866167466837
ACH-000800,-0.2470542417145895
ACH-000802,-0.2892200313743818
ACH-000804,-0.274154186915622
ACH-000805,-0.2943985742979324
ACH-000809,-0.24508806147965884
ACH-000810,-0.1876487970770103
ACH-000811,-0.22326677891103533
ACH-000817,-0.16988110003928886
ACH-000819,-0.28854970613338216
ACH-000820,-0.2739417017428027
ACH-000821,-0.03421704242102026
ACH-000822,-0.2841083949584561
ACH-000823,-0.09678182490470218
ACH-000824,-0.2448340549755292
ACH-000827,-0.2247841868222162
ACH-000829,-0.14729690448386273
ACH-000831,-0.2574081215048269
ACH-000832,-0.11830011980801827
ACH-000833,-0.3262009302312614
ACH-000834,-0.15827836657534447
ACH-000835,-0.1667514720380966
ACH-000836,-0.3988749976887361
ACH-000837,-0.3628379185064713
ACH-000838,-0.21935790558400067
ACH-000839,-0.13712135119129407
ACH-000840,-0.08733472617562715
ACH-000841,-0.19236916114586372
ACH-000843,-0.1854297574663965
ACH-000846,-0.20276353791559693
ACH-000847,-0.2371505802196779
ACH-000848,-0.09026299002102124
ACH-000849,-0.1469034958716347
ACH-000851,-0.3250883470867299
ACH-000855,-0.1510224521132541
ACH-000856,-0.2546796016635335
ACH-000858,-0.10100314233951917
ACH-000859,-0.12688707685944198
ACH-000861,-0.3025203007545589
ACH-000862,-0.26703413273951754
ACH-000865,-0.2293341899245919
ACH-000866,-0.2900732354715775
ACH-000867,-0.1663557897802653
ACH-000869,-0.07433559965843871
ACH-000872,-0.18337209225452286
ACH-000873,-0.3280941797390738
ACH-000876,-0.28452584421266225
ACH-000878,-0.11664673290100498
ACH-000880,-0.19763111082497173
ACH-000881,-0.06823312897603395
ACH-000882,-0.3623794360256637
ACH-000884,-0.18028107576699734
ACH-000885,-0.32310435579449603
ACH-000887,-0.3246195530239242
ACH-000889,-0.1702049204958132
ACH-000896,-0.18014446322579192
ACH-000898,-0.2394052251436187
ACH-000900,-0.12181210544280426
ACH-000901,-0.2075961861642114
ACH-000905,-0.2109023245886168
ACH-000906,-0.16588697166907626
ACH-000907,-0.19219060397988527
ACH-000910,-0.12204613856637553
ACH-000911,-0.03809106120623002
ACH-000912,-0.06392882263035174
ACH-000913,-0.13533047744587282
ACH-000915,-0.2684969381175604
ACH-000916,-0.6602908017780309
ACH-000917,-0.3105641468411607
ACH-000920,-0.05125622445874242
ACH-000921,-0.2479416281417225
ACH-000924,-0.23192047086023435
ACH-000926,-0.14403511071125072
ACH-000928,-0.2078355320838628
ACH-000929,-0.1682296511581724
ACH-000932,-0.18031605644494988
ACH-000935,-0.14847145969363726
ACH-000936,-0.16326410444991274
ACH-000937,-0.1964114749079552
ACH-000938,-0.1742390071226316
ACH-000939,-0.15763812735073976
ACH-000941,-0.2464045141845965
ACH-000943,-0.0968160414361082
ACH-000946,-0.3430688982466389
ACH-000947,-0.2670506386656253
ACH-000948,-0.2905554804600838
ACH-000950,-0.2932731930354927
ACH-000953,-0.16742777754581425
ACH-000954,-0.3979545436230245
ACH-000957,-0.08819133999193983
ACH-000958,-0.10671929260906253
ACH-000960,-0.1255441654233951
ACH-000963,-0.13687882340855104
ACH-000968,-0.17066871832477734
ACH-000969,-0.24042173279032425
ACH-000972,-0.22112274180437316
ACH-000973,-0.1886043696929215
ACH-000974,-0.14034491277424802
ACH-000978,-0.23523211009167386
ACH-000984,-0.15732309717689624
ACH-000986,-0.3107402391016802
ACH-000988,-0.28014295323733823
ACH-000993,-0.1815770117147938
ACH-000994,-0.204836237237312
ACH-000996,-0.2589999448208225
ACH-001001,-0.09914278368323648
ACH-001020,-0.10252169619073212
ACH-001028,-0.3841788670726957
ACH-001031,-0.20733553194660007
ACH-001038,-0.2922458280790062
ACH-001048,-0.20973464541664946
ACH-001050,-0.1682138043920156
ACH-001053,-0.20498286723062584
ACH-001054,-0.11027280108485066
ACH-001061,-0.2440241921144592
ACH-001067,-0.21088063375141747
ACH-001075,-0.35360080745226713
ACH-001096,-0.1390405279153572
ACH-001111,-0.30585984771914354
ACH-001119,-0.252335310311024
ACH-001128,-0.2735984989643068
ACH-001134,-0.12983712186300853
ACH-001151,-0.23029864113278584
ACH-001163,-0.2904395635496517
ACH-001164,-0.4266642991097071
ACH-001183,-0.11754032689508084
ACH-001192,-0.2935267084165523
ACH-001193,-0.20484717242722336
ACH-001196,-0.17099977027459964
ACH-001197,-0.22924219593448614
ACH-001205,-0.3449148875734548
ACH-001211,-0.29455194456021505
ACH-001212,0.03325689605135961
ACH-001228,-0.1206272827492757
ACH-001232,-0.2619659589467914
ACH-001239,-0.17890679847136498
ACH-001270,-0.19683101624090524
ACH-001274,-0.21394847898266986
ACH-001275,-0.4391129235613255
ACH-001277,-0.2377479253061335
ACH-001278,-0.2074095201157278
ACH-001280,-0.3215878693576261
ACH-001283,-0.09512603241752704
ACH-001289,-0.4153703366852337
ACH-001300,-0.3507611811070662
ACH-001301,-0.3805257654998313
ACH-001302,0.022838363236050645
ACH-001306,-0.2065223003159064
ACH-001318,-0.1749741067414703
ACH-001322,-0.2386955470400993
ACH-001328,-0.1621767449199338
ACH-001332,-0.04458880170631957
ACH-001336,-0.14712758550533708
ACH-001346,-0.10266103128309123
ACH-001353,-0.3182167855274602
ACH-001354,-0.1019875896252948
ACH-001367,-0.2807110478281486
ACH-001368,-0.16186288002040747
ACH-001374,-0.06353831123346697
ACH-001377,-0.11315691332098173
ACH-001380,-0.13852803775335276
ACH-001391,-0.23341646598332255
ACH-001408,-0.08204848482461947
ACH-001430,-0.4035835337532558
ACH-001431,-0.2009287161986221
ACH-001450,-0.21700415666371067
ACH-001496,-0.17654678233277332
ACH-001500,-0.07512750637845603
ACH-001523,-0.09796367159551428
ACH-001532,-0.08287740764377738
ACH-001550,-0.2347656505934717
ACH-001552,-0.03462069002505376
ACH-001554,-0.3635341130323788
ACH-001654,-0.14788864962921636
ACH-001735,-0.26597004926429035
ACH-001736,0.0015658475512130765
ACH-001737,-0.09194984744798286
ACH-001740,-0.1872274227835558
ACH-001745,-0.20336437860619325
ACH-001765,-0.2682826994225821
