,DXO (1797)
ACH-000159,-0.06032128354132482
ACH-000160,0.031967783110647637
ACH-000163,-0.13171248639902805
ACH-000167,-0.5385163692076618
ACH-000168,-0.2806940026001434
ACH-000169,-0.2036243971128704
ACH-000178,-0.034039025396265445
ACH-000183,-0.176906633796915
ACH-000188,-0.23817829066553375
ACH-000189,-0.037387969130539135
ACH-000190,-0.13698444520977038
ACH-000198,-0.05269159032706789
ACH-000203,0.1482596407517249
ACH-000204,-0.23042003841741104
ACH-000206,-0.08572914866332254
ACH-000207,-0.12762580743367033
ACH-000208,0.00571290940032805
ACH-000210,0.013728174459149804
ACH-000211,-0.1276836665601674
ACH-000215,-0.07371523321258654
ACH-000221,-0.0008772147641363668
ACH-000222,-0.315146606781514
ACH-000223,-0.2314804898736771
ACH-000226,-0.02532027021177088
ACH-000227,0.0050819842294091136
ACH-000228,-0.06901890662051781
ACH-000231,0.0004730595045772375
ACH-000232,-0.08429791918089365
ACH-000233,-0.0962968115467096
ACH-000234,0.024953285665616182
ACH-000235,-0.06062726225569415
ACH-000237,-0.115081886320363
ACH-000238,-0.2238761775066881
ACH-000242,-0.4143300261664936
ACH-000243,-0.0544056504728565
ACH-000244,-0.03630925735985915
ACH-000246,0.0564178393506653
ACH-000248,-0.013119307584384293
ACH-000250,-0.12749774446979364
ACH-000251,0.20012413045115587
ACH-000252,-0.02949193932982355
ACH-000253,-0.105138087909581
ACH-000255,-0.1799148703046106
ACH-000256,-0.2170277421871516
ACH-000257,-0.09063094745264402
ACH-000258,0.04299672025089528
ACH-000259,-0.16963623434095065
ACH-000260,-0.0918083562225093
ACH-000261,-0.07467448604718098
ACH-000262,-0.02616297282788849
ACH-000263,-0.14630758497248922
ACH-000264,-0.22153083236459006
ACH-000265,0.013486425257481718
ACH-000266,-0.12680974003123693
ACH-000272,-0.2198855885988787
ACH-000274,0.01865523479475761
ACH-000277,-0.07443501910646587
ACH-000278,-0.17876109511648602
ACH-000279,-0.06080477247300097
ACH-000280,0.020929917926340844
ACH-000281,-0.15919100679579418
ACH-000288,-0.04516039470223168
ACH-000291,-0.2256518197321676
ACH-000293,-0.06540328543313173
ACH-000294,-0.044454532700354495
ACH-000295,-0.08426250832328687
ACH-000296,-0.1108993591678
ACH-000302,-0.09148596659003737
ACH-000304,0.028091835247773627
ACH-000307,-0.04739895812149917
ACH-000308,-0.06857637051715278
ACH-000310,-0.11554249130817185
ACH-000311,-0.12063443054312073
ACH-000312,-0.119136064148129
ACH-000315,-0.006801968318378319
ACH-000316,0.027505610885884886
ACH-000317,-0.05243289062618908
ACH-000318,-0.07541458211626764
ACH-000319,-0.09319336262580594
ACH-000320,-0.14789490556814408
ACH-000322,-0.12925167634638632
ACH-000323,-0.09667963246269676
ACH-000324,-0.05056510126610374
ACH-000329,-0.09554344776199153
ACH-000330,0.009035654128264285
ACH-000331,-0.006455707014534377
ACH-000332,-0.07194552867952889
ACH-000334,-0.18195661030164248
ACH-000335,0.02279532488093335
ACH-000336,-0.1767806439260898
ACH-000337,-0.21793061429500188
ACH-000338,-0.6053507952435736
ACH-000339,-0.1013825998585066
ACH-000341,-0.18636620533619064
ACH-000348,-0.13878651415899795
ACH-000350,0.05266690893441765
ACH-000352,-0.05152489549949658
ACH-000356,-0.3397087319509827
ACH-000361,-0.006244922952984422
ACH-000362,-0.3281607948818991
ACH-000363,-0.031138992419013464
ACH-000364,-0.13222707467469594
ACH-000365,0.06772485094135501
ACH-000366,-0.11591683573859092
ACH-000368,-0.007336610930503731
ACH-000374,-0.3934199483412956
ACH-000375,-0.05495815920829981
ACH-000376,0.2270849477286956
ACH-000381,-0.13694628314426932
ACH-000383,-0.0703702009870926
ACH-000387,-0.19297440049277326
ACH-000389,-0.0588884099960549
ACH-000390,-0.01945806533775608
ACH-000393,-0.1540240930099134
ACH-000395,0.01234917850741774
ACH-000396,0.4010301735584183
ACH-000397,-0.008446893726300834
ACH-000401,0.012854094167848829
ACH-000402,0.047403989736924966
ACH-000403,-0.055871822450461614
ACH-000404,0.02274445703405236
ACH-000406,-0.10124585276434653
ACH-000407,-0.03596086181190358
ACH-000408,-0.2643385741604577
ACH-000410,-0.11233554064119483
ACH-000411,-0.031677676403142035
ACH-000414,-0.05524943806701397
ACH-000415,-0.04047343437212308
ACH-000416,-0.03046840776103828
ACH-000420,-0.28884260903129433
ACH-000421,-0.032865107873256486
ACH-000424,0.08289271598319692
ACH-000425,-0.07599470680997386
ACH-000426,0.027940654118075205
ACH-000427,-0.2511086550000482
ACH-000433,0.3034045780343683
ACH-000435,-0.06457191877901325
ACH-000436,-0.008497365648578416
ACH-000444,-0.10995415494477002
ACH-000445,-0.17571363065583828
ACH-000448,-0.08663438268862456
ACH-000450,-0.09973035435830704
ACH-000452,-0.17076285556464912
ACH-000454,0.04124399035839525
ACH-000458,-0.0381525056815279
ACH-000459,-0.021018432677306582
ACH-000460,-0.10006538384088004
ACH-000461,0.06966636734546287
ACH-000463,-0.12281785752816415
ACH-000464,-0.01004170782979942
ACH-000466,-0.012563567646586176
ACH-000467,-0.0525633775225683
ACH-000468,-0.012133033203567605
ACH-000469,0.017995360256441162
ACH-000470,-0.12599063736843805
ACH-000471,-0.11301643286423207
ACH-000472,-0.06317235793006784
ACH-000473,-0.07676126254054244
ACH-000475,-0.06342354518180858
ACH-000476,-0.20714247805843755
ACH-000477,-0.12697471757195794
ACH-000479,-0.15692890568234485
ACH-000480,-0.1452654017472256
ACH-000481,-0.11246545534344764
ACH-000483,-0.13943918005661918
ACH-000484,0.036173306777173383
ACH-000485,-0.0104476265217132
ACH-000486,0.008292475881934564
ACH-000487,0.0017253748686176266
ACH-000488,-0.03991259485478114
ACH-000490,-0.050973522491396216
ACH-000491,-0.3747877628356461
ACH-000495,-0.04755092336583226
ACH-000496,-0.1353316595992561
ACH-000499,0.15306565649035914
ACH-000500,-0.297311028879062
ACH-000502,-0.056251201580711285
ACH-000503,-0.3145117050907501
ACH-000505,-0.06264916385780082
ACH-000507,0.019707325835152195
ACH-000510,-0.09756100996558227
ACH-000511,-0.027727631750869255
ACH-000512,-0.15833642587360294
ACH-000516,-0.138181745888763
ACH-000517,-0.08581707319127667
ACH-000518,-0.10498999451662584
ACH-000520,-0.058685417328111035
ACH-000521,-0.15884725004954198
ACH-000522,-0.06890202022396924
ACH-000524,-0.1094916460693796
ACH-000527,-0.033670693808858336
ACH-000528,-0.007620076005408639
ACH-000537,-0.09111456154568988
ACH-000541,0.35532168337606684
ACH-000542,-0.0921470048071294
ACH-000544,0.002968074543442052
ACH-000545,0.053628844948558664
ACH-000547,-0.14244419468272676
ACH-000548,-0.1577073083442675
ACH-000549,-0.1104760589139056
ACH-000550,-0.07312698405984766
ACH-000552,-0.11444910759559912
ACH-000556,-0.08782183925570672
ACH-000557,-0.12257870737110588
ACH-000569,0.06278068731184247
ACH-000570,-0.13252666358398474
ACH-000571,-0.057073567413642314
ACH-000573,-0.07632539038144033
ACH-000576,-0.12001938398448507
ACH-000579,-0.3091326868157513
ACH-000580,-0.005961155169728558
ACH-000584,-0.10108091735282096
ACH-000585,-0.09819805085268618
ACH-000588,-0.1892443974113779
ACH-000589,-0.039745673977956336
ACH-000591,-0.21231716633978964
ACH-000593,-0.08819679518940092
ACH-000600,0.013465916139528722
ACH-000601,-0.03688676982347888
ACH-000605,-0.10512474685406847
ACH-000606,-0.2743758605645797
ACH-000608,-0.1252639535894277
ACH-000614,0.1334409572594904
ACH-000616,-0.09643428007531832
ACH-000618,0.03706324269080125
ACH-000619,-0.2575153818166461
ACH-000620,-0.07148204310106605
ACH-000621,-0.09333311018631683
ACH-000622,-0.0071940722383126935
ACH-000623,-0.14099646988580247
ACH-000624,-0.05406757373326666
ACH-000627,0.003906111511582968
ACH-000630,-0.13448027943046562
ACH-000631,-0.011699193806573084
ACH-000632,-0.17552752563516874
ACH-000633,-0.07423454077219042
ACH-000637,-0.1622166622263564
ACH-000638,-0.07379642118251849
ACH-000646,-0.22138241280546211
ACH-000647,-0.1676944539044166
ACH-000648,-0.11957905738828478
ACH-000649,-0.12602305413352308
ACH-000651,0.03605517906346428
ACH-000652,0.014960781847352488
ACH-000653,0.01865364596384549
ACH-000657,-0.011869830099611794
ACH-000658,-0.17030567966368418
ACH-000661,0.1953171826893458
ACH-000662,-0.240843263415724
ACH-000663,0.12456060293420178
ACH-000665,-0.04412457711742436
ACH-000671,-0.17212075616909142
ACH-000672,0.07891799276132927
ACH-000673,-0.02268126190637972
ACH-000676,-0.15908341243366214
ACH-000677,0.05455866763400348
ACH-000681,-0.10889556600510436
ACH-000683,-0.10477066288528017
ACH-000684,-0.21211515780009726
ACH-000688,-0.20371385638049244
ACH-000693,-0.054281873046834316
ACH-000694,-0.03553729628457411
ACH-000695,0.1191857059701961
ACH-000696,-0.1291678579808476
ACH-000697,0.018435512819406148
ACH-000699,-0.1812909673171239
ACH-000701,-0.1265453537823057
ACH-000706,0.056848654275540166
ACH-000711,-0.10046376569558682
ACH-000713,-0.1196653034623546
ACH-000714,-0.09425214908751056
ACH-000718,-0.1562494443277942
ACH-000720,-0.11107567669453583
ACH-000721,0.0046113302358824345
ACH-000724,-0.15214070553261858
ACH-000725,0.029396445655635612
ACH-000732,0.021005422375907645
ACH-000734,-0.08823602304681996
ACH-000735,-0.035151970023085954
ACH-000736,0.017299071140175218
ACH-000738,-0.07754584878143217
ACH-000746,-0.0247722800086238
ACH-000747,0.051500326014345614
ACH-000748,-0.1445693993595671
ACH-000753,-0.07407112802556802
ACH-000756,-0.13178453434534448
ACH-000757,-0.060313745629755014
ACH-000758,-0.2200281848277546
ACH-000760,-0.12091284444877065
ACH-000762,-0.024109030690991063
ACH-000763,0.08257658844964423
ACH-000764,-0.22392789199624105
ACH-000765,-0.02966571749629725
ACH-000766,-0.07015577789358304
ACH-000767,-0.0510885132454072
ACH-000768,-0.044301476370875836
ACH-000769,0.1327341193852361
ACH-000770,-0.07761941760374581
ACH-000771,-0.11702655801550435
ACH-000773,0.02122661578675096
ACH-000776,-0.1737178193434332
ACH-000777,-0.09811140972030076
ACH-000778,-0.07480816502592841
ACH-000781,-0.18306866925963308
ACH-000782,0.032898530183770966
ACH-000783,-0.18344613963901224
ACH-000784,-0.010888637496169985
ACH-000785,-0.03437681085546596
ACH-000787,-0.14278541785154036
ACH-000788,-0.11620707304036727
ACH-000791,-0.0495066005373937
ACH-000792,0.022842944521135455
ACH-000794,-0.1473192292328671
ACH-000796,-0.22077263247282547
ACH-000798,-0.3896821035162079
ACH-000799,-0.09698709461671487
ACH-000800,-0.04804215140173085
ACH-000802,-0.06607402208255456
ACH-000804,0.2846181285088485
ACH-000805,-0.3298807339337928
ACH-000809,0.036468909222853625
ACH-000810,-0.004833054906835826
ACH-000811,-0.04979346847195208
ACH-000817,0.017804532013861802
ACH-000819,0.02998807495425143
ACH-000820,0.38039974617507416
ACH-000821,0.09790835156647136
ACH-000822,-0.055445938448780166
ACH-000823,-0.09762890200049787
ACH-000824,-0.07163614731184652
ACH-000827,-0.033311121013934665
ACH-000829,0.04408898602915566
ACH-000831,-0.07864900267685719
ACH-000832,-0.09633622145786998
ACH-000833,0.07706608598920117
ACH-000834,-0.0314399462248462
ACH-000835,0.002255049721492143
ACH-000836,-0.07978265502618148
ACH-000837,-0.06955181066216808
ACH-000838,-0.18868251028488836
ACH-000839,-0.20977592115822752
ACH-000840,-0.15100865714929695
ACH-000841,-0.14158114609185618
ACH-000843,-0.1315337777799707
ACH-000846,-0.10393204976620067
ACH-000847,-0.11405663776575188
ACH-000848,0.04550581749611997
ACH-000849,-0.050254616437519634
ACH-000851,-0.009804033101531913
ACH-000855,-0.11961050388827073
ACH-000856,-0.2690805920688361
ACH-000858,-0.1458174374985669
ACH-000859,-0.17371036883128368
ACH-000861,0.0739500185949177
ACH-000862,-0.0945370807684484
ACH-000865,-0.1422368227274826
ACH-000866,-0.028335145470601286
ACH-000867,-0.0446514106674817
ACH-000869,-0.1433862935544344
ACH-000872,0.02319019946155625
ACH-000873,-0.09614829281782444
ACH-000876,-0.027123878017594614
ACH-000878,0.06359807106378808
ACH-000880,-0.11551084176094155
ACH-000881,-0.14197796318382294
ACH-000882,-0.041041545382976524
ACH-000884,0.07542581354512752
ACH-000885,-0.0520977474149226
ACH-000887,-0.05048880407907592
ACH-000889,-0.15565159800482165
ACH-000896,-0.1838623458743997
ACH-000898,-0.2334423259970774
ACH-000900,-0.05187919635333898
ACH-000901,-0.0848478389817914
ACH-000905,-0.05963368878777539
ACH-000906,-0.005918753161367932
ACH-000907,-0.02553427200873722
ACH-000910,0.03800841012029102
ACH-000911,-0.11287771913005515
ACH-000912,-0.023452808449316825
ACH-000913,-0.16590272345532506
ACH-000915,-0.1455321905429116
ACH-000916,-0.27098733710593154
ACH-000917,-0.058688559326618164
ACH-000920,0.29166402652677675
ACH-000921,-0.10035018822604938
ACH-000924,-0.17532003991036954
ACH-000926,-0.09200564226463888
ACH-000928,0.09675313527917008
ACH-000929,0.09567077227150987
ACH-000932,-0.008095072071840747
ACH-000935,-0.025394814155813718
ACH-000936,-0.058812394624612185
ACH-000937,-0.08725530450323161
ACH-000938,0.07712270203888136
ACH-000939,-0.126194303962299
ACH-000941,-0.15401421408063545
ACH-000943,-0.08306836960270887
ACH-000946,-0.05142491811283595
ACH-000947,-0.04998721055009539
ACH-000948,0.04597575415911468
ACH-000950,-0.1709009238098755
ACH-000953,-0.08761118699888014
ACH-000954,-0.07036781060690785
ACH-000957,-0.18533574413271275
ACH-000958,-0.0724662729650927
ACH-000960,0.0127453518241651
ACH-000963,-0.10499608095023004
ACH-000968,-0.0936557199086958
ACH-000969,-0.1217997036472861
ACH-000972,-0.4167187085456152
ACH-000973,-0.08208677791216529
ACH-000974,-0.046529770233100905
ACH-000978,-0.11347839333356688
ACH-000984,-0.10907872306707772
ACH-000986,0.04797607845124539
ACH-000988,-0.04393604455237268
ACH-000993,-0.119026071759423
ACH-000994,-0.28909702599245385
ACH-000996,0.01129072040626537
ACH-001001,-0.07658916996870106
ACH-001020,-0.191637675377518
ACH-001028,-0.0644057663461105
ACH-001031,0.09346799599543347
ACH-001038,-0.03884943029332445
ACH-001048,0.0421707404921658
ACH-001050,0.026087393886210883
ACH-001053,-0.2798397284082311
ACH-001054,-0.005199860948559202
ACH-001061,0.05236232059931308
ACH-001067,0.19889478294432525
ACH-001075,0.03461698756087202
ACH-001096,-0.1253263380712823
ACH-001111,-0.1467362989433107
ACH-001119,-0.00282408433499118
ACH-001128,0.015307856040597112
ACH-001134,-0.1346033710102698
ACH-001151,-0.1270213079765711
ACH-001163,-0.1301954151418138
ACH-001164,-0.31460831961644825
ACH-001183,0.0529221002244906
ACH-001192,-0.04666759304218959
ACH-001193,0.04583300167604736
ACH-001196,-0.01924429012354196
ACH-001197,-0.06056143920875597
ACH-001205,-0.018232007493340672
ACH-001211,0.04133684851209772
ACH-001212,-0.06569170826793336
ACH-001228,-0.06883281154799427
ACH-001232,0.016526747854498244
ACH-001239,-0.08148946876696803
ACH-001270,-0.10384951539810276
ACH-001274,-0.09402963605060312
ACH-001275,-0.14253884289917595
ACH-001277,0.05555700425120278
ACH-001278,-0.188913498175742
ACH-001280,0.015331929311606981
ACH-001283,0.04776539230881146
ACH-001289,-0.13669891520213984
ACH-001300,-0.04230762492247237
ACH-001301,-0.13987197654710168
ACH-001302,0.20236555811374973
ACH-001306,-0.13773898933300274
ACH-001318,-0.14094037789664202
ACH-001322,-0.01237181622037116
ACH-001328,-0.05615212038139148
ACH-001332,0.020787509577630963
ACH-001336,-0.2161278577553518
ACH-001346,-0.12365343692714705
ACH-001353,-0.12902673262987396
ACH-001354,0.03987905543195277
ACH-001367,0.1595518947185746
ACH-001368,-0.1652831475653488
ACH-001374,-0.01622500452065851
ACH-001377,-0.0667108927610362
ACH-001380,-0.1513116542064098
ACH-001391,-0.11594328084157067
ACH-001408,-0.01833298153634594
ACH-001430,-0.21798457288377
ACH-001431,-0.09886848096773987
ACH-001450,-0.25515404845974665
ACH-001496,0.012565859405998577
ACH-001500,0.016185716084877254
ACH-001523,0.008505822719655528
ACH-001532,-0.035680060895744284
ACH-001550,0.0356806788752435
ACH-001552,-0.048815099556690666
ACH-001554,-0.1489290398609573
ACH-001654,-0.0473160398754757
ACH-001735,-0.07314428516971455
ACH-001736,-0.2087455378512284
ACH-001737,-0.6636965981094545
ACH-001740,-0.11479836069121087
ACH-001745,-0.14769521645312314
ACH-001765,-0.331234045258686
