,POLR3K (51728)
ACH-000210,-1.5030552768799044
ACH-000211,-1.2221318286033185
ACH-000215,-1.0237892781093834
ACH-000221,-1.3407032849539005
ACH-000222,-1.2885074510628578
ACH-000223,-1.223290124185572
ACH-000226,-1.1369736211716612
ACH-000227,-0.8234095582192161
ACH-000228,-1.190471385789424
ACH-000231,-1.2343709481470913
ACH-000232,-1.2254571567157213
ACH-000233,-1.4477798045356172
ACH-000234,-1.0130798997733392
ACH-000235,-1.1248345637569497
ACH-000237,-1.4606222984082895
ACH-000238,-1.1496472838137386
ACH-000242,-1.2816112676393283
ACH-000243,-1.305295984445312
ACH-000244,-1.2963117462108178
ACH-000246,-1.0391016546040692
ACH-000248,-1.272420158574023
ACH-000250,-1.1919184286770679
ACH-000251,-1.449121362454984
ACH-000252,-1.4212980970708535
ACH-000253,-1.1586667852175208
ACH-000255,-1.2644768064862093
ACH-000256,-1.3663289987110554
ACH-000257,-1.0963803986737468
ACH-000258,-1.142335746214384
ACH-000259,-1.3300842561837976
ACH-000260,-1.4023407487546855
ACH-000261,-0.9450491852973258
ACH-000262,-1.0243480493826165
ACH-000263,-1.1394196633619784
ACH-000264,-0.9969518666806408
ACH-000265,-1.3206640556501599
ACH-000266,-1.4115385396048046
ACH-000272,-1.1380381611260135
ACH-000274,-1.1074577190313777
ACH-000277,-1.4291680767851282
ACH-000278,-1.45227509333649
ACH-000279,-1.3983577468912065
ACH-000280,-1.3788496576316085
ACH-000281,-1.282583799551517
ACH-000288,-1.297899442593696
ACH-000291,-1.2388584367734254
ACH-000293,-1.3070803432066973
ACH-000294,-1.6738483063152458
ACH-000295,-1.4961606147886637
ACH-000296,-1.5206964690201483
ACH-000302,-1.1818772269868565
ACH-000304,-1.084966954258918
ACH-000307,-1.3384785366863987
ACH-000308,-1.353923761514072
ACH-000310,-0.71388258135362
ACH-000311,-1.4118338163511983
ACH-000312,-1.2241040785899526
ACH-000315,-1.2755077067064184
ACH-000316,-1.2934735649946902
ACH-000317,-1.2028382296519526
ACH-000318,-1.5253689327367148
ACH-000319,-1.4768809976517037
ACH-000320,-1.2688081705959269
ACH-000322,-1.2651932902808778
ACH-000323,-1.3945223163578169
ACH-000324,-1.212564872827719
ACH-000329,-1.0672033753043093
ACH-000330,-1.1010516120218121
ACH-000331,-1.0943498239802394
ACH-000332,-1.4072511123605174
ACH-000334,-0.9614713379678522
ACH-000335,-1.2498954750904852
ACH-000336,-1.1824438477745338
ACH-000337,-1.1541310717399922
ACH-000338,-1.6106514979562103
ACH-000339,-1.2151747346527046
ACH-000341,-0.8711182874715514
ACH-000348,-1.1033615939054384
ACH-000350,-1.5260374428339565
ACH-000352,-1.3912357768487953
ACH-000356,-1.3668742931831457
ACH-000361,-1.4467537901922016
ACH-000362,-1.1877324125427202
ACH-000363,-0.9358470297149546
ACH-000364,-1.304665247515402
ACH-000365,-1.359880282996084
ACH-000366,-1.093175280074637
ACH-000368,-1.3103877456499535
ACH-000374,-1.2938801652000729
ACH-000375,-1.1812232273954129
ACH-000376,-0.9555402360559287
ACH-000381,-1.4148911650678495
ACH-000383,-1.0951310227093338
ACH-000387,-1.3279755504293995
ACH-000389,-1.4129794253200452
ACH-000390,-1.3752019876848065
ACH-000393,-1.3853968565760533
ACH-000395,-1.0717075227533512
ACH-000396,-1.1865851849335336
ACH-000397,-1.22765905405099
ACH-000401,-1.4319195135195302
ACH-000402,-1.0925467266813862
ACH-000403,-1.3915956945918633
ACH-000404,-1.2396120214624224
ACH-000406,-1.555592949254661
ACH-000407,-0.9657984865495306
ACH-000408,-1.4725496515690912
ACH-000410,-1.284638749080809
ACH-000411,-1.273104425592527
ACH-000414,-1.2855969895225532
ACH-000415,-1.540595560053151
ACH-000416,-1.2211518500843173
ACH-000420,-1.3571920284011798
ACH-000421,-1.3998376835761746
ACH-000424,-1.5148790750997072
ACH-000425,-1.2878669017912308
ACH-000426,-1.3090066998905427
ACH-000427,-1.0705047121944555
ACH-000433,-1.3067285974733764
ACH-000435,-1.484867701029252
ACH-000436,-1.2538715569892418
ACH-000444,-1.2245953727666603
ACH-000445,-1.1246733319108877
ACH-000448,-1.0952610606243842
ACH-000450,-1.5812110327130082
ACH-000452,-1.3946170050407538
ACH-000454,-1.4224946268245395
ACH-000458,-1.216354927813018
ACH-000459,-1.974493859398184
ACH-000460,-1.2669435893583862
ACH-000461,-1.2797699878576685
ACH-000463,-1.177954843033678
ACH-000464,-0.9850935464616156
ACH-000466,-1.4139532401466004
ACH-000467,-1.034302316765057
ACH-000468,-1.4401573462915451
ACH-000469,-1.2458230986412262
ACH-000470,-1.1883531358390578
ACH-000471,-1.3471806383223521
ACH-000472,-1.3134967168606506
ACH-000473,-1.4025187843690679
ACH-000475,-1.2729838217118408
ACH-000476,-1.3623962699484908
ACH-000477,-1.2948124272277022
ACH-000479,-1.095145055989785
ACH-000480,-1.5039669269167495
ACH-000481,-1.2039037000541837
ACH-000483,-1.8142994234268504
ACH-000484,-1.3414454317623083
ACH-000485,-1.1701143738122832
ACH-000486,-1.3480414927325903
ACH-000487,-1.4104505413234454
ACH-000488,-1.2046863748721368
ACH-000490,-1.076403401864514
ACH-000491,-0.9925691728598384
ACH-000495,-1.1397180288887907
ACH-000496,-1.3749832309678027
ACH-000499,-1.2707595654060069
ACH-000500,-0.92101726104855
ACH-000502,-1.1440988971167008
ACH-000503,-1.1602383410322517
ACH-000505,-1.309902048093032
ACH-000507,-1.1962208754713914
ACH-000510,-1.218753990362769
ACH-000511,-1.2457325206367975
ACH-000512,-0.9289339951368016
ACH-000516,-1.3310317453823934
ACH-000517,-1.3125275590385863
ACH-000518,-1.1893957325341735
ACH-000520,-1.2032203568435718
ACH-000521,-1.0874496101390176
ACH-000522,-1.219489512271238
ACH-000524,-1.1347498818319826
ACH-000527,-1.2974021386102508
ACH-000528,-1.440844517669534
ACH-000537,-1.4200891025259552
ACH-000541,-0.9125020425233548
ACH-000542,-1.1552493289524508
ACH-000544,-1.2047660538286031
ACH-000545,-1.1718333855476242
ACH-000547,-1.1508232706395691
ACH-000548,-1.1692246385856464
ACH-000549,-1.1035325339587416
ACH-000550,-1.3630303882254569
ACH-000552,-1.279989604777369
ACH-000556,-1.160860426740158
ACH-000557,-1.192023611352932
ACH-000569,-1.4096369018709698
ACH-000570,-1.0366341043954466
ACH-000571,-1.2615232126338296
ACH-000573,-1.3547633187930046
ACH-000576,-1.387005008778863
ACH-000579,-1.2833984506552412
ACH-000580,-1.3293574498665557
ACH-000584,-1.4673074000319737
ACH-000585,-1.4758497496829657
ACH-000588,-1.2109368897461184
ACH-000589,-1.1410888203092333
ACH-000591,-1.373626116402469
ACH-000593,-1.232709897615298
ACH-000600,-1.334271521493678
ACH-000601,-1.2918161703961604
ACH-000605,-1.416516439160605
ACH-000606,-1.1753130072236022
ACH-000608,-0.8222743554303498
ACH-000614,-0.9437183264173291
ACH-000616,-1.452084230916991
ACH-000618,-1.379370570770552
ACH-000619,-1.157421551224168
ACH-000620,-1.0300911553788008
ACH-000621,-1.1777908407810895
ACH-000622,-1.316079999440728
ACH-000623,-1.257021520742295
ACH-000624,-1.296386592062015
ACH-000627,-1.050320828923984
ACH-000630,-1.0891469493058517
ACH-000631,-0.5202568998756908
ACH-000632,-1.3298116498166077
ACH-000633,-1.0963541547855948
ACH-000637,-1.5682007010004533
ACH-000638,-1.2514696503665756
ACH-000646,-0.8941209906894567
ACH-000647,-1.2548349013285467
ACH-000648,-1.1470281173645316
ACH-000649,-1.2250510398550998
ACH-000651,-1.3308315351096711
ACH-000652,-1.2446199843239611
ACH-000653,-1.2549731928338266
ACH-000657,-1.187032937365781
ACH-000658,-1.1849255643649717
ACH-000661,-1.2616896060259488
ACH-000662,-1.4136267522878363
ACH-000663,-1.3102650578991828
ACH-000665,-1.3292001032384562
ACH-000671,-1.4111112252291405
ACH-000672,-1.2263915513250478
ACH-000673,-1.1655713844973692
ACH-000676,-1.1256273336149127
ACH-000677,-0.8453085011142966
ACH-000681,-1.3738357902609921
ACH-000683,-1.4202493154374678
ACH-000684,-1.3271381080858136
ACH-000688,-1.2538246812435214
ACH-000693,-1.2637634851186212
ACH-000694,-1.1354275702967402
ACH-000695,-1.4862757064415688
ACH-000696,-1.0688996713258616
ACH-000697,-0.9802747475559834
ACH-000699,-1.2575239361826849
ACH-000701,-1.2569995329848649
ACH-000706,-1.2319671109104122
ACH-000711,-1.2404659727399103
ACH-000713,-1.2401109349730466
ACH-000714,-1.185666392737978
ACH-000718,-1.236795342893115
ACH-000720,-1.2451705165590259
ACH-000721,-1.1771525928241542
ACH-000724,-1.1246341780211742
ACH-000725,-1.0097171506952023
ACH-000732,-1.1426559449842257
ACH-000734,-1.1402970385480142
ACH-000735,-1.159081240398023
ACH-000736,-1.2599162564664468
ACH-000738,-1.2668762505385802
ACH-000746,-1.123964970687085
ACH-000747,-1.2560595829712728
ACH-000748,-1.1380633390180817
ACH-000753,-1.4014377867281724
ACH-000756,-1.3015110765214777
ACH-000757,-1.4142364403470282
ACH-000758,-1.3144454420151357
ACH-000760,-1.1861926662408804
ACH-000762,-1.3280868533453274
ACH-000763,-1.0397684211782858
ACH-000764,-1.2183247499869785
ACH-000765,-1.4136275189028646
ACH-000766,-1.3122501420305526
ACH-000767,-1.036788020260576
ACH-000768,-1.2474098800451248
ACH-000769,-1.2590409921489023
ACH-000770,-1.2442444034518378
ACH-000771,-1.1870195197444111
ACH-000773,-1.0807989364128794
ACH-000776,-1.2575839216508042
ACH-000777,-1.3325087823744521
ACH-000778,-1.3744726415338493
ACH-000781,-1.4879522227234687
ACH-000782,-1.193311889060749
ACH-000783,-1.1870711221585115
ACH-000784,-1.1854927193693523
ACH-000785,-1.1950734303813038
ACH-000787,-1.2701651208748952
ACH-000788,-1.180047220262393
ACH-000791,-1.2892820705018084
ACH-000792,-1.2961552446081528
ACH-000794,-1.1932169069245206
ACH-000796,-1.2530319076621077
ACH-000798,-1.009859098759159
ACH-000799,-1.105460829065707
ACH-000800,-2.0948788900772137
ACH-000802,-1.193866746848751
ACH-000804,-1.376971195432469
ACH-000805,-1.1505762481632924
ACH-000809,-1.233675670542835
ACH-000810,-1.1687953983347263
ACH-000811,-1.1711328531770295
ACH-000817,-1.0453262366945737
ACH-000819,-1.3518337284600541
ACH-000820,-1.6786284045278168
ACH-000821,-1.2270640507831554
ACH-000822,-1.2013496742416234
ACH-000823,-1.0985662563269372
ACH-000824,-1.2777516929355577
ACH-000827,-1.1846148532889331
ACH-000829,-1.3632303218321773
ACH-000831,-1.330623603978354
ACH-000832,-1.275206040675948
ACH-000833,-1.3026474016642502
ACH-000834,-1.0766484267626502
ACH-000835,-1.3587487982288415
ACH-000836,-0.8703675951432851
ACH-000837,-1.4349088679601574
ACH-000838,-1.1825113781458159
ACH-000839,-1.058415521244007
ACH-000840,-1.2328827108473293
ACH-000841,-1.2003373988436687
ACH-000843,-1.3758722332484787
ACH-000846,-1.2441691967380248
ACH-000847,-1.2364431162134433
ACH-000848,-1.190783336591289
ACH-000849,-1.1267800165732411
ACH-000851,-1.1839884276547767
ACH-000855,-1.2298056138943236
ACH-000856,-1.3246694056723265
ACH-000858,-1.1625868348050878
ACH-000859,-1.2680344682079627
ACH-000861,-1.6110381342294366
ACH-000862,-1.3553928402401814
ACH-000865,-1.313340397573218
ACH-000866,-1.2700884090097255
ACH-000867,-1.3362287031701776
ACH-000869,-0.7832623901546716
ACH-000872,-1.517780252954808
ACH-000873,-1.151057432269857
ACH-000876,-0.8318978784268768
ACH-000878,-1.487436493923978
ACH-000880,-1.1692521718887856
ACH-000881,-1.3513997907004305
ACH-000882,-1.1521398295475669
ACH-000884,-1.241988812761372
ACH-000885,-1.178800338593822
ACH-000887,-1.1073765830499955
ACH-000889,-1.2869595885237577
ACH-000896,-1.3940153721179664
ACH-000898,-1.1132978017598916
ACH-000900,-1.203264243200617
ACH-000901,-1.4401062547813654
ACH-000905,-1.3703936367028298
ACH-000906,-1.313475697991748
ACH-000907,-1.4467186735218578
ACH-000910,-1.2041339555197097
ACH-000911,-1.2788497723533625
ACH-000912,-1.2434454602011624
ACH-000913,-1.2362583307567463
ACH-000915,-1.1430093176791951
ACH-000916,-1.1594454871837312
ACH-000917,-1.2388899621861975
ACH-000920,-1.4009437315424134
ACH-000921,-0.9711538147127377
ACH-000924,-1.1197093503645394
ACH-000926,-1.1220028269978768
ACH-000928,-1.2020508013655649
ACH-000929,-1.532157678278094
ACH-000932,-1.3150775386179252
ACH-000935,-1.3057069820652525
ACH-000936,-1.2775608168485226
ACH-000937,-1.2813875264896573
ACH-000938,-1.3457212355414383
ACH-000939,-1.2865446410975012
ACH-000941,-1.3124226182537089
ACH-000943,-1.3257210601995315
ACH-000946,-1.123593858892529
ACH-000947,-1.2690667298460596
ACH-000948,-1.4170074586689776
ACH-000950,-1.4054987936673768
ACH-000953,-1.1955759526449912
ACH-000954,-1.1340248049010042
ACH-000957,-1.0832925725293414
ACH-000958,-1.6004789816471132
ACH-000960,-1.4859935114237013
ACH-000963,-0.5899492452027467
ACH-000968,-1.3001381340617753
ACH-000969,-1.0414813939906
ACH-000972,-1.0690426726950988
ACH-000973,-1.245111331765698
ACH-000974,-1.0941669649798598
ACH-000978,-1.3738462602722636
ACH-000984,-1.3899674310186936
ACH-000986,-1.2069261329086842
ACH-000988,-1.595092236071575
ACH-000993,-1.1610394725253328
ACH-000994,-1.2908698610457399
ACH-000996,-1.4003409634912898
ACH-001001,-1.1228974648550831
ACH-001020,-1.3006530765344642
ACH-001028,-1.211213362093687
ACH-001031,-1.2896975922237215
ACH-001038,-1.290503531862765
ACH-001048,-1.2103171583110994
ACH-001050,-1.1340501697627328
ACH-001053,-1.2810240681565002
ACH-001054,-1.2756099743954743
ACH-001061,-1.3739537283551913
ACH-001067,-1.239518598632542
ACH-001075,-1.342260713840068
ACH-001096,-1.3374986046139803
ACH-001111,-0.9509984369577068
ACH-001119,-0.9654064398363884
ACH-001128,-0.4602094336782484
ACH-001134,-1.2891425888025554
ACH-001151,-1.2738446671042816
ACH-001163,-1.193979234482588
ACH-001164,-1.151147232963316
ACH-001183,-1.1335233668946445
ACH-001192,-1.5410361405051105
ACH-001193,-1.5344214634572246
ACH-001196,-1.628569648690238
ACH-001197,-1.1217361402522024
ACH-001205,-1.2006115614627262
ACH-001211,-1.2422813432904718
ACH-001212,-1.5622809640448718
ACH-001228,-1.9062995114070582
ACH-001232,-1.443149621844821
ACH-001239,-1.2184516568858428
ACH-001270,-1.0313379955874409
ACH-001274,-0.9717623673823964
ACH-001275,-0.961933939218086
ACH-001277,-1.3240615186152984
ACH-001278,-1.3116821068248306
ACH-001280,-1.6243782338992243
ACH-001283,-1.6893717826310894
ACH-001289,-1.3675297486944908
ACH-001300,-1.2225700932806134
ACH-001301,-0.9909095436750456
ACH-001302,-1.2018649596253657
ACH-001306,-1.285470706426894
ACH-001318,-1.1839769023965432
ACH-001322,-1.0646106295101718
ACH-001328,-1.2608478942026091
ACH-001332,-1.1306773287105405
ACH-001336,-1.2134633157068035
ACH-001346,-1.154726026957926
ACH-001353,-1.2875223090629142
ACH-001354,-1.0944439937680777
ACH-001367,-1.1449673026279843
ACH-001368,-1.4923465039581696
ACH-001374,-1.2673729796218405
ACH-001377,-1.3943683153508557
ACH-001380,-1.0335368251949009
ACH-001391,-1.1224055991137312
ACH-001408,-1.118031807966701
ACH-001430,-1.055270139074037
ACH-001431,-1.4287429922375756
ACH-001450,-1.2426242032566155
ACH-001496,-1.1345242950513137
ACH-001500,-0.9909130032189092
ACH-001523,-1.4564252260762782
ACH-001532,-1.0044406290871388
ACH-001550,-0.8920321063271617
ACH-001552,-0.7970751846284584
ACH-001554,-1.3321889495503776
ACH-001654,-1.2415547243854022
ACH-001735,-1.2752238947098251
ACH-001736,-1.4276881808530233
ACH-001737,-1.823485924281732
ACH-001740,-1.2370291847769082
ACH-001745,-1.1744106993761532
ACH-001765,-1.2583216099416183
