,BCCIP (56647)
ACH-000829,-0.2582708674948672
ACH-000831,-0.5484425444117436
ACH-000832,-0.20606667968524767
ACH-000833,-0.2767124529641151
ACH-000834,-0.20061392323581972
ACH-000835,-0.22668860897199436
ACH-000836,-0.4038324468429671
ACH-000837,-0.3098465371894723
ACH-000838,-0.4594996894480865
ACH-000839,-0.278475975260266
ACH-000840,-0.06807119011744589
ACH-000841,-0.25533387199847346
ACH-000843,-0.15857489497193306
ACH-000846,-0.21922538404247044
ACH-000847,-0.2799295991160328
ACH-000848,-0.1808499806270527
ACH-000849,-0.3561864857487803
ACH-000851,-0.35258543996818226
ACH-000855,-0.4325878484878873
ACH-000856,-0.29729287854339403
ACH-000858,-0.3265999345669826
ACH-000859,-0.3797617875803073
ACH-000861,-0.305009057423154
ACH-000862,-0.4889522398396795
ACH-000865,-0.44767725264331787
ACH-000866,-0.3532019472992388
ACH-000867,-0.3959961188389791
ACH-000869,-0.20235985712470736
ACH-000872,-0.314687138765366
ACH-000873,-0.07912194854559712
ACH-000876,-0.2397714899561805
ACH-000878,-0.37699006808658975
ACH-000880,-0.2824995309312105
ACH-000881,-0.3880706887462758
ACH-000882,-0.34443548191045364
ACH-000884,-0.3776246393786629
ACH-000885,-0.2336726027687674
ACH-000887,-0.26668932322902245
ACH-000889,-0.4259080978803193
ACH-000896,-0.30137993689672354
ACH-000898,-0.3820714373151976
ACH-000900,-0.1536134546375978
ACH-000901,-0.3562554425783031
ACH-000905,-0.2911033583621771
ACH-000906,-0.1758624249996362
ACH-000907,-0.4928510527730502
ACH-000910,-0.2062423521330627
ACH-000911,-0.24881490464947645
ACH-000912,-0.3605524507007645
ACH-000913,-0.23004828984857026
ACH-000915,-0.2500755804791768
ACH-000916,-0.22229824891702965
ACH-000917,-0.2738290092616917
ACH-000920,-0.02770106017965614
ACH-000921,-0.5583038009786562
ACH-000924,-0.43117925248401695
ACH-000926,-0.32576456042369145
ACH-000928,-0.5413939806809671
ACH-000929,-0.15615794724666865
ACH-000932,-0.3855753926119819
ACH-000935,-0.4205742530344996
ACH-000936,-0.466980102604182
ACH-000937,-0.2866706020724361
ACH-000938,-0.3632093503273727
ACH-000939,-0.307293023101307
ACH-000941,-0.07370342539511009
ACH-000943,-0.3640705845778311
ACH-000946,-0.3262722009690623
ACH-000947,-0.3175980524476672
ACH-000948,-0.5379134463108465
ACH-000950,-0.3206640023725367
ACH-000953,-0.0690490662976157
ACH-000954,-0.2762161497693038
ACH-000957,-0.34772334620005463
ACH-000958,-0.5055548728487645
ACH-000960,-0.3595850991613032
ACH-000963,-0.276388171530921
ACH-000968,-0.27596923438556964
ACH-000969,-0.20946411807387186
ACH-000972,-0.3871448164622836
ACH-000973,-0.3733901609184764
ACH-000974,-0.3370025624378026
ACH-000978,-0.2033346807883299
ACH-000984,-0.3594425967801084
ACH-000986,-0.28702313803396856
ACH-000988,-0.28986131785508923
ACH-000993,-0.4843196081351389
ACH-000994,-0.12479593171812628
ACH-000996,-0.41137756034595707
ACH-001001,-0.2783462099301499
ACH-001020,-0.06961475574413407
ACH-001028,-0.2293867453138064
ACH-001031,-0.09018080025706182
ACH-001038,-0.3110203770966402
ACH-001048,-0.281342513343554
ACH-001050,-0.24120851490540984
ACH-001053,-0.3349062794630347
ACH-001054,-0.3779298778195849
ACH-001061,-0.3105785028282897
ACH-001067,-0.1841714867250494
ACH-001075,-0.13531222156700295
ACH-001096,-0.30544681889591546
ACH-001111,-0.2322496000201805
ACH-001119,-0.3960509776948845
ACH-001128,-0.4001086740679123
ACH-001134,-0.5026397491665401
ACH-001151,-0.4027458684853234
ACH-001163,-0.2321467013596109
ACH-001164,-0.2314486520584972
ACH-001183,-0.3750020410005029
ACH-001192,-0.4899886642043576
ACH-001193,-0.037001325293687666
ACH-001196,-0.28543815487942176
ACH-001197,-0.6123388697433058
ACH-001205,-0.4139861019582333
ACH-001211,-0.4664846830854414
ACH-001212,-0.3004733293719881
ACH-001228,-0.3690774508951792
ACH-001232,-0.4723983130640029
ACH-001239,-0.3851151078821553
ACH-001270,-0.12115198048800126
ACH-001274,-0.26193154660199985
ACH-001275,-0.1985008518706638
ACH-001277,-0.1996321122754515
ACH-001278,-0.22722142347023055
ACH-001280,-0.6066755797270998
ACH-001283,-0.2845009448099757
ACH-001289,-0.5502533552295166
ACH-001300,-0.37054658478227015
ACH-001301,-0.3467698661387375
ACH-001302,-0.17762078491328098
ACH-001306,-0.3200653170051517
ACH-001318,-0.16813292923040601
ACH-001322,-0.12488933073987225
ACH-001328,-0.2913547090846971
ACH-001332,-0.4618788979919266
ACH-001336,-0.4101390879368514
ACH-001346,-0.2303656260619136
ACH-001353,-0.3079275457673024
ACH-001354,-0.12702634496009707
ACH-001367,-0.11366955570437096
ACH-001368,-0.1606056788793472
ACH-001374,-0.4938078174586895
ACH-001377,-0.3656701213295048
ACH-001380,-0.2752359781413829
ACH-001391,-0.1560799812133432
ACH-001408,-0.3579488357790596
ACH-001430,-0.18388376315242813
ACH-001431,-0.4919970383358674
ACH-001450,-0.5773174060557894
ACH-001496,-0.2402184448107212
ACH-001500,-0.17533408624357188
ACH-001523,-0.5182632406969853
ACH-001532,-0.3722757192147329
ACH-001550,-0.27100642866848484
ACH-001552,-0.4209425747225747
ACH-001554,-0.2598337631466087
ACH-001654,-0.4290853501299319
ACH-001735,-0.2376341868911936
ACH-001736,-0.2980889587956237
ACH-001737,-0.5582451879262382
ACH-001740,-0.3889586179662944
ACH-001745,-0.20414578906531933
ACH-001765,-0.22665025597428326
