,GOSR1 (9527)
ACH-000502,0.03055541326982464
ACH-000503,-0.21711201486047388
ACH-000505,-0.03200925785426149
ACH-000507,-0.2193479557873753
ACH-000510,-0.03445238676379287
ACH-000511,-0.039933334642655256
ACH-000512,-0.2151714691139004
ACH-000516,0.021063453609861085
ACH-000517,0.08189371783078732
ACH-000518,0.10459139368318092
ACH-000520,0.07372365808279208
ACH-000521,-0.16629261167990542
ACH-000522,-0.0007425670174507412
ACH-000524,-0.17978678417044405
ACH-000527,-0.11068736432652272
ACH-000528,-0.05821705725586476
ACH-000537,-0.07734425482871803
ACH-000541,0.06060557985822696
ACH-000542,-0.02959897034857937
ACH-000544,-0.14225310971524674
ACH-000545,0.011140696746463584
ACH-000547,-0.11381052290692788
ACH-000548,-0.0544985973076166
ACH-000549,0.06957247236274884
ACH-000550,-0.008867407469684258
ACH-000552,-0.17689211421877296
ACH-000556,-0.08270067739686235
ACH-000557,-0.005266673215647494
ACH-000569,-0.2369621052026235
ACH-000570,-0.062012011122862074
ACH-000571,-0.00645930224676971
ACH-000573,-0.03772487924121628
ACH-000576,-0.03686061932831683
ACH-000579,0.024139396173501682
ACH-000580,0.054053985572477
ACH-000584,0.03990828744236655
ACH-000585,-0.017400451424035596
ACH-000588,-0.044034799017938366
ACH-000589,-0.09742329305587814
ACH-000591,-0.03841332489901808
ACH-000593,-0.061246097021951565
ACH-000600,0.050127299605967436
ACH-000601,0.025146449683576558
ACH-000605,-0.1504675311000676
ACH-000606,-0.09581302051693334
ACH-000608,-0.15962546883856532
ACH-000614,-0.18273154226340085
ACH-000616,-0.08361417177839549
ACH-000618,-0.09345504746285567
ACH-000619,0.06863087216897516
ACH-000620,0.010779603342209265
ACH-000621,0.06290130497601586
ACH-000622,-0.019394926460309343
ACH-000623,0.0034842664362760714
ACH-000624,0.0027615838589359087
ACH-000627,0.08127517720256065
ACH-000630,-0.058058020037366286
ACH-000631,-0.09020191586674166
ACH-000632,-0.08285675325455198
ACH-000633,-0.056338019961848375
ACH-000637,-0.06490122429210919
ACH-000638,0.0783354493496107
ACH-000646,0.03178661324130229
ACH-000647,-0.13810519915840422
ACH-000648,0.020402003786750302
ACH-000649,-0.1134859948515173
ACH-000651,-0.0010120563452770146
ACH-000652,0.026404568294421882
ACH-000653,-0.2312230354421201
ACH-000657,-0.22289489221666284
ACH-000658,0.01445496237388237
ACH-000661,0.01911515471748987
ACH-000662,-0.10975256192221587
ACH-000663,-0.09275661676495314
ACH-000665,0.0497996221248355
ACH-000671,-0.1338484352742896
ACH-000672,-0.4471575485221783
ACH-000673,-0.1324497861204587
ACH-000676,-0.01333905536088965
ACH-000677,-0.021071425966677236
ACH-000681,0.12209957400159395
ACH-000683,0.04000585115974978
ACH-000684,0.10927590026251796
ACH-000688,-0.06911434907103667
ACH-000693,0.0021855912011836333
ACH-000694,0.02403922784388722
ACH-000695,0.07918392991101095
ACH-000696,-0.04447535834420136
ACH-000697,-0.20892393297012507
ACH-000699,-0.037426959383355135
ACH-000701,-0.1639173630216312
ACH-000706,-0.03613286553955684
ACH-000711,-0.19834152332305752
ACH-000713,-0.20285749542535847
ACH-000714,-0.26134858003009603
ACH-000718,-0.05085312130099807
ACH-000720,-0.20908715886332288
ACH-000721,-0.013540843729482005
ACH-000724,-0.018020802675557144
ACH-000725,-0.1762024236694215
ACH-000732,-0.14453556385055868
ACH-000734,-0.002834481708255508
ACH-000735,-0.07140304216410567
ACH-000736,-0.17803237984807666
ACH-000738,-0.03017875826606683
ACH-000746,0.08612335161173433
ACH-000747,0.007260800276019524
ACH-000748,-0.017348697469016162
ACH-000753,-0.11130327328726014
ACH-000756,-0.1416423654637235
ACH-000757,-0.012550657579909212
ACH-000758,-0.01589790006996404
ACH-000760,-0.0715130026936679
ACH-000762,-0.03793333936446552
ACH-000763,-0.24378358150923266
ACH-000764,-0.2625566406398412
ACH-000765,0.07435218720575414
ACH-000766,-0.0394787796930722
ACH-000767,-0.17409305676927855
ACH-000768,0.08053671029333966
ACH-000769,-0.048185670660153286
ACH-000770,0.0028789831166560727
ACH-000771,-0.03158275485428578
ACH-000773,-0.09356388843473967
ACH-000776,0.03441898723511698
ACH-000777,0.08722602006795649
ACH-000778,-0.02812287084233717
ACH-000781,0.10739910978547897
ACH-000782,-0.1717629187390336
ACH-000783,-0.02069976577215912
ACH-000784,-0.005031863618158839
ACH-000785,-0.18860156963853086
ACH-000787,-0.01323550582050748
ACH-000788,-0.006753251947475935
ACH-000791,-0.18755177310756446
ACH-000792,-0.08089545813920206
ACH-000794,0.018226906428239927
ACH-000796,-0.10653368855825612
ACH-000798,-0.153322112553477
ACH-000799,-0.005604091610820375
ACH-000800,0.013653401307660124
ACH-000802,0.0060406582621720115
ACH-000804,0.020147036147143232
ACH-000805,0.10615193027084256
ACH-000809,-0.07780878286435734
ACH-000810,-0.07138463280006037
ACH-000811,-0.07795417875081016
ACH-000817,-0.2685683444399338
ACH-000819,-0.049738580899221466
ACH-000820,0.2331317212856329
ACH-000821,-0.2143316878819888
ACH-000822,-0.08838534083285082
ACH-000823,-0.12834876749545804
ACH-000824,0.05481684667424337
ACH-000827,0.011579570318548914
ACH-000829,0.055845874832009375
ACH-000831,0.06062744799508246
ACH-000832,-0.16466640444734362
ACH-000833,-0.06117744482082811
ACH-000834,0.09675771147145708
ACH-000835,0.09119533210708856
ACH-000836,-0.05022364409613109
ACH-000837,-0.06489420478234284
ACH-000838,-0.2845948823710805
ACH-000839,-0.08595302514166106
ACH-000840,-0.016533765832506903
ACH-000841,-0.26661723386256536
ACH-000843,-0.03145193169460965
ACH-000846,0.03246040136059933
ACH-000847,0.15856490698482706
ACH-000848,-0.09453325167274082
ACH-000849,-0.027663790309222856
ACH-000851,0.06689467864745292
ACH-000855,-0.01626202978820744
ACH-000856,-0.0686038249864804
ACH-000858,0.2101319738134945
ACH-000859,0.040052263203446015
ACH-000861,0.049292081432662636
ACH-000862,-0.0495010883154643
ACH-000865,-0.004577751543694484
ACH-000866,-0.007990340849659364
ACH-000867,-0.11882762570751015
ACH-000869,-0.4525670515147685
ACH-000872,-0.0498498080364821
ACH-000873,-0.04324168481969093
ACH-000876,-0.1901262580261991
ACH-000878,0.37438846807214987
ACH-000880,0.13587046840106984
ACH-000881,-0.009258429741359816
ACH-000882,-0.06798614199938159
ACH-000884,0.015454697538754497
ACH-000885,0.0807987291391638
ACH-000887,-0.023696315896468742
ACH-000889,-0.03060249724671772
ACH-000896,-0.011028216875201384
ACH-000898,-0.08778930361787607
ACH-000900,-0.17149278168612006
ACH-000901,-0.004764255855727439
ACH-000905,-0.052462367473427515
ACH-000906,-0.0026807511766428122
ACH-000907,-0.07601412906992974
ACH-000910,0.03592339143281404
ACH-000911,-0.05227487434435316
ACH-000912,-0.10664928111041748
ACH-000913,0.013256369375029655
ACH-000915,-0.14265283954869631
ACH-000916,-0.4440795477528641
ACH-000917,-0.3154099149625545
ACH-000920,-0.25551393427169666
ACH-000921,-0.23225218972536765
ACH-000924,-0.0703362669656204
ACH-000926,-0.16906786834684867
ACH-000928,-0.1978590996153312
ACH-000929,0.03068490091383693
ACH-000932,-0.2343737168726268
ACH-000935,-0.20848540733371732
ACH-000936,-0.013432647776304716
ACH-000937,-0.0620155702954524
ACH-000938,0.09775532463042537
ACH-000939,-0.19001920210084566
ACH-000941,0.0023606413593920245
ACH-000943,0.002023867675130997
ACH-000946,-0.16365147896234492
ACH-000947,-0.0662255151198328
ACH-000948,-0.14843159420664265
ACH-000950,0.020902987399192455
ACH-000953,0.02639972098558457
ACH-000954,-0.2587764896131844
ACH-000957,0.05830862818235004
ACH-000958,-0.14257107775087538
ACH-000960,0.041382137302913805
ACH-000963,-0.07117488939677426
ACH-000968,-0.14693186185038276
ACH-000969,-0.198543745827392
ACH-000972,-0.24326009182622674
ACH-000973,-0.06479008499502666
ACH-000974,-0.005370350766851123
ACH-000978,-0.0590481794883222
ACH-000984,-0.07193029570982183
ACH-000986,-0.03574170979044808
ACH-000988,-0.15554907278739366
ACH-000993,0.04843058975959828
ACH-000994,0.01944434169422024
ACH-000996,-0.044008468330640635
ACH-001001,-0.1818987119192596
ACH-001020,0.053886787283032984
ACH-001028,-0.1905472353090378
ACH-001031,-0.1886579005492823
ACH-001038,-0.04553626315458319
ACH-001048,0.08438623782586757
ACH-001050,-0.01534916009485478
ACH-001053,0.001500118453074833
ACH-001054,-0.2064349462545587
ACH-001061,0.05213535982348252
ACH-001067,-0.20928347323944774
ACH-001075,0.18629813711048476
ACH-001096,-0.09597592632999508
ACH-001111,-0.039802008367924746
ACH-001119,-0.2059274241486212
ACH-001128,-0.3478568750363369
ACH-001134,0.11056600958086342
ACH-001151,0.0211160219274465
ACH-001163,-0.25137175545813234
ACH-001164,-0.1512859542248322
ACH-001183,-0.11272310680031085
ACH-001192,0.058475631322402376
ACH-001193,-0.3440072088394754
ACH-001196,0.13023570437566795
ACH-001197,-0.17947958215347612
ACH-001205,0.0020940760308480397
ACH-001211,0.054855346236353936
ACH-001212,-0.0054725621788567
ACH-001228,0.059897320816503126
ACH-001232,-0.2799579236542162
ACH-001239,-0.09892954619579944
ACH-001270,-0.08113955847785917
ACH-001274,0.1542261979966175
ACH-001275,0.050364405143481936
ACH-001277,0.19708890041280427
ACH-001278,-0.1736789972266179
ACH-001280,-0.02332386839933381
ACH-001283,-0.05911978056047025
ACH-001289,-0.16747765865754896
ACH-001300,-0.09289314164117107
ACH-001301,0.08847979948375823
ACH-001302,-0.05078974956854791
ACH-001306,-0.061635318598342426
ACH-001318,-0.17506884647238005
ACH-001322,-0.031055916676533582
ACH-001328,0.0002547616944633033
ACH-001332,-0.11873743679785785
ACH-001336,-0.029837621559444763
ACH-001346,-0.061473440041493535
ACH-001353,0.023397610272494068
ACH-001354,0.11942412090944575
ACH-001367,0.23036709232547145
ACH-001368,-0.1920871754891012
ACH-001374,-0.2413423061237403
ACH-001377,0.16019679126608996
ACH-001380,0.023559377528644992
ACH-001391,0.02179704078769993
ACH-001408,-0.012584145099980529
ACH-001430,0.2912661849132888
ACH-001431,0.2940476581759009
ACH-001450,-0.05803984130860342
ACH-001496,-0.031207015869217487
ACH-001500,-0.07895516753200414
ACH-001523,-0.03225972253912406
ACH-001532,-0.11631840995992207
ACH-001550,0.022943310010762157
ACH-001552,0.10049321284686316
ACH-001554,0.08661388729521707
ACH-001654,0.05391024347335811
ACH-001735,-0.16169294177509466
ACH-001736,-0.13185777325713746
ACH-001737,0.3525989853076785
ACH-001740,0.040568126552566114
ACH-001745,-0.033786612494320294
ACH-001765,-0.06746804587335757
