,NCKAP1L (3071)
ACH-000261,-0.18695409257920076
ACH-000262,-0.1555609707063372
ACH-000263,-0.18329835354775448
ACH-000264,-0.09519361687323054
ACH-000265,-0.1145466646040596
ACH-000266,-0.10527080593034628
ACH-000272,-0.02372146931102521
ACH-000274,-0.21635669127132345
ACH-000277,-0.06452311161381108
ACH-000278,-0.2376218598739255
ACH-000279,-0.24127120695880386
ACH-000280,-0.06380930901177644
ACH-000281,-0.004701185951110868
ACH-000288,-0.2947425980911229
ACH-000291,-0.17792792807757934
ACH-000293,-0.030838071475353293
ACH-000294,-0.3900110484616384
ACH-000295,-0.22154779046839065
ACH-000296,-0.27386420416769425
ACH-000302,-0.1750905134328278
ACH-000304,-0.07133124955466834
ACH-000307,-0.0926183371493066
ACH-000308,-0.17218985268495254
ACH-000310,0.022515141401777274
ACH-000311,-0.11729686942145665
ACH-000312,-0.00590980556788269
ACH-000315,-0.4762749987282214
ACH-000316,-0.23889698024653244
ACH-000317,-0.21993949297119936
ACH-000318,-0.22212418602660214
ACH-000319,-0.34098126380507504
ACH-000320,-0.022112009464617825
ACH-000322,-0.1526174882794215
ACH-000323,-0.10025039499047657
ACH-000324,-0.11468480583093035
ACH-000329,-0.2844767845187935
ACH-000330,-0.197605264210126
ACH-000331,-0.11139246023009716
ACH-000332,-0.11639282297712995
ACH-000334,-0.10707202254844576
ACH-000335,-0.16702451823621722
ACH-000336,-0.3656985617597082
ACH-000337,-0.2012542965454437
ACH-000338,-0.6314038774035159
ACH-000339,-0.19065205775430344
ACH-000341,-0.09030733213015364
ACH-000348,-0.1939101157419195
ACH-000350,-0.09621631390629026
ACH-000352,-0.0936180901741922
ACH-000356,0.042373533319114934
ACH-000361,-0.09813593399035624
ACH-000362,-0.8183846766671796
ACH-000363,-0.07607775420119209
ACH-000364,-0.18989511041134327
ACH-000365,-0.5467017312180935
ACH-000366,-0.1304993761895109
ACH-000368,-0.2359112113161132
ACH-000374,-0.2915284615049715
ACH-000375,-0.0101058836623048
ACH-000376,-0.13536259539609266
ACH-000381,-0.14919613767808348
ACH-000383,-0.1100174307689834
ACH-000387,-0.18085092464211536
ACH-000389,-0.046600906135690234
ACH-000390,-0.27754503052211904
ACH-000393,-0.15347493259349526
ACH-000395,-0.08053781004473827
ACH-000396,-0.009493806948861368
ACH-000397,-0.01615409673606163
ACH-000401,-0.006850306366280155
ACH-000402,-0.6609462866136242
ACH-000403,-0.016050104069347145
ACH-000404,-0.13500154037328282
ACH-000406,-0.2487555715982488
ACH-000407,-0.1087223058557108
ACH-000408,-0.3205367624289071
ACH-000410,-0.093680698136406
ACH-000411,-0.042094174346123836
ACH-000414,-0.13836818728089573
ACH-000415,-0.13928055653397325
ACH-000416,-0.2110788563121736
ACH-000420,-0.133390759231142
ACH-000421,-0.11627193283444046
ACH-000424,-0.3139122243233779
ACH-000425,-0.2906674304910007
ACH-000426,-0.14928442950898466
ACH-000427,-0.10002523666387757
ACH-000433,-0.3301852812415475
ACH-000435,-0.42852254421846503
ACH-000436,-0.31307784886774065
ACH-000444,-0.09653938579059756
ACH-000445,-0.241976947374414
ACH-000448,-0.14433687468301912
ACH-000450,0.07265883392450842
ACH-000452,-0.22509854641404564
ACH-000454,-0.09212895888553406
ACH-000458,-0.1708165785831246
ACH-000459,-0.32693190939075245
ACH-000460,-0.15202591313211986
ACH-000461,-0.23585293011253905
ACH-000463,-0.10888393548593467
ACH-000464,-0.32370771272220306
ACH-000466,-0.09938234048596112
ACH-000467,-0.034886586702225116
ACH-000468,-0.2798872049495346
ACH-000469,-0.16400895359888099
ACH-000470,-0.10403912078471744
ACH-000471,-0.1844099506492166
ACH-000472,-0.19847716260939854
ACH-000473,-0.1758834345184918
ACH-000475,-0.07907712569816322
ACH-000476,-0.14039315018033435
ACH-000477,-0.070787479045383
ACH-000479,-0.32670816596437435
ACH-000480,-0.1838101846353756
ACH-000481,-0.12477540430693182
ACH-000483,-0.3034928314677945
ACH-000484,-0.18558104158222385
ACH-000485,-0.2794681691095192
ACH-000486,-0.21116329325689184
ACH-000487,0.025556676294624037
ACH-000488,-0.18957237687288814
ACH-000490,-0.0648337266117299
ACH-000491,-0.08123267156307043
ACH-000495,-0.12072891796996033
ACH-000496,-0.10749937722426108
ACH-000499,-0.218287302907247
ACH-000500,-0.21238542708789454
ACH-000502,-0.12690749127430556
ACH-000503,-0.00782120571705515
ACH-000505,-0.21115075648483814
ACH-000507,-0.061062496135717174
ACH-000510,-0.023163481548672284
ACH-000511,-0.10135725959985427
ACH-000512,-0.08661811369404969
ACH-000516,-0.2419606147451308
ACH-000517,-0.07525520920301898
ACH-000518,-0.20303874344802408
ACH-000520,-0.1107666864125954
ACH-000521,-0.03387662524715604
ACH-000522,-0.11211861132876637
ACH-000524,-0.18263017148748692
ACH-000527,-0.17607544627402466
ACH-000528,-0.2239738363127156
ACH-000537,-0.11352529063854153
ACH-000541,-0.2253171731924508
ACH-000542,-0.028219695757158214
ACH-000544,-0.10487270321866447
ACH-000545,-0.2324318732124738
ACH-000547,-0.05907610074691259
ACH-000548,-0.040533765184498464
ACH-000549,-0.232800045863692
ACH-000550,-0.3726851914813976
ACH-000552,-0.138178934892238
ACH-000556,-0.29737526599146913
ACH-000557,-0.00775084994195407
ACH-000569,-0.15430572492089026
ACH-000570,-0.3104615304199154
ACH-000571,-0.1267360376812135
ACH-000573,-0.061778446212934164
ACH-000576,0.18426582298187447
ACH-000579,-0.2524015045502243
ACH-000580,-0.17708054946350074
ACH-000584,-0.18789163182974672
ACH-000585,-0.2742426352942541
ACH-000588,-0.1074666219193199
ACH-000589,-0.16171249749475974
ACH-000591,-0.3869586056853208
ACH-000593,-0.21072645483475447
ACH-000600,-0.16359235959798607
ACH-000601,-0.09353272610598992
ACH-000605,-0.2274664330299619
ACH-000606,-0.23779050596618054
ACH-000608,-0.33248383776000623
ACH-000614,-0.18296298811633405
ACH-000616,-0.18640383476843728
ACH-000618,-0.11773291124716966
ACH-000619,-0.09143931422927536
ACH-000620,-0.14363815303651747
ACH-000621,-0.13822288939116428
ACH-000622,-0.0767981108699951
ACH-000623,-0.2681716737297953
ACH-000624,-0.13999039272861688
ACH-000627,-0.27264185030506866
ACH-000630,-0.17822350647710392
ACH-000631,-0.17930224072752965
ACH-000632,-0.1803575777812811
ACH-000633,-0.03399723595361367
ACH-000637,-0.06596307064097696
ACH-000638,-0.30075950174226995
ACH-000646,-0.08931298297937883
ACH-000647,-0.2193686456082096
ACH-000648,-0.18607780975710694
ACH-000649,-0.2113438272764355
ACH-000651,-0.26662781304591826
ACH-000652,-0.1602862355737854
ACH-000653,-0.07714632641392613
ACH-000657,-0.0974177686825044
ACH-000658,-0.1626665492378457
ACH-000661,-0.13935859944344486
ACH-000662,0.08787994019676659
ACH-000663,-0.11691482021683584
ACH-000665,-0.2522464338911903
ACH-000671,-0.12666965913914166
ACH-000672,0.033037005414331244
ACH-000673,-0.1716001099946469
ACH-000676,-0.17277543189004432
ACH-000677,-0.3690420343365218
ACH-000681,-0.0294570890345691
ACH-000683,-0.07499382433166843
ACH-000684,-0.4374241632413956
ACH-000688,-0.09652771894087957
ACH-000693,-0.1286154171357062
ACH-000694,-0.2274890952178921
ACH-000695,0.0013458372041730146
ACH-000696,-0.05914086343140449
ACH-000697,-0.12687735396002758
ACH-000699,-0.1700728982592586
ACH-000701,-0.18762650642022652
ACH-000706,-0.19063248869252508
ACH-000711,-0.10281080058520496
ACH-000713,-0.3109998794199545
ACH-000714,-0.22302599297485048
ACH-000718,-0.1739754263784647
ACH-000720,-0.18560932623781645
ACH-000721,-0.08591906981971632
ACH-000724,0.037228682327789635
ACH-000725,-0.1440593645761007
ACH-000732,-0.29072760169547085
ACH-000734,-0.2271643884481464
ACH-000735,-0.1795393441679293
ACH-000736,0.056300067868964784
ACH-000738,-0.19046400332674154
ACH-000746,-0.14212595456639526
ACH-000747,-0.2175885479618624
ACH-000748,-0.13159300240677874
ACH-000753,-0.2492196229186115
ACH-000756,-0.2748129283889459
ACH-000757,-0.2747557532445921
ACH-000758,-0.17929752602228036
ACH-000760,-0.05620592520691516
ACH-000762,0.020702389947557583
ACH-000763,-0.2618272771352205
ACH-000764,-0.5382332112101677
ACH-000765,-0.2524674439234297
ACH-000766,0.0584085516590615
ACH-000767,-0.0711362022183966
ACH-000768,-0.07796092360062963
ACH-000769,-0.18097018745208307
ACH-000770,-0.09421514511079612
ACH-000771,-0.12254761498011975
ACH-000773,-0.17557845892690604
ACH-000776,-0.07643428923212435
ACH-000777,-0.11148327142044374
ACH-000778,-0.1218158796665291
ACH-000781,-0.06575007432242731
ACH-000782,0.04002661371790275
ACH-000783,-0.36508249480965504
ACH-000784,-0.13118227306879351
ACH-000785,-0.11103515469433768
ACH-000787,-0.2340297607810767
ACH-000788,-0.167455014676446
ACH-000791,-0.08129103017344808
ACH-000792,-0.1534972662682069
ACH-000794,-0.04422593913675836
ACH-000796,-0.0983901059725694
ACH-000798,-0.28672598820781103
ACH-000799,-0.17775231398237734
ACH-000800,-0.2681977872555796
ACH-000802,-0.12142899249339985
ACH-000804,-0.2675804854405741
ACH-000805,-0.14564987503418134
ACH-000809,-0.2068255138325676
ACH-000810,-0.1401858107841604
ACH-000811,-0.14818452991836908
ACH-000817,-0.3522774448542222
ACH-000819,0.0020606203312428122
ACH-000820,-0.1746037523502776
ACH-000821,-0.16177091250012554
ACH-000822,-0.21840305987017136
ACH-000823,-0.24579451251660145
ACH-000824,-0.06685292978712734
ACH-000827,-0.024722047615904463
ACH-000829,-0.8219577931922294
ACH-000831,-0.09674227862374488
ACH-000832,-0.11959338919547875
ACH-000833,-0.2240773057892252
ACH-000834,-0.1989189294063106
ACH-000835,-0.05954120940087693
ACH-000836,-0.03558606773449555
ACH-000837,-0.026803887692951184
ACH-000838,-0.12535250959598426
ACH-000839,-0.20989700004562264
ACH-000840,-0.1794542631751383
ACH-000841,-0.2509284233352425
ACH-000843,0.05294131614453605
ACH-000846,-0.109556643463361
ACH-000847,-0.40353449365018607
ACH-000848,-0.07944535989912306
ACH-000849,-0.006434553457822646
ACH-000851,-0.15109456368389482
ACH-000855,-0.10966261718064188
ACH-000856,-0.2677313614940365
ACH-000858,-0.1179439537385153
ACH-000859,-0.3465103608264861
ACH-000861,-0.3247780310703436
ACH-000862,-0.09394336216566812
ACH-000865,-0.2539761074478378
ACH-000866,-0.09207118437002716
ACH-000867,-0.17262576777261016
ACH-000869,-0.1823119881857893
ACH-000872,-0.1799845916894912
ACH-000873,-0.20788161622668136
ACH-000876,-0.22373872103171616
ACH-000878,-0.4920776172392644
ACH-000880,-0.17142055806132134
ACH-000881,0.0023130431469444296
ACH-000882,-0.08712159859395871
ACH-000884,-0.09535788615239132
ACH-000885,-0.1818251845141549
ACH-000887,-0.15969465295569865
ACH-000889,-0.2253179058330265
ACH-000896,-0.16056681193436906
ACH-000898,-0.15303605315805074
ACH-000900,-0.3726083101719369
ACH-000901,-0.3141909749457692
ACH-000905,-0.10518097422327903
ACH-000906,-0.22381899395112004
ACH-000907,-0.0723016495576801
ACH-000910,-0.1434505629162241
ACH-000911,0.04616396473281093
ACH-000912,-0.21208055459949726
ACH-000913,-0.1768601163950554
ACH-000915,-0.2035653670807984
ACH-000916,-0.11129782075220432
ACH-000917,-0.22258138006541006
ACH-000920,-0.14812112276722994
ACH-000921,-0.16024502726497158
ACH-000924,0.03513688303828698
ACH-000926,-0.1678545594884208
ACH-000928,-0.19544074975932813
ACH-000929,-0.2287362145125077
ACH-000932,-0.1261783888784132
ACH-000935,-0.032847646098035914
ACH-000936,-0.20077561958780066
ACH-000937,-0.0968602207500438
ACH-000938,-0.3323598684880681
ACH-000939,-0.07809346636168564
ACH-000941,-0.12060658876918075
ACH-000943,-0.1512695436695703
ACH-000946,-0.14031759202664698
ACH-000947,-0.08987832066511328
ACH-000948,-0.14130783692785429
ACH-000950,-0.2527995943088062
ACH-000953,-0.144808722682672
ACH-000954,-0.033437189854595185
ACH-000957,-0.17507962976896105
ACH-000958,-0.12185053795886612
ACH-000960,-0.4664227909832929
ACH-000963,-0.24396208603374056
ACH-000968,-0.14356563806773726
ACH-000969,-0.2006444032948811
ACH-000972,-0.24607423698270325
ACH-000973,-0.1071495504983139
ACH-000974,-0.06672355656100105
ACH-000978,0.012678731780016791
ACH-000984,-0.10492515227499163
ACH-000986,-0.0625804570888059
ACH-000988,-0.12894913847356845
ACH-000993,-0.08970023890552804
ACH-000994,-0.08237169419397353
ACH-000996,0.04778178107062488
ACH-001001,-0.1704274350233816
ACH-001020,0.15729091043220295
ACH-001028,-0.2437374383312218
ACH-001031,-0.1401481978081527
ACH-001038,-0.05620283610145986
ACH-001048,-0.15931666485139725
ACH-001050,-0.19568291466153295
ACH-001053,0.035321874073937734
ACH-001054,-0.01827441281129809
ACH-001061,-0.07265852787233994
ACH-001067,-0.014152491565182022
ACH-001075,-0.1396105675919703
ACH-001096,0.043816559607846986
ACH-001111,-0.5347386756348045
ACH-001119,-0.2901782954436717
ACH-001128,-0.0733933092132011
ACH-001134,-0.20037442893668608
ACH-001151,-0.12093761289628885
ACH-001163,-0.1729833757339897
ACH-001164,-0.09037768555404978
ACH-001183,-0.20886389315410744
ACH-001192,-0.13001419611361625
ACH-001193,0.10796513507766227
ACH-001196,-0.11986619562748388
ACH-001197,-0.1089636638032769
ACH-001205,-0.25040385163062745
ACH-001211,-0.1078129227628623
ACH-001212,0.05461348904701692
ACH-001228,-0.1184321851302382
ACH-001232,-0.24462023169199446
ACH-001239,-0.08361073944703852
ACH-001270,-0.08181178286893992
ACH-001274,-0.1519024460016038
ACH-001275,-0.2157579234321872
ACH-001277,-0.03870934999756532
ACH-001278,-0.2032670775672308
ACH-001280,-0.42096132752032656
ACH-001283,-0.22334466929988914
ACH-001289,-0.10628974965830243
ACH-001300,-0.07475927707170711
ACH-001301,0.00013653184941930192
ACH-001302,-0.08036041964579105
ACH-001306,-0.11102382172706053
ACH-001318,-0.2331174531577971
ACH-001322,-0.03673360498251732
ACH-001328,-0.13795863913124534
ACH-001332,0.12800072119821818
ACH-001336,-0.19660056866567452
ACH-001346,-0.2070972172336886
ACH-001353,-0.04910279123048896
ACH-001354,-0.19966275663895974
ACH-001367,-0.22216690652256352
ACH-001368,-0.056833882165561275
ACH-001374,0.016767554198273263
ACH-001377,-0.2339035631797552
ACH-001380,-0.11572438643640345
ACH-001391,-0.11263419398117315
ACH-001408,-0.08813285266830241
ACH-001430,-0.03487457208197775
ACH-001431,-0.1857175484252932
ACH-001450,-0.6184660298395861
ACH-001496,-0.12024750653426415
ACH-001500,-0.1824506102369368
ACH-001523,-0.1443727494230338
ACH-001532,-0.06350105063906768
ACH-001550,-0.2361053863036608
ACH-001552,-0.1422918509406458
ACH-001554,-0.14523355596532572
ACH-001654,-0.04358971310323451
ACH-001735,-0.1601918358440642
ACH-001736,-0.4614628781258566
ACH-001737,0.2127951059440909
ACH-001740,-0.20472724376561016
ACH-001745,-0.12332819650196684
ACH-001765,-0.14865715478371905
