,LCP2 (3937)
ACH-000004,0.05733504440435148
ACH-000005,0.10252511540330787
ACH-000007,0.1571450355023971
ACH-000009,-0.0483831474401044
ACH-000011,0.10767532564785573
ACH-000012,0.029473175399661232
ACH-000013,0.08397616377750276
ACH-000014,0.11533370613802445
ACH-000015,-0.0363327210587807
ACH-000017,0.109236768822774
ACH-000018,0.02335552710374644
ACH-000019,-0.017139988025732838
ACH-000021,0.005994915296241801
ACH-000022,0.01898390657661617
ACH-000025,-0.07403558308541745
ACH-000028,-0.003373316569479184
ACH-000030,0.012521820033596205
ACH-000035,0.046412536994051186
ACH-000036,0.04814388862898105
ACH-000037,-0.08062928017270896
ACH-000039,-0.13544798210114278
ACH-000040,0.06971382215639704
ACH-000041,0.17259544736484012
ACH-000042,-0.02982304999277852
ACH-000045,-0.09230499379109064
ACH-000047,-0.03692214552883039
ACH-000052,-0.10479364042424227
ACH-000053,-0.01785042456627165
ACH-000054,0.058822769805541686
ACH-000055,0.10822545443113864
ACH-000060,-0.07174592845325402
ACH-000067,0.0283840468597314
ACH-000070,0.07527316736697423
ACH-000075,0.02596245618248726
ACH-000078,0.0921901647877003
ACH-000082,0.08631098772719548
ACH-000085,0.11567266393977707
ACH-000086,0.11643476215922588
ACH-000087,0.11312813471494144
ACH-000092,-0.010035656485171048
ACH-000095,0.02759064389169584
ACH-000097,0.11702276714466894
ACH-000098,-0.025231172805630454
ACH-000099,0.02182361147729135
ACH-000108,-0.033214515598664035
ACH-000113,-0.031054726255304768
ACH-000116,0.09803598209112004
ACH-000118,0.08293503104573761
ACH-000120,0.02696507372249072
ACH-000123,0.07262046190813605
ACH-000127,-0.015959031097433442
ACH-000128,0.016526697618046534
ACH-000132,0.02399369008096277
ACH-000133,0.029351917618289206
ACH-000137,0.08706225982007426
ACH-000138,0.008183759478143413
ACH-000142,0.01826136163375028
ACH-000143,0.018018673754820084
ACH-000146,-0.08037473891893318
ACH-000148,0.05446711166248767
ACH-000150,-0.0704287043951126
ACH-000152,0.05098319745881441
ACH-000153,0.23605287287589685
ACH-000159,0.0241552906658332
ACH-000160,0.015165983568783676
ACH-000163,0.0607603160332801
ACH-000167,-0.14986172397703798
ACH-000168,0.1101801777507221
ACH-000169,0.09460401865738556
ACH-000178,0.010129843561486405
ACH-000183,-0.02187535277297885
ACH-000188,0.01211704510017821
ACH-000189,0.09521287166636036
ACH-000190,-0.0062419884883923174
ACH-000198,0.0828463516349231
ACH-000203,0.07853522298801316
ACH-000204,0.12130040817903227
ACH-000206,0.03590299719765472
