,C2 (717)
ACH-000004,-0.09565417457712927
ACH-000005,-0.25933573418804845
ACH-000007,0.037029027924649835
ACH-000009,-0.06603396845838834
ACH-000011,-0.0351698402324856
ACH-000012,-0.11206970049498556
ACH-000013,-0.14300427429341467
ACH-000014,-0.007919744167543052
ACH-000015,-0.02086665726848481
ACH-000017,0.05332149368480868
ACH-000018,-0.12232669603123215
ACH-000019,0.038033091224938816
ACH-000021,-0.07825541736990255
ACH-000022,-0.010399440676521831
ACH-000025,-0.12050689880610872
ACH-000028,-0.0019488121709437638
ACH-000030,-0.03967377392437232
ACH-000035,-0.0633093639226882
ACH-000036,-0.013329299885882431
ACH-000037,-0.07558422996521667
ACH-000039,-0.10718493020101352
ACH-000040,-0.04813464101297856
ACH-000041,0.004830438032942011
ACH-000042,0.018888147421752467
ACH-000045,-0.03534426206140505
ACH-000047,-0.06886647351516748
ACH-000052,-0.049889154908677374
ACH-000053,-0.053549465529928855
ACH-000054,0.006684201563843407
ACH-000055,-0.06289772714497155
ACH-000060,-0.04807142273574125
ACH-000067,-0.1018558352680554
ACH-000070,-0.011291360727221464
ACH-000075,0.11900688766342198
ACH-000078,-0.06730179396639682
ACH-000082,-0.09568758625272804
ACH-000085,-0.10854980640331732
ACH-000086,-0.01274645055277524
ACH-000087,0.107189364288917
ACH-000092,-0.10511637643087768
ACH-000095,0.02378202647219358
ACH-000097,0.01195954919268767
ACH-000098,-0.05784946328649832
ACH-000099,-0.03811807564980419
ACH-000108,-0.027452708779156763
ACH-000113,-0.07828648610000158
ACH-000116,-0.033047966452418504
ACH-000118,0.1105658791750474
ACH-000120,-0.15147846927831102
ACH-000123,0.057973277724135276
ACH-000127,-0.041489849084791
ACH-000128,-0.1384423916989456
ACH-000132,-0.12190718716306514
ACH-000133,-0.07447008848566979
ACH-000137,-0.04389155486163742
ACH-000138,-0.04886974714584333
ACH-000142,-0.0885995521261528
ACH-000143,-0.0408980675138952
ACH-000146,-0.14968022123654082
ACH-000148,0.004185233586955761
ACH-000150,-0.03661685649732306
ACH-000152,-0.044581835994270166
ACH-000153,-0.13931202144571006
ACH-000159,-0.026064522258729027
ACH-000160,-0.10187847895984613
ACH-000163,0.0310869735465222
ACH-000167,-0.2950050469324953
ACH-000168,-0.18112164582792487
ACH-000169,-0.01701340542981038
ACH-000178,-0.033265700963507484
ACH-000183,0.08870883380318617
ACH-000188,0.011052856288938531
ACH-000189,-0.04920104150295331
ACH-000190,-0.02314493179964919
ACH-000198,-0.016982640607803304
ACH-000203,-0.19987260024905998
ACH-000204,-0.02310412278994897
ACH-000206,-0.05674267151982456
ACH-000207,-0.051347169513050905
ACH-000208,0.3248783368642398
ACH-000210,0.3010027660138769
ACH-000211,-0.10335425886061654
ACH-000215,-0.07127072842561237
ACH-000221,-0.13699213567914892
ACH-000222,-0.07416779735340373
ACH-000223,-0.09666616298325093
ACH-000226,0.09440885343764033
ACH-000227,-0.1520731491503587
ACH-000228,-0.09594717540475507
ACH-000231,-0.05345313707577472
ACH-000232,0.010908025145916041
ACH-000233,-0.030589807531475083
ACH-000234,0.03482445672354505
ACH-000235,-0.053019248811715665
ACH-000237,-0.16505838482284396
ACH-000238,-0.05955571285912443
ACH-000242,-0.03430209581770531
ACH-000243,-0.06380925700018998
ACH-000244,0.001965875349547993
ACH-000246,0.019561282423907356
ACH-000248,-0.052130217993660376
ACH-000250,-0.07534035103225513
ACH-000251,-0.13408015518370048
ACH-000252,0.048646366751105834
ACH-000253,-0.05337400769934696
ACH-000255,-0.03303442324530033
ACH-000256,-0.10395672247291256
ACH-000257,-0.0973488224510514
ACH-000258,0.10765924138223222
ACH-000259,-0.08137585670211754
ACH-000260,-0.07606344406360051
ACH-000261,-0.041505453479517236
ACH-000262,-0.012545960214032604
ACH-000263,-0.20977185965518905
ACH-000264,-0.19179906097738428
ACH-000265,-0.029195369783669437
ACH-000266,-0.01871274601770772
ACH-000272,-0.04116564980552142
ACH-000274,-0.08966812337751008
ACH-000277,0.05746857022992165
ACH-000278,-0.033768475411836904
ACH-000279,-0.1644562105989263
ACH-000280,-0.17332861692920531
ACH-000281,-0.1051001058046783
ACH-000288,-0.040776617502115135
ACH-000291,-0.10987475432391032
ACH-000293,0.009802459636634163
ACH-000294,-0.03156847677714317
ACH-000295,-0.1193499864936458
ACH-000296,-0.21592742082212835
ACH-000302,-0.04778322040969226
ACH-000304,-0.029653231293662367
