,CERK (64781)
ACH-000496,-0.0314862812279541
ACH-000499,-0.08438202071249734
ACH-000500,0.07829767090552202
ACH-000502,-0.1538642943581858
ACH-000503,-0.09524327778286627
ACH-000505,-0.19614810522042084
ACH-000507,-0.1834759331124208
ACH-000510,-0.2557521860850667
ACH-000511,-0.16104978886064275
ACH-000512,-0.06618611584793492
ACH-000516,-0.3705465425000895
ACH-000517,-0.23665903938616256
ACH-000518,-0.13964510024565546
ACH-000520,-0.2613535067225579
ACH-000521,-0.2426805162477891
ACH-000522,-0.05216971854934775
ACH-000524,-0.1916550074321438
ACH-000527,-0.17692602921781664
ACH-000528,-0.1691650291665908
ACH-000537,-0.21677240711108572
ACH-000541,-0.11092872538950234
ACH-000542,-0.09783462669960276
ACH-000544,-0.03756760662824557
ACH-000545,-0.1095698707982262
ACH-000547,-0.20591877592778848
ACH-000548,-0.0754028303091544
ACH-000549,-0.06885084156585382
ACH-000550,-0.11871882984270316
ACH-000552,-0.21435176458249985
ACH-000556,-0.19187313737639308
ACH-000557,-0.2596168039227937
ACH-000569,-0.0025965542113802267
ACH-000570,-0.2923753884850472
ACH-000571,-0.27909029327103635
ACH-000573,-0.219479741966732
ACH-000576,-0.1927871455086574
ACH-000579,-0.17654831191714776
ACH-000580,-0.16659713345525615
ACH-000584,-0.2115531130217996
ACH-000585,-0.08317076465005345
ACH-000588,-0.14665953024387635
ACH-000589,-0.10850301060090063
ACH-000591,-0.4763606075557454
ACH-000593,-0.1676648061664091
ACH-000600,-0.15224866793000053
ACH-000601,-0.2055824002530308
ACH-000605,-0.14481889423869854
ACH-000606,-0.16640877656161324
ACH-000608,-0.3233955618721163
ACH-000614,-0.16245039936857622
ACH-000616,-0.10961283643790648
ACH-000618,-0.2195769193693972
ACH-000619,-0.2548608022836777
ACH-000620,-0.11969175329075757
ACH-000621,-0.2415951580839455
ACH-000622,-0.2337374559069598
ACH-000623,-0.2357078619660521
ACH-000624,-0.1534144899486287
ACH-000627,-0.13642334904023634
ACH-000630,-0.09180959746079137
ACH-000631,-0.3287300508193525
ACH-000632,-0.11463548860361107
ACH-000633,-0.3763584419753373
ACH-000637,-0.2261051854902076
ACH-000638,-0.20458912320798495
ACH-000646,-0.07163333482512264
ACH-000647,-0.1546093347516814
ACH-000648,-0.3128860225333047
ACH-000649,-0.2649568465231097
ACH-000651,-0.2391686600653987
ACH-000652,-0.28742366705663097
ACH-000653,-0.05320440679633078
ACH-000657,-0.19720874707049227
ACH-000658,-0.09064956596090648
ACH-000661,-0.13727236474262156
ACH-000662,-0.217772005579727
ACH-000663,-0.10019365743335484
ACH-000665,-0.21319109326962407
ACH-000671,-0.046419617244194016
ACH-000672,-0.11421459668781778
ACH-000673,-0.2303044626448173
ACH-000676,-0.2114562141815472
ACH-000677,-0.26513398392084503
ACH-000681,-0.14642853213077958
ACH-000683,-0.16108479496572253
ACH-000684,-0.32537553179156714
ACH-000688,-0.1960262162448084
ACH-000693,-0.2964198721391553
ACH-000694,-0.20898731403160312
ACH-000695,-0.16318745720944106
ACH-000696,-0.16150440907752808
ACH-000697,-0.1904139954470126
ACH-000699,-0.1950816520376078
ACH-000701,-0.23178509075847986
ACH-000706,-0.11723326091067572
ACH-000711,-0.2574388789378673
ACH-000713,-0.17918938587204652
ACH-000714,-0.1080590527701035
ACH-000718,-0.2894431475858835
ACH-000720,-0.13686057059893258
ACH-000721,-0.2423585793001499
ACH-000724,-0.18494059040385386
ACH-000725,-0.26606436605457234
ACH-000732,-0.16799982156146756
ACH-000734,-0.2609035856126187
ACH-000735,-0.14525289678844666
ACH-000736,-0.32138968928124034
ACH-000738,-0.11638467586401778
ACH-000746,-0.1825698525801393
ACH-000747,-0.1422859665617028
ACH-000748,-0.1882459948201872
ACH-000753,-0.2035326322984869
ACH-000756,-0.2311887736293957
ACH-000757,-0.19926934619389555
ACH-000758,-0.08226370185974753
ACH-000760,-0.24509003488892614
ACH-000762,-0.3435727526181736
ACH-000763,-0.08141236380459485
ACH-000764,-0.1669316163314702
ACH-000765,-0.16072723474667933
ACH-000766,-0.33432243839845965
ACH-000767,-0.0633281970112758
ACH-000768,-0.01068664292146421
ACH-000769,-0.16885487579267536
ACH-000770,-0.15078688447297206
ACH-000771,-0.21722848503247927
ACH-000773,-0.12055552110006795
ACH-000776,-0.22072954930760574
ACH-000777,-0.184350627148024
ACH-000778,-0.13072496979823714
ACH-000781,-0.13294592125921564
ACH-000782,0.0017451954455380931
ACH-000783,-0.15349152917273726
ACH-000784,-0.15749558340729602
ACH-000785,-0.17351286259732845
ACH-000787,-0.2722215109198156
ACH-000788,-0.2765365386562756
ACH-000791,-0.17750027101318694
ACH-000792,-0.12859828143074606
ACH-000794,-0.21193492637423114
ACH-000796,-0.11083203957463204
ACH-000798,0.10420003340820172
ACH-000799,-0.26101332012198936
ACH-000800,-0.021116449347855285
ACH-000802,-0.20145648319414086
ACH-000804,-0.2546421887962061
ACH-000805,-0.3997138126929997
ACH-000809,-0.2235298073307544
ACH-000810,-0.2679768947130961
ACH-000811,-0.20083137501278367
ACH-000817,-0.08916850105534736
ACH-000819,-0.39800887055848017
ACH-000820,-0.08674702928666914
ACH-000821,-0.4021520528190296
ACH-000822,-0.2127328376478148
ACH-000823,-0.1450547241325754
ACH-000824,-0.3182953109287195
ACH-000827,-0.12371253064501793
ACH-000829,-0.1292025239283088
ACH-000831,-0.2579141868923751
ACH-000832,-0.1710237679959377
ACH-000833,-0.2464640828547665
ACH-000834,-0.122060857868418
ACH-000835,-0.3092073554360347
ACH-000836,-0.27836160086866063
ACH-000837,-0.2015035798670544
ACH-000838,-0.012162372583965176
ACH-000839,-0.164795586972165
ACH-000840,-0.06653216764127247
ACH-000841,-0.12283548907783648
ACH-000843,-0.2432906449147483
ACH-000846,-0.3550076845513028
ACH-000847,-0.14357398569103438
ACH-000848,-0.1048719291000448
ACH-000849,-0.16078918353595106
ACH-000851,-0.20658093971331365
ACH-000855,-0.09169438239697554
ACH-000856,-0.3172927729563496
ACH-000858,-0.15801783345956572
ACH-000859,-0.2477929294954168
ACH-000861,-0.09842589993306636
ACH-000862,-0.21161947373732
ACH-000865,-0.2573713729995936
ACH-000866,-0.1819938166615929
ACH-000867,-0.18696577850195095
ACH-000869,-0.22940074254992604
ACH-000872,-0.18895834290613084
ACH-000873,-0.18431777621912385
ACH-000876,-0.18297601501462624
ACH-000878,-0.4034119037165167
ACH-000880,-0.26060862125698203
ACH-000881,-0.16964242681100175
ACH-000882,-0.2140371353562605
ACH-000884,-0.16992164434870535
ACH-000885,-0.24961651107361896
ACH-000887,-0.273715108048064
ACH-000889,-0.0916595510615804
ACH-000896,-0.21809999840756808
ACH-000898,-0.09497013979621603
ACH-000900,-0.15138229689606425
ACH-000901,-0.24369745513496274
ACH-000905,-0.059373704686385725
ACH-000906,-0.26688680867361203
ACH-000907,-0.21133813533756915
ACH-000910,-0.171939614142766
ACH-000911,-0.23939316929597435
ACH-000912,-0.15663436699115196
ACH-000913,-0.10585145283943603
ACH-000915,-0.06168336102842485
ACH-000916,0.018145434633840885
ACH-000917,-0.0989592613986059
ACH-000920,-0.03125286723570032
ACH-000921,-0.3156426210805593
ACH-000924,-0.21779472794156668
ACH-000926,-0.2537945751844
ACH-000928,-0.2715765470948111
ACH-000929,-0.5076411462736006
ACH-000932,-0.18578902557692908
ACH-000935,-0.12350021754567465
ACH-000936,-0.3862665301094828
ACH-000937,-0.2255069350283485
ACH-000938,-0.05733301489361544
ACH-000939,-0.20244153040587304
ACH-000941,-0.1353537435933778
ACH-000943,-0.11652302957665332
ACH-000946,-0.03738199409244847
ACH-000947,-0.29320931482924645
ACH-000948,-0.1476437946656872
ACH-000950,-0.3865458410460397
ACH-000953,-0.2334799055309453
ACH-000954,-0.1546279342181669
ACH-000957,0.08159829365577846
ACH-000958,-0.2069335331825566
ACH-000960,-0.14580002138034476
ACH-000963,-0.04138091005526305
ACH-000968,-0.16307008846980384
ACH-000969,-0.18010989232536204
ACH-000972,-0.14555423092077194
ACH-000973,-0.3129403130528806
ACH-000974,-0.22476494488216706
ACH-000978,0.0018376110924901246
ACH-000984,-0.1562197620878326
ACH-000986,-0.18362891783051288
ACH-000988,-0.08113118526008216
ACH-000993,-0.06590229318906751
ACH-000994,0.03431955022589179
ACH-000996,-0.11581772734955845
ACH-001001,-0.10105986951152604
ACH-001020,-0.24597652028495404
ACH-001028,-0.1618440223374245
ACH-001031,-0.2962114402713457
ACH-001038,-0.15730111007160666
ACH-001048,-0.24250303911835805
ACH-001050,-0.022337324872616304
ACH-001053,-0.2124717357877835
ACH-001054,-0.16660089099200268
ACH-001061,-0.20021549092120486
ACH-001067,-0.3691378850917302
ACH-001075,-0.11099731947489996
ACH-001096,-0.1811959978802953
ACH-001111,-0.39661750770412
ACH-001119,-0.3416206926632487
ACH-001128,-0.2728249997302506
ACH-001134,-0.4134598783013373
ACH-001151,-0.14631799954540226
ACH-001163,-0.2649813303009723
ACH-001164,-0.09624575022232247
ACH-001183,-0.04856135633824149
ACH-001192,-0.2387268931172221
ACH-001193,-0.18590071256705087
ACH-001196,-0.1269249719093426
ACH-001197,-0.17007607245976938
ACH-001205,-0.2045093634061976
ACH-001211,0.1175917511822724
ACH-001212,-0.21978752440864074
ACH-001228,-0.2468781227709527
ACH-001232,-0.10691193627051986
ACH-001239,-0.2035592985240469
ACH-001270,-0.329906771461398
ACH-001274,-0.041362092936805823
ACH-001275,-0.1243027661360042
ACH-001277,-0.2312780949364001
ACH-001278,-0.21717540873081506
ACH-001280,-0.259091563921776
ACH-001283,-0.19725959515679706
ACH-001289,-0.1554769980111652
ACH-001300,-0.21751506230158796
ACH-001301,-0.3512988305223275
ACH-001302,-0.35983362672418884
ACH-001306,-0.13217534670172962
ACH-001318,-0.11112978529441328
ACH-001322,-0.20286139436670733
ACH-001328,-0.12504862386154858
ACH-001332,-0.11313767736587092
ACH-001336,-0.100169840860746
ACH-001346,-0.1686676786194201
ACH-001353,-0.14542283037976292
ACH-001354,-0.2100434097527871
ACH-001367,-0.460743338561735
ACH-001368,-0.18371975153174025
ACH-001374,-0.4528652251366613
ACH-001377,-0.15214824621591075
ACH-001380,-0.03696471270862745
ACH-001391,-0.30421024595527274
ACH-001408,-0.16850405421612624
ACH-001430,-0.3612649774772444
ACH-001431,-0.27039464992372897
ACH-001450,-0.3466283964128461
ACH-001496,-0.22621679066766015
ACH-001500,-0.2133073416778124
ACH-001523,-0.07258100465927424
ACH-001532,-0.16455999529942314
ACH-001550,-0.1601890502960612
ACH-001552,-0.2137092098080904
ACH-001554,-0.19672222012364146
ACH-001654,-0.21569623323598808
ACH-001735,-0.1364581185248258
ACH-001736,-0.10810341747958722
ACH-001737,-0.5262260159542941
ACH-001740,-0.10266363259875533
ACH-001745,-0.2834239442887854
ACH-001765,-0.26847448286412234
