,RFPL4AL1 (729974)
ACH-000250,0.1934157437043696
ACH-000251,0.23065466310905974
ACH-000252,0.14939909359709486
ACH-000253,0.1236866120868238
ACH-000255,0.09318166407065563
ACH-000256,0.17559944454248186
ACH-000257,0.4398668922026642
ACH-000258,0.09134385428892317
ACH-000259,0.2732714976830541
ACH-000260,0.3250471022149998
ACH-000261,0.14225420445833056
ACH-000262,0.21992126332199816
ACH-000263,0.37374559719057865
ACH-000264,0.24798054211153076
ACH-000265,0.18852283844861367
ACH-000266,0.2505401698379128
ACH-000272,0.2056019724810092
ACH-000274,0.2212339800093926
ACH-000277,0.17754631455897146
ACH-000278,0.17292251069467576
ACH-000279,0.26727426928356146
ACH-000280,0.26967753531689753
ACH-000281,0.33375106596793525
ACH-000288,0.32811745263050823
ACH-000291,0.3107585375547392
ACH-000293,0.3104622914572262
ACH-000294,0.31454985067135666
ACH-000295,0.2187274924830052
ACH-000296,0.24858458192512525
ACH-000302,0.01352407054924271
ACH-000304,0.32918063247980034
ACH-000307,0.3273018235129205
ACH-000308,0.23818958657562636
ACH-000310,0.2644426310806724
ACH-000311,0.2841951467701965
ACH-000312,0.32286020580805475
ACH-000315,0.3419134448434717
ACH-000316,0.2917975859130537
ACH-000317,0.2374028212224029
ACH-000318,0.2644628643113083
ACH-000319,0.2241284820619452
ACH-000320,0.34551269125534523
ACH-000322,0.2738099897491429
ACH-000323,0.2355116314259022
ACH-000324,0.34527548683181475
ACH-000329,0.17060553566233486
ACH-000330,0.20988994182362966
ACH-000331,0.3295789091273418
ACH-000332,0.12230557907005772
ACH-000334,0.22855308525123624
ACH-000335,0.3273864640899088
ACH-000336,0.2897173971702349
ACH-000337,0.25740305419060605
ACH-000338,0.3150490085656382
ACH-000339,0.11073947086576907
ACH-000341,0.1500757874451952
ACH-000348,0.21032924893795032
ACH-000350,0.3124239204862584
ACH-000352,0.13226720437817918
ACH-000356,0.268962714228818
ACH-000361,0.277367877078291
ACH-000362,0.14361367285620374
ACH-000363,0.2072438265496964
ACH-000364,0.18162471571833155
ACH-000365,0.3011418138798509
ACH-000366,0.07183940919588949
ACH-000368,0.2523706851524317
ACH-000374,0.2646648477383925
ACH-000375,0.3375952296536471
ACH-000376,0.2269720625529308
ACH-000381,0.32833632564890497
ACH-000383,0.30725587976597474
ACH-000387,0.2748819494393346
ACH-000389,0.2709401986692424
ACH-000390,0.2127951175723136
ACH-000393,0.1887623416323196
ACH-000395,0.08285764448437666
ACH-000396,0.28127305952458753
ACH-000397,0.13053725675555475
ACH-000401,0.25899118692957884
ACH-000402,0.3957483937708944
ACH-000403,0.18634331590698472
ACH-000404,0.2017383393135348
ACH-000406,0.2864582850123466
ACH-000407,0.22757612185291576
ACH-000408,0.2832329325699967
ACH-000410,0.1571911633539147
ACH-000411,0.13234130126938862
ACH-000414,0.3738860560617184
ACH-000415,0.25583109974515383
ACH-000416,0.2556853765401008
ACH-000420,0.2093869892044446
ACH-000421,0.22758138420152724
ACH-000424,0.04805544104225478
ACH-000425,0.099777949825022
ACH-000426,0.295897957908382
ACH-000427,0.16841774810927135
ACH-000433,0.4170239718896379
ACH-000435,0.1485852487881744
ACH-000436,0.32784486055716683
ACH-000444,0.14040754332355965
ACH-000445,0.26739998805047355
ACH-000448,0.14586805931892147
ACH-000450,0.1671634418265298
ACH-000452,0.3684481662624481
ACH-000454,0.17458257923575662
ACH-000458,0.3074692653618805
ACH-000459,0.25939035350692746
ACH-000460,0.2440200245708603
ACH-000461,0.2419146163508511
ACH-000463,0.2802481664261663
ACH-000464,0.3656046037550197
ACH-000466,0.21093668523696435
ACH-000467,0.2300072809233858
ACH-000468,0.3139645685446962
ACH-000469,0.27345462076191224
ACH-000470,0.33095856528389705
ACH-000471,0.28988024129271656
ACH-000472,0.2062675240150218
ACH-000473,0.4191838803193197
ACH-000475,0.22664497055757446
ACH-000476,0.3330716888667662
ACH-000477,0.25223877247155124
ACH-000479,0.4251560421110648
ACH-000480,0.3074374320559034
ACH-000481,0.3620684344712842
ACH-000483,0.21490922393518935
ACH-000484,0.33001492921164544
ACH-000485,0.2992735583605019
ACH-000486,0.17916001992937505
ACH-000487,0.3376023721989361
ACH-000488,0.2560388831256467
ACH-000490,0.24819206751062364
ACH-000491,0.3934952758418356
ACH-000495,0.18625796614838053
ACH-000496,0.29664588519782026
ACH-000499,0.5008232372389667
ACH-000500,0.4425693709150391
ACH-000502,0.2877625186651924
ACH-000503,0.39411656345292173
ACH-000505,0.20417202434863754
ACH-000507,0.17347506066413426
ACH-000510,0.1944531148628397
ACH-000511,0.3405067178145558
ACH-000512,0.15095134540657526
ACH-000516,0.18143104267203214
ACH-000517,0.3357769077105984
ACH-000518,0.21011016291518667
ACH-000520,0.2126891824434947
ACH-000521,0.2972931249384221
ACH-000522,0.3022230846655512
ACH-000524,0.2042580672499936
ACH-000527,0.11957866447944501
ACH-000528,0.1860071025900536
ACH-000537,0.3280245912638327
ACH-000541,0.20763337857908806
ACH-000542,0.11826378460980505
ACH-000544,0.41758793494775787
ACH-000545,0.18797352694414374
ACH-000547,0.4521781051283018
ACH-000548,0.2906315453988701
ACH-000549,0.2772774966955047
ACH-000550,0.3014756517669663
ACH-000552,0.22618998999483705
ACH-000556,0.30342941115105776
ACH-000557,0.3437354893753788
ACH-000569,0.4442373777472797
ACH-000570,0.2562508026373378
ACH-000571,0.2362515266597243
ACH-000573,0.28687565646867386
ACH-000576,0.3155740456806072
ACH-000579,0.2620475346515688
ACH-000580,0.28036976656029244
ACH-000584,0.3798930565828965
ACH-000585,0.16250277737555033
ACH-000588,0.2798435151129632
ACH-000589,0.21743401731885667
ACH-000591,0.30484411178199633
ACH-000593,0.3091821306031197
ACH-000600,0.2253393946060733
ACH-000601,0.2128772935892594
ACH-000605,0.2808206987831775
ACH-000606,0.2954075425301158
ACH-000608,0.17769161911731587
ACH-000614,0.3264950180918256
ACH-000616,0.15799217195260962
ACH-000618,0.20583935045380067
ACH-000619,0.3487412306363458
ACH-000620,0.19771747807803225
ACH-000621,0.30244453484957456
ACH-000622,0.2382898069255505
ACH-000623,0.2885009579817909
ACH-000624,0.22265051013233925
ACH-000627,0.15522520646297158
ACH-000630,0.27253307659784504
ACH-000631,-0.04847511716378429
ACH-000632,0.24832913573413634
ACH-000633,0.3490294723897719
ACH-000637,0.24486608973459825
ACH-000638,0.24905838917933365
ACH-000646,0.23501708097742485
ACH-000647,0.2239661850298545
ACH-000648,0.1352010633062518
ACH-000649,0.194420863534147
ACH-000651,0.16032596231448273
ACH-000652,0.06752845679062447
ACH-000653,0.31802866136462754
ACH-000657,0.2409651767331116
ACH-000658,0.27281036248911644
ACH-000661,0.2733996479446009
ACH-000662,0.3079648059941708
ACH-000663,0.07176876951342996
ACH-000665,0.25350311171692497
ACH-000671,0.3541350884861596
ACH-000672,0.1560701633425228
ACH-000673,0.2290719601322217
ACH-000676,0.27199162374266656
ACH-000677,0.2439376582545679
ACH-000681,0.3004165707507477
ACH-000683,0.2755960687273822
ACH-000684,0.10526452383208852
ACH-000688,0.17342123087034772
ACH-000693,0.14395909270509327
ACH-000694,0.18941904898109269
ACH-000695,0.05647054517125416
ACH-000696,0.2619497568021799
ACH-000697,0.2953151083335571
ACH-000699,0.2347093123913052
ACH-000701,0.19024617683827186
ACH-000706,0.28059071547194475
ACH-000711,0.25100635069842625
ACH-000713,0.31065646482299025
ACH-000714,0.2538041799588527
ACH-000718,0.39737912988498
ACH-000720,0.3333607130994133
ACH-000721,0.12806171695798696
ACH-000724,0.31650033844492925
ACH-000725,0.3306552353466483
ACH-000732,0.27997590239136594
ACH-000734,0.27038453688512304
ACH-000735,0.2273687858705918
ACH-000736,0.2042397615434571
ACH-000738,0.26481052262358085
ACH-000746,0.24583570608952615
ACH-000747,0.2143929910455754
ACH-000748,0.21883203327117387
ACH-000753,0.2697192032252313
ACH-000756,0.20802494888816364
ACH-000757,0.35487124453920044
ACH-000758,0.2781539518918149
ACH-000760,0.1861299695875273
ACH-000762,0.23509781141481265
ACH-000763,0.3099336949091941
ACH-000764,0.13221705030023687
ACH-000765,0.23776446554145736
ACH-000766,0.23570740724379285
ACH-000767,0.27077590831276205
ACH-000768,0.24195458641948395
ACH-000769,0.20218154938749647
ACH-000770,0.2911082420793357
ACH-000771,0.1245750222943028
ACH-000773,0.2422761934408617
ACH-000776,0.30506832233618536
ACH-000777,0.1041651445712337
ACH-000778,0.2424498530740101
ACH-000781,0.28701440141940765
ACH-000782,0.3377343615101425
ACH-000783,0.25482558297870145
ACH-000784,0.2161916805321506
ACH-000785,0.2565282898378725
ACH-000787,0.17505830584879753
ACH-000788,0.2262786699150396
ACH-000791,0.24842060233453986
ACH-000792,0.2338393275993045
ACH-000794,0.3321278710685663
ACH-000796,0.16859291051658898
ACH-000798,0.31925035252739115
ACH-000799,0.17850443942240146
ACH-000800,0.2485635503290993
ACH-000802,0.2840166499984221
ACH-000804,0.18888942588368976
ACH-000805,0.290399029149478
ACH-000809,0.2586930832592238
ACH-000810,0.14471479728578
ACH-000811,0.1777824157597515
ACH-000817,0.3539690309627811
ACH-000819,0.2755989528476134
ACH-000820,0.3604409077124255
ACH-000821,0.18321196093015635
ACH-000822,0.2519960099793553
ACH-000823,0.15948031454760234
ACH-000824,0.2166280654414056
ACH-000827,0.32300027623664845
ACH-000829,0.3726046315432023
ACH-000831,0.2504804447191831
ACH-000832,0.347855207801306
ACH-000833,0.34220888715056397
ACH-000834,0.26229370022021004
ACH-000835,0.2193833747745815
ACH-000836,0.1618591073450968
ACH-000837,0.2192296902851844
ACH-000838,0.3848206460690206
ACH-000839,0.2991565236195348
ACH-000840,0.2423099482110317
ACH-000841,0.30918168349126873
ACH-000843,0.2503827846480806
ACH-000846,0.13602217666193467
ACH-000847,0.17077810225843232
ACH-000848,0.3520236324796652
ACH-000849,0.3533487687591583
ACH-000851,0.2878664237282244
ACH-000855,0.1974527031287268
ACH-000856,0.3061402293002265
ACH-000858,0.17340165432276958
ACH-000859,0.2660365720254943
ACH-000861,0.3204084905060089
ACH-000862,0.3157842497878895
ACH-000865,0.17991821321348356
ACH-000866,0.296314269961377
ACH-000867,0.3463186359878748
ACH-000869,0.29448590985733875
ACH-000872,0.20454500152640254
ACH-000873,0.13590218908739926
ACH-000876,0.2943506863477169
ACH-000878,0.3672823493438016
ACH-000880,0.04421752030134419
ACH-000881,0.2525486210796628
ACH-000882,0.06210134858909053
ACH-000884,0.2316991527401769
ACH-000885,0.18864527707513565
ACH-000887,0.3070647470450618
ACH-000889,0.224489932380787
ACH-000896,0.15275590866413358
ACH-000898,0.10013102435544977
ACH-000900,0.2228344799060592
ACH-000901,0.21719519643163532
ACH-000905,0.27098895822658176
ACH-000906,0.2328632856222738
ACH-000907,0.17281944042945158
ACH-000910,0.3028340688200025
ACH-000911,0.21942724519582232
ACH-000912,0.2498840831474361
ACH-000913,0.3810988220689233
ACH-000915,0.3717767234110328
ACH-000916,0.4608836375707703
ACH-000917,0.22226898087406305
ACH-000920,0.29975935030705364
ACH-000921,0.2969926113331152
ACH-000924,0.20729293039978774
ACH-000926,0.3834843816423407
ACH-000928,0.2639134726982664
ACH-000929,0.1972192165451584
ACH-000932,0.17960402207781814
ACH-000935,0.07958792488332579
ACH-000936,0.2384702047488917
ACH-000937,0.353636874324392
ACH-000938,0.2714306955078561
ACH-000939,0.14693217788091295
ACH-000941,0.18832363590660603
ACH-000943,0.1885391567796852
ACH-000946,0.29870930011586105
ACH-000947,0.2218822873558727
ACH-000948,0.2340363353922133
ACH-000950,0.26771020206180834
ACH-000953,0.3531373649227096
ACH-000954,0.10007207200303916
ACH-000957,0.3920322157397276
ACH-000958,0.32513222677833986
ACH-000960,0.2026523611199451
ACH-000963,0.20733277703242406
ACH-000968,0.155456047041662
ACH-000969,0.3204757857010253
ACH-000972,0.028553826271179757
ACH-000973,0.20250617007264285
ACH-000974,0.17427199660976272
ACH-000978,0.1665271706111516
ACH-000984,0.2260690054582464
ACH-000986,0.2952090284301224
ACH-000988,0.17230404713460898
ACH-000993,0.21918783540281944
ACH-000994,0.18492652517792205
ACH-000996,0.14174136957610903
ACH-001001,0.31601066923267274
ACH-001020,0.19912662915450335
ACH-001028,0.2325266207175988
ACH-001031,0.23660326327547385
ACH-001038,0.29379052617339163
ACH-001048,0.17978857683938068
ACH-001050,0.3012710174423313
ACH-001053,0.4026651055472273
ACH-001054,0.2299983067099056
ACH-001061,0.3413722306358354
ACH-001067,0.2803518454840851
ACH-001075,0.3797154655092158
ACH-001096,0.24526031113575014
ACH-001111,0.3992533967513587
ACH-001119,0.3432012464345826
ACH-001128,0.5162828581396516
ACH-001134,0.19845156640980596
ACH-001151,0.2206688264859354
ACH-001163,0.2398742557705273
ACH-001164,0.08833199201591553
ACH-001183,0.14612257038848653
ACH-001192,0.2517689318047228
ACH-001193,0.21496717629577855
ACH-001196,0.12793266779388787
ACH-001197,0.3825627639431219
ACH-001205,0.17911350683931193
ACH-001211,0.2721532220626929
ACH-001212,0.15825195711040174
ACH-001228,0.2536765231124589
ACH-001232,0.24598241014234376
ACH-001239,0.2308237495246984
ACH-001270,0.14513096032324138
ACH-001274,0.07155228994811665
ACH-001275,0.0846371711299324
ACH-001277,0.34570167641773764
ACH-001278,0.28736328310290826
ACH-001280,0.2736712584865926
ACH-001283,0.20868109235086585
ACH-001289,0.2711331406423311
ACH-001300,0.3170924727864004
ACH-001301,0.2162149758969996
ACH-001302,0.4106502114648842
ACH-001306,0.14940664758711386
ACH-001318,0.2764978443565602
ACH-001322,0.08920582053092872
ACH-001328,0.32450824582444704
ACH-001332,0.2572724496723639
ACH-001336,0.2263543066868975
ACH-001346,0.2791605198968677
ACH-001353,0.21032007571004696
ACH-001354,0.07942247195304873
ACH-001367,0.3178170034570804
ACH-001368,0.2631815032049625
ACH-001374,0.11350347785560685
ACH-001377,0.3115624729538753
ACH-001380,0.1827100186344082
ACH-001391,0.16502824867529814
ACH-001408,0.2434653843075203
ACH-001430,0.2403656067355333
ACH-001431,0.3893086716086973
ACH-001450,0.4153423739300972
ACH-001496,0.1475962461008489
ACH-001500,0.10225616366444212
ACH-001523,0.2920337079106287
ACH-001532,0.202798174830274
ACH-001550,0.2141142832802372
ACH-001552,0.22446293333572756
ACH-001554,0.2941394624279667
ACH-001654,0.2955385503484997
ACH-001735,0.25505963178098473
ACH-001736,0.28877541940468354
ACH-001737,0.34454948575808125
ACH-001740,0.3670022306987133
ACH-001745,0.22302932741944306
ACH-001765,0.28906176198420497
