,CGN (57530)
ACH-000004,-0.16188129971530088
ACH-000005,-0.10325615738821152
ACH-000007,0.04765280539171455
ACH-000009,-0.2365613436303749
ACH-000011,0.07195764302791646
ACH-000012,-0.04048656627975121
ACH-000013,-0.16294128161378832
ACH-000014,0.1011829996658997
ACH-000015,-0.06450792393397196
ACH-000017,0.012828056518320705
ACH-000018,-0.19986578614711129
ACH-000019,-0.10203656337575456
ACH-000021,-0.05270934266664662
ACH-000022,0.036386667176769
ACH-000025,-0.15411233481220749
ACH-000028,-0.14936419030155998
ACH-000030,-0.0648917388994737
ACH-000035,0.009702814777224551
ACH-000036,-0.1008449132137569
ACH-000037,-0.04544653807201078
ACH-000039,0.07789049289335533
ACH-000040,-0.0236403732201403
ACH-000041,0.07414357249847438
ACH-000042,-0.07989013797479587
ACH-000045,-0.02966154380653762
ACH-000047,-0.10426743747639332
ACH-000052,0.17173974855668975
ACH-000053,-0.0975291730861655
ACH-000054,-0.016997336413201086
ACH-000055,-0.1780640066295837
ACH-000060,-0.17892292956472558
ACH-000067,-0.050802489748938286
ACH-000070,-0.09863945044475657
ACH-000075,-0.061570236859658976
ACH-000078,-0.052502606108388805
ACH-000082,-0.12012813223588527
ACH-000085,-0.17184046085467253
ACH-000086,-0.07335170150793681
ACH-000087,0.1733050990167628
ACH-000092,-0.02760316911033916
ACH-000095,-0.029492724293939707
ACH-000097,-0.09263733819631552
ACH-000098,-0.06419053271914339
ACH-000099,0.021476385216695325
ACH-000108,-0.04049349437136735
ACH-000113,-0.06741764881059024
ACH-000116,-0.13620174982766586
ACH-000118,-0.09471352454216342
ACH-000120,-0.1587204229140319
ACH-000123,-0.015046267244675627
ACH-000127,-0.06527822319198008
ACH-000128,-0.03942103585579197
ACH-000132,0.03983140061261824
ACH-000133,-0.08182872084224442
ACH-000137,-0.2020086130178829
ACH-000138,-0.0964040545132028
ACH-000142,-0.10746484021389303
ACH-000143,-0.17152807971852954
ACH-000146,-0.10291833694654334
ACH-000148,-0.1476129415080564
ACH-000150,0.11300440148640513
ACH-000152,-0.05711014460482638
ACH-000153,-0.04529136981660065
ACH-000159,-0.029689147211310937
ACH-000160,-0.09161653327863348
ACH-000163,-0.04495691313913406
ACH-000167,-0.018684265532114396
ACH-000168,0.15775192461521734
ACH-000169,0.06582872523949472
ACH-000178,0.08485276926763402
ACH-000183,-0.08455894762181444
ACH-000188,0.009122663340796087
ACH-000189,-0.19928468882421466
ACH-000190,0.0150784157821606
ACH-000198,0.027024413256008812
ACH-000203,0.03212374852569327
ACH-000204,-0.4006054888872272
ACH-000206,-0.031084317090433706
ACH-000207,0.07844756017586657
ACH-000208,0.1294351978322267
ACH-000210,-0.19846070513430294
ACH-000211,-0.07573633935522882
ACH-000215,-0.07449333488138885
ACH-000221,-0.115188980874163
ACH-000222,0.0024443926497950013
ACH-000223,-0.02843579243328175
ACH-000226,-0.05777583428683801
ACH-000227,-0.01717070136360731
ACH-000228,-0.11967672095717966
ACH-000231,-0.049224802048910665
ACH-000232,-0.09657379552069527
ACH-000233,-0.2472950295959449
ACH-000234,-0.057949673169947175
ACH-000235,-0.2496497176491055
ACH-000237,-0.055934897957795146
ACH-000238,-0.13694857652820722
ACH-000242,-0.08733094609854898
ACH-000243,0.02115641503308897
ACH-000244,-0.12403497532634825
ACH-000246,-0.012134102166035795
ACH-000248,-0.16320539471998616
ACH-000250,-0.032062390438095625
ACH-000251,-0.09860230854122456
ACH-000252,-0.09894929785663507
ACH-000253,0.07630681929046705
ACH-000255,-0.08153450054120827
ACH-000256,-0.03378816609875423
ACH-000257,0.04596193008134649
ACH-000258,0.09817280871398484
ACH-000259,-0.07297033967957116
ACH-000260,-0.08296106134322973
ACH-000261,0.03170884534856895
ACH-000262,-0.05367524677194944
ACH-000263,-0.1944461854829405
ACH-000264,-0.103985923106301
ACH-000265,0.10243297020270624
ACH-000266,-0.11072459855613594
ACH-000272,0.0115905197404371
ACH-000274,0.02685077357339459
ACH-000277,-0.09649137242676804
ACH-000278,-0.027560449388979568
ACH-000279,-0.00854185354367399
ACH-000280,-0.10659764556851753
ACH-000281,-0.06510766675088267
ACH-000288,-0.09452935285749274
ACH-000291,0.050653976973426725
ACH-000293,0.007482909791694227
ACH-000294,0.0447870640895453
ACH-000295,-0.1502502001726286
ACH-000296,0.0099494600294438
ACH-000302,-0.018772511361020712
ACH-000304,-0.09366611102628107
ACH-000307,-0.07426583407388775
ACH-000308,-0.11266223816634975
ACH-000310,0.05011917696317315
ACH-000311,-0.029450912512038886
ACH-000312,-0.09280767201736244
ACH-000315,0.06804698490434377
ACH-000316,-0.014705552210727698
ACH-000317,0.05675961997043622
ACH-000318,-0.034646609995273116
ACH-000319,-0.09886123573500244
ACH-000320,-0.10484277807764507
ACH-000322,-0.1613186652174805
ACH-000323,-0.14191248711511176
ACH-000324,0.016386747533982556
ACH-000329,0.011124436209773741
ACH-000330,-0.03329747449209031
ACH-000331,-0.013974471464102418
ACH-000332,-0.13625036992588288
ACH-000334,-0.13777626021369474
ACH-000335,-0.057222688867637976
ACH-000336,-0.07091847476690849
ACH-000337,0.11074550139933544
ACH-000338,-0.2246287993629746
ACH-000339,0.02068487144029156
ACH-000341,-0.23906442469080155
ACH-000348,-0.07086940205667401
ACH-000350,-0.10405991427583144
ACH-000352,-0.05135845360465774
ACH-000356,0.06462642265380547
ACH-000361,0.1403724844572855
ACH-000362,-0.030324118933101295
ACH-000363,-0.007365524693795988
ACH-000364,-0.08871857201340153
ACH-000365,-0.028927256460133006
ACH-000366,-0.07861317367874139
ACH-000368,-0.17591200992167108
ACH-000374,0.08043989017396758
ACH-000375,-0.2416493402066933
ACH-000376,-0.04747460994892327
ACH-000381,-0.1060623914809801
ACH-000383,-0.0967327545527552
ACH-000387,0.010667815885557387
ACH-000389,0.08954509935690146
ACH-000390,-0.05403839360307408
ACH-000393,0.0018192589436009038
ACH-000395,-0.2949616833721217
ACH-000396,0.12201830181105355
ACH-000397,-0.0756509885132925
ACH-000401,0.014906317259326838
ACH-000402,0.007595044369533862
ACH-000403,-0.0989779836654802
ACH-000404,0.17361552196841065
ACH-000406,-0.11536646363031106
ACH-000407,-0.14668763541503754
ACH-000408,-0.1608954020991945
ACH-000410,-0.2364682936174536
ACH-000411,-4.109946005548229e-05
ACH-000414,0.0659889048439493
ACH-000415,-0.03433866764592172
ACH-000416,-0.10103668631718593
ACH-000420,0.033557125819668535
ACH-000421,-0.06463954202215612
ACH-000424,-0.20019234688393586
ACH-000425,-0.05300092675034741
ACH-000426,-0.18014476843344265
ACH-000427,-0.019303931361305003
ACH-000433,-0.10781645913570824
ACH-000435,-0.053971013019165744
ACH-000436,0.04157750766977448
ACH-000444,-0.12277162180831185
ACH-000445,-0.1384917281484103
ACH-000448,-0.13564085244742732
ACH-000450,0.11892505905716473
ACH-000452,-0.11018533960031904
ACH-000454,-0.1264734632176279
ACH-000458,-0.09425368102342237
ACH-000459,-0.20444217929316685
ACH-000460,0.034693795627184665
ACH-000461,-0.01769152713340792
