,OR10A4 (283297)
ACH-000004,-0.2664681933804986
ACH-000005,-0.022436498371514683
ACH-000007,-0.06548440209072799
ACH-000009,-0.2701660223523503
ACH-000011,-0.4138469798788914
ACH-000012,0.009833434462083488
ACH-000013,-0.0975022109450785
ACH-000014,-0.24845512992871305
ACH-000015,-0.16637748194967472
ACH-000017,-0.18235380403854812
ACH-000018,-0.17053364574740856
ACH-000019,-0.07452655454824289
ACH-000021,-0.13544279856470445
ACH-000022,-0.292013710798021
ACH-000025,-0.059917901447736226
ACH-000028,-0.19172318325241253
ACH-000030,-0.272817688401859
ACH-000035,-0.31470722268550444
ACH-000036,-0.3347981798062617
ACH-000037,-0.20959424848281685
ACH-000039,-0.02532232550146809
ACH-000040,-0.3631186132271367
ACH-000041,-0.16069421091932767
ACH-000042,-0.20664249925693812
ACH-000045,-0.41651116917987774
ACH-000047,-0.22527218666953255
ACH-000052,0.04977778351243793
ACH-000053,-0.2294839592288396
ACH-000054,-0.35173448455115064
ACH-000055,-0.18394161245122204
ACH-000060,-0.11591993379699997
ACH-000067,-0.2074952238222848
ACH-000070,-0.2692725395316656
ACH-000075,-0.14725113191420386
ACH-000078,-0.5051778059228043
ACH-000082,-0.14876044023340632
ACH-000085,-0.17263539028018535
ACH-000086,-0.06924258368236524
ACH-000087,-0.026673830467401585
ACH-000092,-0.044253905248798686
ACH-000095,-0.21775701545804
ACH-000097,-0.3058933763930136
ACH-000098,-0.16723351043674808
ACH-000099,-0.1885864218047194
ACH-000108,-0.10681051423953193
ACH-000113,-0.20349359458510127
ACH-000116,-0.16163812478600406
ACH-000118,-0.04588615098271445
ACH-000120,-0.29724050067252084
ACH-000123,-0.08951748763233776
ACH-000127,-0.2415841585934325
ACH-000128,-0.12507597025653744
ACH-000132,-0.08800084454474348
ACH-000133,-0.1505499579858754
ACH-000137,-0.19343481445848906
ACH-000138,-0.20615856830606846
ACH-000142,-0.1333476799930632
ACH-000143,-0.08818335474743189
ACH-000146,-0.17924220793466675
ACH-000148,-0.15017903547424066
ACH-000150,-0.3291825186849469
ACH-000152,0.030074796885089777
ACH-000153,-0.2877023331847055
ACH-000159,-0.2347860659439339
ACH-000160,-0.06857104675528669
ACH-000163,-0.1367485555730856
ACH-000167,-0.031770686646818924
ACH-000168,-0.16683928740863332
ACH-000169,-0.2101649142911104
ACH-000178,-0.22400329605570826
ACH-000183,-0.2376848241343294
ACH-000188,-0.193719030264722
ACH-000189,-0.14944957751962526
ACH-000190,-0.4205114858518942
ACH-000198,-0.25071611091874146
ACH-000203,-0.3987708339815825
ACH-000204,-0.028975425181208887
ACH-000206,-0.3301844941550348
ACH-000207,-0.16559448433686424
ACH-000208,-0.3334441447736187
ACH-000210,-0.4385795429205582
ACH-000211,-0.1719013053738334
ACH-000215,-0.25817691638067025
ACH-000221,-0.09645909597948037
ACH-000222,-0.25684180410762825
ACH-000223,-0.17586519860600738
ACH-000226,-0.19956725607509035
ACH-000227,-0.2592942901904136
ACH-000228,0.12442338577831916
ACH-000231,-0.12010154116884295
ACH-000232,-0.2357515150975041
ACH-000233,-0.16927453589838334
ACH-000234,-0.27006303347956995
ACH-000235,-0.0915614784413524
ACH-000237,-0.16184075852573768
ACH-000238,-0.27480733469985785
ACH-000242,-0.049434936196211296
ACH-000243,-0.11542540908916198
ACH-000244,-0.42258766278341947
ACH-000246,-0.17256243631893628
ACH-000248,-0.0057709416279669214
ACH-000250,-0.22062488144955625
ACH-000251,-0.21051594822220066
ACH-000252,-0.1817532246811276
ACH-000253,-0.2680051449103815
ACH-000255,-0.05176805163601278
ACH-000256,-0.3482220232953958
ACH-000257,-0.23803030288742294
ACH-000258,-0.1559097408768639
ACH-000259,-0.12241547452567993
ACH-000260,-0.195328050584002
ACH-000261,-0.15727067996094413
ACH-000262,-0.2652055755237401
ACH-000263,-0.3362034745378338
ACH-000264,-0.17445549981037278
ACH-000265,-0.11941463013590685
ACH-000266,-0.09389573657810897
ACH-000272,-0.040833330364247564
ACH-000274,-0.21963140938588951
ACH-000277,-0.21617200977162168
ACH-000278,-0.2310153781234081
ACH-000279,-0.2112890484365802
ACH-000280,-0.21050304424179192
ACH-000281,-0.4446656146083838
ACH-000288,-0.17495114541419254
ACH-000291,-0.2518837876618954
ACH-000293,-0.19438813354044168
ACH-000294,-0.3151761413921625
ACH-000295,-0.12549672866542153
ACH-000296,-0.12267132229125854
ACH-000302,-0.08659318240656139
ACH-000304,-0.2548390202372545
ACH-000307,-0.2975958405304499
ACH-000308,-0.20748417619073475
ACH-000310,-0.2298010493440048
ACH-000311,-0.07412479330648329
