,NDUFAF5 (79133)
ACH-000004,-0.14951366110093792
ACH-000005,-0.39686017998944817
ACH-000007,-0.36010883438603875
ACH-000009,-0.03570508208201267
ACH-000011,-0.000492073366650572
ACH-000012,-0.2311997035522665
ACH-000013,-0.1693359381090267
ACH-000014,-0.13087220201280134
ACH-000015,-0.11075976557702699
ACH-000017,-0.2238004954569986
ACH-000018,-0.017808178544120166
ACH-000019,-0.3766706446207032
ACH-000021,-0.168574542373879
ACH-000022,-0.1874017804437512
ACH-000025,-0.07495609042664346
ACH-000028,-0.36334604171636653
ACH-000030,-0.09209709715230058
ACH-000035,-0.19207977932496093
ACH-000036,0.0020731414801582254
ACH-000037,-0.06900230558549762
ACH-000039,0.037809855025738213
ACH-000040,-0.0666613260685818
ACH-000041,-0.06558879560517697
ACH-000042,-0.08303015664839558
ACH-000045,-0.3812803983722425
ACH-000047,-0.3135847775695661
ACH-000052,-0.2710158608754008
ACH-000053,-0.07501295865682214
ACH-000054,-0.0695825492774652
ACH-000055,-0.10314324244106864
ACH-000060,-0.14338022974500486
ACH-000067,-0.01676760465573779
ACH-000070,-0.13318866764584847
ACH-000075,-0.14596434630662494
ACH-000078,-0.08114345776986967
ACH-000082,-0.13166129987995573
ACH-000085,-0.1830102845149144
ACH-000086,-0.19963127112140264
ACH-000087,-0.381004353967919
ACH-000092,-0.2438900217380373
ACH-000095,-0.047146422934085865
ACH-000097,-0.15906015428728335
ACH-000098,-0.12082063647456485
ACH-000099,-0.2354458797401093
ACH-000108,-0.030089734050919883
ACH-000113,-0.3156155887074828
ACH-000116,-0.20099429091679696
ACH-000118,-0.6812138828180963
ACH-000120,-0.09781114892116707
ACH-000123,-0.14256991589461993
ACH-000127,-0.15007396608154044
ACH-000128,-0.27734486013882764
ACH-000132,-0.1532868639974855
ACH-000133,-0.21277064757843211
ACH-000137,-0.19033221347942075
ACH-000138,-0.22412923069990276
ACH-000142,0.06031532449514203
ACH-000143,-0.17907595069631338
ACH-000146,-0.17029681682189451
ACH-000148,-0.33131713522129635
ACH-000150,-0.24635753967141474
ACH-000152,-0.18175687983527036
ACH-000153,-0.14012816687627286
ACH-000159,-0.0968306415666353
ACH-000160,-0.007950598181082888
ACH-000163,-0.22511995225540185
ACH-000167,0.7317171050967222
ACH-000168,0.049683361240385665
ACH-000169,-0.22993799597982856
ACH-000178,-0.04945351944266862
ACH-000183,-0.2015856445181408
ACH-000188,0.003443350562371016
ACH-000189,-0.29823181855447056
ACH-000190,-0.04380359593840058
ACH-000198,-0.3484017920155616
ACH-000203,-0.16549695364972958
ACH-000204,-0.34178287690679626
ACH-000206,-0.16096423995037742
ACH-000207,-0.3591841114393773
ACH-000208,0.07964224301966001
ACH-000210,-0.062027429298553566
ACH-000211,-0.03220205537173183
ACH-000215,-0.1232610741079813
ACH-000221,-0.467539756078427
ACH-000222,-0.08105635694653136
ACH-000223,-0.2375295000146753
ACH-000226,-0.13174751894462045
ACH-000227,-0.06569439132770746
ACH-000228,-0.2323672363012808
ACH-000231,-0.10365304886840172
ACH-000232,-0.19045899013150855
ACH-000233,-0.1500830619160606
ACH-000234,-0.04393266416898926
ACH-000235,-0.16020445163434166
ACH-000237,-0.03068564981028775
ACH-000238,-0.10969523153835396
ACH-000242,-0.287532701048446
ACH-000243,-0.10720688613069967
ACH-000244,-0.40239030276582893
ACH-000246,-0.27841743848759265
ACH-000248,-0.07570368708183853
ACH-000250,-0.06035883026185916
ACH-000251,-0.3248251396343692
ACH-000252,-0.07071672133738291
ACH-000253,-0.13174427537992978
ACH-000255,-0.23375876480229946
ACH-000256,-0.11340084474912687
ACH-000257,-0.3085450003837599
ACH-000258,-0.15904114319438745
ACH-000259,-0.3806110099019008
ACH-000260,-0.01577188858387597
ACH-000261,-0.10619032587543467
ACH-000262,-0.2034696702843181
ACH-000263,-0.2318433226125365
ACH-000264,-0.1731247813081297
ACH-000265,-0.5653797646044698
ACH-000266,-0.050154674759003266
ACH-000272,-0.2142602049937025
ACH-000274,-0.14283002730906996
ACH-000277,-0.1877508559505752
ACH-000278,-0.02366841659829877
ACH-000279,-0.10322354985766316
ACH-000280,-0.052385963404382
ACH-000281,-0.21755907170170646
ACH-000288,-0.10261503153980077
ACH-000291,-0.19369031467292894
ACH-000293,-0.11956087716256082
ACH-000294,0.07195542281866317
ACH-000295,0.13230768678465635
ACH-000296,0.0028005789005110158
ACH-000302,-0.12970197842674774
ACH-000304,-0.16184073568628404
ACH-000307,-0.09116504721272753
ACH-000308,-0.1727542158011591
ACH-000310,-0.08961971952844539
ACH-000311,-0.2675980180487656
ACH-000312,-0.15785065350982835
ACH-000315,0.095717224326288
ACH-000316,-0.05005249826206218
ACH-000317,-0.13972151985616935
ACH-000318,-0.2300953511931376
ACH-000319,-0.0596050102584365
ACH-000320,-0.2648038234457163
ACH-000322,-0.08489354805823736
ACH-000323,0.032272419509205334
ACH-000324,0.04580428138986956
ACH-000329,-0.28949620703705864
ACH-000330,-0.1239065272075622
ACH-000331,-0.11568479489894815
ACH-000332,-0.06717810186345967
ACH-000334,-0.07870382743326586
ACH-000335,-0.3845598232088149
ACH-000336,-0.2534628723573294
ACH-000337,-0.14925703603795046
ACH-000338,-0.5400815074958611
ACH-000339,-0.1729340668625753
ACH-000341,-0.20286428347172086
ACH-000348,-0.14779476796601226
ACH-000350,-0.21928234875663555
ACH-000352,-0.1253795841014778
ACH-000356,-0.3198987374447261
ACH-000361,-0.12335179857315395
ACH-000362,-0.033113779147708966
ACH-000363,-0.2510496153099737
ACH-000364,-0.22244186875614214
ACH-000365,-0.32362754497915713
ACH-000366,0.02349085954199497
ACH-000368,-0.4065700979203447
ACH-000374,-0.1488117966162094
ACH-000375,0.020663531313017625
ACH-000376,-0.2398508003753051
ACH-000381,-0.04231058470470046
ACH-000383,-0.1325573757317309
ACH-000387,-0.013151001489198129
ACH-000389,-0.09804159827229872
ACH-000390,-0.08485918982178083
