,TCFL5 (10732)
ACH-000480,0.06507579606752865
ACH-000481,-0.1714637451138828
ACH-000483,-0.16430404507747093
ACH-000484,-0.27771943057212856
ACH-000485,-0.1891646209880007
ACH-000486,-0.1874446308376372
ACH-000487,-0.09527391659190464
ACH-000488,-0.21287780270245885
ACH-000490,-0.1176660206603181
ACH-000491,-0.02557371539646486
ACH-000495,-0.3284616088788559
ACH-000496,-0.16399084216186058
ACH-000499,-0.013228324632777677
ACH-000500,-0.1933916066569289
ACH-000502,-0.2293821429844466
ACH-000503,-0.14592618737812074
ACH-000505,-0.19414795465327453
ACH-000507,-0.1681955247740468
ACH-000510,-0.17357072883612354
ACH-000511,-0.12304019994254745
ACH-000512,-0.0752990871874213
ACH-000516,-0.14585123755057927
ACH-000517,-0.1958783595969146
ACH-000518,-0.2380101284753671
ACH-000520,-0.31962211831887044
ACH-000521,-0.3158620097845041
ACH-000522,-0.19443255160640668
ACH-000524,-0.2023848057815204
ACH-000527,-0.2043149378307248
ACH-000528,-0.14758610994519888
ACH-000537,-0.2448758124896337
ACH-000541,-0.04071014808904097
ACH-000542,-0.10271695031092258
ACH-000544,-0.005432180738476512
ACH-000545,-0.10069666763810613
ACH-000547,0.007022732481602738
ACH-000548,-0.11808239827016935
ACH-000549,-0.2764043595245455
ACH-000550,-0.30157993024158675
ACH-000552,-0.17554881424746513
ACH-000556,-0.15605916090781108
ACH-000557,-0.3968791303667675
ACH-000569,-0.1466115929644153
ACH-000570,-0.3194387125793047
ACH-000571,-0.16781149028494172
ACH-000573,-0.20907238452845187
ACH-000576,-0.21665458011501235
ACH-000579,-0.30243243563015304
ACH-000580,-0.17182315628777628
ACH-000584,-0.15002095535204082
ACH-000585,-0.1343324362129567
ACH-000588,-0.023053936036684045
ACH-000589,-0.15044437749654074
ACH-000591,-0.1817983969206102
ACH-000593,-0.07134944597955545
ACH-000600,-0.21362050147616649
ACH-000601,-0.2873858535025271
ACH-000605,-0.1397125701943543
ACH-000606,-0.0016206460472050445
ACH-000608,-0.1806100984124539
ACH-000614,-0.4799817064335491
ACH-000616,-0.2205710745119981
ACH-000618,-0.14823871706927166
ACH-000619,-0.0916118053867204
ACH-000620,-0.13260232316685247
ACH-000621,-0.2692157042561609
ACH-000622,-0.2509496892307564
ACH-000623,-0.27958399151000085
ACH-000624,-0.12002889009554372
ACH-000627,-0.26264025661630336
ACH-000630,-0.2060065198883633
ACH-000631,-0.4828751476608809
ACH-000632,-0.154443734476509
ACH-000633,-0.31868109204487216
ACH-000637,0.06579806203339827
ACH-000638,-0.1131880467941484
ACH-000646,-0.2002502779990913
ACH-000647,-0.29963937133218665
ACH-000648,-0.2274267143939168
ACH-000649,-0.2738801254260901
ACH-000651,-0.25645188284650755
ACH-000652,-0.17516073224163156
ACH-000653,-0.18890056190135715
ACH-000657,-0.16847132955886865
ACH-000658,-0.2351094511882377
ACH-000661,-0.17876937803929333
ACH-000662,0.16241400612243234
ACH-000663,-0.1521264318940961
ACH-000665,-0.2006807639778425
ACH-000671,-0.2396443546046009
ACH-000672,-0.12779910810982392
ACH-000673,-0.24765538570157744
ACH-000676,-0.09158546846122237
ACH-000677,-0.20926520641069685
ACH-000681,-0.1734910755856023
ACH-000683,-0.14850459448743875
ACH-000684,-0.30043644390874075
ACH-000688,-0.22714396615476315
ACH-000693,-0.08530534113798016
ACH-000694,-0.3019075200771477
ACH-000695,-0.3676617819707016
ACH-000696,-0.26006051064223
ACH-000697,-0.11472137920217505
ACH-000699,-0.36554752044917294
ACH-000701,-0.10723136313825904
ACH-000706,0.04926145937748908
ACH-000711,-0.2429732899079852
ACH-000713,-0.07754136759889768
ACH-000714,-0.2451808680680241
ACH-000718,-0.3710404563303995
ACH-000720,-0.14961701538654992
ACH-000721,-0.20357963464057466
ACH-000724,-0.21401856067878489
ACH-000725,-0.10476357767154107
ACH-000732,-0.18969400133002448
ACH-000734,-0.05527269520918263
ACH-000735,-0.24448829666054545
ACH-000736,-0.0902709312656398
ACH-000738,-0.13994158826921085
ACH-000746,-0.13431475062040996
ACH-000747,-0.20151577168018134
ACH-000748,-0.1601214323797116
ACH-000753,-0.2200568734721641
ACH-000756,-0.1364436523672776
ACH-000757,-0.01119842462120135
ACH-000758,-0.03268116296363142
ACH-000760,-0.2252363534146693
ACH-000762,-0.14189438318062456
ACH-000763,-0.190015007691536
ACH-000764,-0.23401770069410824
ACH-000765,-0.3379584451484396
ACH-000766,-0.2939844762260088
ACH-000767,-0.22163379635882646
ACH-000768,-0.15840610417851747
ACH-000769,-0.04417591623364451
ACH-000770,-0.1865992484620336
ACH-000771,-0.16374738823841214
ACH-000773,-0.3057774859605873
ACH-000776,-0.2597508149245251
ACH-000777,-0.08616279676418367
ACH-000778,-0.17249594110150346
ACH-000781,-0.1478951997263143
ACH-000782,-0.1983696361185144
ACH-000783,-0.4068100506276965
ACH-000784,-0.2223561862512716
ACH-000785,-0.24879059913740725
ACH-000787,-0.16403972681104034
ACH-000788,-0.17379887603009048
ACH-000791,-0.2254144192064179
ACH-000792,-0.0344369374169905
ACH-000794,-0.125248122376056
ACH-000796,-0.3051605884658033
ACH-000798,-0.3645952408831906
ACH-000799,-0.5268438029690407
ACH-000800,-0.28718904305759113
ACH-000802,-0.12051506629747545
ACH-000804,-0.1103747095033324
ACH-000805,0.05261648254682051
ACH-000809,-0.3433522552124467
ACH-000810,-0.483526505181413
ACH-000811,-0.15489071783830274
ACH-000817,-0.0007268288236761787
ACH-000819,-0.22711468755391184
ACH-000820,-0.24561380585669795
ACH-000821,-0.1457019166474641
ACH-000822,-0.26569927555314377
ACH-000823,-0.20447164423710915
ACH-000824,-0.09846836264396384
ACH-000827,-0.2753292279048153
ACH-000829,-0.014819930506924798
ACH-000831,-0.31100961806309196
ACH-000832,0.0070432086659965795
ACH-000833,-0.0951396213489561
ACH-000834,-0.09478197710286153
ACH-000835,0.05928173683372018
ACH-000836,-0.3190816869040165
ACH-000837,-0.20016600219927147
ACH-000838,-0.3666439007625141
ACH-000839,-0.12018822084044953
ACH-000840,-0.09648638682525937
ACH-000841,-0.08303343037514628
ACH-000843,0.029726227359677105
ACH-000846,-0.14336303339830306
ACH-000847,-0.28651326555576
ACH-000848,-0.11990270476844282
ACH-000849,-0.17265566244605532
ACH-000851,-0.16397912881417387
ACH-000855,-0.16074086894133024
ACH-000856,0.01592195032301823
ACH-000858,-0.21785043077896066
ACH-000859,-0.1644490534797858
ACH-000861,-0.0498618933965465
ACH-000862,-0.3506640818040294
ACH-000865,-0.2739904073896817
ACH-000866,-0.19076538571348434
ACH-000867,-0.16108027829467464
ACH-000869,-0.04653800950920585
ACH-000872,-0.12225311745901055
ACH-000873,-0.2078094425991124
ACH-000876,-0.10894896656162774
ACH-000878,-0.2124715539866193
ACH-000880,-0.22809898987300345
ACH-000881,-0.1957606648454784
ACH-000882,-0.22599740857175016
ACH-000884,-0.3241335832252637
ACH-000885,-0.11869080728426774
ACH-000887,-0.17590774971296186
ACH-000889,-0.2165556884663786
ACH-000896,-0.12337060710657966
ACH-000898,-0.1873292529685356
ACH-000900,-0.3353913368777074
ACH-000901,-0.1268811676230123
ACH-000905,-0.21907649993482156
ACH-000906,-0.06624574199449526
ACH-000907,-0.2613769449389138
ACH-000910,0.010549493620908831
ACH-000911,-0.3045850403017992
ACH-000912,-0.1588299323464197
ACH-000913,-0.16563581137949254
ACH-000915,0.016025680019509155
ACH-000916,0.12934518051651084
ACH-000917,-0.08309879165545404
ACH-000920,-0.563439741948559
ACH-000921,-0.2968389869982761
ACH-000924,-0.27053635380527763
ACH-000926,-0.1735038653443298
ACH-000928,-0.21354802647115975
ACH-000929,-0.15470029941355978
ACH-000932,-0.2973648738276301
ACH-000935,-0.2055405844353324
ACH-000936,-0.19418047260190197
ACH-000937,-0.20675916476480904
ACH-000938,-0.16212089064221452
ACH-000939,-0.027705972477900968
ACH-000941,-0.037893808210808094
ACH-000943,-0.1720047400408069
ACH-000946,-0.24534074846637305
ACH-000947,-0.12182341727064255
ACH-000948,-0.07767701587212994
ACH-000950,-0.00955278182366552
ACH-000953,-0.30894181268759674
ACH-000954,-0.055909947974380265
ACH-000957,-0.18108605455618645
ACH-000958,-0.2939333475410326
ACH-000960,-0.2288374678246081
ACH-000963,0.11988980442325002
ACH-000968,-0.14516799168133873
ACH-000969,-0.03551878226991504
ACH-000972,-0.21470747344255267
ACH-000973,-0.08395690475695697
ACH-000974,-0.2359590397172619
ACH-000978,-0.5462899342823649
ACH-000984,-0.3372997085256209
ACH-000986,-0.2137391133079846
ACH-000988,-0.14062534946151722
ACH-000993,-0.3879083287184229
ACH-000994,-0.12132448579921434
ACH-000996,-0.5351894627050561
ACH-001001,-0.17701859124968386
ACH-001020,-0.3001645758092327
ACH-001028,-0.2224390164611316
ACH-001031,0.003425857338717825
ACH-001038,-0.17399972101189135
ACH-001048,-0.24366486287324995
ACH-001050,-0.2693221352878722
ACH-001053,-0.028874982141499236
ACH-001054,-0.19396588470972587
ACH-001061,-0.2744521254816261
ACH-001067,-0.4188230096386814
ACH-001075,-0.10138725854196344
ACH-001096,-0.2930070949845513
ACH-001111,-0.13611662291938775
ACH-001119,-0.13049089776797104
ACH-001128,0.15220226715214374
ACH-001134,-0.23096628816104606
ACH-001151,-0.1136990281586416
ACH-001163,-0.14700260784329028
ACH-001164,0.1214607747071636
ACH-001183,-0.2430379518292233
ACH-001192,-0.10586313089081556
ACH-001193,0.04772680942653193
ACH-001196,-0.3015645215199213
ACH-001197,-0.1102736513341054
ACH-001205,-0.011947794231317648
ACH-001211,-0.15430795608648648
ACH-001212,-0.2506297277537893
ACH-001228,-0.21259517990736407
ACH-001232,-0.17959502506796854
ACH-001239,-0.2684406447290485
ACH-001270,-0.11457360680695157
ACH-001274,-0.2911533334789265
ACH-001275,-0.26786512149567665
ACH-001277,-0.157383602250224
ACH-001278,-0.261237159080536
ACH-001280,-0.22782878271615395
ACH-001283,-0.07434990909136831
ACH-001289,-0.3438013082381353
ACH-001300,-0.16499138739129218
ACH-001301,-0.3384230311520113
ACH-001302,-0.2480102361659257
ACH-001306,-0.12410704631110625
ACH-001318,0.03489918628553961
ACH-001322,-0.1902138267732996
ACH-001328,-0.21024401175608667
ACH-001332,-0.1348491347550453
ACH-001336,-0.03927957375937
ACH-001346,-0.0888982459312042
ACH-001353,-0.3062651233274994
ACH-001354,-0.22009932320832773
ACH-001367,-0.12158015969692475
ACH-001368,-0.2562188700488661
ACH-001374,0.2678827942189214
ACH-001377,-0.15414600486933025
ACH-001380,-0.3191855002315843
ACH-001391,-0.2962670456725711
ACH-001408,-0.11479552425133227
ACH-001430,-0.11175356749218003
ACH-001431,-0.015234307727364825
ACH-001450,0.06853965449140903
ACH-001496,0.04049485380958032
ACH-001500,-0.31091351650480703
ACH-001523,-0.2618230961697826
ACH-001532,-0.2467374740757851
ACH-001550,-0.23906610812751575
ACH-001552,-0.2708438585388637
ACH-001554,-0.2331758513144219
ACH-001654,-0.16053840888467338
ACH-001735,-0.2673040743800696
ACH-001736,-0.11093053169143023
ACH-001737,-0.5975516751998792
ACH-001740,-0.1680622116182466
ACH-001745,-0.20753580174104527
ACH-001765,-0.2714086480945799
