,DEDD2 (162989)
ACH-000004,-0.02518298873486292
ACH-000005,0.0844871229762132
ACH-000007,0.2972924075436061
ACH-000009,0.1179954786676731
ACH-000011,0.3493906280016152
ACH-000012,0.1219624132949237
ACH-000013,0.09434653874292816
ACH-000014,0.15091734855509245
ACH-000015,-0.05193903560807407
ACH-000017,0.061618945302317485
ACH-000018,-0.10536938314238173
ACH-000019,-0.044601643018000736
ACH-000021,0.040196344144320884
ACH-000022,0.10002623940419893
ACH-000025,0.16490770218321096
ACH-000028,-0.08691554108474914
ACH-000030,0.008375154783388033
ACH-000035,0.03640645713608469
ACH-000036,0.1952332887080828
ACH-000037,0.2563974554995918
ACH-000039,0.2884703078092539
ACH-000040,0.19029069111842886
ACH-000041,0.039612123887573854
ACH-000042,0.18189070408732386
ACH-000045,0.2845801668739495
ACH-000047,0.3887293287842898
ACH-000052,-0.04501989403312509
ACH-000053,0.12708250372632254
ACH-000054,-0.021829511436335762
ACH-000055,0.13740971462744067
ACH-000060,0.16587795706191336
ACH-000067,0.2005922265315142
ACH-000070,0.2430709686422016
ACH-000075,0.06746742281040856
ACH-000078,0.08829104117717199
ACH-000082,0.13568157825350424
ACH-000085,0.2689070498714813
ACH-000086,0.009641864325643118
ACH-000087,0.1567750274101961
ACH-000092,0.09345084159858187
ACH-000095,0.0095723431934832
ACH-000097,0.04243379595908832
ACH-000098,0.03158888706536758
ACH-000099,0.14335826740624233
ACH-000108,0.07783668090604083
ACH-000113,-0.04670527689965979
ACH-000116,0.16303819907302528
ACH-000118,0.13572763767447854
ACH-000120,0.06835513131217913
ACH-000123,-0.12780183037643414
ACH-000127,0.029917565081973862
ACH-000128,0.02559881236962691
ACH-000132,0.07589184123132818
ACH-000133,0.1389014876776215
ACH-000137,-0.1082905343572176
ACH-000138,-0.07543903247974901
ACH-000142,0.03361594561650757
ACH-000143,0.12086968218721116
ACH-000146,0.11018308322363968
ACH-000148,-0.011018083406297835
ACH-000150,0.15334338459369865
ACH-000152,0.10932017661920447
ACH-000153,0.07642679066276972
ACH-000159,0.1742984585581372
ACH-000160,-0.04913612873483718
ACH-000163,0.11375248680205953
ACH-000167,0.2312527725250557
ACH-000168,-0.004592777417518512
ACH-000169,0.11754545288402755
ACH-000178,0.1047171808036155
ACH-000183,0.023206154669798525
ACH-000188,0.02917094320960828
ACH-000189,0.13572059004629594
ACH-000190,0.07335283566780187
ACH-000198,0.13132156227773434
ACH-000203,0.45466546209175
ACH-000204,0.20005564358936834
ACH-000206,-0.059783245615091865
ACH-000207,0.1725717440753211
ACH-000208,-0.2509139130884225
ACH-000210,-0.08756267462666523
ACH-000211,0.06623733733362368
ACH-000215,0.08827916831025763
ACH-000221,-0.19834329107478574
ACH-000222,0.23684078534861674
ACH-000223,0.14058345141033754
ACH-000226,-0.0983841971204374
ACH-000227,0.04358861466291348
ACH-000228,0.05986186746738027
ACH-000231,0.08215367161627074
ACH-000232,0.044385211734048725
ACH-000233,0.13343963783865664
ACH-000234,-0.03803744518683925
ACH-000235,0.12263871496875525
ACH-000237,0.0759630975631522
ACH-000238,0.2553204194971248
ACH-000242,0.1990982027825815
ACH-000243,0.14423268299373201
ACH-000244,0.1208796987899214
ACH-000246,0.11903487842781027
ACH-000248,-0.020516433171631317
ACH-000250,0.029824103952907164
ACH-000251,0.019158647009973263
ACH-000252,-0.04187581646231092
ACH-000253,0.19290268842496133
ACH-000255,0.08002212078910659
ACH-000256,0.08394654279916547
ACH-000257,0.0052660207156615645
ACH-000258,0.24715388214224202
ACH-000259,0.17273171677137197
ACH-000260,0.038343548905351486
ACH-000261,0.0313387299615293
ACH-000262,0.060964260004631225
ACH-000263,-0.013922963165464458
ACH-000264,0.1951272162736601
ACH-000265,0.012887324039302149
ACH-000266,0.11998316595037598
ACH-000272,0.08017261933518664
ACH-000274,0.03570614068976171
ACH-000277,-0.059233988148328816
ACH-000278,0.08472285095010808
ACH-000279,0.11632116429825012
ACH-000280,0.08957132886928554
ACH-000281,0.21358162884131
ACH-000288,0.11898085206142348
ACH-000291,0.1288747341097772
ACH-000293,0.25600536739688484
ACH-000294,0.062453639924688865
ACH-000295,0.09582737609329918
ACH-000296,-0.0822513517605174
ACH-000302,-0.05144245998518555
ACH-000304,0.35288525116533537
ACH-000307,0.15929298637374675
ACH-000308,-0.039587729504715945
ACH-000310,0.09647185529843988
ACH-000311,0.10843205492304253
ACH-000312,0.1952929202547593
ACH-000315,0.07606423588348628
ACH-000316,0.2392642365061437
ACH-000317,0.06340701354517643
ACH-000318,0.006319344156897752
ACH-000319,0.28886575550148136
ACH-000320,0.3642303165567219
ACH-000322,0.08445719982682594
ACH-000323,0.11741613353046836
ACH-000324,-0.04199565498492155
ACH-000329,0.040695516419780565
ACH-000330,0.17351928191705354
ACH-000331,0.2030535453597184
ACH-000332,0.07724029498092651
ACH-000334,-0.04503161083088565
ACH-000335,0.14820769706796305
ACH-000336,0.058929893789930736
ACH-000337,0.27262924527762844
ACH-000338,0.20299537719127034
ACH-000339,0.1337281759089768
ACH-000341,-0.19311067386498576
ACH-000348,0.14816503458499974
ACH-000350,0.18716259700484608
ACH-000352,0.12529448991745268
ACH-000356,0.10297780816409267
ACH-000361,0.02030782783949833
ACH-000362,0.09320762739619427
ACH-000363,0.09683836436763618
ACH-000364,0.004791938118833344
ACH-000365,-0.1419693335610296
ACH-000366,-0.002172306566953447
ACH-000368,0.09708251085764187
ACH-000374,0.27382324889059195
ACH-000375,0.13990299550685056
ACH-000376,0.10575490795653186
ACH-000381,-0.09608188641786157
ACH-000383,0.02920504039337898
ACH-000387,0.030670201679691225
ACH-000389,0.1404018529794755
ACH-000390,0.07491114408121376
ACH-000393,0.14589881712453268
ACH-000395,-0.11417542361395044
ACH-000396,-0.4662249859997277
ACH-000397,0.08200155947983644
ACH-000401,-0.0039761798622330894
ACH-000402,-0.0601963587180433
ACH-000403,0.12279274419873905
ACH-000404,0.12063593172842507
ACH-000406,0.19429538438129998
ACH-000407,0.09818058868523173
ACH-000408,0.006928870702363236
ACH-000410,0.185570455694416
ACH-000411,0.23438579625168
ACH-000414,0.1805413479161708
ACH-000415,0.06808737326377183
ACH-000416,0.11897512074421122
ACH-000420,0.03670396349457595
ACH-000421,0.095741547532637
ACH-000424,0.2274254304298345
ACH-000425,0.023309020545271557
ACH-000426,0.05840629948598019
ACH-000427,0.01836045866922201
ACH-000433,0.12742614622131035
ACH-000435,-0.062250543185870005
ACH-000436,0.1176859552668986
ACH-000444,0.14193720152026332
ACH-000445,0.2695143479650075
ACH-000448,0.08642433849427159
ACH-000450,0.1140202377032882
ACH-000452,0.13259075629620765
ACH-000454,0.2657486041950789
ACH-000458,0.2574087459681381
ACH-000459,0.09644487830224356
ACH-000460,0.04838819559897383
ACH-000461,0.17638337642351742
ACH-000463,-0.09041227804238992
ACH-000464,0.2497831343453313
ACH-000466,-0.043134578908457614
ACH-000467,0.2585479936880657
ACH-000468,0.11261374909013452
ACH-000469,0.17095183961580415
ACH-000470,0.05364562415776585
ACH-000471,0.06628019164101619
ACH-000472,0.0458756471558024
ACH-000473,0.2105795853958468
ACH-000475,0.10255181628210673
ACH-000476,0.06311108422643368
ACH-000477,0.11564056281087125
ACH-000479,-0.2301835537899824
ACH-000480,-0.06700309945561587
ACH-000481,-0.05825035097174335
ACH-000483,0.12635622868378915
ACH-000484,0.06772807656017049
ACH-000485,0.1740249623712016
ACH-000486,0.10669627444451067
ACH-000487,0.059067263561134835
ACH-000488,0.08677000769178128
ACH-000490,-0.007796961189248737
ACH-000491,0.11294597583664147
ACH-000495,0.2959775103540043
ACH-000496,0.14653996761297908
ACH-000499,0.04080642298567985
ACH-000500,0.3865827257969692
ACH-000502,0.2000441186662409
ACH-000503,0.20334856387872904
ACH-000505,0.11638544028717718
ACH-000507,0.1109780480228892
ACH-000510,0.022601987388699053
ACH-000511,0.11865459820905135
ACH-000512,0.1409222013991713
ACH-000516,0.0881123003191217
ACH-000517,0.039257089296551605
ACH-000518,0.1439826260504459
ACH-000520,-0.008797919355259011
ACH-000521,0.0970413236592422
ACH-000522,0.09597153926145056
ACH-000524,0.04825386108686169
ACH-000527,0.014270757038331363
ACH-000528,0.07965617204339907
ACH-000537,-0.04798272803576634
ACH-000541,-0.12845015329496187
ACH-000542,0.0065937507543568676
ACH-000544,0.06106550539801035
ACH-000545,0.13925062410574604
ACH-000547,-0.03515901764173982
ACH-000548,-0.016273103559269666
ACH-000549,0.1551925575017444
ACH-000550,0.1386526404621572
ACH-000552,0.037890100108501065
ACH-000556,0.03660701907060978
ACH-000557,0.1201523496214865
ACH-000569,0.2227240706293673
ACH-000570,0.2533157303212751
ACH-000571,0.0705937722693862
ACH-000573,0.2425505593059545
ACH-000576,0.25428090173726
ACH-000579,0.031008951784113233
ACH-000580,0.14859989760210432
ACH-000584,0.0032339868868803217
ACH-000585,0.09187037335126552
ACH-000588,0.22208134735946103
ACH-000589,0.069221056493624
ACH-000591,0.09748078611562988
ACH-000593,0.07038922052578866
ACH-000600,0.09496559433925494
ACH-000601,0.15163614189758734
ACH-000605,0.2066870872583472
ACH-000606,0.14059523950393532
ACH-000608,0.025627626121170574
ACH-000614,0.025689667811895443
ACH-000616,0.15855910870220946
ACH-000618,0.049565585850661835
ACH-000619,0.08092167289073532
ACH-000620,-0.04552986311610914
ACH-000621,0.06367287262832667
ACH-000622,0.1803453567802207
ACH-000623,0.2375321834420372
ACH-000624,0.053364167739943735
ACH-000627,0.18923046802770194
ACH-000630,-0.01915211426862927
ACH-000631,-0.08909939802829071
ACH-000632,0.17785919532714276
ACH-000633,0.20851562755424072
ACH-000637,0.11267673301637303
ACH-000638,-0.04135877677743193
ACH-000646,0.13161431299887855
ACH-000647,0.12100246909254085
ACH-000648,0.013460824114108785
ACH-000649,-0.016738567767025755
ACH-000651,0.06746022227703112
ACH-000652,-0.006213913590560336
ACH-000653,0.13665513283516906
ACH-000657,0.026491391618881442
ACH-000658,0.09265400061311664
ACH-000661,0.08337476125050793
ACH-000662,0.24175819056903936
ACH-000663,0.19369633710038528
ACH-000665,0.16124293710340218
ACH-000671,0.189047799628166
ACH-000672,-0.060589920305775875
ACH-000673,0.07167599980687736
ACH-000676,0.2510638523225102
ACH-000677,0.07254360692961208
ACH-000681,0.0665962214343801
ACH-000683,0.10813994346559827
ACH-000684,0.26081040052915777
ACH-000688,0.010994651155202505
ACH-000693,0.04799466516263596
ACH-000694,0.024330209793098048
ACH-000695,0.1773699900099138
ACH-000696,0.051824769834927134
ACH-000697,0.014148781892891244
ACH-000699,0.10061440353708316
ACH-000701,-0.18372791174499525
ACH-000706,0.2047673106275609
ACH-000711,-0.002053082963321752
ACH-000713,-0.08538084377695733
ACH-000714,0.1355959276061398
ACH-000718,0.18259065565443905
ACH-000720,-0.04442661616201881
ACH-000721,0.08763099645280853
ACH-000724,0.042929988925764086
ACH-000725,-0.03407487420580087
ACH-000732,0.22502140141408225
ACH-000734,0.015477296689802869
ACH-000735,0.18033239450940414
ACH-000736,0.1842984193012157
ACH-000738,-0.004994750343388755
ACH-000746,0.1986593830825014
ACH-000747,-0.06678516720985743
ACH-000748,0.07547904770959676
ACH-000753,0.1497561175491815
ACH-000756,0.05915095613169578
ACH-000757,0.046636390463952834
ACH-000758,0.024209999239417142
ACH-000760,0.13871727687232385
ACH-000762,0.015894066531853338
ACH-000763,0.4463170165636429
ACH-000764,0.2653171171653725
ACH-000765,0.06689313198038041
ACH-000766,0.08601506697167552
ACH-000767,0.002567616960477709
ACH-000768,0.04386746682356043
ACH-000769,0.02327854751729151
ACH-000770,0.13222114861861886
ACH-000771,0.2898134954959653
ACH-000773,0.11165257876192763
