,RASGRF1 (5923)
ACH-000004,-0.10529172521444967
ACH-000005,0.2475711188959752
ACH-000007,0.1221925838999951
ACH-000009,0.08978974466318293
ACH-000011,0.036702202325882866
ACH-000012,0.02979258881408814
ACH-000013,0.010092986689324351
ACH-000014,-0.014230684663197891
ACH-000015,-0.061587530279799366
ACH-000017,-0.04862698645835463
ACH-000018,0.045178763614280505
ACH-000019,-0.05213622545724008
ACH-000021,0.09896219235645272
ACH-000022,-0.012790940180339315
ACH-000025,-0.040820871161280615
ACH-000028,0.11556920721137028
ACH-000030,-0.00524690615511505
ACH-000035,-0.033975324571202864
ACH-000036,0.0889214336811757
ACH-000037,0.04218271832562664
ACH-000039,0.01791157795724246
ACH-000040,0.021505799128943588
ACH-000041,0.15608029971158385
ACH-000042,-0.017009793735633272
ACH-000045,-0.043850251695400966
ACH-000047,0.0006590641113348398
ACH-000052,0.139956967983905
ACH-000053,0.011265595630744156
ACH-000054,-0.027864091722862708
ACH-000055,-0.013495176976070805
ACH-000060,0.01794636190431409
ACH-000067,-0.06010120727232435
ACH-000070,0.12556065607738084
ACH-000075,-0.05803365646277073
ACH-000078,-0.0322995588884747
ACH-000082,-0.0104873192459163
ACH-000085,0.03160835299998427
ACH-000086,0.17097380355765088
ACH-000087,-0.281373212237706
ACH-000092,-0.00967944870557635
ACH-000095,0.02208128933899914
ACH-000097,0.09164216875193712
ACH-000098,-0.09161836647206333
ACH-000099,0.020479578637775442
ACH-000108,0.02290595983000804
ACH-000113,-0.1011773672031996
ACH-000116,0.0504044961264816
ACH-000118,0.008633952280871791
ACH-000120,0.004872147932030765
ACH-000123,0.07760975518044877
ACH-000127,-0.035094058351863966
ACH-000128,0.008022147920249054
ACH-000132,-0.11264828401515085
ACH-000133,-0.026477874577623958
ACH-000137,0.13995507049729694
ACH-000138,0.06221662032860328
ACH-000142,-0.0570526116672479
ACH-000143,0.09718250144680192
ACH-000146,0.07841620049445289
ACH-000148,0.02002426386022808
ACH-000150,0.0322219891919094
ACH-000152,0.05048620780063565
ACH-000153,-0.01804658139587627
ACH-000159,0.03415980290328885
ACH-000160,0.04733590555452698
ACH-000163,0.1308872952000839
ACH-000167,-0.18605017800331936
ACH-000168,-0.1481157932703394
ACH-000169,0.07792106797768389
ACH-000178,0.03599897416132525
ACH-000183,0.08756620573913197
ACH-000188,0.055487236619474016
ACH-000189,0.12009857397864065
ACH-000190,0.35102362607480114
ACH-000198,0.05940604463956897
ACH-000203,-0.11451119193476485
ACH-000204,-0.2144600088101704
ACH-000206,-0.21058590999209015
ACH-000207,-0.0693255922781691
ACH-000208,-0.07182498690630056
ACH-000210,-0.07408506656429859
ACH-000211,0.03583148256624054
ACH-000215,-0.0015184263038081425
ACH-000221,0.21383553538315486
ACH-000222,-0.013734122398884406
ACH-000223,-0.1468769264242491
ACH-000226,-0.11814672684925698
ACH-000227,-0.20075122748174248
ACH-000228,0.046405275445845495
ACH-000231,-0.06457200831004355
ACH-000232,0.013274168419346245
ACH-000233,0.02382555233143861
ACH-000234,-0.14948871100721542
ACH-000235,-0.024188582072084085
ACH-000237,-0.0493983856387098
ACH-000238,0.0010260948669918704
ACH-000242,0.052010878254580416
ACH-000243,-0.032846485857870936
ACH-000244,-0.09968807227132497
ACH-000246,0.057615180881229563
ACH-000248,0.14625051305511472
ACH-000250,-0.06094177101686608
ACH-000251,0.1643568191623464
ACH-000252,0.15313656534406914
ACH-000253,-0.06952253807604279
ACH-000255,-0.12909527258768552
ACH-000256,0.016920048540902687
ACH-000257,-0.05838930438759701
ACH-000258,0.285116868400775
ACH-000259,-0.1085291865390806
ACH-000260,0.032419418096331594
ACH-000261,-0.003645091393003042
ACH-000262,-0.0015136127747731782
ACH-000263,-0.08909079056852291
ACH-000264,-0.1088064197871956
ACH-000265,-0.016715875971754817
ACH-000266,0.018035119105645717
ACH-000272,0.009427265888323738
ACH-000274,-0.017108018458275746
ACH-000277,-0.08503450567630089
ACH-000278,-0.17413288278711728
ACH-000279,-0.1228217396555396
ACH-000280,-0.051866239035757766
ACH-000281,-0.15849509195865147
ACH-000288,0.04442125903403848
ACH-000291,0.0031844056684656
ACH-000293,-0.11177416173349876
ACH-000294,0.08716765679377095
ACH-000295,0.13485824784558234
ACH-000296,0.23382605951945115
ACH-000302,-0.03272081298245056
ACH-000304,0.009400594243043387
ACH-000307,-0.07831391812247611
ACH-000308,-0.032577883566845975
ACH-000310,-0.2210213497129848
ACH-000311,-0.03354684458438036
ACH-000312,-0.1480447486569671
ACH-000315,-0.044073093999174716
ACH-000316,-0.17723696871048664
ACH-000317,-0.02113078285611778
ACH-000318,0.21580273438874084
ACH-000319,0.03421303753170093
ACH-000320,-0.3264351784148285
