,OR7C2 (26658)
ACH-000004,-0.2131701110722477
ACH-000005,-0.39806197639828106
ACH-000007,-0.053689530391147114
ACH-000009,-0.021653910135211
ACH-000011,-0.11468532116143962
ACH-000012,-0.0711234793855363
ACH-000013,-0.16393671339209873
ACH-000014,-0.28469742453850616
ACH-000015,-0.315626461597955
ACH-000017,-0.26530319128996743
ACH-000018,-0.271046754798705
ACH-000019,-0.2326214170924017
ACH-000021,-0.22293286335207932
ACH-000022,-0.19661086336705932
ACH-000025,-0.14413366570693514
ACH-000028,-0.3997484129560913
ACH-000030,-0.1266902230463858
ACH-000035,-0.2456990911908867
ACH-000036,-0.1115884379331396
ACH-000037,-0.16765462950592622
ACH-000039,-0.13061035498120505
ACH-000040,-0.3183715547798734
ACH-000041,-0.12703720612430425
ACH-000042,-0.14570420989921298
ACH-000045,-0.2253667739005251
ACH-000047,-0.14262905615865218
ACH-000052,-0.2742471963946223
ACH-000053,-0.23894231696389626
ACH-000054,-0.3103445506114565
ACH-000055,-0.08529000690706877
ACH-000060,-0.11973900190347547
ACH-000067,-0.23372742573573124
ACH-000070,-0.21510453312750544
ACH-000075,-0.13309555719757565
ACH-000078,-0.059423389203910326
ACH-000082,-0.23459331709223494
ACH-000085,-0.18373002361816712
ACH-000086,-0.22462850498970774
ACH-000087,-0.17640790734967882
ACH-000092,-0.08596025363585348
ACH-000095,-0.2649729800946635
ACH-000097,-0.11992623145859987
ACH-000098,-0.1907843369311701
ACH-000099,-0.07161600406969637
ACH-000108,-0.10080134100096756
ACH-000113,-0.1990055030764185
ACH-000116,-0.3078761332201709
ACH-000118,-0.27183398633895456
ACH-000120,-0.2187639486896724
ACH-000123,-0.1835579552902493
ACH-000127,-0.381467191498601
ACH-000128,-0.3445189388070544
ACH-000132,-0.1512676803467549
ACH-000133,-0.163022123403332
ACH-000137,-0.18225690704230385
ACH-000138,-0.17602917758905082
ACH-000142,-0.2737688241081056
ACH-000143,-0.2493469846462489
ACH-000146,-0.24718451984113035
ACH-000148,-0.24640312802375575
ACH-000150,-0.17292106416838635
ACH-000152,-0.03305280837049651
ACH-000153,-0.03223517098787937
ACH-000159,-0.1646269883101392
ACH-000160,-0.19164476201034225
ACH-000163,-0.39612406379559
ACH-000167,-0.02110112011787693
ACH-000168,-0.05327890220349245
ACH-000169,-0.1945044500912152
ACH-000178,-0.15068436210883093
ACH-000183,-0.2978197390170393
ACH-000188,-0.17307053627838784
ACH-000189,-0.08257566287287446
ACH-000190,-0.0599196677192861
ACH-000198,-0.2833348905638569
