,FAM3D (131177)
ACH-000004,0.06195669953322236
ACH-000005,0.007326566534259373
ACH-000007,0.10442981155500317
ACH-000009,-0.006459993644504123
ACH-000011,-0.04853642276143343
ACH-000012,-0.06764778783205302
ACH-000013,-0.016063682063696298
ACH-000014,-0.008190964434985402
ACH-000015,-0.059806908469915376
ACH-000017,0.09715366816562764
ACH-000018,0.14467265728459594
ACH-000019,-0.0400095149524426
ACH-000021,-0.10185470224151603
ACH-000022,0.0605405591592396
ACH-000025,-0.05540779425382142
ACH-000028,-0.0527149172358994
ACH-000030,0.0426290846028722
ACH-000035,-0.014127700553283985
ACH-000036,0.03465874485718466
ACH-000037,-0.09819238412224213
ACH-000039,-0.030193510129175857
ACH-000040,-0.0168213099565015
ACH-000041,0.0657800637898449
ACH-000042,-0.13720643314084893
ACH-000045,-0.09834715975663674
ACH-000047,0.005045379505782159
ACH-000052,-0.2345974082634815
ACH-000053,0.0198778860093018
ACH-000054,-0.05136857210434505
ACH-000055,-0.1173551458804679
ACH-000060,-0.24192800778495266
ACH-000067,-0.04047541755290073
ACH-000070,-0.1270994392565173
ACH-000075,0.01129677692818349
ACH-000078,-0.14740625146150865
ACH-000082,0.05646429627627465
ACH-000085,0.06404725864638182
ACH-000086,-0.08221759987138713
ACH-000087,-2.808404935144806e-06
ACH-000092,0.004009255096819782
ACH-000095,0.040031505738657415
ACH-000097,0.014123309415144506
ACH-000098,-0.08164661508178894
ACH-000099,0.05811311630669344
ACH-000108,0.048303696882427666
ACH-000113,-0.049804271377674784
ACH-000116,0.007340136364996876
ACH-000118,-0.01793752075926221
ACH-000120,0.08598898413280896
ACH-000123,0.041869386203755805
ACH-000127,-0.007487131098473409
ACH-000128,-0.034506822000285604
ACH-000132,0.02151884656219451
ACH-000133,0.011525718486747345
ACH-000137,-0.13993214226282472
ACH-000138,-0.08520057817503995
ACH-000142,-0.20889106656458345
ACH-000143,-0.1284468216264577
ACH-000146,0.041127120592521375
ACH-000148,-0.1304951892507833
ACH-000150,-0.22064733701595232
ACH-000152,-0.14835869432683027
ACH-000153,0.10160249013383686
ACH-000159,-0.022465651369226708
ACH-000160,-0.015870610196276197
ACH-000163,-0.08894283524352069
ACH-000167,-0.24033979026024205
ACH-000168,-0.0923328228798684
ACH-000169,0.009328237923052736
ACH-000178,0.01825143284460725
ACH-000183,-0.13549670226211344
ACH-000188,-0.10530677638934258
ACH-000189,0.09544511298561904
ACH-000190,0.06236815881916541
ACH-000198,0.03236145628683798
ACH-000203,-0.11525413493764393
ACH-000204,-0.030824119459288243
ACH-000206,0.06045564917782245
ACH-000207,-0.10141349797709068
ACH-000208,-0.07410239001645745
ACH-000210,0.00214371018695942
ACH-000211,-0.08965815751388112
ACH-000215,-0.005786811495302794
ACH-000221,-0.11545969148599992
ACH-000222,-0.1730798676271188
ACH-000223,-0.07699697381349709
ACH-000226,-0.017435364321953428
ACH-000227,-0.1832554158092745
ACH-000228,-0.091195027022808
ACH-000231,-0.034861047498061334
ACH-000232,-0.02168677744502082
ACH-000233,-0.03354523847648863
ACH-000234,0.13354871935591475
ACH-000235,0.02814588207069366
ACH-000237,0.012512121647699036
ACH-000238,-0.11055826148764558
ACH-000242,-0.17737754020489555
ACH-000243,-0.05004041274913315
ACH-000244,0.12989886068079567
ACH-000246,-0.028014566881259792
ACH-000248,0.137624243636834
ACH-000250,0.032402125212337235
ACH-000251,-0.167551286401322
ACH-000252,-0.07538965725930394
ACH-000253,0.04530638660469892
ACH-000255,0.0370843470372769
ACH-000256,-0.1385383151438851
ACH-000257,-0.2269775531498984
ACH-000258,0.011442201749426176
ACH-000259,0.03004013045973988
ACH-000260,-0.07772861065160447
ACH-000261,0.042067678710466495
ACH-000262,-0.027750363852165262
ACH-000263,-0.15466563966372798
ACH-000264,-0.08293311327504592
ACH-000265,-0.0853292325949317
ACH-000266,-0.006513455398062829
ACH-000272,-0.02393384824002635
ACH-000274,-0.10153282395758244
ACH-000277,0.020880262424910426
ACH-000278,-0.06987051086157559
ACH-000279,-0.08450413638740252
ACH-000280,-0.003180357247335677
ACH-000281,-0.053087368325882636
ACH-000288,0.006518341112044465
ACH-000291,-0.13390319243787602
ACH-000293,-0.014390795298657768
ACH-000294,-0.13697531610341335
ACH-000295,-0.0763369041495552
ACH-000296,-0.0690668697236773
ACH-000302,-0.08056003322604867
ACH-000304,-0.0530240883984564
ACH-000307,0.07600007708960732
ACH-000308,-0.01058644928759378
ACH-000310,-0.026137789614881515
ACH-000311,-0.032384138069603635
ACH-000312,0.05337390630603968
ACH-000315,-0.00755885492674652
ACH-000316,0.1260699014698136
ACH-000317,-0.17794605532966334
ACH-000318,-0.05510488358761438
ACH-000319,-0.03847699820921421
ACH-000320,-0.09498859010145412
ACH-000322,-0.06613293626027833
