,ARNT (405)
ACH-000004,0.010673327667637313
ACH-000005,0.21735678524580396
ACH-000007,-0.06782746217750077
ACH-000009,-0.18357690874189445
ACH-000011,0.28790714387138844
ACH-000012,0.19220481789239
ACH-000013,0.10319888942815697
ACH-000014,-0.425832617221295
ACH-000015,-0.01893730337023258
ACH-000017,0.09451434735112987
ACH-000018,0.16093871699914344
ACH-000019,0.1007460861930172
ACH-000021,-0.04029895552377948
ACH-000022,-0.2571596117193973
ACH-000025,0.5439363497028502
ACH-000028,-0.15347682126966586
ACH-000030,0.015598979342913731
ACH-000035,-0.21035949057539344
ACH-000036,0.33319354444085986
ACH-000037,0.028592781773183886
ACH-000039,0.0947829926637539
ACH-000040,0.5006707511775014
ACH-000041,-0.05000323884617901
ACH-000042,-0.4423586432804666
ACH-000045,0.013116016786288294
ACH-000047,0.2583952514312749
ACH-000052,-0.10876988477793692
ACH-000053,0.1562843569805377
ACH-000054,0.14978323564662274
ACH-000055,0.021866628594302433
ACH-000060,0.016876228387601614
ACH-000067,0.28318689367628275
ACH-000070,0.4126309112240377
ACH-000075,-0.06841460181170964
ACH-000078,-0.1328109735148704
ACH-000082,0.19300688523883586
ACH-000085,-0.13196009698114405
ACH-000086,-0.0505678049519749
ACH-000087,0.003093786314885305
ACH-000092,0.0012946230697680461
ACH-000095,0.33468875967522155
ACH-000097,-0.11638885175480458
ACH-000098,0.05833644454020394
ACH-000099,0.17081935036424753
ACH-000108,-0.006171113305138513
ACH-000113,0.004131992747652082
ACH-000116,-0.1859425453616268
ACH-000118,0.10722527251624894
ACH-000120,-0.22090487443938445
ACH-000123,0.06736404596870109
ACH-000127,-0.021786429114545883
ACH-000128,-0.11596905052284187
ACH-000132,0.4992142532547191
ACH-000133,-0.10021584960130382
ACH-000137,-0.01815531988019358
ACH-000138,-0.031207286123701838
ACH-000142,-0.17897703774702006
ACH-000143,-0.029769574583539814
ACH-000146,-0.053135909250144685
ACH-000148,0.07580655225130782
ACH-000150,-0.180678877677004
ACH-000152,0.043904890276678266
ACH-000153,-0.18616546108858464
ACH-000159,-0.006686773024591205
ACH-000160,0.0650741150876248
ACH-000163,-0.11724706872175325
ACH-000167,0.24467889289467526
ACH-000168,-0.12873807861413306
ACH-000169,-0.11836155724853878
ACH-000178,0.3229963993015307
ACH-000183,-0.17446444025470242
ACH-000188,-0.02132347744550162
ACH-000189,-0.062285793200934636
ACH-000190,0.4169793377664921
ACH-000198,-0.09170030807257168
ACH-000203,0.0001559575843873975
ACH-000204,-0.03638565866387312
ACH-000206,-0.055045233797496686
ACH-000207,0.14856005271457087
ACH-000208,-0.13841807023564354
ACH-000210,-0.07739112090449622
ACH-000211,0.18006149185193493
ACH-000215,-0.2901950465920231
ACH-000221,0.00914453109306213
ACH-000222,-0.25602509326610384
ACH-000223,-0.11302456432550928
ACH-000226,-0.2860164501805376
ACH-000227,-0.08702435388339905
ACH-000228,-0.1874943260426881
ACH-000231,0.17580810354519086
ACH-000232,-0.15692811648898825
ACH-000233,-0.13832664392766594
ACH-000234,0.1423664828913749
ACH-000235,0.08438243115977277
ACH-000237,0.4604767905054462
ACH-000238,0.04608677680666417
ACH-000242,-0.5297120644960147
ACH-000243,0.06477757518595721
ACH-000244,0.00945382207996398
ACH-000246,0.05308195679270508
ACH-000248,0.000350196563521232
ACH-000250,-0.0035263692950631602
ACH-000251,0.21875287250069034
ACH-000252,-0.4852556172713121
ACH-000253,0.015727247096232508
ACH-000255,0.29821586797117594
ACH-000256,0.040304762873319716
ACH-000257,0.09754717221709587
ACH-000258,0.04293049519018511
ACH-000259,-0.16833469951512742
ACH-000260,0.3639430062677629
ACH-000261,0.09151784143940518
ACH-000262,-0.25685969164869915
ACH-000263,0.022650166614854587
ACH-000264,-0.14805708278680765
ACH-000265,-0.07969829351437573
ACH-000266,-0.23045089638098215
ACH-000272,-0.3552799100012945
ACH-000274,-0.24444045577075785
ACH-000277,0.1666611752360223
ACH-000278,0.16855915681936595
ACH-000279,0.003464580463782177
ACH-000280,-0.029127634993980932
ACH-000281,-0.2901147675037677
ACH-000288,-0.2396445122847087
ACH-000291,0.09469754289783204
ACH-000293,0.052287045530785024
ACH-000294,-0.4552545755125211
ACH-000295,-0.0432652508233149
ACH-000296,-0.00943724289821876
ACH-000302,-0.007086384968618334
ACH-000304,-0.2844023616734759
ACH-000307,0.00878549602137048
ACH-000308,-0.16419614422084655
ACH-000310,0.06704606462831186
ACH-000311,0.15260410392706836
ACH-000312,-0.035112240158084236
ACH-000315,0.20452016322838845
ACH-000316,0.2746763722010947
ACH-000317,-0.17903802717939915
ACH-000318,-0.10816555703872063
ACH-000319,0.025343790868060618
ACH-000320,0.1841681482400168
ACH-000322,-0.1266132079467346
ACH-000323,-0.3538877170326898
ACH-000324,0.3160338698875113
ACH-000329,-0.13575271459976784
ACH-000330,-0.2316943387675009
ACH-000331,-0.07515986354386407
ACH-000332,0.03533008780120185
ACH-000334,0.3318367716150926
ACH-000335,0.1677710586146164
ACH-000336,-0.4940123067034528
ACH-000337,-0.14214351877705342
ACH-000338,-0.4246220391438823
ACH-000339,0.33209893632718346
ACH-000341,-0.15429596567547466
ACH-000348,-0.08209307724568964
ACH-000350,-0.3013508706454009
ACH-000352,-0.15681396651928978
ACH-000356,-0.19809122225777026
ACH-000361,0.2953155964064681
ACH-000362,0.04595877759707133
ACH-000363,0.00699949570440645
ACH-000364,-0.049781520141834235
ACH-000365,-0.009435699179438916
ACH-000366,-0.06830666287161923
ACH-000368,0.07080676333985232
ACH-000374,-0.105130287804151
ACH-000375,0.05336442235651565
ACH-000376,-0.2598086879331663
ACH-000381,-0.14616274377679705
ACH-000383,-0.03246274573919476
ACH-000387,-0.025937403728058587
ACH-000389,-0.27016355498514044
ACH-000390,-0.09318102777993756
ACH-000393,-0.0010210603872147636
ACH-000395,0.024505082879390502
ACH-000396,0.03661121973437415
ACH-000397,0.2078018098926528
ACH-000401,-0.6145637717752496
ACH-000402,-0.3626575949313244
ACH-000403,-0.2698232885103691
ACH-000404,0.250321141873467
ACH-000406,0.18102895111939155
ACH-000407,0.2101059065055612
ACH-000408,0.0148595548257918
ACH-000410,0.03536983975293775
ACH-000411,-0.02931551123738198
ACH-000414,0.04612736583037489
ACH-000415,-0.011982695099022216
ACH-000416,-0.00761224703217512
ACH-000420,0.1320313272854107
ACH-000421,0.034152888258323945
ACH-000424,0.06882578703093313
ACH-000425,-0.13113935872553215
ACH-000426,0.16041055495333587
ACH-000427,-0.1136561997192736
ACH-000433,-0.1244553582570969
ACH-000435,0.03650467241143098
ACH-000436,0.15568783945266004
ACH-000444,0.19145143013466026
ACH-000445,0.31430520585178523
ACH-000448,-0.2383057385329312
ACH-000450,0.02663034360771468
ACH-000452,-0.1707209797945005
ACH-000454,-0.03731628178039897
ACH-000458,0.10284821606039113
ACH-000459,0.4248886367327348
ACH-000460,-0.06323283910974026
ACH-000461,0.1780283635257036
ACH-000463,0.0036410241842264822
ACH-000464,-0.05484812102729645
ACH-000466,0.12994084454722554
ACH-000467,-0.17684747073027354
ACH-000468,0.1033696674740237
ACH-000469,0.03108679071552904
ACH-000470,-0.04189408845536168
ACH-000471,0.2613000767865394
ACH-000472,0.16609193971332314
ACH-000473,-0.1276172313687597
ACH-000475,0.0016576157529289539
ACH-000476,-0.16830196239781248
ACH-000477,-0.17111587346257404
ACH-000479,0.011792435932345692
ACH-000480,0.032579491722959736
ACH-000481,-0.05508390848995046
ACH-000483,0.18060247379677896
ACH-000484,-0.18170296639719613
ACH-000485,-0.05374956521968107
ACH-000486,0.016654315305604475
ACH-000487,-0.1226212081550946
ACH-000488,0.12511842735648662
ACH-000490,0.10625352202727276
ACH-000491,0.21850214950475
ACH-000495,-0.6157531783089049
ACH-000496,0.3240307241234825
ACH-000499,0.17439130983258866
ACH-000500,-0.3184779286732363
ACH-000502,0.055132305172307716
ACH-000503,0.6708963511462481
ACH-000505,0.2318997729247615
ACH-000507,-0.4086446489295646
ACH-000510,-0.09554829045128267
ACH-000511,0.15196971891416974
ACH-000512,0.141301139101645
ACH-000516,0.13714946163426786
ACH-000517,0.03550268855088777
ACH-000518,0.1131890816063625
ACH-000520,-0.2502492033440188
ACH-000521,0.1831431372333723
ACH-000522,-0.053091544296547666
ACH-000524,-0.062252558848367674
ACH-000527,0.060606393258111665
ACH-000528,0.2019377675771812
ACH-000537,0.04490376306676962
ACH-000541,0.16069409369096985
ACH-000542,0.20126213171702093
ACH-000544,-0.1026013785125474
ACH-000545,0.1683872808858225
ACH-000547,0.004610260334249408
ACH-000548,0.5652629919693576
ACH-000549,-0.06276681539571899
ACH-000550,0.3141903659913789
ACH-000552,-0.2869393710805306
ACH-000556,0.09327821644556587
ACH-000557,-0.13488004508264098
ACH-000569,-0.0536643781729751
ACH-000570,0.25921799427635706
ACH-000571,0.042560002576118285
ACH-000573,0.0953331050374239
ACH-000576,-0.14505822499205265
ACH-000579,0.03211893395584868
ACH-000580,0.011941522262777293
ACH-000584,-0.06563860522669361
ACH-000585,0.1125290698767286
ACH-000588,0.4685016793258182
ACH-000589,-0.28149833240105004
ACH-000591,0.2380894888415207
ACH-000593,0.15855997830678073
ACH-000600,-0.1868747943161504
ACH-000601,0.00800760061696187
ACH-000605,-0.1620430713682459
ACH-000606,0.005952334249403205
ACH-000608,-0.12209572771994273
ACH-000614,-0.3198341309996639
ACH-000616,0.14413715065170735
ACH-000618,-0.07510920381044334
ACH-000619,0.040266132958817404
ACH-000620,-0.3997327514342451
ACH-000621,-0.02389375420844917
ACH-000622,0.0029373428499979612
ACH-000623,0.00026478072353462967
ACH-000624,0.05069116719482912
ACH-000627,0.17292194148881046
ACH-000630,0.40626651942733655
ACH-000631,0.20012511895756416
ACH-000632,-0.2330837701219495
ACH-000633,0.0344908293780297
ACH-000637,0.07266524445600228
ACH-000638,-0.14063474298063344
ACH-000646,0.2504979545492128
ACH-000647,-0.14794350223230351
ACH-000648,0.21052291201824502
ACH-000649,-0.5901891638133752
ACH-000651,-0.08131398624308807
ACH-000652,-0.09559624276580893
ACH-000653,0.2693846449576391
ACH-000657,-0.08375804132182554
ACH-000658,0.05187097092732627
ACH-000661,-0.01233633328130992
ACH-000662,-0.032961315089163584
ACH-000663,-0.014212935395612037
ACH-000665,-0.03611615323259231
ACH-000671,-0.004909886450664494
ACH-000672,-0.041168444327807856
ACH-000673,0.10084023799810664
ACH-000676,-0.25158131178483195
ACH-000677,0.0546443212020821
ACH-000681,0.050511571013743616
ACH-000683,-0.4357120910984156
ACH-000684,-0.20362884881260165
