,CRNN (49860)
ACH-000004,0.06914196205082998
ACH-000005,-0.13400892272771422
ACH-000007,0.16611657512437827
ACH-000009,-0.14214356932371994
ACH-000011,0.04080845211950906
ACH-000012,-0.03893643388908576
ACH-000013,0.03947158941006328
ACH-000014,0.003506065774147412
ACH-000015,-0.006403968593707341
ACH-000017,0.07385808783067246
ACH-000018,0.038952409106819456
ACH-000019,-0.2608103850371575
ACH-000021,0.006542933665229775
ACH-000022,-0.11303071287047695
ACH-000025,-0.03639504097710048
ACH-000028,-0.023714392041171543
ACH-000030,0.01097540896440428
ACH-000035,-0.13632162345094995
ACH-000036,-0.011246592451736427
ACH-000037,-0.10887247176488006
ACH-000039,-0.11503498538082264
ACH-000040,0.0733854637213819
ACH-000041,0.0902872340139322
ACH-000042,0.051156297611935284
ACH-000045,-0.013476900168825995
ACH-000047,-0.0647611486520178
ACH-000052,0.023386656596617872
ACH-000053,-0.02813088543384453
ACH-000054,0.12277545081663835
ACH-000055,-0.0963089018709622
ACH-000060,0.02685528448978668
ACH-000067,-0.0006217498224915662
ACH-000070,-0.1332361245597644
ACH-000075,-0.004529612201761611
ACH-000078,0.0238141555905804
ACH-000082,-0.09493194891200656
ACH-000085,0.0496559450358985
ACH-000086,0.01393472464586928
ACH-000087,0.059664270875035764
ACH-000092,0.006829245182264233
ACH-000095,0.038743401707752534
ACH-000097,-0.06045669801074013
ACH-000098,0.006879703803337106
ACH-000099,0.07491363704537278
ACH-000108,0.013935957732585479
ACH-000113,-0.0013887370887000498
ACH-000116,0.05777061732882344
ACH-000118,-0.05143645836744847
ACH-000120,0.0528519166768961
ACH-000123,0.04037234162989735
ACH-000127,-0.04851395267244043
ACH-000128,-0.02071392498077996
ACH-000132,0.042294060986654204
ACH-000133,-0.13550111425377034
ACH-000137,-0.015904965375209683
ACH-000138,-0.011888865182350026
ACH-000142,-0.21573136693795195
ACH-000143,-0.023016810884983262
ACH-000146,-0.05173288180411919
ACH-000148,-0.0928751796579596
ACH-000150,0.013230928168297159
ACH-000152,0.04618868829353452
ACH-000153,-0.4715438404574434
ACH-000159,-0.05669840792366605
ACH-000160,-0.077680828484523
ACH-000163,-0.1985268079030416
ACH-000167,0.058141201303111775
ACH-000168,-0.10607817824396376
ACH-000169,0.06135042296062526
ACH-000178,0.026562519426626144
ACH-000183,-0.02999650296261793
ACH-000188,-0.08576499863796062
ACH-000189,-0.13558164067852038
ACH-000190,-0.04033518143758194
ACH-000198,-0.04145196080398037
ACH-000203,0.3291896056203377
ACH-000204,-0.3103728392507377
ACH-000206,-0.030799258666673164
ACH-000207,0.05234232937554036
ACH-000208,-0.2683845493650985
ACH-000210,0.1561696340915194
ACH-000211,0.04010984594074618
ACH-000215,-0.030754068050946364
ACH-000221,-0.20396844843317552
ACH-000222,0.06784151120122946
ACH-000223,-0.034576415131581203
ACH-000226,-0.14997593153030314
ACH-000227,-0.015190403966414147
ACH-000228,0.008504369552661279
ACH-000231,0.00010788830891107972
ACH-000232,-0.07783214521800208
ACH-000233,-0.0002535363355551145
ACH-000234,-0.10440899140687032
ACH-000235,0.03392214665235393
ACH-000237,-0.05692376461477661
ACH-000238,0.0901775825029114
ACH-000242,0.07223520424302943
