,RSU1 (6251)
ACH-000792,-0.2194364368058272
ACH-000794,-0.2567279191408232
ACH-000796,-0.2897606398207493
ACH-000798,-0.08965821663367722
ACH-000799,-0.15024497877940762
ACH-000800,-0.2503484939807225
ACH-000802,-0.360085861316875
ACH-000804,-0.2708444302999673
ACH-000805,-0.057914663400049735
ACH-000809,-0.2669685974709528
ACH-000810,0.004721558389998608
ACH-000811,-0.2391698039421505
ACH-000817,-0.1292028881199266
ACH-000819,-0.3516938897744005
ACH-000820,-0.19392608286610213
ACH-000821,-0.15395562359525378
ACH-000822,-0.3079596670554987
ACH-000823,-0.08795341609244021
ACH-000824,-0.3914841475201465
ACH-000827,-0.4739483961797854
ACH-000829,-0.14614826604769576
ACH-000831,-0.039142558256315366
ACH-000832,-0.4738455846094138
ACH-000833,-0.08819427257369639
ACH-000834,-0.3885168660627366
ACH-000835,-0.3850226125731491
ACH-000836,-0.6145267494222372
ACH-000837,-0.2365293049686221
ACH-000838,-0.11236598562743827
ACH-000839,-0.5894995874319265
ACH-000840,-0.6327759624542518
ACH-000841,0.14315876853362436
ACH-000843,-0.4239839924027961
ACH-000846,-0.0654903465092929
ACH-000847,-0.09794739515381218
ACH-000848,-0.18635374389471215
ACH-000849,-0.13983281171988293
ACH-000851,-0.3681635732689628
ACH-000855,-0.1407190789034832
ACH-000856,-0.3434167742801304
ACH-000858,-0.2646322751444715
ACH-000859,-0.19643454741173036
ACH-000861,-0.2564232391590437
ACH-000862,-0.27466770192769024
ACH-000865,-0.4021438958787988
ACH-000866,-0.1820233318669852
ACH-000867,-0.13063389168367634
ACH-000869,-0.2481628100646797
ACH-000872,-0.35055695842629603
ACH-000873,-0.3903373910832478
ACH-000876,-0.2282867067950893
ACH-000878,-0.05954924973092893
ACH-000880,-0.4023336892465806
ACH-000881,-0.22213327245770095
ACH-000882,-0.19117161184402365
ACH-000884,-0.13247942309388547
ACH-000885,-0.3346304181872484
ACH-000887,-0.22266693112258373
ACH-000889,-0.19435839564506552
ACH-000896,-0.19853176719800356
ACH-000898,-0.17973057657018546
ACH-000900,-0.2034101467967907
ACH-000901,-0.16334274707177268
ACH-000905,-0.30039325498890906
ACH-000906,-0.06397277307696762
ACH-000907,-0.3897159421101761
ACH-000910,-0.11362588315737827
ACH-000911,-0.26457552943205576
ACH-000912,-0.4269581000141862
ACH-000913,-0.2178341217339744
ACH-000915,-0.20325987995484915
ACH-000916,-0.13780404543432906
ACH-000917,-0.25406558764779663
ACH-000920,-0.3115896770343419
ACH-000921,-0.213221039694212
ACH-000924,-0.15473941216439818
ACH-000926,-0.2689634705994053
ACH-000928,-0.16370338964314568
ACH-000929,-0.0486542750180014
ACH-000932,-0.1345763727947768
ACH-000935,-0.2988480961557082
ACH-000936,-0.5092867006309102
ACH-000937,-0.061501923886283484
ACH-000938,-0.10918232593018913
ACH-000939,-0.5616432264571639
ACH-000941,-0.03675578506027045
ACH-000943,-0.14004057231410727
ACH-000946,-0.17894059627109918
ACH-000947,-0.21786108807982127
ACH-000948,-0.2693744242168325
ACH-000950,-0.35621609134245114
ACH-000953,0.0421221904990664
ACH-000954,-0.2013151046872787
ACH-000957,-0.34127430389986874
ACH-000958,-0.2068816959031495
ACH-000960,-0.1087170201741037
ACH-000963,-0.1968574497086234
ACH-000968,-0.3452686613148474
ACH-000969,-0.04360320752669607
ACH-000972,-0.15760713706067464
ACH-000973,-0.2541483961972072
ACH-000974,-0.2570732516425274
ACH-000978,-0.16766873439549262
ACH-000984,-0.1697886428689197
ACH-000986,-0.2958921422220269
ACH-000988,-0.3367289453897196
ACH-000993,-0.029556810293618018
ACH-000994,-0.12301150225866525
ACH-000996,-0.061469556192091636
ACH-001001,-0.07875475607624295
ACH-001020,-0.1287281166367036
ACH-001028,-0.15916935390421338
ACH-001031,-0.2299550565779709
ACH-001038,-0.10973410074444626
ACH-001048,-0.3613239575989706
ACH-001050,-0.356902150138438
ACH-001053,-0.1992566575360861
ACH-001054,-0.08771172695492782
ACH-001061,-0.30324328795353306
ACH-001067,-0.4776216148333815
ACH-001075,-0.19015498554475205
ACH-001096,-0.2321530122325349
ACH-001111,-0.2249561749481385
ACH-001119,-0.02562400105185495
ACH-001128,-0.28631203731597377
ACH-001134,-0.09436207838981768
ACH-001151,-0.3681120123322627
ACH-001163,-0.33138998580952794
ACH-001164,-0.16662504816254214
ACH-001183,-0.3169717416114969
ACH-001192,-0.11527654987003133
ACH-001193,-0.288157684417818
ACH-001196,-0.2564769068278945
ACH-001197,-0.11513424258188812
ACH-001205,-0.4000940623636196
ACH-001211,-0.3553674183366334
ACH-001212,-0.2272425449050897
ACH-001228,-0.14013780483077767
ACH-001232,-0.3716653342631865
ACH-001239,-0.13350359647031546
ACH-001270,-0.4710496288534343
ACH-001274,-0.2840275032917297
ACH-001275,-0.25813119383834143
ACH-001277,-0.2455500859308223
ACH-001278,-0.4726647921821245
ACH-001280,-0.24578163578061302
ACH-001283,-0.1455834884399241
ACH-001289,-0.08697898978376566
ACH-001300,-0.22961826056840864
ACH-001301,-0.12593459164019044
ACH-001302,-0.4167981530526447
ACH-001306,-0.3103446305212421
ACH-001318,-0.09620875635352093
ACH-001322,-0.39011646058405625
ACH-001328,-0.15681757429784493
ACH-001332,-0.4545444634267256
ACH-001336,-0.10771929214944667
ACH-001346,-0.3106456194818369
ACH-001353,-0.5956120451627759
ACH-001354,-0.4399757017379943
ACH-001367,-0.2338886982879761
ACH-001368,-0.07125319933326492
ACH-001374,-0.1885103701373986
ACH-001377,-0.286899569671118
ACH-001380,-0.34243211919579725
ACH-001391,-0.393093025915414
ACH-001408,-0.26345313082997324
ACH-001430,-0.2173428717965301
ACH-001431,-0.30022576053773725
ACH-001450,-0.10039260013789687
ACH-001496,-0.05844966050300863
ACH-001500,-0.2791900154166099
ACH-001523,-0.4937864102515364
ACH-001532,-0.22835825843164764
ACH-001550,-0.16519173152677152
ACH-001552,-0.3157038107569628
ACH-001554,-0.20809135694304629
ACH-001654,-0.4408415920425193
ACH-001735,-0.10623300831238526
ACH-001736,-0.15631155742364694
ACH-001737,-0.2782458775563699
ACH-001740,-0.05395359904782762
ACH-001745,-0.0960162930998255
ACH-001765,-0.09575311242436947
