,GP2 (2813)
ACH-000004,0.0034741182614688192
ACH-000005,0.083315294383584
ACH-000007,0.2022502687770173
ACH-000009,0.14781728777148784
ACH-000011,0.15736762181293018
ACH-000012,0.17920603745149488
ACH-000013,0.09354800929742048
ACH-000014,0.12722302565452667
ACH-000015,0.12548275789011498
ACH-000017,0.15447535170782972
ACH-000018,0.3182065836777905
ACH-000019,-0.030888739844325407
ACH-000021,0.11222182544729853
ACH-000022,0.17399800701226048
ACH-000025,0.1861244256919803
ACH-000028,0.08043058183801041
ACH-000030,0.14096857981821104
ACH-000035,-0.08623290294395528
ACH-000036,0.1622015139701339
ACH-000037,0.098671333141785
ACH-000039,0.3742620919636341
ACH-000040,0.058875947898984926
ACH-000041,0.2776015047649492
ACH-000042,0.2349520067284295
ACH-000045,0.15341602870815427
ACH-000047,0.2420213284982049
ACH-000052,0.06506904567325128
ACH-000053,0.16620963922277635
ACH-000054,0.015507412978796344
ACH-000055,0.1203402199316632
ACH-000060,0.1978300599602291
ACH-000067,0.11931903557827872
ACH-000070,0.3130858467909427
ACH-000075,-0.03542519737330303
ACH-000078,0.19743855351262532
ACH-000082,-0.01150175334121187
ACH-000085,0.1882214057716468
ACH-000086,0.001843066709661279
ACH-000087,-0.00494237266369539
ACH-000092,0.11127741348311226
ACH-000095,0.14485950955563806
ACH-000097,0.04941920641948234
ACH-000098,0.027204308630086
ACH-000099,0.13308768999447065
ACH-000108,0.06458969186725101
ACH-000113,0.19114175221190471
ACH-000116,-0.04089627231808087
ACH-000118,0.11527498775019082
ACH-000120,0.1842483218488745
ACH-000123,0.11146607517507397
ACH-000127,0.008571142940604555
ACH-000128,0.13541432159193048
ACH-000132,0.01721859286270942
ACH-000133,0.019618840603270158
ACH-000137,0.15952140468032736
ACH-000138,0.07674808110448153
ACH-000142,0.10103984807311707
ACH-000143,0.08803626145746048
ACH-000146,0.21031334524320072
ACH-000148,0.036271464720313805
ACH-000150,0.1659782223376544
ACH-000152,0.012133659867242316
ACH-000153,-0.025422655454073385
ACH-000159,0.15344025139885212
ACH-000160,0.005356626557170424
ACH-000163,0.10897695817217724
ACH-000167,0.07733258071559958
ACH-000168,0.09796271132139532
ACH-000169,0.08635063216369321
ACH-000178,0.16969597400689287
ACH-000183,-0.0247662581439856
ACH-000188,0.12342334699466508
ACH-000189,0.12215888691183965
ACH-000190,0.0913314831330766
ACH-000198,0.017669693672226542
ACH-000203,0.29413329398058197
ACH-000204,-0.030634326320843876
ACH-000206,-0.08166735466637565
ACH-000207,0.17084919804535573
ACH-000208,-0.039487123261276943
ACH-000210,-0.02148320229310361
ACH-000211,0.21156754906732006
ACH-000215,0.02755450419329005
ACH-000221,0.03745600957643947
ACH-000222,0.2191117409382063
ACH-000223,0.1326904232608263
ACH-000226,0.10162464905851228
ACH-000227,0.02166226995845142
ACH-000228,0.10667260496597976
ACH-000231,0.11166622209874076
ACH-000232,0.09644912137989932
ACH-000233,0.16170526543828476
ACH-000234,0.12353475134239608
ACH-000235,0.13643414878122112
ACH-000237,0.08514112879391293
ACH-000238,0.2050594358256672
ACH-000242,0.4462394772593654
ACH-000243,0.14019063071167093
ACH-000244,0.14061344155097533
ACH-000246,0.1928993164886694
ACH-000248,0.01212874566582258
ACH-000250,0.1253216340901723
ACH-000251,0.14900261757276353
ACH-000252,0.07104759850060527
ACH-000253,0.0952770828624102
ACH-000255,-0.10647915749177987
ACH-000256,0.14118162782672758
ACH-000257,0.10487478089515777
ACH-000258,0.11828913961813928
ACH-000259,0.07430574410902781
ACH-000260,-0.0017796801268594239
ACH-000261,0.054507389900438775
ACH-000262,0.025421631488767228
ACH-000263,0.07754330440253668
ACH-000264,0.1452536129209994
ACH-000265,0.01139656448161062
ACH-000266,0.11169088495009448
ACH-000272,0.06834139751160517
ACH-000274,0.12095884354727902
ACH-000277,0.13696196387507362
ACH-000278,0.13021070797962034
ACH-000279,0.12877455177232347
ACH-000280,0.16693157656447594
ACH-000281,0.28684469197089285
ACH-000288,0.14840928879819135
ACH-000291,0.06845504761568569
ACH-000293,0.22345685348539293
ACH-000294,-0.030673041748651587
ACH-000295,0.16579808039686147
ACH-000296,-0.017513703742665615
ACH-000302,0.11558445263454133
ACH-000304,-0.0711882024338521
ACH-000307,0.04508016000140914
ACH-000308,0.1379931995921971
ACH-000310,0.13758412569005768
ACH-000311,0.058186976231201865
ACH-000312,0.16861071157973107
ACH-000315,0.05978044869375052
ACH-000316,0.19314451431724827
ACH-000317,0.12044859893501655
ACH-000318,0.15214417779339026
ACH-000319,0.2511573028243279
ACH-000320,0.44184637516122016
ACH-000322,0.17988859820230438
ACH-000323,0.07189559576436998
ACH-000324,0.028418733090385825
ACH-000329,0.053898866815288896
ACH-000330,0.18590851578445536
ACH-000331,0.10355608560773198
ACH-000332,0.040628856537447966
ACH-000334,-0.05352349012147177
ACH-000335,0.27544865989939626
ACH-000336,0.08939909907045071
ACH-000337,-0.04041068126076237
ACH-000338,0.06780773112132632
ACH-000339,0.10975752334377438
ACH-000341,0.06680173375098719
ACH-000348,0.1543615966108018
ACH-000350,0.14473575942775674
ACH-000352,0.1464028142965848
ACH-000356,0.07013813147663536
ACH-000361,0.3613806416383756
ACH-000362,0.2097277785559727
ACH-000363,-0.10199408210339672
ACH-000364,0.05193853611577853
ACH-000365,0.12643709979915904
ACH-000366,0.17523585377847048
ACH-000368,0.1723309364461516
ACH-000374,0.03943665733966309
ACH-000375,0.18009158143565684
ACH-000376,0.15222868158131606
ACH-000381,0.05081530707298298
ACH-000383,0.10381130680076753
ACH-000387,-0.02118786234060721
ACH-000389,-0.03502340343776841
ACH-000390,0.11298824515177748
ACH-000393,0.15524367200548236
ACH-000395,0.11847231887666028
ACH-000396,0.3815326304110877
ACH-000397,0.182067805546475
ACH-000401,-0.027663743566860383
ACH-000402,0.30597384511483466
ACH-000403,0.09118241109780516
ACH-000404,0.1274738662378195
ACH-000406,0.12715410320878706
ACH-000407,-0.0010692287266465866
ACH-000408,0.16729074008055175
ACH-000410,0.04293420432933412
ACH-000411,0.2155251186526575
ACH-000414,0.124544354834643
ACH-000415,0.0502032885967435
ACH-000416,0.12438721402925178
ACH-000420,-0.08521214342933875
ACH-000421,0.06510883205962231
ACH-000424,-0.0836903652966213
ACH-000425,0.014581951214131356
ACH-000426,0.1968910066417171
ACH-000427,0.034966914936870784
ACH-000433,0.02309944218320387
ACH-000435,0.35160258639768377
ACH-000436,0.08506310943482565
ACH-000444,0.053433274182383
ACH-000445,-0.10309729206913533
ACH-000448,0.13382849068958555
ACH-000450,0.053901579296625785
ACH-000452,0.09364001631060326
ACH-000454,0.10352872223118292
ACH-000458,0.0063391861908199286
ACH-000459,0.0570447322567757
ACH-000460,0.059797470679543635
ACH-000461,0.1775596115159345
ACH-000463,0.11464600920641205
ACH-000464,0.13921684229853604
ACH-000466,0.21127037275585667
ACH-000467,0.10457472618797713
ACH-000468,0.21789774013599908
ACH-000469,0.18585942866975988
ACH-000470,-0.02304118671826761
ACH-000471,-0.00694736833925729
ACH-000472,0.0787161588697257
ACH-000473,0.1971849463515153
ACH-000475,0.05123202450625439
ACH-000476,0.14000906235629113
ACH-000477,0.16863958110377436
ACH-000479,0.0050406988315613395
ACH-000480,0.15142337679529827
ACH-000481,0.11292014753728008
ACH-000483,-0.021587709516221118
ACH-000484,0.11853659414832406
ACH-000485,-0.03043461028371652
ACH-000486,0.12495539269523202
ACH-000487,0.1464950789852803
ACH-000488,0.07146310007602459
ACH-000490,0.1225429200332372
ACH-000491,0.24171012891297536
ACH-000495,0.034132826337994734
ACH-000496,-0.017559323367658912
ACH-000499,0.13346262410417975
ACH-000500,-0.0350996374750427
ACH-000502,0.0860385590593134
ACH-000503,0.0837840828790134
ACH-000505,-0.030861979630508463
ACH-000507,0.011294900011259159
ACH-000510,-0.05525646409269424
ACH-000511,0.0425004470355893
ACH-000512,0.1844364956338185
ACH-000516,-0.09069646048561633
ACH-000517,0.1841489863228781
ACH-000518,0.0945041171708314
ACH-000520,-0.015346868523040763
ACH-000521,0.16181454506128115
ACH-000522,0.016586268617983086
ACH-000524,0.1121786085496554
ACH-000527,0.0835385705080488
ACH-000528,0.03296374596632719
ACH-000537,0.08273885886073347
ACH-000541,0.163917107179009
ACH-000542,0.09598205273947204
ACH-000544,0.034592206843698015
ACH-000545,0.16749984697978024
ACH-000547,0.13587998404499071
ACH-000548,0.0822270276481409
ACH-000549,0.12159096170827305
ACH-000550,0.09066151374170693
ACH-000552,0.1575162679659467
ACH-000556,0.08877536793298316
ACH-000557,0.09174014453266094
ACH-000569,-0.06190408320479845
ACH-000570,0.2684540612195629
ACH-000571,0.01855306361609043
ACH-000573,0.14327383668217364
ACH-000576,0.15090756943589487
ACH-000579,0.13391394595183018
ACH-000580,0.09255431024232028
ACH-000584,0.11675044447118638
ACH-000585,0.09031466774890827
ACH-000588,0.21718613102085554
ACH-000589,0.171118764591285
ACH-000591,0.06489475736771437
ACH-000593,0.12061969389681085
ACH-000600,0.18045019051541356
ACH-000601,0.06862419455153056
ACH-000605,-0.004614611830176921
ACH-000606,0.1216697478181111
ACH-000608,0.12734271522055832
ACH-000614,0.17827873412283524
ACH-000616,0.09407349579719784
ACH-000618,0.08220460037068515
ACH-000619,0.2244859942340735
ACH-000620,0.04529411793266508
ACH-000621,0.03846869219720919
ACH-000622,0.15075276757399714
ACH-000623,0.15285683216370172
ACH-000624,0.12875350890352352
ACH-000627,0.04992109355306988
ACH-000630,0.16026882816608426
ACH-000631,-0.2255433746712219
ACH-000632,0.12816763260895767
ACH-000633,0.15393956623051294
ACH-000637,0.04287570365573189
ACH-000638,0.04307600174580302
ACH-000646,0.3075814465531953
ACH-000647,0.1051155212095401
ACH-000648,0.13290296887479294
ACH-000649,0.08675114650661435
ACH-000651,0.06026021109913704
ACH-000652,0.2518235310505891
ACH-000653,0.1659028376115917
ACH-000657,0.15054541411662542
ACH-000658,-0.030093570923284914
ACH-000661,0.07916365753684655
ACH-000662,-0.07283843489897605
ACH-000663,0.12507911331181654
ACH-000665,0.10732380496158103
ACH-000671,0.1040747217708946
ACH-000672,0.08876813096540999
ACH-000673,0.07165258272297208
ACH-000676,0.051747543245678575
ACH-000677,0.20691353852679348
ACH-000681,0.1516109381140311
ACH-000683,0.08765501195732348
ACH-000684,-0.02173988983328657
ACH-000688,0.15869975164786132
ACH-000693,0.15464410045864002
ACH-000694,0.07298562198361552
ACH-000695,-0.03756031456926047
ACH-000696,0.1404089846904303
ACH-000697,0.04533705055565767
ACH-000699,0.08886309818297618
ACH-000701,0.09045279538259676
ACH-000706,0.08927122796746338
ACH-000711,0.11754777667007865
ACH-000713,-0.03030461611466325
ACH-000714,-0.056478796126152864
ACH-000718,0.0025414045845516984
ACH-000720,0.11088330955133284
ACH-000721,0.037623103211775005
ACH-000724,0.18200005202287511
ACH-000725,-0.021297932457102216
ACH-000732,0.09743497328253242
ACH-000734,0.08232733473414659
ACH-000735,0.06959774632765196
ACH-000736,-0.017916009187531654
ACH-000738,0.14916436986167395
ACH-000746,0.05530673857545506
ACH-000747,0.014413955517173362
ACH-000748,0.01513702514953942
ACH-000753,0.02589713352151761
ACH-000756,0.07857199970781782
ACH-000757,0.15248598691607784
ACH-000758,0.02808034414692816
ACH-000760,0.04853243917749063
ACH-000762,0.037793494458936726
ACH-000763,-0.0354887080450322
ACH-000764,0.15085415022833865
ACH-000765,0.10526511363164262
ACH-000766,0.014453134325449571
ACH-000767,0.17116478679984434
ACH-000768,-0.035037491923596134
ACH-000769,0.0332494200589789
ACH-000770,0.11344862163623833
ACH-000771,0.16904390422606705
ACH-000773,0.12287164428034447
ACH-000776,0.13480741932736032
ACH-000777,0.11051948706680964
ACH-000778,0.05370824314520836
ACH-000781,0.20565111420031368
ACH-000782,0.039032395596380866
ACH-000783,0.07336953917699908
ACH-000784,0.16145304661665
ACH-000785,0.15906370407784615
ACH-000787,0.18892746936519955
ACH-000788,0.010609009186359744
ACH-000791,0.07016457867275419
ACH-000792,0.200484798585294
ACH-000794,0.19501817288425966
ACH-000796,0.08949793955034725
ACH-000798,-0.07225115364808486
ACH-000799,0.009883688321054256
ACH-000800,0.09097110786374836
ACH-000802,0.054453576795519175
ACH-000804,0.15318069794304442
ACH-000805,-0.16076609379125556
ACH-000809,0.07351496172541785
ACH-000810,-0.015249692193723038
ACH-000811,0.17428514202167947
ACH-000817,-0.03620131903296357
ACH-000819,0.2330888671918696
ACH-000820,-0.023063559519179055
ACH-000821,0.1815505717581117
ACH-000822,0.15906000301875256
ACH-000823,0.202798782989822
