,HIST1H4D (8360)
ACH-000330,-0.2908135440318527
ACH-000331,-0.22403922015600936
ACH-000332,-0.16158458211224375
ACH-000334,-0.29018185483955605
ACH-000335,-0.1500176561956825
ACH-000336,-0.22661494091865594
ACH-000337,0.22152009506839535
ACH-000338,0.2654804988321956
ACH-000339,-0.12536347308620174
ACH-000341,-0.20766198764025576
ACH-000348,-0.2070244611269156
ACH-000350,-0.0662587421698487
ACH-000352,-0.08568450443630214
ACH-000356,0.1947712198737196
ACH-000361,-0.06241993933291608
ACH-000362,-0.3145144992165902
ACH-000363,-0.14734353762319985
ACH-000364,-0.09291412043112346
ACH-000365,-0.1200329110543132
ACH-000366,-0.09202832562918847
ACH-000368,-0.04322102389809783
ACH-000374,-0.21995946025837496
ACH-000375,-0.017086817944798972
ACH-000376,-0.13337566381848376
ACH-000381,-0.057519737792223774
ACH-000383,-0.2522689044586289
ACH-000387,-0.03876557523853248
ACH-000389,-0.03914088099998582
ACH-000390,-0.12255362288687573
ACH-000393,-0.13980953738208907
ACH-000395,0.08536347299251124
ACH-000396,0.15029610224089568
ACH-000397,-0.06948948426032323
ACH-000401,0.18315703583317056
ACH-000402,0.08089004826895277
ACH-000403,-0.2614418448072532
ACH-000404,-0.1003198507324808
ACH-000406,-0.10015066034527884
ACH-000407,-0.11066558761837893
ACH-000408,-0.29557461837093435
ACH-000410,-0.0517138910039659
ACH-000411,-0.17243905623901082
ACH-000414,-0.2360822025070721
ACH-000415,-0.11490746325987798
ACH-000416,-0.029899409314318618
ACH-000420,-0.04334190691054034
ACH-000421,-0.14087471338623547
ACH-000424,-0.007500388402274524
ACH-000425,-0.2167462112886664
ACH-000426,-0.16815029036998874
ACH-000427,-0.08084373648570635
ACH-000433,-0.0303613700822608
ACH-000435,0.0066993571172604145
ACH-000436,-0.01536125287602221
ACH-000444,-0.08399672615948849
ACH-000445,-0.4417806422443825
ACH-000448,-0.14788046089788978
ACH-000450,-0.12335198517686535
ACH-000452,-0.19755496671749548
ACH-000454,-0.27409948240169363
ACH-000458,-0.3685503359216292
ACH-000459,-0.3877387473502623
ACH-000460,-0.11506372409226498
ACH-000461,-0.07826325337369322
ACH-000463,-0.04506077717543986
ACH-000464,-0.0038093642933289726
ACH-000466,-0.2374764820207437
ACH-000467,-0.09463818070173943
ACH-000468,-0.1025332688023044
ACH-000469,-0.2419534724904233
ACH-000470,-0.17073683726499872
ACH-000471,-0.12278446648120565
ACH-000472,-0.11098153480646042
ACH-000473,-0.15580459312086406
ACH-000475,-0.13956560361880982
ACH-000476,-0.08718493013035397
ACH-000477,-0.08121705601012799
ACH-000479,-0.133215981557778
ACH-000480,-0.09613191980482302
ACH-000481,-0.08856044484919574
ACH-000483,0.07095515557403156
ACH-000484,0.045463399085121634
ACH-000485,-0.17036483921025913
ACH-000486,-0.2336340855225959
ACH-000487,-0.3328366902994617
ACH-000488,-0.1323908762616301
ACH-000490,-0.12916116984085935
ACH-000491,-0.18530533946502756
ACH-000495,-0.08311831497825205
ACH-000496,-0.11295703874989865
ACH-000499,0.05168606946128796
ACH-000500,-0.22745047456413256
ACH-000502,-0.1991230212147587
ACH-000503,-0.21015832282154384
ACH-000505,-0.1943217602189019
ACH-000507,-0.07040510085569196
ACH-000510,-0.07062771459422144
ACH-000511,-0.06264332494301933
ACH-000512,-0.04396762067727463
ACH-000516,-0.10759019671520413
ACH-000517,-0.16535505404787607
ACH-000518,-0.44627457389813696
ACH-000520,-0.16518451782907276
ACH-000521,-0.13420854219861486
ACH-000522,-0.22860736373152266
ACH-000524,-0.42348966614317374
ACH-000527,-0.11631532605682865
ACH-000528,-0.14750787472890894
ACH-000537,-0.14463792170047984
ACH-000541,-0.18692424559379056
ACH-000542,-0.14705788993772834
ACH-000544,-0.2789918523321552
ACH-000545,-0.2278289013262897
ACH-000547,0.0014216264920909095
ACH-000548,-0.22270961940026304
ACH-000549,-0.21662231280878666
ACH-000550,-0.1736527939222167
ACH-000552,-0.12772806350559554
ACH-000556,-0.024526225511308727
ACH-000557,-0.1589243549450807
ACH-000569,-0.31819657930791945
ACH-000570,-0.17801950525401178
ACH-000571,-0.15475289712000073
ACH-000573,-0.1875352646467974
ACH-000576,-0.19387178741327588
ACH-000579,-0.1723574632698718
ACH-000580,-0.10361097968433393
ACH-000584,-0.16564755128808348
ACH-000585,-0.2284402826713265
ACH-000588,-0.10592750744732417
ACH-000589,-0.06576459862403465
ACH-000591,-0.222057556586432
ACH-000593,-0.08097665435050731
ACH-000600,-0.1392756492185569
ACH-000601,-0.0964561678131456
ACH-000605,-0.1004187353197409
ACH-000606,-0.13086556613434758
ACH-000608,-0.17933352562160046
ACH-000614,-0.21259032604653896
ACH-000616,-0.03403026813155748
ACH-000618,-0.2442865626795513
ACH-000619,-0.3638763534375485
ACH-000620,-0.14399057602065013
ACH-000621,-0.11601668530210126
ACH-000622,-0.1756028982275454
ACH-000623,-0.11627260045485666
ACH-000624,-0.19195454004998666
ACH-000627,-0.2822828789769094
ACH-000630,-0.04402896534396302
ACH-000631,-0.27447718962483786
ACH-000632,-0.1410323277012741
ACH-000633,-0.040073518637074
ACH-000637,-0.3718765713027411
ACH-000638,-0.23923684243950602
ACH-000646,-0.18375000869657016
ACH-000647,-0.14301501624919752
ACH-000648,0.06359626489639221
ACH-000649,-0.11315275103353035
ACH-000651,-0.1090232826994592
ACH-000652,-0.16982468699733186
ACH-000653,-0.15485923419542355
ACH-000657,-0.1151552543762281
ACH-000658,-0.18812877017038174
ACH-000661,-0.18075211666278648
ACH-000662,0.0312803053822354
ACH-000663,-0.22604347642431144
ACH-000665,-0.11591380378892617
ACH-000671,-0.19673096325649367
ACH-000672,-0.11181229230494914
ACH-000673,-0.123087256669783
ACH-000676,-0.2509097635537487
ACH-000677,-0.1349761562955152
ACH-000681,-0.1356265535737482
ACH-000683,-0.13410176178363115
ACH-000684,-0.21976123020957175
ACH-000688,-0.21244199260255672
ACH-000693,-0.14322133797602354
ACH-000694,-0.10320590119255654
ACH-000695,-0.17222126259131496
ACH-000696,-0.14609503655606704
ACH-000697,0.0939108390580967
ACH-000699,-0.0673892500270843
ACH-000701,-0.30783763896088817
ACH-000706,-0.10570860784308883
ACH-000711,-0.12581507681570994
ACH-000713,-0.24010262437416655
ACH-000714,-0.15408572613429405
ACH-000718,-0.07881720399785044
ACH-000720,-0.19238849916206
ACH-000721,-0.2400741177562847
ACH-000724,-0.33414891258182444
ACH-000725,-0.016868863340335112
ACH-000732,-0.03972398202271725
ACH-000734,-0.12874664105328287
ACH-000735,-0.11860134288125275
ACH-000736,-0.1654304791115928
ACH-000738,-0.09910748969559699
ACH-000746,0.02707833370009803
ACH-000747,0.009225269131765492
ACH-000748,-0.14119389949648958
ACH-000753,-0.2205254614044949
ACH-000756,-0.11548032489800447
ACH-000757,-0.051912514347840916
ACH-000758,-0.03606370481318808
ACH-000760,0.01028834428015763
ACH-000762,-0.13215584170842734
ACH-000763,-0.5505200096648659
ACH-000764,-0.3011760208342728
ACH-000765,-0.1983531678599048
ACH-000766,-0.062363551787909366
ACH-000767,-0.061388290865041675
ACH-000768,-0.26220917024804025
ACH-000769,0.015373393816915906
ACH-000770,-0.07887887897675774
ACH-000771,-0.2107276079252246
ACH-000773,-0.2195975659793874
ACH-000776,-0.24615852195791296
ACH-000777,-0.3215163949764977
ACH-000778,-0.24549366645505896
ACH-000781,-0.15873863625606932
ACH-000782,-0.20223033775269655
ACH-000783,-0.27538996009161976
ACH-000784,-0.09211830750808468
ACH-000785,-0.08195904127885048
ACH-000787,-0.11748040652363967
ACH-000788,-0.15342951584457928
ACH-000791,-0.211273400486562
ACH-000792,-0.26850997715498004
ACH-000794,-0.1506155905716639
ACH-000796,-0.0736866747024072
ACH-000798,-0.2092220222097912
ACH-000799,0.0875506455329586
ACH-000800,0.01943367719660895
ACH-000802,-0.28718761854088193
ACH-000804,-0.0012028151971142141
ACH-000805,-0.2308259395952463
ACH-000809,-0.16031898519089738
ACH-000810,-0.2064803870419223
ACH-000811,-0.09760504772008426
ACH-000817,-0.2359578066293924
ACH-000819,-0.05488352108331456
ACH-000820,0.08024784295590602
ACH-000821,-0.20652564040042856
ACH-000822,-0.07030156758649284
ACH-000823,-0.1596113389759779
ACH-000824,-0.23749478195275944
ACH-000827,-0.21641919814004848
ACH-000829,-0.21655945472911128
ACH-000831,-0.17510211504084108
ACH-000832,-0.16136894157429346
ACH-000833,-0.19072977734679744
ACH-000834,-0.09935310298616956
ACH-000835,-0.17980120461766702
ACH-000836,-0.13030157680245222
ACH-000837,0.041038529701150406
ACH-000838,0.02468592815269247
ACH-000839,-0.1799880795772022
ACH-000840,-0.1956736617737635
ACH-000841,-0.042277321773760826
ACH-000843,-0.4157200785808383
ACH-000846,-0.16181959798979706
ACH-000847,0.09972351457557184
ACH-000848,-0.001622084352059516
ACH-000849,-0.2262727447080547
ACH-000851,-0.0865905813216228
ACH-000855,-0.3404219295834008
ACH-000856,-0.2186153588846047
ACH-000858,-0.12944176339419636
ACH-000859,-0.17944964242382175
ACH-000861,-0.22087028886558646
ACH-000862,-0.13358689786546962
ACH-000865,-0.1432339696384326
ACH-000866,-0.15620661858406806
ACH-000867,-0.16359390004926133
ACH-000869,-0.12411227219905965
ACH-000872,-0.022780179426237005
ACH-000873,-0.11863046241755387
ACH-000876,-0.2349708927222693
ACH-000878,-0.2621838957681383
ACH-000880,-0.015121979421302362
ACH-000881,-0.3598198325759708
ACH-000882,-0.18650411102476255
ACH-000884,-0.0919964025575255
ACH-000885,-0.21599132403573412
ACH-000887,-0.08916569014207029
ACH-000889,-0.2101925342109479
ACH-000896,-0.19505374637209485
ACH-000898,-0.16186291238866246
ACH-000900,-0.08773629877335908
ACH-000901,-0.1043107220447792
ACH-000905,-0.20660455457315974
ACH-000906,-0.19300930315446527
ACH-000907,-0.04529742646796814
ACH-000910,-0.14869025678896775
ACH-000911,-0.18905573803511733
ACH-000912,-0.2747473531996705
ACH-000913,-0.1654390725088997
ACH-000915,-0.16967460139827106
ACH-000916,0.09622435429373677
ACH-000917,-0.17742982410185715
ACH-000920,-0.026247735623867785
ACH-000921,-0.11246387176839497
ACH-000924,-0.11523477244110993
ACH-000926,-0.2056320246318648
ACH-000928,-0.015884115643025217
ACH-000929,-0.17130708844973014
ACH-000932,-0.14112057659759802
ACH-000935,-0.21587542861409936
ACH-000936,-0.0900852587443619
ACH-000937,-0.19403634165888686
ACH-000938,-0.11236269148321444
ACH-000939,-0.09116573592231683
ACH-000941,-0.008577556527385555
ACH-000943,-0.15495545859525434
ACH-000946,-0.10704334476969513
ACH-000947,-0.16650066270829533
ACH-000948,-0.2792016398665759
ACH-000950,-0.2682200304139098
ACH-000953,-0.04495136001480105
ACH-000954,-0.18631256007642252
ACH-000957,-0.04273815349930525
ACH-000958,-0.08885799472358097
ACH-000960,-0.24101659739121264
ACH-000963,-0.10846173552461093
ACH-000968,-0.2321095884609234
ACH-000969,-0.2118845725401396
ACH-000972,-0.1232762095550364
ACH-000973,-0.1040276630884284
ACH-000974,-0.03446748345535424
ACH-000978,-0.3567800103240991
ACH-000984,-0.0330087909257311
ACH-000986,-0.3099100181671276
ACH-000988,-0.033812788147965483
ACH-000993,0.006607947603435416
ACH-000994,-0.1827525174751697
ACH-000996,-0.29832228827234664
ACH-001001,-0.18144452231516173
ACH-001020,-0.0862839633027602
ACH-001028,-0.12139535315324565
ACH-001031,-0.02305950883424295
ACH-001038,-0.14131322357631548
ACH-001048,-0.16627804895152587
ACH-001050,-0.032247777559599886
ACH-001053,-0.19680109263902235
ACH-001054,-0.24663035643296896
ACH-001061,-0.11770895633102615
ACH-001067,-0.08430747337886034
ACH-001075,-0.206178836027814
ACH-001096,-0.08488024829340418
ACH-001111,-0.2819956120793819
ACH-001119,0.04977050602354751
ACH-001128,0.009286769240456363
ACH-001134,-0.2288282521836373
ACH-001151,-0.21200378371508904
ACH-001163,-0.01718965766564641
ACH-001164,0.05696857260836249
ACH-001183,-0.1635222720194382
ACH-001192,-0.3530562529686928
ACH-001193,-0.032167719390885065
ACH-001196,-0.21400268384173002
ACH-001197,0.030327106355641856
ACH-001205,-0.3026565505126746
ACH-001211,-0.4387274509864714
ACH-001212,0.12930993721099704
ACH-001228,-0.12535749900975535
ACH-001232,-0.0730009673212479
ACH-001239,-0.21681690498458087
ACH-001270,0.01082256725476756
ACH-001274,-0.29443540231693205
ACH-001275,-0.1964250667146117
ACH-001277,-0.3517268848042853
ACH-001278,-0.05995591617584223
ACH-001280,0.01773750728565794
ACH-001283,-0.1747186696666033
ACH-001289,-0.10905055447741102
ACH-001300,-0.2585772887799339
ACH-001301,0.007151334566899067
ACH-001302,-0.3185848349809377
ACH-001306,-0.21730428859800685
ACH-001318,-0.14717219292196665
ACH-001322,0.11490190237702815
ACH-001328,-0.13506943886304626
ACH-001332,-0.19297316896903124
ACH-001336,-0.21300021451457116
ACH-001346,-0.15936095168816558
ACH-001353,-0.22684835374444864
ACH-001354,-0.08617888424686902
ACH-001367,0.07459236114369128
ACH-001368,-0.09381698204326774
ACH-001374,-0.0969637870019447
ACH-001377,-0.0720213562545128
ACH-001380,-0.13557992427186782
ACH-001391,-0.14913790112365036
ACH-001408,-0.1976693583605331
ACH-001430,-0.007850892440564377
ACH-001431,-0.29478860314488364
ACH-001450,-0.11721742210861008
ACH-001496,-0.12019143127296444
ACH-001500,-0.01481309147719246
ACH-001523,-0.12556955067610898
ACH-001532,-0.15887741301237585
ACH-001550,-0.1917374370150834
ACH-001552,-0.07815169303785613
ACH-001554,-0.14214334334624115
ACH-001654,-0.1616771934858892
ACH-001735,-0.09679350746925773
ACH-001736,-0.1045277253028302
ACH-001737,-0.562722634232336
ACH-001740,-0.14004947031599946
ACH-001745,-0.08610220603445401
ACH-001765,-0.15584427008393106
