,SYNCRIP (10492)
ACH-000486,-0.14771286587152505
ACH-000487,-0.5424119137672725
ACH-000488,-0.22786844102338605
ACH-000490,-0.1365644746725081
ACH-000491,-0.4971984581712998
ACH-000495,-0.044474402827903145
ACH-000496,-0.7062760643458696
ACH-000499,-0.3313973052565327
ACH-000500,-0.2421764777475882
ACH-000502,0.06664525916585294
ACH-000503,-0.1714253777797134
ACH-000505,-0.30023867770283325
ACH-000507,-0.25275705628519723
ACH-000510,-0.07015538070991985
ACH-000511,-0.4875277196291346
ACH-000512,-0.53850508241209
ACH-000516,-0.3942130641433265
ACH-000517,-0.3279690001100337
ACH-000518,-0.4170988267876869
ACH-000520,-0.2935386980255687
ACH-000521,-0.5129386883250144
ACH-000522,-0.4236550398119832
ACH-000524,-0.01772991031939409
ACH-000527,0.0010331056594461087
ACH-000528,-0.3230198548496667
ACH-000537,-0.6161633300398722
ACH-000541,-0.5880679642568618
ACH-000542,-0.5276224775122215
ACH-000544,-0.14162102884076833
ACH-000545,-0.42225170024620856
ACH-000547,-0.11579003547928494
ACH-000548,-0.3149106151144785
ACH-000549,-0.2446289671437482
ACH-000550,-0.3406163816439982
ACH-000552,-0.40761737572151663
ACH-000556,-0.14237649398612046
ACH-000557,-1.1986073478785195
ACH-000569,0.038207541414379736
ACH-000570,-0.4100251432946837
ACH-000571,-0.2486612592834757
ACH-000573,-0.1625190420688649
ACH-000576,-0.5767084922152806
ACH-000579,-0.3956453118176845
ACH-000580,-0.5528525250569282
ACH-000584,-0.18961593799284995
ACH-000585,-0.11027839718366
ACH-000588,-0.4098928004283972
ACH-000589,-0.4875095252557769
ACH-000591,-0.1391039907558552
ACH-000593,-0.19782891940057812
ACH-000600,-0.2019121713225425
ACH-000601,-0.2667496605226787
ACH-000605,-0.3304249551265984
ACH-000606,-0.3019138636208947
ACH-000608,-0.19118870921263084
ACH-000614,-0.3202306925260878
ACH-000616,-0.28817501386998706
ACH-000618,-0.2578004654056279
ACH-000619,-0.393935529553816
ACH-000620,-0.1099706407862819
ACH-000621,-0.12579808152988153
ACH-000622,-0.11024817649615776
ACH-000623,-0.06363066440539546
ACH-000624,-0.23540814348856004
ACH-000627,-0.42168610402104334
ACH-000630,-0.17480415258519125
ACH-000631,-0.274866521898942
ACH-000632,-0.42002436160984735
ACH-000633,-0.1743568945682208
ACH-000637,-0.3427581550666254
ACH-000638,-0.02170539184661838
ACH-000646,-0.16893197786206818
ACH-000647,-0.24022955296396944
ACH-000648,-0.44435879250747395
ACH-000649,-0.2715737361822349
ACH-000651,-0.19318328093465476
ACH-000652,-0.16690065200304285
ACH-000653,-0.07728927805076848
ACH-000657,-0.20782515124322207
ACH-000658,-0.5211942977818287
ACH-000661,-0.5671820402590029
ACH-000662,-0.39563020208093697
ACH-000663,-0.5532869832870343
ACH-000665,-0.3546212741298513
ACH-000671,-0.08859299569644792
ACH-000672,-0.2873406075151184
ACH-000673,-0.3332194256480804
ACH-000676,-0.12130016638763945
ACH-000677,-0.2441508500981383
ACH-000681,-0.14492827335940728
ACH-000683,-0.3322662914232297
ACH-000684,-0.5682162623893662
ACH-000688,-0.4053593815392044
ACH-000693,-0.1194049393995672
ACH-000694,-0.329182058845274
ACH-000695,-0.09383045944888488
ACH-000696,-0.17956674527433658
ACH-000697,-0.11800946343186572
ACH-000699,-0.2683762898558408
ACH-000701,-0.08631760038208955
ACH-000706,-0.03745189023211373
ACH-000711,-0.12074912076890815
ACH-000713,-0.15707451942685333
ACH-000714,-0.3888427767665124
ACH-000718,-0.4244700795961249
ACH-000720,-0.16029168471599411
ACH-000721,-0.10559957736708676
ACH-000724,-0.3796351717649198
ACH-000725,-0.27028912003962513
ACH-000732,-0.3714107092070228
ACH-000734,-0.2705917432614833
ACH-000735,-0.3242979660309446
ACH-000736,0.0920772084588011
ACH-000738,-0.3903651630922155
ACH-000746,-0.16476393920932728
ACH-000747,-0.07557334308382352
ACH-000748,-0.25045549126493183
ACH-000753,-0.27360748253143097
ACH-000756,-0.05329708777395251
ACH-000757,0.0008069909772543098
ACH-000758,0.19136395720626925
ACH-000760,-0.12935707320022388
ACH-000762,-0.495565563459541
ACH-000763,-0.4134560585824351
ACH-000764,-0.3844962193789698
ACH-000765,-0.3000209596946088
ACH-000766,-0.31437416479061703
ACH-000767,0.01891679558263736
ACH-000768,-0.1913224861204446
ACH-000769,-0.5622623489142483
ACH-000770,-0.3822583255959836
ACH-000771,-0.5929023618461746
ACH-000773,-0.4097151606001625
ACH-000776,-0.4123921833981569
ACH-000777,-0.21430762136948836
ACH-000778,-0.2769603485624658
ACH-000781,-0.3976483988243577
ACH-000782,-0.3355033859616723
ACH-000783,0.12073257065302764
ACH-000784,-0.24221914489108215
ACH-000785,-0.3720299888942231
ACH-000787,-0.3178683079707995
ACH-000788,-0.23624242927049816
ACH-000791,-0.3534752647946756
ACH-000792,-0.29399864576059503
ACH-000794,-0.4900564005199837
ACH-000796,-0.0786412771192856
ACH-000798,-0.505920884652715
ACH-000799,-0.30017210720290355
ACH-000800,-0.2094898260243294
ACH-000802,-0.2469520534557823
ACH-000804,-0.3569112931439711
ACH-000805,-0.3838528540987413
ACH-000809,-0.5095804532065609
ACH-000810,-0.34510194882015804
ACH-000811,-0.23382679074557855
ACH-000817,-0.11753766054173935
ACH-000819,-0.24393457302336105
ACH-000820,-0.2096671028929128
ACH-000821,-0.3974578525075114
ACH-000822,-0.3979815874546255
ACH-000823,-0.23169080422521596
ACH-000824,-0.2717384265813479
ACH-000827,-0.2503781782949185
ACH-000829,-0.34609044527661464
ACH-000831,-0.08385742666420154
ACH-000832,-0.3640668849546907
ACH-000833,-0.6020536239041834
ACH-000834,-0.30954016346529145
ACH-000835,-0.5141824051473333
ACH-000836,-0.6410490163972267
ACH-000837,-0.2995030754495963
ACH-000838,-0.2196560664992689
ACH-000839,-0.496730657105966
ACH-000840,-0.377378349578837
ACH-000841,-0.4806037543135545
ACH-000843,-0.0678419705668214
ACH-000846,-0.16872830534647965
ACH-000847,-0.3232406566829812
ACH-000848,-0.06328102654363499
ACH-000849,-0.2902585579604543
ACH-000851,-0.17598506162531136
ACH-000855,-0.4094342361389686
ACH-000856,-0.3747938214660631
ACH-000858,-0.3340964639152386
ACH-000859,-0.1416923391062912
ACH-000861,-0.13694208306175212
ACH-000862,-0.10919979522099144
ACH-000865,-0.3601476143367605
ACH-000866,-0.2979878666017745
ACH-000867,-0.16633303122582838
ACH-000869,-0.20925235209748486
ACH-000872,-0.2579067199602024
ACH-000873,-0.2334225789087445
ACH-000876,-0.6684323013393269
ACH-000878,-0.4406403133985277
ACH-000880,0.2217322790642084
ACH-000881,-0.4631404752170816
ACH-000882,-0.3465060947656887
ACH-000884,-0.3288228242092635
ACH-000885,-0.21160428561871372
ACH-000887,-0.2205754230570042
ACH-000889,-0.3655872761713705
ACH-000896,0.1453589796521854
ACH-000898,-0.7405302104479844
ACH-000900,-0.4344582986308963
ACH-000901,-0.23008708683674164
ACH-000905,-0.11224499658516243
ACH-000906,-0.3675599198736582
ACH-000907,-0.2640629156323415
ACH-000910,0.03627032391918303
ACH-000911,-0.29578908703319856
ACH-000912,-0.20087273506005
ACH-000913,-0.2828303231012832
ACH-000915,-0.847545908826578
ACH-000916,-0.2438205217033955
ACH-000917,-0.207776156194355
ACH-000920,0.017776823080027097
ACH-000921,-0.08707019553718141
ACH-000924,-0.19024012217703226
ACH-000926,-0.336408837032764
ACH-000928,-0.11327909281824085
ACH-000929,-0.4364411840275174
ACH-000932,0.1109163114443277
ACH-000935,-0.7056486065940558
ACH-000936,-0.11524524141997262
ACH-000937,-0.17636555376079294
ACH-000938,-0.415781222830135
ACH-000939,-0.15587067969920576
ACH-000941,-0.08250913320670948
ACH-000943,-0.10430710483728353
ACH-000946,-0.042320842660057485
ACH-000947,0.05935680488385332
ACH-000948,-0.08752224098296459
ACH-000950,-0.2740885148795332
ACH-000953,-0.054280573537263385
ACH-000954,-0.38706970092531456
ACH-000957,0.07904109640264215
ACH-000958,-0.2451753593806321
ACH-000960,-0.09113057499839564
ACH-000963,-0.34708426793912384
ACH-000968,-0.28720248399510806
ACH-000969,-0.17405023604180428
ACH-000972,-0.16416783634606585
ACH-000973,-0.4454841979476536
ACH-000974,-0.1940841297947006
ACH-000978,-0.15296082662630134
ACH-000984,-0.03833511385515469
ACH-000986,-0.622553953056134
ACH-000988,-0.7090327250944546
ACH-000993,0.10853019617594667
ACH-000994,-0.2654615993945938
ACH-000996,-0.010775356771064296
ACH-001001,-0.2849620060242885
ACH-001020,-0.3935781113357298
ACH-001028,-0.20829741270394955
ACH-001031,-0.22213592550680825
ACH-001038,-0.18210130215870776
ACH-001048,-0.40283023295085296
ACH-001050,0.2469533257267089
ACH-001053,-0.12432010096999448
ACH-001054,-0.3269277268737618
ACH-001061,-0.1224743955200742
ACH-001067,-0.6083678061488926
ACH-001075,-0.3127152560158885
ACH-001096,-0.3389660140735796
ACH-001111,-0.03935300483782194
ACH-001119,-0.17653477888058547
ACH-001128,0.10815567930101286
ACH-001134,-0.6336422901631404
ACH-001151,-0.4469527288249469
ACH-001163,-0.2647582819685705
ACH-001164,-0.41111070215964657
ACH-001183,-0.7982278688738768
ACH-001192,-0.3234311126281446
ACH-001193,-0.33960239521678465
ACH-001196,-0.4335999370324624
ACH-001197,-0.33527297951581153
ACH-001205,-0.2813678436164427
ACH-001211,-0.2531495076560865
ACH-001212,-0.24938008001660375
ACH-001228,-0.1112137266090766
ACH-001232,-0.16580577555538836
ACH-001239,-0.5298109474317407
ACH-001270,-0.14178622587965622
ACH-001274,-0.34851201345486976
ACH-001275,-0.4448070451605686
ACH-001277,-0.5963963054684798
ACH-001278,-0.3086271426257404
ACH-001280,-0.055043489798596384
ACH-001283,-0.2742973396759264
ACH-001289,-0.20784880580229134
ACH-001300,-0.5652021354411355
ACH-001301,-0.3894608810123454
ACH-001302,0.08013490331619381
ACH-001306,-0.6790639866752121
ACH-001318,-0.36792703826133455
ACH-001322,-0.2731892393368528
ACH-001328,-0.6375604457456425
ACH-001332,-0.1347928478056805
ACH-001336,-0.15033515418298693
ACH-001346,-0.4496664089875389
ACH-001353,-0.3677479444590635
ACH-001354,-0.5251933991696839
ACH-001367,-0.15161708507226385
ACH-001368,-0.24915964514676656
ACH-001374,0.18053943774491504
ACH-001377,-0.3933341024980576
ACH-001380,-0.26952849351262553
ACH-001391,-0.4524540038142723
ACH-001408,-0.27069498445460216
ACH-001430,0.0240289134696808
ACH-001431,-0.304671481266824
ACH-001450,-0.4020528621340638
ACH-001496,-0.4481564367886929
ACH-001500,-0.4488091103312731
ACH-001523,-0.25399627273088804
ACH-001532,-0.2041208954472319
ACH-001550,-0.39183136900845295
ACH-001552,-0.4407116891467122
ACH-001554,-0.3767758228008917
ACH-001654,-0.3381265827238181
ACH-001735,-0.33585464803238924
ACH-001736,-0.7567601216784885
ACH-001737,-0.5527525914921168
ACH-001740,-0.2826002609741332
ACH-001745,-0.21476479986984368
ACH-001765,-0.4033234768508409
