,TMPO (7112)
ACH-000004,-0.28192795953851396
ACH-000005,0.30338267319303885
ACH-000007,-0.20696464412653487
ACH-000009,-0.14261048786765051
ACH-000011,-0.06835570020659244
ACH-000012,-0.20698977486001824
ACH-000013,-0.1339231488009049
ACH-000014,-0.15742564829985742
ACH-000015,-0.019574553660306877
ACH-000017,-0.09938399998399064
ACH-000018,0.060809221822323165
ACH-000019,-0.05274380202125038
ACH-000021,-0.09576095655087484
ACH-000022,-0.057767286720936034
ACH-000025,-0.14068357915532007
ACH-000028,-0.01846225195707333
ACH-000030,0.047279413172327193
ACH-000035,0.09325641376711408
ACH-000036,-0.1655235243637485
ACH-000037,0.03536655720585385
ACH-000039,-0.17344558777487096
ACH-000040,-0.017024713342399144
ACH-000041,-0.031372280165752345
ACH-000042,0.012019357228532252
ACH-000045,0.06827418778983461
ACH-000047,0.10485766245818227
ACH-000052,-0.1891733659608137
ACH-000053,-0.04175536432174009
ACH-000054,-0.05292599342250988
ACH-000055,0.013945529726592984
ACH-000060,-0.05359314209090811
ACH-000067,-0.30520912705376085
ACH-000070,-0.10637698449990446
ACH-000075,-0.13654149542840813
ACH-000078,0.0739235139573904
ACH-000082,0.029134411351030405
ACH-000085,0.0024628055779129725
ACH-000086,-0.07021714601115135
ACH-000087,-0.43443338515151003
ACH-000092,-0.027427718596499336
ACH-000095,-0.09469060683616733
ACH-000097,0.006335292797202024
ACH-000098,-0.1018347076371894
ACH-000099,-0.04671282455346736
ACH-000108,0.0654529711181523
ACH-000113,0.12567769816393518
ACH-000116,-0.15407243759840938
ACH-000118,-0.0432691644062716
ACH-000120,-0.20111382058522845
ACH-000123,-0.18756114113084826
ACH-000127,-0.06169225753009783
ACH-000128,-0.125402968104846
ACH-000132,0.07037512885319529
ACH-000133,-0.13467069348043514
ACH-000137,-0.22799178133313205
ACH-000138,-0.08599186447902342
ACH-000142,0.07413383740186448
ACH-000143,-0.179108896966813
ACH-000146,-0.02692183297102287
ACH-000148,-0.0947490165830497
ACH-000150,-0.1862627311755892
ACH-000152,-0.18190247458364975
ACH-000153,-0.06859291892499687
ACH-000159,0.05364374623151258
ACH-000160,0.03789270787917641
ACH-000163,-0.33167959887880205
ACH-000167,0.2025860453422152
ACH-000168,-0.07694614477897359
ACH-000169,-0.034377422670749315
ACH-000178,-0.028061765218299443
ACH-000183,0.158173207362137
ACH-000188,-0.08124766622760601
ACH-000189,0.03632839681570475
ACH-000190,-0.18860915842004025
ACH-000198,-0.06128993033867925
ACH-000203,-0.2710941092628608
ACH-000204,-0.1994840392844248
ACH-000206,0.08371003925063017
ACH-000207,0.2385196992267944
ACH-000208,0.09498626416833099
ACH-000210,0.02046378856062881
ACH-000211,-0.0799564426298302
ACH-000215,-0.04945041531044786
ACH-000221,-0.0642469596113618
ACH-000222,0.14060122317016532
ACH-000223,-0.05934370883322049
ACH-000226,-0.0005461317287350318
ACH-000227,-0.008297225955834823
ACH-000228,-0.20833901168183047
ACH-000231,-0.03452279173468222
ACH-000232,-0.05177087751975727
ACH-000233,-0.015457562667677081
ACH-000234,0.05042247897197782
ACH-000235,-0.013077097076381612
ACH-000237,-0.5871254363212464
ACH-000238,-0.05257330929114473
ACH-000242,-0.013466557198564036
ACH-000243,-0.12479476184722572
ACH-000244,-0.03650058933111662
ACH-000246,-0.1191144261752876
ACH-000248,-0.2746848172833297
ACH-000250,-0.0012229705981614185
ACH-000251,-0.18323735895052654
ACH-000252,-0.11735054000576495
ACH-000253,0.028218508560155325
ACH-000255,-0.2175082048994796
ACH-000256,-0.11756531240448664
ACH-000257,-0.2228116620934933
ACH-000258,-0.186908084066836
ACH-000259,-0.02144784663278165
ACH-000260,-0.09257820964781142
ACH-000261,-0.13937468503283149
ACH-000262,-0.13263710003625478
ACH-000263,-0.14019639769845393
ACH-000264,0.10405321295864108
ACH-000265,-0.08162180933190086
ACH-000266,-0.07251339705903982
ACH-000272,0.02960528178915468
ACH-000274,0.04810995935075713
ACH-000277,-0.08773535386724611
ACH-000278,-0.31486337919852325
ACH-000279,-0.08949327857616028
ACH-000280,-0.05323302024445476
ACH-000281,-0.17399745847013753
ACH-000288,-0.14212284080936988
ACH-000291,-0.02638508812945453
ACH-000293,0.049786936435018
ACH-000294,0.07050131846055396
ACH-000295,0.14785121362020534
ACH-000296,-0.01702903782076173
ACH-000302,-0.03686668901265328
ACH-000304,-0.3629440589125217
ACH-000307,3.2762863357283894e-05
ACH-000308,-0.10350724624265953
ACH-000310,0.004033935680254161
ACH-000311,0.0685827818365692
ACH-000312,-0.10421151197287047
ACH-000315,0.1430966042698861
ACH-000316,0.027066992566171164
ACH-000317,0.16981790957812568
ACH-000318,-0.20754410842848275
ACH-000319,-0.5099589173204129
ACH-000320,-0.1290476748223112
ACH-000322,-0.055557480235721435
ACH-000323,-0.008515524462309833
ACH-000324,-0.017781901692239706
ACH-000329,0.14006682544725693
ACH-000330,0.022022993855734932
ACH-000331,-0.17348592961919826
ACH-000332,-0.007330962728589401
ACH-000334,-0.08630086086088784
ACH-000335,-0.116967257814427
ACH-000336,-0.12385767496023352
ACH-000337,0.07898012861339095
ACH-000338,-0.013612560629842462
ACH-000339,-0.21389821924069244
ACH-000341,-0.0026265004575463835
ACH-000348,0.0656205724190906
ACH-000350,-0.052971429479863344
ACH-000352,-0.0977679374368443
ACH-000356,0.1133595005174901
ACH-000361,0.02444879130950309
ACH-000362,0.05617150914568714
ACH-000363,-0.005873107724313064
ACH-000364,-0.15296495811417285
ACH-000365,0.018315860455467892
ACH-000366,-0.1351480914442388
ACH-000368,-0.2239162588598093
ACH-000374,-0.06463857086297807
ACH-000375,-0.06122619653654995
ACH-000376,-0.10690468293565733
ACH-000381,-0.00430338192548256
ACH-000383,-0.04806779318075323
ACH-000387,0.0005334863131691373
ACH-000389,-0.003670080019812819
ACH-000390,0.05489504664665085
ACH-000393,-0.0786400184792158
ACH-000395,0.1405600302883385
ACH-000396,-0.0905287955093691
ACH-000397,-0.07567080636280688
ACH-000401,-0.15216432886161718
ACH-000402,-0.0500469748270368
ACH-000403,0.03716241185202169
ACH-000404,-0.21162938022423808
ACH-000406,-0.04508237922869125
ACH-000407,-0.13331962649495085
ACH-000408,0.10314857782413718
ACH-000410,-0.17303556990026187
ACH-000411,-0.15304347297792806
ACH-000414,0.012993258157151605
ACH-000415,-0.04045517494323587
ACH-000416,-0.14494153119106282
ACH-000420,0.021531177250498683
ACH-000421,-0.1448447769554971
ACH-000424,-0.17609420131848125
ACH-000425,0.08099007531557065
ACH-000426,-0.051332954729757616
ACH-000427,-0.16134923908625773
ACH-000433,-0.04986926821783661
ACH-000435,-0.035102903843401395
ACH-000436,-0.18797825892622788
ACH-000444,0.03618872404972457
ACH-000445,-0.1638630382880119
ACH-000448,-0.1019239875044928
ACH-000450,0.05311257015985287
ACH-000452,-0.09294550690562732
ACH-000454,-0.03122705621875777
ACH-000458,-0.20008389403566804
ACH-000459,0.08610432105240494
ACH-000460,-0.024102597511078502
ACH-000461,-0.0591480638542902
ACH-000463,-0.048940035765874114
ACH-000464,-0.1816557498885941
ACH-000466,0.045845220881102204
ACH-000467,-0.015747013549057932
ACH-000468,0.01401543844432164
ACH-000469,-0.257984561123254
ACH-000470,0.21293970506000914
ACH-000471,-0.009938940662969777
ACH-000472,0.025795119944575867
ACH-000473,0.08014295579690695
ACH-000475,-0.08307589189644045
ACH-000476,0.017824143218452413
ACH-000477,-0.03243186186300875
ACH-000479,-0.006183498995286703
ACH-000480,-0.3468396982674769
ACH-000481,-0.04149849202902551
ACH-000483,-0.26211288964418084
ACH-000484,-0.02228650040274183
ACH-000485,0.07541113070910611
ACH-000486,-0.15464821361440406
ACH-000487,-0.16536713015787258
ACH-000488,-0.020690004619686814
ACH-000490,-0.0096011448545884
ACH-000491,-0.1739509157833268
ACH-000495,0.043471124761416687
