,ZNFX1 (57169)
ACH-000243,-0.04929914648285447
ACH-000244,-0.21003155258206416
ACH-000246,-0.10366138871613433
ACH-000248,-0.04240490770840077
ACH-000250,-0.004827185623733337
ACH-000251,-0.3665125085628504
ACH-000252,-0.04811366977571693
ACH-000253,-0.07144610314268837
ACH-000255,-0.06727347033977397
ACH-000256,-0.09703767431249308
ACH-000257,0.02435372558676168
ACH-000258,-0.048188230504176505
ACH-000259,-0.06630546023827215
ACH-000260,-0.1087510141539978
ACH-000261,-0.13657685139445444
ACH-000262,-0.045447565640499885
ACH-000263,-0.2196831709988412
ACH-000264,-0.11196485886927528
ACH-000265,-0.04055307458311835
ACH-000266,-0.07705615306422932
ACH-000272,-0.07479074003371852
ACH-000274,-0.1111740207924014
ACH-000277,-0.3528604139899602
ACH-000278,-0.1996127076369792
ACH-000279,0.023542020654455292
ACH-000280,-0.18471493784510049
ACH-000281,-0.010873200571135815
ACH-000288,0.0469830556752394
ACH-000291,-0.14578844150429698
ACH-000293,-0.012496344150051436
ACH-000294,-0.1559966241569398
ACH-000295,-0.0823600434768093
ACH-000296,-0.02534559951677244
ACH-000302,0.01065026037051
ACH-000304,-0.09041631970103038
ACH-000307,-0.2305127697597784
ACH-000308,-0.15739681493634958
ACH-000310,-0.13859488364983055
ACH-000311,-0.008590918094120242
ACH-000312,-0.09141037805030344
ACH-000315,-0.09707709827284433
ACH-000316,-0.12344670985237767
ACH-000317,0.12167661775024835
ACH-000318,-0.07715023832841607
ACH-000319,-0.1141171067651644
ACH-000320,-0.1645007022258728
ACH-000322,-0.4604529775285322
ACH-000323,-0.08692423105348232
ACH-000324,-0.14171413141116745
ACH-000329,-0.26176754540270103
ACH-000330,-0.3889452207330156
ACH-000331,-0.08056690681842156
ACH-000332,-0.11516258458973222
ACH-000334,0.023816621434808168
ACH-000335,0.1329141683040901
ACH-000336,-0.06787774292050691
ACH-000337,0.05638846868030259
ACH-000338,-0.3032204041747186
ACH-000339,-0.02596990794617711
ACH-000341,-0.07867595943034826
ACH-000348,-0.17681794941013051
ACH-000350,-0.06025733739294145
ACH-000352,-0.042684859581800856
ACH-000356,-0.11093029403413653
ACH-000361,0.08619261171607155
ACH-000362,-0.1766963449991336
ACH-000363,-0.07346441224762569
ACH-000364,-0.04593004835090154
ACH-000365,-0.1824752825326611
ACH-000366,-0.06388625785172355
ACH-000368,-0.16663965323017418
ACH-000374,-0.14498086936931376
ACH-000375,-0.09080716499535844
ACH-000376,-0.6841181130462696
ACH-000381,-0.1301976883484518
ACH-000383,-0.1031330765113488
ACH-000387,-0.012210353621769938
ACH-000389,-0.14263322010095053
ACH-000390,-0.03522369849364818
ACH-000393,0.0821416050999774
ACH-000395,-0.2904168986937273
ACH-000396,-0.20973079412495965
ACH-000397,0.06438262529114193
ACH-000401,-0.11429654588536665
ACH-000402,-0.11306304182098265
ACH-000403,-0.24857027186629474
ACH-000404,-0.26934511508766984
ACH-000406,-0.02170869140099231
ACH-000407,-0.09224009276031683
ACH-000408,0.2270714376372597
ACH-000410,0.019708193621792658
ACH-000411,-0.042380612655442185
ACH-000414,-0.13880600487115002
ACH-000415,-0.06224381670261889
ACH-000416,-0.031068318684795624
ACH-000420,-0.16074673914755794
ACH-000421,-0.096406444248724
ACH-000424,-0.1085209696894478
ACH-000425,-0.14002883415617198
ACH-000426,-0.12111525191765805
ACH-000427,-0.09331123089834968
ACH-000433,-0.045152377453388286
ACH-000435,0.06257148171694027
ACH-000436,-0.3403949755754922
ACH-000444,-0.0933556351127644
ACH-000445,-0.028313311119457788
ACH-000448,-0.00421765640794649
ACH-000450,-0.114332693989029
ACH-000452,-0.06119111120780979
ACH-000454,0.06963525121972056
ACH-000458,-0.04025949565022361
ACH-000459,-0.7234585539295729
ACH-000460,-0.01792145177372916
ACH-000461,-0.034076242690673594
ACH-000463,-0.0075537523638347925
ACH-000464,-0.2310866017086244
ACH-000466,-0.22984195676098754
ACH-000467,-0.06998515572354809
ACH-000468,-0.3032731544013661
ACH-000469,-0.6739949400378853
ACH-000470,0.02341145062078821
ACH-000471,-0.07739848720083824
ACH-000472,-0.008373208869406429
ACH-000473,-0.12151520150589153
ACH-000475,-0.013723496324642532
ACH-000476,-0.3498708833957738
ACH-000477,0.07456891162769053
ACH-000479,0.025610470878146763
ACH-000480,-0.03146591096693945
ACH-000481,-0.042902526071533935
ACH-000483,0.031189865217476725
ACH-000484,-0.060638218682583726
ACH-000485,-0.08844856029772075
ACH-000486,-0.1354024711815888
ACH-000487,-0.10855352262419307
ACH-000488,-0.11505960969477595
ACH-000490,-0.0394104555764974
ACH-000491,0.0880051101406178
ACH-000495,0.08446635500886725
ACH-000496,-0.2472800094330916
ACH-000499,0.012716953312377918
ACH-000500,-0.03440357253129419
ACH-000502,0.0009212549373658287
ACH-000503,0.21323734995809507
ACH-000505,0.08850525334238471
ACH-000507,0.01585908860242358
ACH-000510,-0.079134448499861
ACH-000511,-0.1894898779420203
ACH-000512,0.0871639927530394
ACH-000516,-0.08435874626868478
ACH-000517,-0.2046863033932492
ACH-000518,-0.27466859862398674
ACH-000520,-0.008255433316507115
ACH-000521,-0.06483312051728235
ACH-000522,-0.08091976496795159
ACH-000524,-0.09268340920272093
ACH-000527,-0.11699153613461626
ACH-000528,-0.1338639407052364
ACH-000537,-0.09511651786927976
ACH-000541,-0.10590866598402073
ACH-000542,-0.09445066927075768
ACH-000544,-0.0417070565920902
ACH-000545,-0.09620233715365206
ACH-000547,-0.029606608853738618
ACH-000548,-0.2140819588341216
ACH-000549,-0.29672752684701376
ACH-000550,-0.33152173649908473
ACH-000552,0.07637376674485774
ACH-000556,0.03272611617291333
ACH-000557,-0.16739633287461922
ACH-000569,-0.4008422263172317
ACH-000570,-0.2126579660126439
ACH-000571,-0.5557858394300845
ACH-000573,-0.040871171973169335
ACH-000576,-0.34539835116718115
ACH-000579,-0.23176625029388126
ACH-000580,-0.3008707588832665
ACH-000584,0.02289410874231388
ACH-000585,0.018171487338726915
ACH-000588,-0.04774927589803922
ACH-000589,-0.13851733182344664
ACH-000591,-0.3733703600726641
ACH-000593,-0.0766076376581451
ACH-000600,-0.02295972238114569
ACH-000601,-0.05994162209608068
ACH-000605,-0.13936661334008593
ACH-000606,-0.010936521137174084
ACH-000608,-0.026238897415788758
ACH-000614,-0.11695047811065748
ACH-000616,0.05765476612731633
ACH-000618,0.019460839717295488
ACH-000619,-0.18413525690485535
ACH-000620,-0.011347487557422568
ACH-000621,-0.01099098398117725
ACH-000622,-0.07071679443837145
ACH-000623,-0.3361054453708862
ACH-000624,-0.046914239376426116
ACH-000627,-0.03842233907181075
ACH-000630,0.117563722670133
ACH-000631,-0.16586282215196652
ACH-000632,-0.1022409992153664
ACH-000633,-0.08260351473772083
ACH-000637,-0.0071621089462869094
ACH-000638,-0.059167343474679085
ACH-000646,0.07373979711724295
ACH-000647,-0.03369926376482656
ACH-000648,0.018408881519485536
ACH-000649,-0.15895605540438906
ACH-000651,-0.08226940102999056
ACH-000652,-0.025683579728636358
ACH-000653,-0.20765354065960454
ACH-000657,-0.14638223659541902
ACH-000658,-0.12565208432503552
ACH-000661,-0.20648693880264105
ACH-000662,-0.037848840923071614
ACH-000663,-0.026343951082308137
ACH-000665,-0.09495681859519134
ACH-000671,-0.24347988051307454
ACH-000672,0.14876549985745746
ACH-000673,-0.08234387428420686
ACH-000676,0.019848153441383527
ACH-000677,-0.032532544248224576
ACH-000681,-0.08876254900703978
ACH-000683,-0.023519072936826143
ACH-000684,-0.1025114772165236
ACH-000688,-0.14753637520425494
ACH-000693,0.018620039192899163
ACH-000694,-0.08777615104871057
ACH-000695,0.05262727688607465
ACH-000696,-0.09310748558621557
ACH-000697,-0.1636505551706167
ACH-000699,-0.006994568179792981
ACH-000701,-0.13695055439211334
ACH-000706,0.07666864456899572
ACH-000711,-0.05058140512622124
ACH-000713,-0.135371305121178
ACH-000714,-0.4561060544403301
ACH-000718,-0.1918061187942953
ACH-000720,-0.19972623816359472
ACH-000721,-0.1545324022296648
ACH-000724,-0.16966889762879694
ACH-000725,-0.12225247457859445
ACH-000732,-0.05360696473526197
ACH-000734,-0.037794532868239576
ACH-000735,-0.11444539112132547
ACH-000736,-0.05564148174753174
ACH-000738,0.005297328740243508
ACH-000746,0.05776960476504477
ACH-000747,-0.08922404543348611
ACH-000748,-0.13552833803854866
ACH-000753,-0.06260894336487728
ACH-000756,-0.10175934218383843
ACH-000757,-0.009949106760537991
ACH-000758,-0.10601249498638687
ACH-000760,-0.021653436063979684
ACH-000762,-0.43778856451733
ACH-000763,-0.13281435257684834
ACH-000764,0.13316371147792416
ACH-000765,0.0161591983135071
ACH-000766,-0.09749509667688767
ACH-000767,-0.0345564801826805
ACH-000768,-0.03218062569425282
ACH-000769,-0.22398496343513685
ACH-000770,-0.0811103805831503
ACH-000771,0.06705160203229968
ACH-000773,-0.1755540959437013
ACH-000776,-0.08471406533580365
ACH-000777,-0.06738044280048493
ACH-000778,-0.07416178577504026
ACH-000781,-0.05380979820204605
ACH-000782,0.0013469954656735099
ACH-000783,-0.12352055069296093
ACH-000784,0.010967037001290359
ACH-000785,-0.07993913667677452
ACH-000787,-0.14923636056067413
ACH-000788,-0.08891156754636513
ACH-000791,-0.26162456415972096
ACH-000792,-0.1175162253496521
ACH-000794,-0.20716275735096898
ACH-000796,-0.07094091154931956
ACH-000798,-0.04586312561165546
ACH-000799,-0.2889950489196685
ACH-000800,-0.13560706134858833
ACH-000802,-0.047834049436362235
ACH-000804,-0.053286347836373316
ACH-000805,-0.15839302248505366
ACH-000809,-0.06587606443604584
ACH-000810,0.015200805462164345
ACH-000811,-0.05826838756136099
ACH-000817,0.03079516307976048
ACH-000819,0.0013044248940011884
ACH-000820,0.14989742210070686
ACH-000821,-0.11465784502440295
ACH-000822,-0.22053994579419514
ACH-000823,-0.04053940469693676
ACH-000824,-0.03128452992870236
ACH-000827,-0.07420794516489794
ACH-000829,-0.057046290962916926
ACH-000831,0.01459429847421215
ACH-000832,-0.20930919860755756
ACH-000833,-0.15869282026534698
ACH-000834,0.02850055901009297
ACH-000835,-0.037935332186173135
ACH-000836,-0.20045323729705528
ACH-000837,-0.10681042895626056
ACH-000838,-0.1819447763589912
ACH-000839,-0.3594712708060063
ACH-000840,-0.2994648776719057
ACH-000841,-0.10780668361629382
ACH-000843,-0.14626479395402733
ACH-000846,-0.12578589609106047
ACH-000847,0.07899514319407322
ACH-000848,-0.05906606933429043
ACH-000849,-0.10795715032480734
ACH-000851,-0.3655485852114047
ACH-000855,0.021605057055966784
ACH-000856,-0.055463998347697815
ACH-000858,-0.03784378102348737
ACH-000859,-0.17234428390982312
ACH-000861,-0.08343077685767646
ACH-000862,-0.07709308701122433
ACH-000865,0.019860491526113824
ACH-000866,-0.04543338913239504
ACH-000867,-0.07965266833973267
ACH-000869,-0.15621000221364248
ACH-000872,0.05367069078982497
ACH-000873,-0.014231554319023475
ACH-000876,-0.07115825569251592
ACH-000878,-0.0038572492478254564
ACH-000880,-0.04369513148482521
ACH-000881,-0.14445686343343925
ACH-000882,-0.06068792259367159
ACH-000884,0.0902080364624692
ACH-000885,-0.05672384294676815
ACH-000887,0.03824800845188071
ACH-000889,-0.07092327478605043
ACH-000896,0.08580639445984238
ACH-000898,-0.1300989091480605
ACH-000900,-0.19701253870387708
ACH-000901,-0.0408598219467214
ACH-000905,-0.1630515651361474
ACH-000906,-0.02682673869482624
ACH-000907,0.050920160272235344
ACH-000910,0.05705857606410863
ACH-000911,-0.14207211079379262
ACH-000912,-0.07323535595176002
ACH-000913,-0.25217590579785715
ACH-000915,-0.06304191029085272
ACH-000916,-0.07522469324576365
ACH-000917,0.05428700143971716
ACH-000920,-0.09864900222324567
ACH-000921,-0.033768331846808414
ACH-000924,-0.03254297468680215
ACH-000926,-0.1004301864468155
ACH-000928,-0.1127182634388458
ACH-000929,0.015651200321481942
ACH-000932,-0.0900325123364085
ACH-000935,-0.09901055568007217
ACH-000936,-0.09134793253484154
ACH-000937,-0.06846360021360974
ACH-000938,-0.045099076524430966
ACH-000939,-0.11548694337932824
ACH-000941,-0.026610720092249403
ACH-000943,-0.04379968691632485
ACH-000946,-0.1601920771500705
ACH-000947,-0.004890616814241215
ACH-000948,-0.13097589800381015
ACH-000950,-0.17143260360093213
ACH-000953,-0.014588527598499112
ACH-000954,-0.059217381714058215
ACH-000957,0.08845699375579502
ACH-000958,-0.12910366345893698
ACH-000960,0.006440682719528469
ACH-000963,-0.1846426864178384
ACH-000968,0.05203407517763977
ACH-000969,0.04652858280095016
ACH-000972,0.11415279620381788
ACH-000973,-0.124255869748192
ACH-000974,0.0790850802479189
ACH-000978,0.08503237532041084
ACH-000984,-0.1414000982863943
ACH-000986,0.0417658510434184
ACH-000988,-0.06247644889476558
ACH-000993,-0.030765975566009244
ACH-000994,-0.2475857659508676
ACH-000996,-0.18429681988027746
ACH-001001,-0.036953702313261866
ACH-001020,0.08072340192881063
ACH-001028,-0.10538512588373172
ACH-001031,-0.19457716830199187
ACH-001038,-0.09492951267371996
ACH-001048,-0.2446906696520936
ACH-001050,-0.00555254445656226
ACH-001053,-0.2411850375726437
ACH-001054,-0.08474564789434241
ACH-001061,-0.0026329971834983465
ACH-001067,-0.10688992768048998
ACH-001075,-0.17737768396018033
ACH-001096,-0.02597959579500959
ACH-001111,-0.12751273079544426
ACH-001119,0.07137722861095679
ACH-001128,-0.16046950063833754
ACH-001134,-0.10127713307031452
ACH-001151,-0.05281768445822122
ACH-001163,-0.1817732572373965
ACH-001164,0.026860905601943603
ACH-001183,-0.1913586643944358
ACH-001192,-0.04632037325193682
ACH-001193,-0.061064624185045366
ACH-001196,-0.0531880084422512
ACH-001197,-0.2614130875921756
ACH-001205,-0.11840518795799955
ACH-001211,-0.12746544205891447
ACH-001212,-0.30886187754507394
ACH-001228,-0.042174287033639915
ACH-001232,-0.10793157469418524
ACH-001239,-0.1041596553028836
ACH-001270,0.009668421200376193
ACH-001274,-0.17574447471611546
ACH-001275,0.043901852174945986
ACH-001277,-0.15869497576383595
ACH-001278,0.015552657967362925
ACH-001280,-0.2082155600727034
ACH-001283,0.10505805431586726
ACH-001289,-0.19523510947245695
ACH-001300,-0.10114969097026977
ACH-001301,0.13407167697771136
ACH-001302,-0.06560978434406749
ACH-001306,-0.047386429087068055
ACH-001318,-0.08479643760049241
ACH-001322,-0.17373151636648054
ACH-001328,-0.1144323388439052
ACH-001332,0.018657264676812595
ACH-001336,0.037749843437505384
ACH-001346,0.013724014824250721
ACH-001353,-0.2277426819047143
ACH-001354,0.06958774243179726
ACH-001367,0.1594791845092515
ACH-001368,-0.11196768105699988
ACH-001374,0.117765604561913
ACH-001377,-0.053448606022014684
ACH-001380,0.004259364128843915
ACH-001391,-0.2714064498535098
ACH-001408,-0.12322552002701445
ACH-001430,-0.24747043757322704
ACH-001431,-0.08350381221227804
ACH-001450,0.04290056592993464
ACH-001496,-0.13404891345109746
ACH-001500,-0.18602140079447654
ACH-001523,0.06198573989784827
ACH-001532,0.04338619954631287
ACH-001550,-0.07866108151463219
ACH-001552,-0.03082277138968705
ACH-001554,-0.03877731108879925
ACH-001654,-0.1200282254429778
ACH-001735,-0.0717996926935004
ACH-001736,-0.08075503867541338
ACH-001737,-0.267706063135052
ACH-001740,0.02241208186983046
ACH-001745,-0.01866794122073961
ACH-001765,-0.11183052114084224
