,SIDT1 (54847)
ACH-000004,0.15647495475811551
ACH-000005,-0.13797221571578566
ACH-000007,0.2953284952371173
ACH-000009,0.15180035446750428
ACH-000011,0.22034146223665385
ACH-000012,0.1354707349229489
ACH-000013,0.21414095474660916
ACH-000014,0.13295423807279164
ACH-000015,0.2378268711663052
ACH-000017,0.19260983729732045
ACH-000018,0.1768338926735664
ACH-000019,0.13452089898654568
ACH-000021,0.14297323482261412
ACH-000022,0.23393200356693344
ACH-000025,0.07543175904465921
ACH-000028,0.2861797942470487
ACH-000030,0.15657077006979309
ACH-000035,0.05729869842522808
ACH-000036,0.09282914480792588
ACH-000037,0.17562861534299976
ACH-000039,0.17998378189035566
ACH-000040,0.2125727592149344
ACH-000041,0.15641249206730432
ACH-000042,0.17736991114348272
ACH-000045,0.09145766153549884
ACH-000047,0.20888239167267933
ACH-000052,0.2547306684582389
ACH-000053,0.18322199671435266
ACH-000054,0.18648231866261075
ACH-000055,0.1539430752461593
ACH-000060,0.09759277477626456
ACH-000067,0.14244750419373325
ACH-000070,0.15871409109882878
ACH-000075,0.15052624009295434
ACH-000078,0.2374982898304272
ACH-000082,0.1868960329893423
ACH-000085,0.2341324597428124
ACH-000086,0.2290283764181149
ACH-000087,0.2994727406813495
ACH-000092,0.13303643250324956
ACH-000095,0.16632715696723924
ACH-000097,0.14821608049823265
ACH-000098,0.12607386385054326
ACH-000099,0.20527480434543435
ACH-000108,-0.0406055216404144
ACH-000113,0.17887566080524175
ACH-000116,0.19058355153105616
ACH-000118,0.10948810889980214
ACH-000120,0.08259149240141635
ACH-000123,0.1787587937515734
ACH-000127,0.11079017663089193
ACH-000128,0.038867329414642784
ACH-000132,0.1664921427565917
ACH-000133,0.17475367049697255
ACH-000137,0.22699791930621085
ACH-000138,0.16171389324390406
ACH-000142,0.05050497487500874
ACH-000143,0.005785375073876543
ACH-000146,0.24470644989242746
ACH-000148,0.3486400890647303
ACH-000150,0.1861119227886222
ACH-000152,0.13733888474871436
ACH-000153,0.2277505962691448
ACH-000159,0.11776328443371326
ACH-000160,0.09582265243144893
ACH-000163,0.12888696640110325
ACH-000167,-0.031985734504240124
ACH-000168,0.1910857047484369
ACH-000169,0.18872261991049225
ACH-000178,0.1839967636960599
ACH-000183,0.18325697005764124
ACH-000188,0.2252286889380948
ACH-000189,0.07072164808491099
ACH-000190,0.2906902416370872
ACH-000198,0.04488559094336467
ACH-000203,0.06131553292284408
ACH-000204,0.3344251046872518
ACH-000206,0.24788559231368534
ACH-000207,0.06309890350524347
ACH-000208,0.17285496920122653
ACH-000210,0.2821220355256493
ACH-000211,0.1318187546889593
ACH-000215,0.21167275347428946
ACH-000221,0.21434507400149547
ACH-000222,0.1739303900998877
ACH-000223,0.17083299733834895
ACH-000226,0.1372137971142952
ACH-000227,0.05175068951706768
ACH-000228,0.14154116965797384
ACH-000231,0.08335890566109988
ACH-000232,0.1327310261384773
ACH-000233,0.15109536114433633
ACH-000234,0.17881104111608004
ACH-000235,0.15375846891709866
ACH-000237,0.19142407856974009
ACH-000238,0.2608642595108009
ACH-000242,0.2427588934234292
ACH-000243,0.18676248275363527
ACH-000244,0.3386159180771328
ACH-000246,0.20551943397051997
ACH-000248,0.167455015006542
ACH-000250,0.16288992788602233
ACH-000251,0.18490009060651266
ACH-000252,0.19806391695814132
ACH-000253,0.23797410880899506
ACH-000255,0.28598730845632003
ACH-000256,0.3670901708117951
ACH-000257,0.06675393287891508
ACH-000258,0.15608533698769197
ACH-000259,0.16729137973225633
ACH-000260,0.1160825822823615
ACH-000261,0.29205019851643593
ACH-000262,0.14148882875783264
ACH-000263,0.23798959080776086
ACH-000264,0.154570535341379
ACH-000265,0.1992793088118877
ACH-000266,0.15710593086999566
ACH-000272,0.11575841802689354
ACH-000274,0.1561749969230654
ACH-000277,0.3260999809257646
ACH-000278,0.03648195642251099
ACH-000279,0.08521565173234938
ACH-000280,0.11223927662782712
ACH-000281,0.22024830205101212
ACH-000288,0.1300975473674617
ACH-000291,0.2431229436180413
ACH-000293,0.0600207858656911
ACH-000294,0.23035087330123086
ACH-000295,0.201415378773968
ACH-000296,0.2848075537904106
ACH-000302,0.15164288640317905
ACH-000304,0.2523121366547472
ACH-000307,0.1521533941378228
ACH-000308,0.20007450837475746
ACH-000310,0.21091096525842795
ACH-000311,0.12024559979752256
ACH-000312,0.08988426953637188
ACH-000315,0.22545231106110264
ACH-000316,0.15665021183254876
ACH-000317,0.1506434939277056
ACH-000318,0.1923443665002592
ACH-000319,0.17857275628710306
ACH-000320,0.1494617793020525
ACH-000322,0.3233195429439415
ACH-000323,0.23943816315832134
ACH-000324,0.20454147657685212
ACH-000329,0.14267703620489966
ACH-000330,0.06293351571370526
ACH-000331,0.1257988005557919
ACH-000332,0.1985450008362126
ACH-000334,0.185602847962127
ACH-000335,0.29961429527221123
ACH-000336,0.237216771126075
ACH-000337,0.14871845699164346
ACH-000338,0.41468079553877824
ACH-000339,0.17408947638136058
ACH-000341,0.09759527428384944
ACH-000348,0.18757370293958525
ACH-000350,0.17202945211368068
ACH-000352,0.2129019348246512
ACH-000356,0.07161116744443892
ACH-000361,0.16847189546414304
ACH-000362,0.10417145440059863
ACH-000363,0.0922780223212133
ACH-000364,0.15330972502396178
ACH-000365,0.1281190528082881
ACH-000366,0.12224574337395358
ACH-000368,0.21668645155352567
ACH-000374,0.2521439846808985
ACH-000375,0.14776263515442048
ACH-000376,0.1967647570704528
ACH-000381,0.05410968537827013
ACH-000383,0.15297826180205318
ACH-000387,0.19853727961862694
ACH-000389,0.27470352205220405
ACH-000390,0.12669503863955114
ACH-000393,0.07058595758566334
ACH-000395,0.11218544709882786
ACH-000396,0.15130768742145376
ACH-000397,0.15537752813566358
ACH-000401,-0.004364845469236766
ACH-000402,0.0635945106230877
ACH-000403,0.20095150608946052
ACH-000404,0.060553178655554964
ACH-000406,0.1948256105532846
ACH-000407,0.20539250077042973
ACH-000408,0.18994700470717726
ACH-000410,0.14743825309814246
ACH-000411,0.16642630730214067
ACH-000414,0.15102588494397615
ACH-000415,0.06758537851323505
ACH-000416,0.19579827363690255
ACH-000420,0.15614505402713805
ACH-000421,0.24174160187500765
ACH-000424,0.29811568793605137
ACH-000425,0.12750441902168785
ACH-000426,0.1279543925927475
ACH-000427,0.2271454095865862
ACH-000433,0.3285300593719246
ACH-000435,0.14998302240969605
ACH-000436,0.1149808861548214
ACH-000444,0.14377187292509816
ACH-000445,0.369941814778345
ACH-000448,0.13541235016431882
ACH-000450,0.12334270177761933
ACH-000452,0.09946743870977966
ACH-000454,0.11658735786313774
ACH-000458,0.1877289374967666
ACH-000459,0.05753699660287723
ACH-000460,0.16834048956391398
ACH-000461,0.15130135959560312
ACH-000463,0.18565098600819346
ACH-000464,0.2019139322564326
ACH-000466,0.07235447229436055
ACH-000467,0.230376005458183
ACH-000468,0.16251448577929173
ACH-000469,0.08304849131416843
ACH-000470,-0.017852697865062227
ACH-000471,0.09639861819796616
ACH-000472,0.20955567197621144
ACH-000473,0.12332179443068285
ACH-000475,0.1618418858335467
ACH-000476,0.1343902094549761
ACH-000477,0.0842660760577347
ACH-000479,0.3514017552668548
ACH-000480,0.02447280607445744
ACH-000481,0.09957969252871778
ACH-000483,0.3138646990347158
ACH-000484,0.09587378113446744
ACH-000485,0.238516249443499
ACH-000486,0.15118259276140006
ACH-000487,0.21841529369324128
ACH-000488,0.17751121740796585
ACH-000490,0.08738894737093293
ACH-000491,0.1692822004656001
ACH-000495,0.17987643165940292
ACH-000496,0.0964101207778874
ACH-000499,0.18763488143437554
ACH-000500,0.2876262759175819
ACH-000502,0.16707812618305173
ACH-000503,0.1695846812624286
ACH-000505,0.13120608521337912
ACH-000507,0.1871452009049921
ACH-000510,0.25320666550590976
ACH-000511,0.18003383419133695
ACH-000512,-0.011590040586218124
ACH-000516,0.13199588147032632
ACH-000517,0.21811718227284055
ACH-000518,0.13119857775614116
ACH-000520,0.11692283563653545
ACH-000521,0.20031290943198915
ACH-000522,0.15507523958686786
ACH-000524,0.07985166563321125
ACH-000527,0.23889519647854504
ACH-000528,0.14132884293352851
ACH-000537,0.23533829496660555
ACH-000541,0.1171264373965222
ACH-000542,0.2084037892469279
ACH-000544,0.2319484833920772
ACH-000545,0.17548147431375918
ACH-000547,0.21352414992667013
ACH-000548,0.2511816608573945
ACH-000549,0.15573511604688042
ACH-000550,0.1481191389483098
ACH-000552,0.19235499262449154
ACH-000556,0.056175895510564636
ACH-000557,0.1182795972278514
ACH-000569,0.2448252918147555
ACH-000570,0.12492261805095653
ACH-000571,0.11601615550896345
ACH-000573,0.2164367517770376
ACH-000576,0.16566666652392473
ACH-000579,0.2126061760629103
ACH-000580,0.1923764882861031
ACH-000584,0.147059017042
ACH-000585,0.2156766309905607
ACH-000588,0.12284344357999093
ACH-000589,0.16076543512230998
ACH-000591,0.20958228665965908
ACH-000593,0.03757714435422331
ACH-000600,0.2326034789077307
ACH-000601,0.2820747673023987
ACH-000605,0.13126760670994198
ACH-000606,0.3164741832704501
ACH-000608,0.18572742222168573
ACH-000614,0.10724051577025308
ACH-000616,0.253490402561458
ACH-000618,0.14708439073868718
ACH-000619,0.21729314511272585
ACH-000620,0.1717196959496482
ACH-000621,0.1982151970778461
ACH-000622,0.26363269511501664
ACH-000623,0.2213954638975224
ACH-000624,0.22116541028560893
ACH-000627,0.14891927331685545
ACH-000630,0.12046048904468246
ACH-000631,0.15629969744203714
ACH-000632,0.14241771854738386
ACH-000633,0.12645061454806206
ACH-000637,0.16608782733219435
ACH-000638,0.18696831776628084
ACH-000646,0.20369073386913647
ACH-000647,0.143961016048996
ACH-000648,0.169136812729005
ACH-000649,0.1929424668269612
ACH-000651,0.13845601929665052
ACH-000652,0.23477713185486346
ACH-000653,0.22790592064399665
ACH-000657,0.1351603476088203
ACH-000658,0.13758906069260987
ACH-000661,0.14493649786279614
ACH-000662,0.2307747714085093
ACH-000663,0.19735713620500256
ACH-000665,0.16945749148223738
ACH-000671,0.05833999745281456
ACH-000672,0.29882538259663605
ACH-000673,0.19973319418019786
ACH-000676,0.20458308342032155
ACH-000677,0.15764990331808368
ACH-000681,0.1668955383600663
ACH-000683,0.20051956413633373
ACH-000684,0.04293889304167228
ACH-000688,0.016373731768428445
ACH-000693,0.2294492750685564
ACH-000694,0.17207398922369538
ACH-000695,0.021039039934187338
ACH-000696,0.1339397741199921
ACH-000697,0.28690778287048124
ACH-000699,0.14265694218218036
ACH-000701,0.22502891012669396
ACH-000706,0.14782824529870575
ACH-000711,0.15359751597942595
ACH-000713,0.07987567379065295
ACH-000714,0.033715090489034205
ACH-000718,0.20905997974087345
ACH-000720,0.1095887082809786
ACH-000721,0.04512199446590438
ACH-000724,0.08025664799936495
ACH-000725,0.223278155527932
ACH-000732,0.20552032230006287
ACH-000734,0.11467788993244195
ACH-000735,0.1536623460055899
ACH-000736,0.2366359616607981
ACH-000738,0.1202497446597294
ACH-000746,0.29138887056175977
ACH-000747,0.1802746199527281
ACH-000748,0.1916681327763792
ACH-000753,0.12104706516002788
ACH-000756,0.12983311932688374
ACH-000757,0.062454483630708324
ACH-000758,0.16892723845139673
ACH-000760,0.11621365993276495
ACH-000762,0.21554762575094324
ACH-000763,0.11794963112791736
ACH-000764,0.06563174154494865
ACH-000765,0.2439339156298098
