,NOL11 (25926)
ACH-000004,-0.5415732411956357
ACH-000005,-0.6218931001641537
ACH-000007,-0.46408012038111895
ACH-000009,-0.4906850425677257
ACH-000011,-0.3655117009296077
ACH-000012,-0.495278117961236
ACH-000013,-0.3565490185041449
ACH-000014,-0.5909686961458335
ACH-000015,-0.5996962179260314
ACH-000017,-0.5023788041726025
ACH-000018,-0.4878036786631374
ACH-000019,-0.6444190890472411
ACH-000021,-0.5232095023036022
ACH-000022,-0.6756395381946176
ACH-000025,-0.5204769177504014
ACH-000028,-0.556106236162051
ACH-000030,-0.505408510052876
ACH-000035,-0.4870217574248961
ACH-000036,-0.6772490660605727
ACH-000037,-0.507491858879157
ACH-000039,-0.4888639103221694
ACH-000040,-0.458329968633267
ACH-000041,-0.5185750757858498
ACH-000042,-0.4873674187431318
ACH-000045,-0.6627642253862243
ACH-000047,-0.4652872012410136
ACH-000052,-0.7494856288658394
ACH-000053,-0.6468933508282979
ACH-000054,-0.6968128811106253
ACH-000055,-0.3522901156345873
ACH-000060,-0.4365345701823405
ACH-000067,-0.5542625030839676
ACH-000070,-0.4223169690927791
ACH-000075,-0.5987514505279751
ACH-000078,-0.3991529719569984
ACH-000082,-0.7338308312810096
ACH-000085,-0.5284098736124075
ACH-000086,-0.5329872180602544
ACH-000087,-0.6702053764211239
ACH-000092,-0.5742149293271236
ACH-000095,-0.5360527339058567
ACH-000097,-0.4766724992677933
ACH-000098,-0.5854441671495857
ACH-000099,-0.4317636020394496
ACH-000108,-0.5018224023622193
ACH-000113,-0.5729442921143086
ACH-000116,-0.3494286335825469
ACH-000118,-0.3726938045292994
ACH-000120,-0.3817368916404125
ACH-000123,-0.488571740062926
ACH-000127,-0.3170787135672563
ACH-000128,-0.6266391973822699
ACH-000132,-0.3256861592285253
ACH-000133,-0.4611068823999013
ACH-000137,-0.5377166462463749
ACH-000138,-0.6038547962582654
ACH-000142,-0.5245584377535585
ACH-000143,-0.30093398541125754
ACH-000146,-0.5426935525112621
ACH-000148,-0.5444941520022256
ACH-000150,-0.4699408804440823
ACH-000152,-0.6627343502502321
ACH-000153,-0.6663421612054636
ACH-000159,-0.40325478858596575
ACH-000160,-0.5094290515133721
ACH-000163,-0.5006656799077022
ACH-000167,-0.8151413425380858
ACH-000168,-0.5325551520632833
ACH-000169,-0.6026191718244239
ACH-000178,-0.6010919018662614
ACH-000183,-0.5641799792974732
ACH-000188,-0.4686016540951477
ACH-000189,-0.6032183993688779
ACH-000190,-0.7207503662953094
ACH-000198,-0.5594912688976309
ACH-000203,-0.34678466144742626
ACH-000204,-0.5396422007604582
ACH-000206,-0.5620470136601032
ACH-000207,-0.2924114121499448
ACH-000208,-0.4581852523249978
ACH-000210,-0.6803962089853246
ACH-000211,-0.5482604437376823
ACH-000215,-0.20885981310543847
ACH-000221,-0.5184422052090709
ACH-000222,-0.3705438488990524
ACH-000223,-0.4740016414827194
ACH-000226,-0.3258757320242301
ACH-000227,-0.3313908941512025
ACH-000228,-0.6222860129514352
ACH-000231,-0.6126174614334056
ACH-000232,-0.5759751731054302
ACH-000233,-0.368622409992176
ACH-000234,-0.5015822348080986
ACH-000235,-0.5591761256832689
ACH-000237,-0.5667456236697201
ACH-000238,-0.6459142071337957
ACH-000242,-0.21156018899261594
ACH-000243,-0.5956903678635089
ACH-000244,-0.6324660668006183
ACH-000246,-0.4187052447705194
ACH-000248,-0.5289987175014272
ACH-000250,-0.4531287429626318
ACH-000251,-0.3930505521474958
ACH-000252,-0.4113299015722078
ACH-000253,-0.3731575578822219
ACH-000255,-0.5134110109287915
ACH-000256,-0.4041461621297892
ACH-000257,-0.25493360612571125
ACH-000258,-0.7763108555913191
ACH-000259,-0.4830566087458307
ACH-000260,-0.5280936939514222
ACH-000261,-0.6489187296638969
ACH-000262,-0.5068408567647622
ACH-000263,-0.6919359777721023
ACH-000264,-0.6748873980993421
ACH-000265,-0.5533056644145
ACH-000266,-0.513766467289625
ACH-000272,-0.5731896773475378
ACH-000274,-0.6274247074462308
ACH-000277,-0.3491037583090539
ACH-000278,-0.5242739461903141
ACH-000279,-0.5862422768724632
ACH-000280,-0.4541235289690542
