,N4BP3 (23138)
ACH-000004,0.1306056656073502
ACH-000005,0.28831951976064096
ACH-000007,0.19508743139892265
ACH-000009,0.04111915583736448
ACH-000011,0.24981101795824945
ACH-000012,0.1954545120475028
ACH-000013,0.15969448379294968
ACH-000014,0.24104421052616595
ACH-000015,0.12805680482851928
ACH-000017,0.22517560844821927
ACH-000018,-0.028427399723430582
ACH-000019,0.32138341992791897
ACH-000021,0.17730608429431222
ACH-000022,0.19808801855503927
ACH-000025,0.24467345815695465
ACH-000028,0.42948299229928144
ACH-000030,0.224329446278082
ACH-000035,0.21380483758187804
ACH-000036,0.05122878481177883
ACH-000037,0.23464921824211035
ACH-000039,0.014962292984463868
ACH-000040,0.22614450002019335
ACH-000041,0.14117388152953025
ACH-000042,0.12595447613119254
ACH-000045,0.11884070611273488
ACH-000047,0.19389373225340006
ACH-000052,0.03814427102392045
ACH-000053,0.10661281995651156
ACH-000054,0.2052317148115773
ACH-000055,0.24627453877349886
ACH-000060,0.2116364608337739
ACH-000067,0.2083048883324791
ACH-000070,0.1432871286512255
ACH-000075,0.3446310729022196
ACH-000078,0.2144621972551882
ACH-000082,0.09670388400156207
ACH-000085,0.35412181869644355
ACH-000086,0.1824772394029413
ACH-000087,0.10756502489982822
ACH-000092,0.08018746363312018
ACH-000095,0.09225949998075696
ACH-000097,0.2623636327375453
ACH-000098,0.1313467766525327
ACH-000099,0.08360808244036445
ACH-000108,0.2235162579617841
ACH-000113,0.11618659903819392
ACH-000116,0.2281689376583369
ACH-000118,0.2275812462838949
ACH-000120,0.022842197014007103
ACH-000123,0.17632261653459624
ACH-000127,0.18373474030800133
ACH-000128,0.14947240931952194
ACH-000132,0.1946112253469848
ACH-000133,0.2493185261987174
ACH-000137,0.2461966653087597
ACH-000138,0.0930021265363476
ACH-000142,0.14177772975907876
ACH-000143,0.1325636893662668
ACH-000146,0.10559200004160757
ACH-000148,0.1139921260629409
ACH-000150,0.01620876554549961
ACH-000152,0.09522293700873792
ACH-000153,-0.0011573625993342028
ACH-000159,0.2401053035357469
ACH-000160,0.12430161653970727
ACH-000163,0.1259656195001406
ACH-000167,0.11873335369094487
ACH-000168,0.08841447594969623
ACH-000169,0.15812082825131715
ACH-000178,0.17487222522973267
ACH-000183,0.07196785637396523
ACH-000188,0.18139482342858526
ACH-000189,0.2397776523376588
ACH-000190,0.07501673411394094
ACH-000198,0.1710189714310641
ACH-000203,-0.1209668029634514
ACH-000204,0.23567889888159174
ACH-000206,0.1284532903862715
ACH-000207,0.1773472138492294
ACH-000208,0.2509188017326021
ACH-000210,0.3139848832244637
ACH-000211,0.1504319589303739
ACH-000215,0.17483327206475394
ACH-000221,0.24985778986052806
ACH-000222,0.1963859613659784
ACH-000223,0.18341647920154397
ACH-000226,0.14160171946965444
ACH-000227,0.25418478202834915
ACH-000228,0.04511612118425175
ACH-000231,0.1396538936463868
ACH-000232,0.07695360074420589
ACH-000233,-0.023987006709211143
ACH-000234,0.19231488733278254
ACH-000235,0.18928369202609946
ACH-000237,0.21157026005695093
ACH-000238,0.18494308754217464
ACH-000242,-0.16634949660270526
ACH-000243,0.19550492609307768
ACH-000244,0.12922710683399788
ACH-000246,0.11713258854227294
ACH-000248,0.2441823623974312
ACH-000250,0.1436967573011829
ACH-000251,0.10865637339863007
ACH-000252,0.06739687799446517
ACH-000253,0.16750230411879174
ACH-000255,0.1704901700037517
ACH-000256,0.25918028407331883
ACH-000257,0.0751685478526831
ACH-000258,0.29441584661680376
ACH-000259,0.2028855431511372
ACH-000260,0.1666710613809059
ACH-000261,0.11401269693566032
ACH-000262,0.06643949217254669
ACH-000263,0.3529181128097014
ACH-000264,0.17919386489435762
ACH-000265,0.22266286062323729
ACH-000266,0.1149733046080188
ACH-000272,0.16410851341159885
ACH-000274,0.11193366349595936
ACH-000277,0.2413973755494548
ACH-000278,0.2861320488520612
ACH-000279,0.12470064926164187
ACH-000280,0.12935215287903376
ACH-000281,0.02779215260123756
ACH-000288,0.13756267865091915
ACH-000291,0.1237229849212652
ACH-000293,0.1473258925789043
ACH-000294,0.01704998634176865
ACH-000295,-0.02502182556189849
ACH-000296,-0.06933646842448749
ACH-000302,0.08994033757956693
ACH-000304,0.4297671115843141
ACH-000307,0.16263754444401898
ACH-000308,0.19536302422566346
ACH-000310,0.02470203018642271
ACH-000311,0.15523877864101354
ACH-000312,0.12477219937831735
ACH-000315,0.2466701045328985
ACH-000316,0.11336723539803906
ACH-000317,0.17126210222433091
ACH-000318,0.2092979915168883
ACH-000319,0.2360237409506185
ACH-000320,0.2345246749614095
ACH-000322,0.2016162125741866
ACH-000323,0.08581952206534353
ACH-000324,0.0987793664585192
ACH-000329,0.1609125395510072
ACH-000330,0.07508376716182479
ACH-000331,0.11975929825295868
ACH-000332,0.17143664702765418
ACH-000334,0.24509876368530956
ACH-000335,0.1831298617088629
ACH-000336,0.3039836810158625
ACH-000337,-0.1108151817180526
ACH-000338,0.3284782277924752
ACH-000339,0.16210101016733205
ACH-000341,0.09142886448910274
ACH-000348,0.09616674861317186
ACH-000350,0.08495249624524795
ACH-000352,0.13956860843312624
ACH-000356,0.10096163246188572
ACH-000361,0.15516682923135958
ACH-000362,0.003016617069602592
ACH-000363,0.058953269582776024
ACH-000364,0.20554157183189306
ACH-000365,0.11230880676596668
ACH-000366,0.12797570136284328
ACH-000368,0.12934382146173715
ACH-000374,0.17381340554766594
ACH-000375,0.10780188622318417
ACH-000376,0.16420430216129525
ACH-000381,0.037528414993797284
ACH-000383,0.1385138910133324
ACH-000387,0.031323573408950645
ACH-000389,0.006386614589226292
ACH-000390,0.08933060246582109
ACH-000393,0.06576441633884997
ACH-000395,0.05719375150633217
ACH-000396,0.2824359715257975
ACH-000397,0.12039522983249905
ACH-000401,0.16771247160288816
ACH-000402,-0.13131712519645547
ACH-000403,0.14312183003917045
ACH-000404,0.1630485933898868
ACH-000406,0.08146091942968511
ACH-000407,0.2272687666494885
ACH-000408,0.2236013651022285
ACH-000410,0.2052558537297927
ACH-000411,0.29126832372266154
ACH-000414,0.20056154675369064
ACH-000415,0.15534091562565894
ACH-000416,0.09916847207482694
ACH-000420,0.03841224480899258
ACH-000421,0.19192546457525064
ACH-000424,0.09463566213354736
ACH-000425,0.14586297399852224
ACH-000426,0.2402087963756402
ACH-000427,0.3774539700330873
ACH-000433,0.10433761505337127
ACH-000435,0.05020341332718608
ACH-000436,0.082702713004976
ACH-000444,0.22924316117074744
ACH-000445,0.011729176663749702
ACH-000448,0.15825440905666638
ACH-000450,0.237342255536392
ACH-000452,0.19782567101706566
ACH-000454,0.12033474556788155
ACH-000458,0.2222825368012641
ACH-000459,0.22455001675688893
ACH-000460,0.0722592775002056
ACH-000461,0.12809770428923373
ACH-000463,0.11692177212792687
ACH-000464,0.09683872479269852
ACH-000466,0.15783446095431755
ACH-000467,0.09793114368653433
ACH-000468,0.003262976188918552
ACH-000469,0.2418021116735567
ACH-000470,-0.0035569983289658064
ACH-000471,0.13994038207434972
ACH-000472,0.18670983963084456
ACH-000473,0.13427951154288306
ACH-000475,0.1388219109648622
ACH-000476,0.1003412870092798
ACH-000477,0.18059334942878927
ACH-000479,0.17117939419959247
ACH-000480,0.1798071391802215
ACH-000481,0.21046963172532546
ACH-000483,0.20942451886403468
ACH-000484,0.07226515730554166
ACH-000485,0.15670345090269314
ACH-000486,0.2668347880016227
ACH-000487,0.16793712982253547
ACH-000488,0.16541417091219568
ACH-000490,0.15380612467980212
