,HIST1H2BB (3018)
ACH-000190,-0.10286973355278503
ACH-000198,-0.5112922670134599
ACH-000203,-0.5546718903479341
ACH-000204,-0.02607682810559966
ACH-000206,-1.0605310902670844
ACH-000207,-0.4461484946530997
ACH-000208,-0.2800438277619122
ACH-000210,-0.4748152030296157
ACH-000211,-0.3187498588420726
ACH-000215,-0.4161724387361806
ACH-000221,-0.3059708200373491
ACH-000222,-0.4430090686165871
ACH-000223,-0.4914076247653361
ACH-000226,-0.3344220237591658
ACH-000227,-0.3673126925143509
ACH-000228,-0.4447615046788201
ACH-000231,-0.4637838267992927
ACH-000232,-0.32063395023345204
ACH-000233,-0.6199086406699116
ACH-000234,-0.5690864225159069
ACH-000235,-0.3757604733093622
ACH-000237,-0.4009033085380677
ACH-000238,-0.3490737671995759
ACH-000242,-0.5183516590111483
ACH-000243,-0.2877841592907449
ACH-000244,-0.5388694097612841
ACH-000246,-0.4330549990112386
ACH-000248,-0.20876652639112564
ACH-000250,-0.319526991791561
ACH-000251,-0.7462467002745224
ACH-000252,-0.2403525618418661
ACH-000253,-0.3879128555688531
ACH-000255,-0.3982003131326865
ACH-000256,-0.5071257445594174
ACH-000257,-0.4748975357370274
ACH-000258,-0.3942036133022469
ACH-000259,-0.4173292707228066
ACH-000260,-0.5295557411451793
ACH-000261,-0.3423010393435688
ACH-000262,-0.3793075152408583
ACH-000263,-0.04519800865474422
ACH-000264,-0.25313064449893485
ACH-000265,-0.3172896275427757
ACH-000266,-0.338426744819649
ACH-000272,-0.3043114262702972
ACH-000274,-0.35452913346300474
ACH-000277,-0.4543901538994013
ACH-000278,-0.5102937067361102
ACH-000279,-0.4279195190611748
ACH-000280,-0.37254257424967735
ACH-000281,-0.5295827625090376
ACH-000288,-0.4951646329967208
ACH-000291,-0.3703422994881282
ACH-000293,-0.44633974222818346
ACH-000294,-0.27785682958290586
ACH-000295,-0.4264534964226724
ACH-000296,-0.4531505051654611
ACH-000302,-0.27662188720659564
ACH-000304,-0.6411869350335367
ACH-000307,-0.4097254661022929
ACH-000308,-0.3749574143627004
ACH-000310,-0.5392478925980535
ACH-000311,-0.31363673164474104
ACH-000312,-0.2713367873341328
ACH-000315,-0.2859772654578359
ACH-000316,-0.4901204093800911
ACH-000317,-0.6029092587876552
ACH-000318,-0.22301102934236985
ACH-000319,-0.4101696714965913
ACH-000320,-0.4577204483282687
ACH-000322,-0.4973882086495778
ACH-000323,-0.4927300930236738
ACH-000324,-0.4000217790476192
ACH-000329,-0.39201810477801546
ACH-000330,-0.5514652944495705
ACH-000331,-0.3577819885547398
ACH-000332,-0.3738689324173129
ACH-000334,-0.4978911637515224
ACH-000335,-0.3621345566964532
ACH-000336,-0.4985822047338314
ACH-000337,-0.2844035246251431
ACH-000338,-0.7567178694086999
ACH-000339,-0.3592498951110936
ACH-000341,-0.4331379743854908
ACH-000348,-0.2134891892194833
ACH-000350,-0.4580662498418514
ACH-000352,-0.4738511281741877
ACH-000356,-0.3747710350565855
ACH-000361,-0.6267144723648784
ACH-000362,-0.3831842943866163
ACH-000363,-0.47054921784819603
ACH-000364,-0.22921158358457794
ACH-000365,-0.3156543071099518
ACH-000366,-0.29097160304549896
ACH-000368,-0.3051645983041331
ACH-000374,-0.44147433599679065
ACH-000375,-0.08293013712479491
ACH-000376,-0.4569654533752765
ACH-000381,-0.3252790107379906
ACH-000383,-0.3989122462236637
ACH-000387,-0.5010780066692739
ACH-000389,-0.0759835970007163
ACH-000390,-0.3390707029140686
ACH-000393,-0.4811449823070017
ACH-000395,-0.3319887904904722
ACH-000396,-0.2783163461026605
ACH-000397,-0.35903237474650085
ACH-000401,-0.3921317046618991
ACH-000402,-0.020604748903885816
ACH-000403,-0.31464982059134555
ACH-000404,-0.560474799541647
ACH-000406,-0.4470211060620085
ACH-000407,-0.4089844333863949
ACH-000408,-0.31304228617839874
ACH-000410,-0.3165477772931077
ACH-000411,-0.37572589046777977
ACH-000414,-0.543154118529464
ACH-000415,-0.4146564440527372
ACH-000416,-0.36792548507743605
ACH-000420,-0.3301345863765793
ACH-000421,-0.1812179089108249
ACH-000424,-0.07038487409142385
ACH-000425,-0.25549780460277377
ACH-000426,-0.33696985570513954
ACH-000427,-0.5378088293134468
ACH-000433,-0.3504412758261871
ACH-000435,-0.4186122467827528
ACH-000436,-0.4914864014233653
ACH-000444,-0.4971020066181466
ACH-000445,-0.3099420191017598
ACH-000448,-0.5342564025965845
ACH-000450,-0.5883314866548949
ACH-000452,-0.519663835735123
ACH-000454,-0.5861500178822511
ACH-000458,-0.4248176170485201
ACH-000459,-0.4300194676246975
ACH-000460,-0.4910792116112876
ACH-000461,-0.3326020268837475
ACH-000463,-0.3562017543437451
ACH-000464,-0.4553039849607465
ACH-000466,-0.5100892832619333
ACH-000467,-0.4147460819375889
ACH-000468,-0.39787003547230015
ACH-000469,-0.4229373040327482
ACH-000470,-0.4524532566011973
ACH-000471,-0.3184940570022863
ACH-000472,-0.2898250466145993
ACH-000473,-0.4556614082034315
ACH-000475,-0.2912699618582165
ACH-000476,-0.40253720910753993
ACH-000477,-0.4029432480962744
ACH-000479,-0.6730758391252726
ACH-000480,-0.479808492031003
ACH-000481,-0.2621668169449096
ACH-000483,-0.3107799582786127
ACH-000484,-0.29229582016457056
ACH-000485,-0.5066426503039186
ACH-000486,-0.5342330273048761
ACH-000487,-0.6123517944718437
ACH-000488,-0.3735825114037573
ACH-000490,-0.3042441024974144
ACH-000491,-0.4589969572676345
ACH-000495,-0.4438532690461643
ACH-000496,-0.3145868668741163
ACH-000499,-0.4627926576728668
ACH-000500,-0.5605246696595566
ACH-000502,-0.3471715158385699
ACH-000503,-0.37373246387282
ACH-000505,-0.25123398848995776
ACH-000507,-0.2560333484361061
ACH-000510,-0.07369187915901951
ACH-000511,-0.3736092040652773
ACH-000512,-0.3776224039290268
ACH-000516,-0.4201720222706649
ACH-000517,-0.5646452376065848
ACH-000518,-0.5152941415774535
ACH-000520,-0.4156384602111841
ACH-000521,-0.4467443409344434
ACH-000522,-0.4427760827174201
ACH-000524,-0.6332107732836667
ACH-000527,-0.2986560726891737
ACH-000528,-0.25063091844174523
ACH-000537,-0.402177610886542
ACH-000541,-0.35142350396653305
ACH-000542,-0.3694421662083211
ACH-000544,-0.5250791390667854
ACH-000545,-0.36952099648649456
ACH-000547,-0.28102673882476525
ACH-000548,-0.3365267213606729
ACH-000549,-0.32714337476163874
ACH-000550,-0.3658941232462212
ACH-000552,-0.3711570028433928
ACH-000556,-0.43855156924816735
ACH-000557,-0.5674767329580259
ACH-000569,-0.055520128985779016
ACH-000570,-0.3338570507295736
ACH-000571,-0.3750281980111309
ACH-000573,-0.33207544758226953
ACH-000576,-0.3492964531933752
ACH-000579,-0.4099271006235717
ACH-000580,-0.3465872652256932
ACH-000584,-0.41526107990399
ACH-000585,-0.4869810883415988
ACH-000588,-0.20176251447913315
ACH-000589,-0.20437065033451807
ACH-000591,-0.27114202418503514
ACH-000593,-0.18500056059187514
ACH-000600,-0.4548957910261268
ACH-000601,-0.5336651951884365
ACH-000605,-0.42141726642685656
ACH-000606,-0.5441856411070441
ACH-000608,-0.3130096636868193
ACH-000614,-0.36532644159343625
ACH-000616,-0.3125196375024003
ACH-000618,-0.4516920243205047
ACH-000619,-0.6553025877672257
ACH-000620,-0.2511155125375854
ACH-000621,-0.3335708696692628
ACH-000622,-0.5050334629873122
ACH-000623,-0.3636658997792912
ACH-000624,-0.27797799790422306
ACH-000627,-0.17497139816107726
ACH-000630,-0.4174694054353074
ACH-000631,-0.3066471044403006
ACH-000632,-0.34422530872118395
ACH-000633,-0.2029750676835489
ACH-000637,-0.6031259887525094
ACH-000638,-0.4481572356476694
ACH-000646,-0.5025588679851692
ACH-000647,-0.34212390912528057
ACH-000648,-0.3007681429049421
ACH-000649,-0.30860534645192245
ACH-000651,-0.2985561892945414
ACH-000652,-0.322845404967257
ACH-000653,-0.07007863984189344
ACH-000657,-0.3974074719018458
ACH-000658,-0.6983287494950362
ACH-000661,-0.4629752197858807
ACH-000662,-0.7856060656628788
ACH-000663,-0.4371333370966155
ACH-000665,-0.5216079357324082
ACH-000671,-0.3804692928865012
ACH-000672,-0.31902205513694626
ACH-000673,-0.4807298092859161
ACH-000676,-0.34904110780194514
ACH-000677,-0.1840160987500235
ACH-000681,-0.28677190009247405
ACH-000683,-0.3793935107700475
ACH-000684,-0.5657323009400045
ACH-000688,-0.4367172677163998
ACH-000693,-0.2864246146045608
ACH-000694,-0.3225855547284072
ACH-000695,-0.5834285630973053
ACH-000696,-0.3424709287195232
ACH-000697,-0.4139094924599141
ACH-000699,-0.4049161462338685
ACH-000701,-0.504629868671761
ACH-000706,-0.2749173305823754
ACH-000711,-0.4218956474959937
ACH-000713,-0.4055059896734721
ACH-000714,-0.5681675069131951
ACH-000718,-0.3194017845281157
ACH-000720,-0.4623998150524769
ACH-000721,-0.5248076241508609
ACH-000724,-0.4475122029999268
ACH-000725,-0.2527050039464071
ACH-000732,-0.21854223956519991
ACH-000734,-0.5270016511887599
ACH-000735,-0.2022473935652318
ACH-000736,-0.4902117936946038
ACH-000738,-0.3204020511774839
ACH-000746,-0.32994051246673023
ACH-000747,-0.2038113446793832
ACH-000748,-0.4063917545526076
ACH-000753,-0.2728363693445883
ACH-000756,-0.4258583501776456
ACH-000757,-0.4187062191997862
ACH-000758,-0.3521536811231115
ACH-000760,-0.27238302457630664
ACH-000762,-0.4235745278320413
ACH-000763,-0.7089394321128816
ACH-000764,-0.4775898959028453
ACH-000765,-0.4149806842180945
ACH-000766,-0.2586225589954235
ACH-000767,-0.4290280696749755
ACH-000768,-0.417895025238937
ACH-000769,-0.3238490943445785
ACH-000770,-0.3030438205421466
ACH-000771,-0.5338679366922261
ACH-000773,-0.31726274098062085
ACH-000776,-0.31154107927520314
ACH-000777,-0.4351188549413457
ACH-000778,-0.3907950141449026
ACH-000781,-0.4665598844509949
ACH-000782,-0.32389816935175525
ACH-000783,-0.4610518271260281
ACH-000784,-0.28500769548603144
ACH-000785,-0.351767172709732
ACH-000787,-0.2558214781961173
ACH-000788,-0.3700048722214858
ACH-000791,-0.4619452316384395
ACH-000792,-0.3470586260117181
ACH-000794,-0.5203205188580169
ACH-000796,-0.5034177012160064
ACH-000798,-0.3707785640053536
ACH-000799,-0.2948787555564911
ACH-000800,-0.28994837227511466
ACH-000802,-0.4536707396227538
ACH-000804,-0.2077044477506752
ACH-000805,-0.4620693943593427
ACH-000809,-0.42940962437746855
ACH-000810,-0.3408729764655039
ACH-000811,-0.3473141394674296
ACH-000817,-0.3340295897752417
ACH-000819,-0.3607641857565701
ACH-000820,-0.2334660093523176
ACH-000821,-0.4597815692555864
ACH-000822,-0.2821972683197589
ACH-000823,-0.3644995615194615
ACH-000824,-0.5623683316453281
ACH-000827,-0.4067124003321571
ACH-000829,-0.25611270233465866
ACH-000831,-0.3998278653134643
ACH-000832,-0.2316143073984313
ACH-000833,-0.31846041872584363
ACH-000834,-0.36644279138741204
ACH-000835,-0.3789792368706688
ACH-000836,-0.09325236757440454
ACH-000837,-0.1325438142205037
ACH-000838,-0.3818433773403357
ACH-000839,-0.3910521636154367
ACH-000840,-0.11163501362029644
ACH-000841,-0.4660523727589103
ACH-000843,-0.4052636860382039
ACH-000846,-0.3796738268048584
ACH-000847,-0.2978519042949455
ACH-000848,-0.4661132515238189
ACH-000849,-0.2765784515205648
ACH-000851,-0.27027283713313865
ACH-000855,-0.2577667856065911
ACH-000856,-0.32048597715006705
ACH-000858,-0.453429704215414
ACH-000859,-0.041370072904968254
ACH-000861,-0.11007761271512186
ACH-000862,-0.3789499536227635
ACH-000865,-0.36628400801875344
ACH-000866,-0.4629535314324165
ACH-000867,-0.4270947032702619
ACH-000869,-0.3548570487243736
ACH-000872,-0.14390642962135156
ACH-000873,-0.479602444521536
ACH-000876,-0.4113368224051735
ACH-000878,-0.4998797104325671
ACH-000880,-0.5275764293289922
ACH-000881,-0.4995737933712897
ACH-000882,-0.33919751186994607
ACH-000884,-0.29271350272512303
ACH-000885,-0.36556087233166257
ACH-000887,-0.2407716096816969
ACH-000889,-0.6531691087537735
ACH-000896,-0.2855386813163325
ACH-000898,-0.3195814448297804
ACH-000900,-0.3840080708025016
ACH-000901,-0.3141027638101257
ACH-000905,-0.6409410729072865
ACH-000906,-0.27883725170482976
ACH-000907,-0.5168622542080423
ACH-000910,-0.2931677188230802
ACH-000911,-0.3678894088057894
ACH-000912,-0.3669219542530012
ACH-000913,-0.4091428887617709
ACH-000915,-0.4811223272462187
ACH-000916,-0.2870085599745465
ACH-000917,-0.1781937145050918
ACH-000920,-0.4042634249288777
ACH-000921,-0.510525167564541
ACH-000924,-0.1946097447166166
ACH-000926,-0.3202839866411126
ACH-000928,-0.1996894588360048
ACH-000929,-0.5726507983903809
ACH-000932,-0.4621253527361717
ACH-000935,-0.4825485595136365
ACH-000936,-0.34982271730627684
ACH-000937,-0.496819042726769
ACH-000938,-0.538683739498103
ACH-000939,0.038184086963954256
ACH-000941,-0.403963315143694
ACH-000943,-0.3152506206696006
ACH-000946,-0.3010495746264892
ACH-000947,-0.4575289151400886
ACH-000948,-0.4590076484299866
ACH-000950,-0.25611595872517146
ACH-000953,-0.5345722191886298
ACH-000954,0.10843466781757244
ACH-000957,-0.36965467160262816
ACH-000958,-0.17530284681695174
ACH-000960,-0.5553444580071656
ACH-000963,-0.2366764599867761
ACH-000968,-0.4960791109883534
ACH-000969,-0.581141611076035
ACH-000972,-0.20814261766207406
ACH-000973,-0.4209213051226788
ACH-000974,-0.3281291255877352
ACH-000978,-0.1859794642060019
ACH-000984,-0.42829455078238704
ACH-000986,-0.5824756886623725
ACH-000988,-0.368542374267392
ACH-000993,-0.2919740346372656
ACH-000994,-0.3886819635559844
ACH-000996,-0.4640247479172952
ACH-001001,-0.3040116495223302
ACH-001020,-0.162791572141728
ACH-001028,-0.4816007060229124
ACH-001031,0.3289058481270705
ACH-001038,-0.36049783565086463
ACH-001048,-0.3639194837463069
ACH-001050,-0.3513108609885959
ACH-001053,-0.3697987726328301
ACH-001054,-0.2469023648486107
ACH-001061,-0.3655627666214841
ACH-001067,-0.25290317091965664
ACH-001075,-0.32105367256757394
ACH-001096,-0.24102134223968294
ACH-001111,-0.4186371390377944
ACH-001119,-0.33313149662698965
ACH-001128,0.34576580388135897
ACH-001134,-0.28197517756890106
ACH-001151,-0.3787249340058901
ACH-001163,-0.2711552994958075
ACH-001164,-0.14599187116839865
ACH-001183,-0.3624224550289613
ACH-001192,-0.542448658636815
ACH-001193,-0.3621155906444238
ACH-001196,-0.234117628414624
ACH-001197,-0.599847533681111
ACH-001205,-0.6021552619559708
ACH-001211,-0.42601950276300654
ACH-001212,-0.483385380359204
ACH-001228,-0.4924489431060661
ACH-001232,-0.39599562129315935
ACH-001239,-0.4571482111364815
ACH-001270,-0.4330811302591613
ACH-001274,-0.5650914922085418
ACH-001275,-0.3230156025413602
ACH-001277,-0.2119174482982967
ACH-001278,-0.3329247732201724
ACH-001280,-0.4833917188375535
ACH-001283,-0.3460448711294962
ACH-001289,-0.061319373599918015
ACH-001300,-0.7176964357180896
ACH-001301,-0.5850200780347875
ACH-001302,-0.2724883486930931
ACH-001306,-0.3166015105684579
ACH-001318,-0.3311177164295465
ACH-001322,-0.12719129037544913
ACH-001328,-0.5591457410819535
ACH-001332,-0.3866169623525824
ACH-001336,-0.4739356918548556
ACH-001346,-0.2849833606641669
ACH-001353,-0.4787062376996546
ACH-001354,-0.4074582282840011
ACH-001367,-0.31781108423826754
ACH-001368,-0.30111876063070525
ACH-001374,-0.16732853619936794
ACH-001377,-0.4541784670550898
ACH-001380,-0.4310896121318865
ACH-001391,-0.3576939062235336
ACH-001408,-0.5743431829156886
ACH-001430,-0.1380423601578911
ACH-001431,-0.2525890367306421
ACH-001450,-0.37660753539864295
ACH-001496,-0.30213007808847553
ACH-001500,-0.20772992833627668
ACH-001523,-0.3178874008718247
ACH-001532,-0.5345687626670128
ACH-001550,-0.10226587376288897
ACH-001552,-0.4665340473807957
ACH-001554,-0.3902938007278777
ACH-001654,-0.4772472169187222
ACH-001735,-0.2583933112435321
ACH-001736,-0.4414523491175701
ACH-001737,-1.1038647182560413
ACH-001740,-0.3848692143876378
ACH-001745,-0.07783383750622383
ACH-001765,-0.4194663597746114
