,R3HCC1L (27291)
ACH-000473,-0.06520550917806905
ACH-000475,-0.0360668301272131
ACH-000476,-0.05466253321321498
ACH-000477,0.011491809323090149
ACH-000479,0.027938329597780597
ACH-000480,-0.12529666485407084
ACH-000481,-0.14512977603078347
ACH-000483,0.024206975317971433
ACH-000484,-0.11928245408445115
ACH-000485,0.08279627406765376
ACH-000486,0.13603449656063787
ACH-000487,-0.02567444318926149
ACH-000488,0.1026423700405256
ACH-000490,-2.907005726563548e-05
ACH-000491,-0.038888380402724805
ACH-000495,0.0037920721663395884
ACH-000496,0.030949623093462074
ACH-000499,-0.01219856718501686
ACH-000500,0.06570737670370548
ACH-000502,0.012133112073310848
ACH-000503,0.002805795177398559
ACH-000505,-0.025419149738237647
ACH-000507,0.06580477816457345
ACH-000510,0.023836546573813518
ACH-000511,-0.03853312312729517
ACH-000512,0.274959013526238
ACH-000516,-0.05408789334365922
ACH-000517,-0.060991698151451064
ACH-000518,-0.10180117430048627
ACH-000520,-0.06541049982857466
ACH-000521,0.0201518848500896
ACH-000522,0.07246268505323762
ACH-000524,-0.0973730910349309
ACH-000527,0.008266535977161307
ACH-000528,-0.09071594848781278
ACH-000537,-0.09501767865514743
ACH-000541,0.06119270806180556
ACH-000542,0.045337242719740316
ACH-000544,0.03229208591078417
ACH-000545,0.04969816707363545
ACH-000547,-0.08354830089611948
ACH-000548,-0.056842906899764005
ACH-000549,-0.021955997399790983
ACH-000550,-0.042060694959711535
ACH-000552,-0.0915943395140071
ACH-000556,-0.026959993616545656
ACH-000557,0.04687467863420107
ACH-000569,-0.17753901143184322
ACH-000570,0.03777940501506799
ACH-000571,0.0349301672654137
ACH-000573,-0.07015710102814132
ACH-000576,-0.0051982671945118965
ACH-000579,-0.05974985652540232
ACH-000580,-0.08274383358846109
ACH-000584,-0.04600963871068157
ACH-000585,-0.11660590424484843
ACH-000588,-0.011553169905149385
ACH-000589,0.009319335886397755
ACH-000591,-0.14619684044592487
ACH-000593,0.0470746521010853
ACH-000600,-0.04652311088510441
ACH-000601,0.022844587386692258
ACH-000605,-0.06694135245025518
ACH-000606,-0.017684926534155692
ACH-000608,0.010592320921847215
ACH-000614,0.014088723557634018
ACH-000616,0.044113863625715975
ACH-000618,-0.00978204749703874
ACH-000619,-0.04452428518108332
ACH-000620,0.06461887863027414
ACH-000621,0.0005089903407332558
ACH-000622,-0.1620137085475513
ACH-000623,-0.08881597251147534
ACH-000624,-0.014033613658200536
ACH-000627,-0.01354244362453384
ACH-000630,0.014118132961521226
ACH-000631,0.10751544140010756
ACH-000632,-0.10056120258058994
ACH-000633,0.01957096916332584
ACH-000637,-0.0006593559975189497
ACH-000638,0.02562364790927075
ACH-000646,0.00877269889358681
ACH-000647,-0.006377185024243952
ACH-000648,-0.05444440405137282
ACH-000649,-0.08518738152348708
ACH-000651,-0.06261685707174773
ACH-000652,0.023166895537414918
ACH-000653,0.07746862197016953
ACH-000657,-0.11042986699772228
ACH-000658,-0.022082706335267842
ACH-000661,-0.07442109807951801
ACH-000662,-0.029765980757708244
ACH-000663,-0.06609105391595135
ACH-000665,-0.06852294775049232
ACH-000671,0.06479739164400776
ACH-000672,0.13217715228123586
ACH-000673,-0.08236700863500297
ACH-000676,-0.13509623808909574
ACH-000677,-0.1868614281170161
ACH-000681,0.10325826716185814
ACH-000683,-0.06189574197513606
ACH-000684,0.0107781126623021
ACH-000688,0.08281699070169649
ACH-000693,-0.15695935957123952
ACH-000694,-0.16824164842429126
ACH-000695,0.018001851845067713
ACH-000696,0.03550046692427605
ACH-000697,-0.046715278996958216
ACH-000699,-0.09721079324700906
ACH-000701,-0.14917779469173836
ACH-000706,-0.03607564489553616
ACH-000711,-0.08561275585589534
ACH-000713,0.1409454629373462
ACH-000714,-0.0900904723853356
ACH-000718,0.08846923866762184
ACH-000720,0.17088780951350718
ACH-000721,0.0655623717544179
ACH-000724,0.07150082069728453
ACH-000725,-0.035801553222803574
ACH-000732,-0.2500506694956917
ACH-000734,-0.003312381827048785
ACH-000735,-0.1090582709361485
ACH-000736,-0.12040587802378047
ACH-000738,-0.0570290735067695
ACH-000746,-0.19655596510904205
ACH-000747,-0.1271581779099159
ACH-000748,-0.0423401531722683
ACH-000753,0.05586790384431119
ACH-000756,-0.06772593934042148
ACH-000757,-0.11242990364959174
ACH-000758,-0.16465619071556464
ACH-000760,0.0051326421992421035
ACH-000762,0.22102838751499115
ACH-000763,-0.0688352214344467
ACH-000764,0.04390503573323572
ACH-000765,-0.0405097953130115
ACH-000766,-0.01139951441702251
ACH-000767,-0.05879218381726028
ACH-000768,0.060179725711070886
ACH-000769,-0.025322343172220003
ACH-000770,0.038032363395574864
ACH-000771,-0.08135962114978468
ACH-000773,-0.1521827545514084
ACH-000776,-0.1350758091265545
ACH-000777,-0.02458312154186221
ACH-000778,0.060629065400449586
ACH-000781,-0.0339479060842025
ACH-000782,-0.13787498884684135
ACH-000783,-0.11990508085725465
ACH-000784,-0.057244380328324684
ACH-000785,-0.05821808476918844
ACH-000787,-0.04372540500191236
ACH-000788,-0.022472931009262655
ACH-000791,-0.030918494199252636
ACH-000792,0.07103389869676517
ACH-000794,0.0188031138542061
ACH-000796,-0.056982349650579814
ACH-000798,0.05992114727892004
ACH-000799,-0.08514219985970957
ACH-000800,0.10998296484038632
ACH-000802,-0.08062937387466228
ACH-000804,-0.10845588029386892
ACH-000805,-0.002411173570103195
ACH-000809,-0.0825353974042132
ACH-000810,-0.14616888900908187
ACH-000811,-0.09918228626469464
ACH-000817,-0.11890124294670405
ACH-000819,0.12253530292251462
ACH-000820,0.0064793012290864605
ACH-000821,0.027959664659191585
ACH-000822,-0.05577866392573723
ACH-000823,0.023962035459941727
ACH-000824,-0.10768213614881708
ACH-000827,0.01168343294339005
ACH-000829,-0.025285321275928512
ACH-000831,-0.1310608531102041
ACH-000832,-0.07431524050358221
ACH-000833,0.12202753945795508
ACH-000834,0.02811825683630156
ACH-000835,-0.024950307060579758
ACH-000836,-0.02544459319318484
ACH-000837,0.06278969380421673
ACH-000838,0.057282286823090736
ACH-000839,-0.12953584947995378
ACH-000840,0.064735236497012
ACH-000841,0.08640276922014951
ACH-000843,0.037496317012153946
ACH-000846,0.04236445293889258
ACH-000847,-0.17392657349814494
ACH-000848,-0.11304810527774815
ACH-000849,0.012769621988509035
ACH-000851,-0.02837668250890275
ACH-000855,-0.028201952319362417
ACH-000856,0.01188249284388372
ACH-000858,-0.1702525305912958
ACH-000859,-0.0061784723971621885
ACH-000861,-0.1162646825247356
ACH-000862,-0.10813587432332697
ACH-000865,0.0005667279155495559
ACH-000866,0.0914632012082482
ACH-000867,-0.05137079222748607
ACH-000869,-0.011745968799464372
ACH-000872,-0.04517539413121797
ACH-000873,0.01242553546741245
ACH-000876,0.018405301249839426
ACH-000878,-0.07892207320689999
ACH-000880,-0.09285742174015688
ACH-000881,0.00285559964487876
ACH-000882,-0.05656629052475615
ACH-000884,-0.0649262727355284
ACH-000885,0.07524589272684164
ACH-000887,-0.0008504123128863678
ACH-000889,-0.06442143722979772
ACH-000896,-0.056374427032829424
ACH-000898,-0.046397623363089564
ACH-000900,-0.16890709171012094
ACH-000901,-0.049651540011756735
ACH-000905,-0.06416180921623171
ACH-000906,0.0499267728062136
ACH-000907,-0.052189067033316654
ACH-000910,-0.029320578394467608
ACH-000911,0.16162666911839565
ACH-000912,0.06061639589690325
ACH-000913,-0.024239366561945908
ACH-000915,0.1365527745943255
ACH-000916,-0.3936846662558982
ACH-000917,0.0686469995905301
ACH-000920,-0.08582591048045254
ACH-000921,-0.02023358503725179
ACH-000924,-0.1084669540641576
ACH-000926,-0.0871249892403332
ACH-000928,-0.22875992490822694
ACH-000929,0.2815872281425283
ACH-000932,0.01763879990540686
ACH-000935,0.12210335784467614
ACH-000936,-0.04323791010279332
ACH-000937,0.016504857293534344
ACH-000938,-0.11090350663509092
ACH-000939,-0.10196105589067156
ACH-000941,-0.08270889350130603
ACH-000943,-0.024366653181746797
ACH-000946,0.04912745471200691
ACH-000947,-0.04241588988309829
ACH-000948,-0.16612869475308684
ACH-000950,0.03179484637794035
ACH-000953,-0.003934075411038842
ACH-000954,0.20219073367425
ACH-000957,-0.12275375370178974
ACH-000958,-0.04745716103272159
ACH-000960,-0.08739743250435564
ACH-000963,-0.027961967027588817
ACH-000968,-0.10426103695120216
ACH-000969,-0.09783412575164896
ACH-000972,0.023496017356129825
ACH-000973,0.029185681025927883
ACH-000974,-0.1441531066292248
ACH-000978,0.09994966630619108
ACH-000984,0.027266168724686284
ACH-000986,-0.01638220336839891
ACH-000988,0.07261523813242601
ACH-000993,-0.06543503998216696
ACH-000994,-0.0021586819418653717
ACH-000996,0.08892447259335166
ACH-001001,0.009721802383430272
ACH-001020,0.04543860317626206
ACH-001028,-0.05368558025149175
ACH-001031,-0.06467521643700587
ACH-001038,-0.034272408180080705
ACH-001048,-0.058714352777855035
ACH-001050,-0.02972782656696232
ACH-001053,-0.10851212099207183
ACH-001054,-0.11346749412579575
ACH-001061,-0.005702308314744987
ACH-001067,0.01540404563080654
ACH-001075,-0.18894855473855832
ACH-001096,0.12103050049210945
ACH-001111,-0.12217556343244405
ACH-001119,-0.07584559947944941
ACH-001128,0.03462791585415331
ACH-001134,-0.0029210613603914306
ACH-001151,0.007941731952742543
ACH-001163,0.05102940876010029
ACH-001164,0.06204025822240581
ACH-001183,-0.013592339500360515
ACH-001192,-0.18527714233937265
ACH-001193,0.16646647896993466
ACH-001196,0.05456986961705363
ACH-001197,0.06377797449418679
ACH-001205,0.1816650605119467
ACH-001211,0.029615066687693082
ACH-001212,-0.07904905072410005
ACH-001228,0.4100728200908727
ACH-001232,-0.056837499554763415
ACH-001239,-0.04736513564462564
ACH-001270,-0.08187899355016615
ACH-001274,0.015550664640705309
ACH-001275,-0.19472116522767588
ACH-001277,0.027045097612072643
ACH-001278,-0.12931407083014365
ACH-001280,-0.11395079793569696
ACH-001283,-0.010826953894481071
ACH-001289,-0.06203471835411761
ACH-001300,-0.11678539434912218
ACH-001301,-0.02088756826798976
ACH-001302,0.028070392132702016
ACH-001306,-0.10734020900870972
ACH-001318,0.006522572182171326
ACH-001322,-0.022730770544254267
ACH-001328,-0.09398897833884827
ACH-001332,-0.16691788356563828
ACH-001336,-0.06250734956567583
ACH-001346,-0.012502804997057113
ACH-001353,-0.017194125798879818
ACH-001354,-0.19362882301738904
ACH-001367,-0.13273485599652696
ACH-001368,-0.1428383930333565
ACH-001374,-0.005654743934646854
ACH-001377,-0.004824508117976197
ACH-001380,0.0233627756618162
ACH-001391,-0.1335599776319833
ACH-001408,-0.017680126961119688
ACH-001430,0.21242552458962974
ACH-001431,-0.18256500713449927
ACH-001450,-0.07901083250381269
ACH-001496,-0.11400005494629199
ACH-001500,-0.10653935442920648
ACH-001523,-0.059492713812066035
ACH-001532,0.07052868512004941
ACH-001550,-0.17140341578796087
ACH-001552,-0.029841661049813718
ACH-001554,-0.013328488364609415
ACH-001654,-0.0061461970180913955
ACH-001735,-0.07216714052578481
ACH-001736,-0.2694127842841429
ACH-001737,0.3119142990827293
ACH-001740,-0.07241092388137771
ACH-001745,0.02322958587891393
ACH-001765,-0.06754091081912597
